GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-15,a'ja wilson,A'ja Wilson,LVA,CON,CON,LVA @ CON,401856910,10000,,UNKNOWN,Medium,MEDIUM,33.4,33.45,30.26,33.43,36.56,2.45,23.51,,19.9,23.42,27.19,2.81,9.68,,7.88,9.62,11.59,1.45,3.89,,1.79,3.71,6.17,1.76,0.85,,0.15,0.74,1.68,0.64,1.42,,1.07,1.41,1.78,0.28,2.23,,1.87,2.22,2.61,0.29,37.09,32.36,36.94,41.92,3.74,33.2,29.02,33.13,37.39,3.26,27.4,23.16,27.29,31.77,3.37,13.57,10.8,13.44,16.48,2.27,3.65,3.14,3.63,4.19,0.41,A'ja Wilson,a'ja wilson,LVA,CON,LVA @ CON,2026-05-15,401856910,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-15,aliyah boston,Aliyah Boston,IND,WAS,WAS,IND vs WAS,401856911,10000,,UNKNOWN,Medium,MEDIUM,28.89,28.86,25.72,28.9,32.04,2.49,14.99,,11.43,14.83,18.73,2.9,8.16,,6.91,8.13,9.44,1.0,3.35,,1.69,3.23,5.12,1.37,0.79,,0.19,0.7,1.48,0.54,0.81,,0.34,0.76,1.32,0.39,1.22,,0.79,1.2,1.69,0.36,26.51,22.24,26.4,31.02,3.45,23.15,19.31,22.99,27.21,3.13,18.34,14.33,18.18,22.6,3.23,11.51,9.39,11.44,13.71,1.71,2.03,1.38,1.99,2.73,0.54,Aliyah Boston,aliyah boston,IND,WAS,IND vs WAS,2026-05-15,401856911,28.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-15,alyssa thomas,Alyssa Thomas,PHX,CHI,CHI,PHX vs CHI,401856913,10000,,UNKNOWN,Low,LOW,30.59,30.76,25.53,30.66,35.66,3.9,8.24,,5.0,8.03,11.7,2.64,6.63,,4.02,6.44,9.5,2.16,7.87,,4.88,7.64,11.13,2.44,0.31,,0.17,0.3,0.45,0.11,1.24,,0.31,1.1,2.34,0.85,0.47,,0.03,0.36,1.02,0.45,22.74,17.34,22.53,28.33,4.32,14.88,10.6,14.66,19.41,3.45,16.11,11.64,15.9,20.93,3.65,14.5,10.37,14.29,18.85,3.32,1.71,0.64,1.55,2.96,0.96,Alyssa Thomas,alyssa thomas,PHX,CHI,PHX vs CHI,2026-05-15,401856913,30.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-15,brittney sykes,Brittney Sykes,TOR,LAS,LAS,TOR @ LAS,401856912,10000,,UNKNOWN,Low,LOW,24.41,24.4,18.79,24.42,30.01,4.36,14.1,,11.09,13.99,17.19,2.38,3.77,,2.68,3.7,4.99,0.91,4.03,,2.62,3.95,5.56,1.17,1.25,,0.53,1.17,2.03,0.6,1.38,,0.69,1.32,2.14,0.58,0.47,,0.11,0.42,0.9,0.33,21.9,18.0,21.8,25.89,3.07,17.87,14.5,17.76,21.35,2.67,18.13,14.62,18.02,21.76,2.78,7.8,5.88,7.71,9.85,1.54,1.86,1.05,1.79,2.75,0.67,Brittney Sykes,brittney sykes,TOR,LAS,TOR @ LAS,2026-05-15,401856912,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-15,caitlin clark,Caitlin Clark,IND,WAS,WAS,IND vs WAS,401856911,10000,,UNKNOWN,Medium,MEDIUM,34.58,34.66,31.43,34.61,37.79,2.43,23.67,,19.02,23.52,28.56,3.72,5.7,,4.49,5.66,6.97,0.98,8.33,,6.78,8.29,9.96,1.25,3.24,,2.18,3.18,4.37,0.87,1.52,,0.89,1.49,2.21,0.52,0.43,,0.17,0.41,0.72,0.22,37.7,32.53,37.56,43.11,4.13,29.37,24.49,29.23,34.49,3.88,32.0,27.03,31.88,37.19,3.98,14.04,12.02,13.98,16.11,1.6,1.96,1.26,1.92,2.7,0.57,Caitlin Clark,caitlin clark,IND,WAS,IND vs WAS,2026-05-15,401856911,34.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-15,cameron brink,Cameron Brink,LAS,TOR,TOR,LAS vs TOR,401856912,10000,,UNKNOWN,Medium,MEDIUM,12.64,12.63,8.83,12.59,16.43,2.97,3.21,,0.73,2.81,6.11,2.24,3.25,,1.28,3.01,5.47,1.69,0.53,,0.01,0.36,1.23,0.6,0.32,,0.02,0.24,0.71,0.31,0.61,,0.11,0.52,1.23,0.47,0.78,,0.25,0.71,1.39,0.46,6.99,3.57,6.6,10.85,2.93,6.46,3.12,6.08,10.2,2.85,3.74,1.13,3.31,6.8,2.33,3.78,1.66,3.55,6.16,1.8,1.39,0.63,1.29,2.27,0.67,Cameron Brink,cameron brink,LAS,TOR,LAS vs TOR,2026-05-15,401856912,12.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-15,chelsea gray,Chelsea Gray,LVA,CON,CON,LVA @ CON,401856910,10000,,UNKNOWN,Medium,MEDIUM,29.64,29.63,26.45,29.63,32.88,2.5,16.49,,13.83,16.44,19.18,2.08,3.28,,1.66,3.15,5.07,1.35,6.55,,4.96,6.49,8.22,1.28,1.94,,1.41,1.91,2.5,0.43,1.21,,0.55,1.15,1.93,0.55,0.3,,0.15,0.29,0.47,0.13,26.32,22.69,26.22,30.0,2.88,19.77,16.61,19.73,22.98,2.51,23.04,19.84,22.97,26.35,2.51,9.83,7.52,9.72,12.3,1.87,1.51,0.83,1.46,2.26,0.57,Chelsea Gray,chelsea gray,LVA,CON,LVA @ CON,2026-05-15,401856910,29.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-15,chennedy carter,Chennedy Carter,LVA,CON,CON,LVA @ CON,401856910,10000,,UNKNOWN,Medium,MEDIUM,28.24,28.65,20.83,28.41,35.63,5.61,19.75,,11.82,19.21,28.37,6.56,5.4,,3.5,5.29,7.45,1.56,3.74,,1.68,3.52,6.08,1.77,0.79,,0.11,0.66,1.61,0.64,1.03,,0.29,0.92,1.89,0.65,0.31,,0.08,0.28,0.59,0.21,28.89,20.14,28.25,38.32,7.24,25.15,16.88,24.54,34.24,6.88,23.49,15.18,22.93,32.48,6.91,9.14,6.17,8.96,12.26,2.41,1.34,0.57,1.24,2.26,0.68,Chennedy Carter,chennedy carter,LVA,CON,LVA @ CON,2026-05-15,401856910,28.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-15,dearica hamby,Dearica Hamby,LAS,TOR,TOR,LAS vs TOR,401856912,10000,,UNKNOWN,Medium,MEDIUM,28.43,28.43,24.27,28.44,32.66,3.28,18.19,,12.72,17.9,24.0,4.47,7.0,,4.91,6.89,9.25,1.71,3.06,,1.36,2.87,4.99,1.45,0.49,,0.15,0.44,0.87,0.29,1.61,,0.39,1.44,3.0,1.07,0.48,,0.1,0.42,0.92,0.34,28.25,21.88,28.0,34.87,5.13,25.19,19.15,24.94,31.6,4.88,21.24,15.43,20.93,27.39,4.73,10.06,7.26,9.9,13.0,2.28,2.09,0.8,1.92,3.56,1.13,Dearica Hamby,dearica hamby,LAS,TOR,LAS vs TOR,2026-05-15,401856912,28.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-15,dewanna bonner,DeWanna Bonner,PHX,CHI,CHI,PHX vs CHI,401856913,10000,,UNKNOWN,Medium,MEDIUM,24.93,24.98,20.62,24.92,29.29,3.38,6.28,,2.53,5.91,10.37,3.15,3.26,,1.48,3.1,5.26,1.5,1.01,,0.19,0.88,2.0,0.76,1.14,,0.17,0.96,2.3,0.92,1.1,,0.09,0.88,2.36,0.99,0.48,,0.03,0.37,1.03,0.45,10.56,6.25,10.22,15.25,3.6,9.55,5.33,9.2,14.07,3.5,7.3,3.45,6.93,11.6,3.25,4.28,2.24,4.09,6.52,1.69,1.58,0.43,1.38,2.98,1.09,DeWanna Bonner,dewanna bonner,PHX,CHI,PHX vs CHI,2026-05-15,401856913,24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-15,diamond miller,Diamond Miller,CON,LVA,LVA,CON vs LVA,401856910,10000,,UNKNOWN,Low,LOW,13.86,12.91,4.53,13.53,23.55,7.18,7.18,,2.59,6.47,12.65,4.13,2.74,,1.09,2.52,4.69,1.45,1.32,,0.32,1.14,2.54,0.93,0.75,,0.26,0.68,1.34,0.44,0.63,,0.11,0.52,1.31,0.5,0.39,,0.06,0.32,0.83,0.33,11.24,5.62,10.55,17.72,4.85,9.92,4.64,9.24,16.01,4.62,8.5,3.58,7.79,14.19,4.34,4.07,1.93,3.84,6.54,1.84,1.03,0.34,0.91,1.86,0.62,Diamond Miller,diamond miller,CON,LVA,CON vs LVA,2026-05-15,401856910,12.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-15,erica wheeler,Erica Wheeler,LAS,TOR,TOR,LAS vs TOR,401856912,10000,,UNKNOWN,Medium,MEDIUM,23.0,23.05,19.67,22.99,26.34,2.63,7.5,,3.56,7.13,11.84,3.3,2.67,,1.56,2.6,3.87,0.92,4.22,,2.95,4.15,5.57,1.03,1.53,,1.0,1.5,2.1,0.43,1.1,,0.66,1.08,1.58,0.36,0.35,,0.11,0.32,0.62,0.21,14.39,10.02,14.09,19.09,3.6,10.17,6.03,9.85,14.63,3.43,11.72,7.53,11.39,16.25,3.47,6.89,5.13,6.82,8.69,1.4,1.45,0.94,1.42,2.01,0.42,Erica Wheeler,erica wheeler,LAS,TOR,LAS vs TOR,2026-05-15,401856912,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
