GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-24,alanna smith,Alanna Smith,DAL,NYL,NYL,DAL @ NYL,401856934,10000,,UNKNOWN,Medium,MEDIUM,23.42,23.52,15.92,23.47,30.99,5.89,7.57,,3.66,7.16,11.95,3.33,3.65,,1.62,3.46,5.95,1.73,1.85,,0.74,1.71,3.15,0.97,1.07,,0.18,0.9,2.18,0.85,1.06,,0.23,0.91,2.05,0.77,1.08,,0.17,0.92,2.19,0.85,13.07,8.23,12.69,18.36,4.05,11.22,6.6,10.86,16.22,3.87,9.42,5.27,9.02,14.1,3.52,5.51,3.08,5.3,8.18,2.03,2.14,0.85,1.96,3.67,1.16,Alanna Smith,alanna smith,DAL,NYL,DAL @ NYL,2026-05-24,401856934,23.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-24,allisha gray,Allisha Gray,ATL,PHX,PHX,ATL vs PHX,401856933,10000,,UNKNOWN,Medium,MEDIUM,30.61,31.23,24.13,30.87,36.94,4.87,12.82,,8.69,12.55,17.29,3.4,3.6,,1.75,3.44,5.64,1.55,2.1,,0.84,1.98,3.52,1.08,1.63,,0.59,1.51,2.85,0.9,0.9,,0.16,0.77,1.79,0.69,0.43,,0.03,0.34,0.93,0.4,18.52,13.6,18.28,23.73,4.01,16.42,11.72,16.15,21.43,3.82,14.92,10.55,14.65,19.64,3.61,5.7,3.41,5.55,8.19,1.9,1.33,0.46,1.2,2.36,0.8,Allisha Gray,allisha gray,ATL,PHX,ATL vs PHX,2026-05-24,401856933,31.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-24,alyssa thomas,Alyssa Thomas,PHX,ATL,ATL,PHX @ ATL,401856933,10000,,UNKNOWN,Low,LOW,30.65,30.83,25.51,30.72,35.8,3.97,8.38,,5.14,8.19,11.85,2.65,6.53,,3.98,6.37,9.28,2.14,7.08,,4.09,6.91,10.24,2.43,0.31,,0.18,0.3,0.45,0.11,1.16,,0.23,1.01,2.26,0.84,0.45,,0.02,0.35,1.0,0.45,22.0,16.61,21.79,27.65,4.34,14.91,10.6,14.7,19.47,3.48,15.46,10.92,15.27,20.22,3.66,13.62,9.56,13.43,17.95,3.29,1.61,0.55,1.46,2.86,0.95,Alyssa Thomas,alyssa thomas,PHX,ATL,PHX @ ATL,2026-05-24,401856933,30.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-24,angel reese,Angel Reese,ATL,PHX,PHX,ATL vs PHX,401856933,10000,,UNKNOWN,Medium,MEDIUM,30.68,31.41,23.9,30.99,37.14,5.0,15.79,,10.26,15.44,21.84,4.58,11.14,,7.41,10.9,15.18,3.03,3.08,,2.1,3.03,4.12,0.8,0.31,,0.18,0.3,0.45,0.11,1.3,,0.35,1.16,2.42,0.84,0.95,,0.35,0.88,1.61,0.51,30.01,22.83,29.67,37.61,5.78,26.93,19.93,26.59,34.28,5.65,18.87,13.14,18.53,25.04,4.7,14.22,10.27,13.98,18.5,3.2,2.24,1.1,2.11,3.54,0.99,Angel Reese,angel reese,ATL,PHX,ATL vs PHX,2026-05-24,401856933,31.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-24,arike ogunbowale,Arike Ogunbowale,DAL,NYL,NYL,DAL @ NYL,401856934,10000,,UNKNOWN,Medium,MEDIUM,30.6,30.59,26.41,30.62,34.73,3.22,13.97,,8.75,13.66,19.66,4.32,2.94,,1.55,2.84,4.47,1.16,4.36,,1.56,4.04,7.43,2.41,1.76,,0.58,1.61,3.11,1.03,1.13,,0.72,1.11,1.58,0.34,0.34,,0.09,0.3,0.62,0.22,21.28,14.97,20.93,27.93,5.12,16.92,11.48,16.58,22.82,4.51,18.34,12.24,17.98,24.81,4.95,7.3,4.12,7.03,10.74,2.68,1.47,0.97,1.44,2.01,0.41,Arike Ogunbowale,arike ogunbowale,DAL,NYL,DAL @ NYL,2026-05-24,401856934,30.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-24,azzi fudd,Azzi Fudd,DAL,NYL,NYL,DAL @ NYL,401856934,10000,,UNKNOWN,Low,LOW,27.91,27.94,23.39,27.9,32.5,3.53,15.3,,7.61,14.75,23.55,6.31,3.04,,1.84,2.98,4.33,0.98,2.08,,1.06,2.01,3.17,0.84,2.81,,0.73,2.51,5.18,1.86,1.4,,0.47,1.29,2.44,0.79,0.31,,0.08,0.28,0.59,0.21,20.42,12.71,19.88,28.79,6.45,18.34,10.64,17.79,26.75,6.38,17.38,9.71,16.86,25.65,6.38,5.12,3.5,5.04,6.84,1.31,1.71,0.75,1.6,2.79,0.82,Azzi Fudd,azzi fudd,DAL,NYL,DAL @ NYL,2026-05-24,401856934,27.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-24,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,DAL,DAL,NYL vs DAL,401856934,10000,,UNKNOWN,Medium,MEDIUM,27.71,27.84,21.27,27.7,34.32,5.02,11.94,,6.96,11.53,17.4,4.18,3.65,,1.88,3.5,5.57,1.49,3.26,,2.1,3.18,4.54,0.96,1.85,,0.8,1.74,3.02,0.89,0.92,,0.17,0.79,1.83,0.69,0.28,,0.15,0.27,0.43,0.11,18.85,13.13,18.45,25.09,4.72,15.59,10.13,15.16,21.61,4.55,15.2,10.0,14.81,20.92,4.35,6.91,4.67,6.82,9.26,1.81,1.2,0.44,1.07,2.12,0.7,Betnijah Laney-Hamilton,betnijah laney-hamilton,NYL,DAL,NYL vs DAL,2026-05-24,401856934,27.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-24,breanna stewart,Breanna Stewart,NYL,DAL,DAL,NYL vs DAL,401856934,10000,,UNKNOWN,Medium,MEDIUM,26.29,28.43,15.34,27.01,36.51,8.02,14.12,,7.66,13.65,21.18,5.36,5.49,,3.11,5.3,8.13,2.01,2.67,,0.98,2.46,4.62,1.47,0.9,,0.35,0.83,1.54,0.48,1.07,,0.23,0.93,2.06,0.78,1.2,,0.16,0.97,2.48,1.01,22.29,14.52,21.85,30.53,6.32,19.62,12.3,19.15,27.41,5.98,16.8,9.89,16.32,24.27,5.69,8.17,5.01,7.93,11.62,2.6,2.27,0.85,2.04,3.97,1.3,Breanna Stewart,breanna stewart,NYL,DAL,NYL vs DAL,2026-05-24,401856934,28.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-24,courtney vandersloot,Courtney Vandersloot,NYL,DAL,DAL,NYL vs DAL,401856934,10000,,UNKNOWN,Medium,MEDIUM,26.41,26.41,22.58,26.44,30.22,2.98,10.1,,6.61,9.91,13.81,2.84,2.41,,0.82,2.21,4.21,1.38,5.45,,3.7,5.36,7.31,1.44,1.57,,0.81,1.51,2.39,0.63,1.04,,0.64,1.02,1.47,0.33,0.32,,0.07,0.28,0.61,0.23,17.96,13.53,17.8,22.48,3.53,12.51,8.58,12.34,16.65,3.18,15.56,11.58,15.38,19.74,3.22,7.86,5.43,7.7,10.48,2.0,1.36,0.88,1.34,1.89,0.4,Courtney Vandersloot,courtney vandersloot,NYL,DAL,NYL vs DAL,2026-05-24,401856934,26.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-24,dewanna bonner,DeWanna Bonner,PHX,ATL,ATL,PHX @ ATL,401856933,10000,,UNKNOWN,Medium,MEDIUM,24.78,24.77,20.51,24.77,29.09,3.36,6.38,,2.63,6.01,10.52,3.13,2.9,,1.14,2.73,4.86,1.48,0.98,,0.15,0.83,1.97,0.76,1.17,,0.2,1.0,2.32,0.9,1.07,,0.07,0.82,2.34,1.02,0.45,,0.02,0.33,0.99,0.45,10.27,5.95,9.93,15.03,3.57,9.29,5.11,8.92,13.93,3.48,7.37,3.5,7.01,11.63,3.23,3.88,1.86,3.7,6.11,1.68,1.51,0.36,1.27,2.96,1.12,DeWanna Bonner,dewanna bonner,PHX,ATL,PHX @ ATL,2026-05-24,401856933,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
