GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-12,alanna smith,Alanna Smith,DAL,ATL,ATL,DAL vs ATL,401856901,10000,,UNKNOWN,Low,LOW,24.05,24.17,16.57,24.12,31.61,5.87,7.77,,3.8,7.37,12.22,3.36,3.92,,1.87,3.71,6.23,1.75,1.95,,0.81,1.82,3.27,0.98,1.12,,0.21,0.95,2.23,0.85,1.11,,0.26,0.98,2.11,0.76,1.13,,0.21,0.95,2.25,0.86,13.64,8.7,13.22,19.12,4.08,11.69,7.05,11.27,16.85,3.88,9.72,5.46,9.33,14.41,3.57,5.87,3.39,5.66,8.59,2.06,2.24,0.92,2.06,3.79,1.16,Alanna Smith,alanna smith,DAL,ATL,DAL vs ATL,2026-05-12,401856901,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-12,allisha gray,Allisha Gray,ATL,DAL,DAL,ATL @ DAL,401856901,10000,,UNKNOWN,Medium,MEDIUM,30.9,31.59,24.52,31.16,37.13,4.82,13.59,,9.38,13.39,18.08,3.44,3.66,,1.8,3.51,5.71,1.55,2.2,,0.91,2.07,3.62,1.09,1.62,,0.57,1.51,2.81,0.9,0.92,,0.17,0.79,1.82,0.69,0.43,,0.03,0.34,0.93,0.41,19.46,14.52,19.23,24.77,4.03,17.26,12.56,17.03,22.28,3.83,15.79,11.35,15.58,20.58,3.65,5.86,3.55,5.68,8.39,1.91,1.35,0.46,1.22,2.39,0.81,Allisha Gray,allisha gray,ATL,DAL,ATL @ DAL,2026-05-12,401856901,31.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-12,alyssa thomas,Alyssa Thomas,PHX,MIN,MIN,PHX vs MIN,401856902,10000,,UNKNOWN,Low,LOW,31.37,31.63,26.32,31.45,36.39,3.89,8.19,,4.97,8.01,11.63,2.65,6.57,,3.97,6.43,9.35,2.12,7.42,,4.46,7.23,10.56,2.43,0.31,,0.18,0.3,0.46,0.11,1.24,,0.29,1.09,2.33,0.85,0.46,,0.02,0.35,1.0,0.44,22.18,16.83,21.96,27.76,4.28,14.76,10.51,14.55,19.22,3.43,15.61,11.1,15.39,20.34,3.63,13.99,9.89,13.78,18.29,3.28,1.69,0.62,1.54,2.93,0.96,Alyssa Thomas,alyssa thomas,PHX,MIN,PHX vs MIN,2026-05-12,401856902,31.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-12,angel reese,Angel Reese,ATL,DAL,DAL,ATL @ DAL,401856901,10000,,UNKNOWN,Low,LOW,31.17,32.09,24.55,31.51,37.42,4.87,16.02,,10.62,15.66,21.88,4.49,11.81,,8.09,11.6,15.77,3.02,3.02,,2.07,2.97,4.07,0.79,0.31,,0.18,0.3,0.46,0.11,1.28,,0.34,1.14,2.38,0.83,0.93,,0.34,0.87,1.6,0.5,30.86,23.82,30.56,38.36,5.75,27.83,20.92,27.5,35.19,5.63,19.05,13.5,18.65,25.0,4.61,14.84,10.88,14.65,18.97,3.18,2.21,1.08,2.09,3.48,0.98,Angel Reese,angel reese,ATL,DAL,ATL @ DAL,2026-05-12,401856901,32.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-12,arike ogunbowale,Arike Ogunbowale,DAL,ATL,ATL,DAL vs ATL,401856901,10000,,UNKNOWN,Low,LOW,30.35,30.4,26.19,30.36,34.53,3.24,14.33,,9.02,14.05,19.9,4.33,2.63,,1.23,2.52,4.16,1.16,4.66,,1.8,4.34,7.85,2.44,1.8,,0.61,1.66,3.15,1.04,1.21,,0.79,1.19,1.65,0.34,0.33,,0.09,0.3,0.61,0.21,21.62,15.35,21.3,28.29,5.11,16.96,11.41,16.68,22.81,4.49,18.99,12.9,18.68,25.43,4.96,7.29,4.1,7.01,10.83,2.71,1.54,1.04,1.52,2.06,0.4,Arike Ogunbowale,arike ogunbowale,DAL,ATL,DAL vs ATL,2026-05-12,401856901,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-12,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,POR,POR,NYL @ POR,401856903,10000,,UNKNOWN,Medium,MEDIUM,26.96,27.05,20.41,26.95,33.65,5.08,10.59,,5.65,10.18,16.17,4.11,3.6,,1.8,3.45,5.57,1.48,3.04,,1.88,2.95,4.33,0.97,1.63,,0.62,1.51,2.8,0.88,0.96,,0.2,0.84,1.84,0.68,0.27,,0.14,0.26,0.42,0.11,17.23,11.61,16.85,23.38,4.61,14.19,8.78,13.78,20.06,4.41,13.63,8.48,13.22,19.4,4.29,6.63,4.43,6.5,9.04,1.83,1.23,0.46,1.12,2.12,0.69,Betnijah Laney-Hamilton,betnijah laney-hamilton,NYL,POR,NYL @ POR,2026-05-12,401856903,27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-12,breanna stewart,Breanna Stewart,NYL,POR,POR,NYL @ POR,401856903,10000,,UNKNOWN,Low,LOW,26.02,28.02,15.01,26.63,36.38,8.03,13.29,,6.85,12.74,20.32,5.35,5.48,,3.01,5.31,8.11,2.02,2.5,,0.85,2.26,4.43,1.45,0.84,,0.3,0.78,1.47,0.47,1.08,,0.25,0.93,2.1,0.77,1.22,,0.17,0.99,2.53,1.01,21.27,13.6,20.82,29.65,6.29,18.77,11.49,18.27,26.6,5.95,15.79,8.89,15.28,23.29,5.68,7.98,4.8,7.79,11.41,2.59,2.3,0.85,2.08,4.0,1.29,Breanna Stewart,breanna stewart,NYL,POR,NYL @ POR,2026-05-12,401856903,28.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-12,bridget carleton,Bridget Carleton,POR,NYL,NYL,POR vs NYL,401856903,10000,,UNKNOWN,Medium,MEDIUM,23.93,23.94,17.36,23.96,30.6,5.14,7.61,,3.49,7.23,12.12,3.49,3.4,,1.8,3.25,5.17,1.34,1.52,,0.77,1.45,2.37,0.64,1.74,,0.49,1.57,3.19,1.09,0.72,,0.18,0.64,1.35,0.47,0.37,,0.04,0.3,0.77,0.31,12.53,7.84,12.17,17.64,3.91,11.0,6.42,10.64,15.98,3.81,9.13,4.86,8.72,13.85,3.59,4.92,3.08,4.79,6.94,1.52,1.09,0.43,1.0,1.85,0.57,Bridget Carleton,bridget carleton,POR,NYL,POR vs NYL,2026-05-12,401856903,23.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-12,carla leite,Carla Leite,POR,NYL,NYL,POR vs NYL,401856903,10000,,UNKNOWN,Medium,MEDIUM,13.88,13.36,5.32,13.71,22.58,6.55,5.62,,0.79,4.56,11.74,4.69,0.96,,0.22,0.82,1.89,0.68,2.11,,0.54,1.83,4.07,1.48,0.43,,0.02,0.3,1.01,0.46,0.8,,0.03,0.54,1.86,0.86,0.16,,0.03,0.13,0.31,0.12,8.7,3.2,7.65,15.46,5.15,6.59,1.64,5.51,12.97,4.8,7.74,2.43,6.68,14.27,5.03,3.08,1.2,2.79,5.35,1.68,0.95,0.17,0.71,2.03,0.87,Carla Leite,carla leite,POR,NYL,POR vs NYL,2026-05-12,401856903,13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-12,courtney williams,Courtney Williams,MIN,PHX,PHX,MIN @ PHX,401856902,10000,,UNKNOWN,Medium,MEDIUM,26.47,26.69,19.18,26.54,33.73,5.59,13.18,,8.08,12.86,18.69,4.16,4.3,,2.52,4.17,6.26,1.49,5.95,,2.95,5.67,9.26,2.56,1.4,,0.46,1.29,2.48,0.82,1.06,,0.33,0.96,1.89,0.63,0.3,,0.06,0.26,0.57,0.21,23.43,16.83,23.13,30.48,5.33,17.48,11.92,17.1,23.59,4.52,19.13,13.07,18.84,25.66,4.98,10.25,6.63,9.95,14.3,3.04,1.36,0.59,1.27,2.24,0.67,Courtney Williams,courtney williams,MIN,PHX,MIN @ PHX,2026-05-12,401856902,26.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
