GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-23,a'ja wilson,A'ja Wilson,LVA,LAS,LAS,LVA vs LAS,401856932,10000,,UNKNOWN,Medium,MEDIUM,33.96,34.04,30.84,34.0,37.1,2.43,24.16,,20.46,24.07,27.92,2.87,9.94,,8.13,9.88,11.84,1.45,3.97,,1.85,3.78,6.29,1.76,0.92,,0.19,0.8,1.78,0.65,1.49,,1.13,1.48,1.86,0.29,2.16,,1.79,2.14,2.55,0.3,38.07,33.37,37.97,42.88,3.75,34.1,29.85,34.04,38.36,3.31,28.13,23.91,28.04,32.55,3.37,13.91,11.11,13.77,16.87,2.27,3.65,3.12,3.64,4.2,0.42,A'ja Wilson,a'ja wilson,LVA,LAS,LVA vs LAS,2026-05-23,401856932,34.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-23,alysha clark,Alysha Clark,LVA,LAS,LAS,LVA vs LAS,401856932,10000,,UNKNOWN,Medium,MEDIUM,24.31,24.29,21.16,24.32,27.46,2.49,9.21,,6.89,9.12,11.61,1.85,4.51,,1.97,4.25,7.35,2.18,2.03,,0.6,1.85,3.65,1.26,1.0,,0.33,0.93,1.76,0.58,0.84,,0.35,0.79,1.37,0.41,0.46,,0.22,0.44,0.73,0.2,15.75,11.85,15.55,19.91,3.18,13.72,10.16,13.52,17.52,2.89,11.24,8.46,11.12,14.19,2.26,6.55,3.55,6.27,9.9,2.53,1.3,0.75,1.25,1.9,0.46,Alysha Clark,alysha clark,LVA,LAS,LVA vs LAS,2026-05-23,401856932,24.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-23,ariel atkins,Ariel Atkins,LAS,LVA,LVA,LAS @ LVA,401856932,10000,,UNKNOWN,Medium,MEDIUM,27.05,27.91,18.39,27.34,35.54,6.53,11.65,,4.91,10.95,19.19,5.72,3.84,,2.18,3.71,5.67,1.38,3.4,,1.46,3.2,5.59,1.66,1.22,,0.52,1.14,2.0,0.6,1.18,,0.46,1.09,2.0,0.62,0.5,,0.12,0.44,0.97,0.36,18.89,11.3,18.25,27.29,6.34,15.49,8.32,14.83,23.4,6.0,15.05,7.85,14.4,23.12,6.05,7.24,4.54,7.04,10.18,2.23,1.68,0.82,1.59,2.64,0.72,Ariel Atkins,ariel atkins,LAS,LVA,LAS @ LVA,2026-05-23,401856932,27.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-23,bridget carleton,Bridget Carleton,POR,TOR,TOR,POR @ TOR,401856931,10000,,UNKNOWN,Low,LOW,24.53,24.53,17.86,24.56,31.18,5.15,8.06,,3.83,7.65,12.79,3.59,3.7,,2.05,3.57,5.53,1.38,1.53,,0.8,1.46,2.34,0.61,1.85,,0.6,1.68,3.3,1.11,0.8,,0.25,0.72,1.43,0.49,0.38,,0.04,0.31,0.8,0.33,13.29,8.51,12.89,18.54,4.0,11.76,7.09,11.37,16.91,3.91,9.59,5.29,9.16,14.42,3.67,5.23,3.35,5.11,7.28,1.54,1.18,0.5,1.1,1.95,0.59,Bridget Carleton,bridget carleton,POR,TOR,POR @ TOR,2026-05-23,401856931,24.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-23,brittney sykes,Brittney Sykes,TOR,POR,POR,TOR vs POR,401856931,10000,,UNKNOWN,Medium,MEDIUM,24.84,24.81,19.19,24.81,30.64,4.46,14.64,,11.61,14.51,17.86,2.44,3.76,,2.65,3.69,4.96,0.9,3.9,,2.46,3.82,5.46,1.18,1.26,,0.55,1.19,2.06,0.6,1.39,,0.71,1.33,2.15,0.58,0.47,,0.1,0.41,0.89,0.32,22.3,18.36,22.15,26.43,3.14,18.4,14.94,18.3,21.99,2.73,18.54,14.95,18.39,22.27,2.86,7.66,5.77,7.56,9.72,1.56,1.86,1.06,1.79,2.74,0.67,Brittney Sykes,brittney sykes,TOR,POR,TOR vs POR,2026-05-23,401856931,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-23,cameron brink,Cameron Brink,LAS,LVA,LVA,LAS @ LVA,401856932,10000,,UNKNOWN,Medium,MEDIUM,12.39,12.36,8.56,12.34,16.21,2.98,2.92,,0.52,2.48,5.79,2.22,3.48,,1.45,3.25,5.81,1.74,0.53,,0.01,0.37,1.24,0.6,0.27,,0.0,0.18,0.63,0.3,0.52,,0.05,0.41,1.1,0.46,0.72,,0.21,0.64,1.34,0.46,6.94,3.62,6.52,10.76,2.91,6.4,3.16,5.99,10.15,2.84,3.46,0.94,3.03,6.46,2.3,4.02,1.86,3.78,6.49,1.85,1.24,0.5,1.13,2.11,0.65,Cameron Brink,cameron brink,LAS,LVA,LAS @ LVA,2026-05-23,401856932,12.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-23,carla leite,Carla Leite,POR,TOR,TOR,POR @ TOR,401856931,10000,,UNKNOWN,Low,LOW,14.12,13.66,5.54,13.81,23.0,6.64,5.89,,0.94,4.83,12.08,4.76,1.08,,0.27,0.95,2.05,0.73,2.04,,0.5,1.76,3.93,1.42,0.44,,0.02,0.32,1.02,0.45,0.91,,0.07,0.67,2.06,0.87,0.16,,0.03,0.14,0.32,0.12,9.01,3.46,8.0,15.9,5.2,6.97,1.82,5.88,13.41,4.88,7.93,2.54,6.9,14.52,5.06,3.12,1.24,2.85,5.35,1.66,1.07,0.21,0.83,2.24,0.89,Carla Leite,carla leite,POR,TOR,POR @ TOR,2026-05-23,401856931,13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-23,chelsea gray,Chelsea Gray,LVA,LAS,LAS,LVA vs LAS,401856932,10000,,UNKNOWN,Medium,MEDIUM,30.07,30.05,26.88,30.07,33.31,2.5,17.05,,14.38,16.97,19.82,2.12,3.32,,1.71,3.2,5.05,1.34,6.69,,5.1,6.63,8.38,1.28,2.06,,1.52,2.04,2.63,0.43,1.22,,0.57,1.17,1.94,0.55,0.3,,0.14,0.29,0.47,0.13,27.06,23.41,26.96,30.83,2.9,20.37,17.13,20.29,23.67,2.54,23.74,20.54,23.64,26.99,2.53,10.01,7.66,9.89,12.44,1.88,1.53,0.85,1.47,2.27,0.56,Chelsea Gray,chelsea gray,LVA,LAS,LVA vs LAS,2026-05-23,401856932,30.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-23,chennedy carter,Chennedy Carter,LVA,LAS,LAS,LVA vs LAS,401856932,10000,,UNKNOWN,Low,LOW,27.82,28.19,20.44,28.0,35.13,5.59,20.14,,12.09,19.55,28.94,6.61,5.48,,3.54,5.35,7.6,1.6,3.91,,1.84,3.7,6.22,1.76,0.82,,0.14,0.7,1.64,0.64,1.09,,0.35,1.0,1.92,0.64,0.35,,0.11,0.32,0.64,0.22,29.53,20.69,29.05,39.09,7.27,25.62,17.1,25.07,34.76,6.94,24.05,15.65,23.42,33.29,6.93,9.39,6.42,9.18,12.54,2.45,1.44,0.65,1.35,2.35,0.68,Chennedy Carter,chennedy carter,LVA,LAS,LVA vs LAS,2026-05-23,401856932,28.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-23,courtney williams,Courtney Williams,MIN,CHI,CHI,MIN @ CHI,401856930,10000,,UNKNOWN,Medium,MEDIUM,27.04,27.26,19.72,27.12,34.29,5.59,12.65,,7.55,12.32,18.2,4.15,4.62,,2.82,4.5,6.6,1.5,5.76,,2.79,5.46,9.07,2.52,1.32,,0.39,1.18,2.4,0.82,1.08,,0.35,0.98,1.93,0.64,0.3,,0.07,0.26,0.58,0.21,23.03,16.33,22.7,30.09,5.37,17.27,11.63,17.03,23.14,4.53,18.41,12.21,18.06,25.01,5.0,10.38,6.74,10.12,14.36,3.02,1.38,0.6,1.29,2.27,0.68,Courtney Williams,courtney williams,MIN,CHI,MIN @ CHI,2026-05-23,401856930,27.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
