GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-08,aneesah morrow,Aneesah Morrow,CON,NYL,NYL,CON @ NYL,401856890,10000,,UNKNOWN,Low,LOW,18.44,18.35,8.56,18.4,28.44,7.63,11.47,,5.52,10.78,18.28,5.13,7.73,,3.01,7.06,13.27,4.2,1.04,,0.26,0.9,1.97,0.7,1.03,,0.22,0.88,2.03,0.75,1.06,,0.3,0.93,1.96,0.68,0.77,,0.29,0.71,1.32,0.42,20.24,11.69,19.53,29.79,7.13,19.2,10.78,18.43,28.59,7.0,12.51,6.37,11.81,19.49,5.24,8.77,3.88,8.07,14.56,4.32,1.83,0.86,1.71,2.94,0.83,Aneesah Morrow,aneesah morrow,CON,NYL,CON @ NYL,2026-05-08,401856890,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-08,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,CON,CON,NYL vs CON,401856890,10000,,UNKNOWN,Medium,MEDIUM,27.06,27.1,20.61,27.12,33.56,5.03,11.45,,6.5,11.05,16.88,4.14,3.37,,1.67,3.22,5.28,1.46,2.95,,1.82,2.86,4.17,0.94,1.63,,0.6,1.51,2.79,0.88,0.88,,0.14,0.75,1.76,0.68,0.27,,0.14,0.26,0.41,0.11,17.77,12.16,17.4,24.0,4.63,14.82,9.46,14.45,20.74,4.46,14.4,9.26,13.95,20.1,4.31,6.32,4.2,6.17,8.62,1.76,1.15,0.4,1.02,2.06,0.69,Betnijah Laney-Hamilton,betnijah laney-hamilton,NYL,CON,NYL vs CON,2026-05-08,401856890,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-08,breanna stewart,Breanna Stewart,NYL,CON,CON,NYL vs CON,401856890,10000,,UNKNOWN,Low,LOW,26.56,29.03,15.88,27.24,36.48,7.87,14.48,,8.01,13.96,21.67,5.37,5.7,,3.24,5.51,8.42,2.04,2.69,,1.03,2.5,4.61,1.43,0.8,,0.27,0.72,1.42,0.47,0.93,,0.16,0.78,1.89,0.74,1.36,,0.27,1.16,2.68,1.03,22.87,15.13,22.38,31.28,6.32,20.18,12.8,19.71,28.11,6.02,17.17,10.31,16.65,24.7,5.67,8.39,5.25,8.18,11.8,2.59,2.29,0.85,2.07,4.03,1.29,Breanna Stewart,breanna stewart,NYL,CON,NYL vs CON,2026-05-08,401856890,29.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-08,brittney griner,Brittney Griner,CON,NYL,NYL,CON @ NYL,401856890,10000,,UNKNOWN,Low,LOW,17.96,17.94,12.19,17.97,23.74,4.49,10.28,,6.09,9.93,14.91,3.52,5.13,,2.73,4.91,7.76,2.01,1.07,,0.38,0.98,1.87,0.61,0.2,,0.08,0.19,0.34,0.11,0.47,,0.04,0.36,1.03,0.44,1.22,,0.38,1.11,2.2,0.73,16.48,11.31,16.15,22.21,4.32,15.41,10.32,15.05,20.96,4.23,11.35,7.06,10.99,16.15,3.61,6.2,3.66,6.0,9.02,2.14,1.7,0.7,1.57,2.84,0.86,Brittney Griner,brittney griner,CON,NYL,CON @ NYL,2026-05-08,401856890,17.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-08,brittney sykes,Brittney Sykes,TOR,WAS,WAS,TOR vs WAS,401856891,10000,,UNKNOWN,Low,LOW,24.6,24.61,18.91,24.6,30.22,4.41,14.98,,11.84,14.85,18.26,2.5,3.76,,2.65,3.7,4.94,0.9,3.93,,2.49,3.85,5.46,1.18,1.33,,0.62,1.26,2.14,0.6,1.21,,0.55,1.14,1.95,0.56,0.46,,0.1,0.4,0.89,0.33,22.66,18.68,22.52,26.77,3.18,18.73,15.25,18.61,22.4,2.79,18.9,15.28,18.76,22.65,2.89,7.68,5.76,7.61,9.7,1.55,1.67,0.88,1.6,2.53,0.65,Brittney Sykes,brittney sykes,TOR,WAS,TOR vs WAS,2026-05-08,401856891,24.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-08,dominique malonga,Dominique Malonga,SEA,GSV,GSV,SEA vs GSV,401856892,10000,,UNKNOWN,Low,LOW,17.01,16.99,9.78,16.93,24.41,5.65,11.18,,5.4,10.59,17.85,4.88,5.36,,2.31,5.03,8.86,2.64,1.22,,0.49,1.13,2.06,0.64,0.67,,0.29,0.62,1.12,0.33,0.93,,0.16,0.79,1.86,0.71,1.17,,0.27,1.02,2.22,0.81,17.76,10.65,17.16,25.61,5.89,16.54,9.58,15.94,24.25,5.78,12.4,6.48,11.79,19.18,4.98,6.58,3.36,6.26,10.27,2.76,2.09,0.85,1.93,3.53,1.09,Dominique Malonga,dominique malonga,SEA,GSV,SEA vs GSV,2026-05-08,401856892,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-08,flau'jae johnson,Flau'jae Johnson,SEA,GSV,GSV,SEA vs GSV,401856892,10000,,UNKNOWN,Low,LOW,31.26,31.49,26.08,31.33,36.48,3.97,17.23,,12.94,17.07,21.71,3.47,6.33,,3.56,6.16,9.3,2.27,2.09,,0.82,1.95,3.51,1.08,1.83,,0.73,1.72,3.05,0.93,1.71,,0.64,1.6,2.92,0.91,0.82,,0.04,0.63,1.82,0.81,25.65,20.14,25.47,31.42,4.4,23.56,18.27,23.36,29.17,4.23,19.31,14.77,19.12,24.07,3.67,8.42,5.29,8.25,11.76,2.53,2.53,1.14,2.37,4.12,1.22,Flau'jae Johnson,flau'jae johnson,SEA,GSV,SEA vs GSV,2026-05-08,401856892,31.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-08,gabby williams,Gabby Williams,GSV,SEA,SEA,GSV @ SEA,401856892,10000,,UNKNOWN,Low,LOW,27.7,27.98,20.5,27.85,34.94,5.52,9.23,,5.56,9.0,13.27,3.02,3.3,,1.58,3.15,5.2,1.43,2.88,,1.33,2.73,4.62,1.33,1.1,,0.21,0.94,2.17,0.82,1.53,,0.49,1.39,2.77,0.92,0.81,,0.2,0.71,1.54,0.56,15.41,10.77,15.19,20.31,3.75,12.53,8.3,12.32,16.99,3.43,12.11,8.03,11.92,16.47,3.35,6.18,3.76,6.0,8.86,2.0,2.35,1.09,2.2,3.8,1.09,Gabby Williams,gabby williams,GSV,SEA,GSV @ SEA,2026-05-08,401856892,27.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-08,georgia amoore,Georgia Amoore,WAS,TOR,TOR,WAS @ TOR,401856891,10000,,UNKNOWN,Low,LOW,36.1,36.71,32.98,36.32,38.98,2.28,21.25,,13.92,20.91,29.12,5.99,2.8,,1.59,2.71,4.11,1.01,5.8,,3.97,5.7,7.75,1.5,2.63,,0.98,2.45,4.49,1.42,1.15,,0.36,1.06,2.02,0.69,0.38,,0.13,0.35,0.66,0.22,29.85,21.97,29.53,38.13,6.29,24.05,16.57,23.76,32.06,6.07,27.06,19.33,26.75,35.3,6.2,8.6,6.35,8.51,10.97,1.82,1.53,0.7,1.44,2.45,0.72,Georgia Amoore,georgia amoore,WAS,TOR,WAS @ TOR,2026-05-08,401856891,36.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-08,jade melbourne,Jade Melbourne,SEA,GSV,GSV,SEA vs GSV,401856892,10000,,UNKNOWN,Medium,MEDIUM,16.91,16.9,10.93,16.91,22.96,4.7,5.55,,2.32,5.16,9.3,2.78,1.83,,0.75,1.71,3.04,0.91,2.65,,0.93,2.42,4.65,1.51,0.89,,0.31,0.81,1.55,0.5,0.72,,0.2,0.63,1.34,0.47,0.27,,0.05,0.23,0.55,0.21,10.03,5.96,9.64,14.62,3.45,7.38,3.89,7.0,11.43,2.99,8.2,4.4,7.79,12.5,3.24,4.48,2.33,4.28,6.91,1.82,0.99,0.4,0.91,1.67,0.52,Jade Melbourne,jade melbourne,SEA,GSV,SEA vs GSV,2026-05-08,401856892,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
