GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-13,a'ja wilson,A'ja Wilson,LVA,CON,CON,LVA @ CON,401856905,10000,,UNKNOWN,Medium,MEDIUM,33.76,33.82,30.63,33.79,36.91,2.44,23.09,,19.55,23.0,26.69,2.75,9.72,,7.91,9.65,11.61,1.45,3.89,,1.8,3.71,6.17,1.76,0.82,,0.13,0.7,1.63,0.63,1.49,,1.12,1.47,1.86,0.29,2.17,,1.81,2.16,2.54,0.29,36.7,32.05,36.57,41.45,3.69,32.81,28.71,32.75,36.92,3.2,26.98,22.83,26.87,31.29,3.31,13.61,10.84,13.47,16.51,2.27,3.65,3.14,3.63,4.18,0.41,A'ja Wilson,a'ja wilson,LVA,CON,LVA @ CON,2026-05-13,401856905,33.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-13,aliyah boston,Aliyah Boston,IND,LAS,LAS,IND @ LAS,401856907,10000,,UNKNOWN,Medium,MEDIUM,28.81,28.78,25.64,28.83,31.98,2.49,15.57,,12.0,15.41,19.31,2.88,8.32,,7.04,8.3,9.62,1.01,3.47,,1.81,3.34,5.25,1.36,0.86,,0.24,0.78,1.57,0.54,0.82,,0.36,0.78,1.34,0.39,1.3,,0.86,1.28,1.77,0.36,27.36,23.07,27.18,31.83,3.42,23.89,20.0,23.76,27.99,3.13,19.04,15.07,18.88,23.2,3.19,11.79,9.64,11.68,14.05,1.73,2.12,1.46,2.08,2.83,0.53,Aliyah Boston,aliyah boston,IND,LAS,IND @ LAS,2026-05-13,401856907,28.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-13,aneesah morrow,Aneesah Morrow,CON,LVA,LVA,CON vs LVA,401856905,10000,,UNKNOWN,Medium,MEDIUM,19.79,19.88,9.96,19.75,29.69,7.55,10.45,,4.96,9.89,16.64,4.68,8.45,,3.48,7.84,14.12,4.25,1.42,,0.53,1.31,2.44,0.77,0.9,,0.13,0.73,1.84,0.75,1.02,,0.3,0.9,1.87,0.64,0.58,,0.18,0.52,1.05,0.35,20.32,11.97,19.66,29.51,6.88,18.9,10.77,18.18,27.94,6.73,11.87,6.2,11.32,18.28,4.83,9.87,4.68,9.27,15.76,4.39,1.6,0.72,1.49,2.61,0.76,Aneesah Morrow,aneesah morrow,CON,LVA,CON vs LVA,2026-05-13,401856905,19.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-13,ariel atkins,Ariel Atkins,LAS,IND,IND,LAS vs IND,401856907,10000,,UNKNOWN,Low,LOW,27.47,28.3,18.65,27.86,35.9,6.52,12.09,,5.23,11.27,19.82,5.91,3.82,,2.21,3.68,5.61,1.35,3.4,,1.48,3.18,5.62,1.67,1.24,,0.54,1.17,2.03,0.6,1.25,,0.53,1.16,2.08,0.62,0.51,,0.12,0.45,0.98,0.36,19.31,11.66,18.53,27.78,6.47,15.91,8.71,15.14,24.01,6.14,15.49,8.21,14.68,23.69,6.23,7.22,4.55,7.05,10.15,2.21,1.76,0.91,1.69,2.72,0.72,Ariel Atkins,ariel atkins,LAS,IND,LAS vs IND,2026-05-13,401856907,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-13,brittney sykes,Brittney Sykes,TOR,SEA,SEA,TOR vs SEA,401856904,10000,,UNKNOWN,Low,LOW,25.41,25.38,19.76,25.39,31.21,4.46,14.18,,11.29,14.06,17.2,2.33,3.75,,2.63,3.71,4.95,0.91,3.89,,2.46,3.81,5.45,1.17,1.24,,0.53,1.17,2.02,0.6,1.51,,0.81,1.45,2.27,0.58,0.48,,0.12,0.42,0.9,0.33,21.82,18.01,21.72,25.81,3.05,17.93,14.67,17.82,21.39,2.64,18.07,14.63,17.94,21.66,2.75,7.64,5.74,7.56,9.69,1.55,1.99,1.18,1.93,2.88,0.67,Brittney Sykes,brittney sykes,TOR,SEA,TOR vs SEA,2026-05-13,401856904,25.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-13,caitlin clark,Caitlin Clark,IND,LAS,LAS,IND @ LAS,401856907,10000,,UNKNOWN,Medium,MEDIUM,33.64,33.66,30.41,33.62,36.86,2.48,24.2,,19.43,24.02,29.19,3.84,5.8,,4.6,5.76,7.04,0.97,8.19,,6.64,8.14,9.8,1.24,3.22,,2.14,3.17,4.36,0.88,1.63,,0.99,1.58,2.31,0.52,0.5,,0.24,0.48,0.8,0.22,38.19,32.91,38.01,43.69,4.24,30.0,25.05,29.87,35.22,3.99,32.39,27.31,32.19,37.68,4.09,13.99,11.95,13.94,16.06,1.61,2.13,1.43,2.09,2.88,0.57,Caitlin Clark,caitlin clark,IND,LAS,IND @ LAS,2026-05-13,401856907,33.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-13,chelsea gray,Chelsea Gray,LVA,CON,CON,LVA @ CON,401856905,10000,,UNKNOWN,Medium,MEDIUM,29.81,29.81,26.64,29.81,32.98,2.48,16.74,,14.1,16.63,19.5,2.11,3.2,,1.6,3.08,4.97,1.34,6.45,,4.87,6.38,8.16,1.3,1.97,,1.44,1.94,2.53,0.43,1.23,,0.57,1.18,1.97,0.55,0.3,,0.15,0.29,0.47,0.13,26.39,22.79,26.3,30.21,2.92,19.94,16.8,19.82,23.29,2.53,23.19,20.0,23.08,26.47,2.55,9.65,7.33,9.52,12.15,1.89,1.54,0.85,1.48,2.29,0.57,Chelsea Gray,chelsea gray,LVA,CON,LVA @ CON,2026-05-13,401856905,29.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-13,chennedy carter,Chennedy Carter,LVA,CON,CON,LVA @ CON,401856905,10000,,UNKNOWN,Medium,MEDIUM,27.5,27.81,20.08,27.59,34.91,5.64,19.45,,11.7,18.95,27.85,6.46,5.22,,3.32,5.08,7.27,1.56,3.78,,1.72,3.58,6.08,1.76,0.77,,0.1,0.64,1.61,0.63,1.07,,0.34,0.97,1.93,0.64,0.31,,0.07,0.27,0.58,0.21,28.45,19.75,27.89,37.66,7.08,24.66,16.52,24.15,33.53,6.75,23.23,15.03,22.7,31.97,6.77,9.0,6.06,8.81,12.18,2.43,1.38,0.6,1.28,2.27,0.68,Chennedy Carter,chennedy carter,LVA,CON,LVA @ CON,2026-05-13,401856905,27.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-13,dearica hamby,Dearica Hamby,LAS,IND,IND,LAS vs IND,401856907,10000,,UNKNOWN,Medium,MEDIUM,29.48,29.51,25.32,29.47,33.7,3.27,19.03,,13.51,18.73,24.94,4.5,7.22,,5.15,7.13,9.41,1.69,3.17,,1.45,3.01,5.06,1.45,0.43,,0.11,0.38,0.81,0.29,1.6,,0.4,1.43,2.97,1.06,0.49,,0.11,0.43,0.93,0.35,29.42,23.05,29.17,36.2,5.11,26.25,20.22,25.98,32.65,4.89,22.2,16.38,21.95,28.46,4.73,10.39,7.64,10.25,13.32,2.23,2.09,0.82,1.94,3.55,1.11,Dearica Hamby,dearica hamby,LAS,IND,LAS vs IND,2026-05-13,401856907,29.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-13,diamond miller,Diamond Miller,CON,LVA,LVA,CON vs LVA,401856905,10000,,UNKNOWN,Medium,MEDIUM,13.16,11.97,4.04,12.72,22.63,7.09,7.3,,2.44,6.6,13.06,4.29,2.78,,1.04,2.52,4.87,1.53,1.4,,0.34,1.21,2.7,0.98,0.62,,0.16,0.53,1.17,0.42,0.66,,0.12,0.53,1.35,0.53,0.38,,0.05,0.3,0.8,0.32,11.48,5.57,10.76,18.3,5.08,10.08,4.54,9.37,16.63,4.81,8.7,3.52,7.98,14.76,4.53,4.18,1.92,3.91,6.82,1.94,1.03,0.33,0.91,1.9,0.64,Diamond Miller,diamond miller,CON,LVA,CON vs LVA,2026-05-13,401856905,11.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
