GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-20,alanna smith,Alanna Smith,DAL,CHI,CHI,DAL @ CHI,401856922,10000,,UNKNOWN,Medium,MEDIUM,23.3,23.4,15.8,23.35,30.88,5.89,7.42,,3.54,6.97,11.84,3.32,3.68,,1.65,3.45,5.95,1.74,1.97,,0.81,1.84,3.26,0.99,1.03,,0.14,0.84,2.14,0.84,1.05,,0.22,0.9,2.03,0.76,1.17,,0.23,1.02,2.27,0.86,13.06,8.21,12.67,18.34,4.02,11.09,6.52,10.71,16.15,3.81,9.39,5.2,8.98,14.04,3.53,5.64,3.21,5.41,8.35,2.04,2.22,0.9,2.04,3.77,1.16,Alanna Smith,alanna smith,DAL,CHI,DAL @ CHI,2026-05-20,401856922,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-20,aliyah boston,Aliyah Boston,IND,POR,POR,IND vs POR,401856921,10000,,UNKNOWN,Medium,MEDIUM,28.54,28.52,25.39,28.53,31.73,2.48,15.78,,12.18,15.65,19.51,2.93,8.32,,7.03,8.29,9.65,1.02,3.56,,1.91,3.46,5.31,1.35,0.94,,0.29,0.86,1.66,0.55,0.88,,0.41,0.85,1.41,0.39,1.25,,0.8,1.23,1.72,0.36,27.66,23.28,27.55,32.15,3.49,24.1,20.12,23.94,28.2,3.15,19.34,15.28,19.24,23.52,3.27,11.88,9.75,11.8,14.13,1.73,2.13,1.46,2.1,2.84,0.54,Aliyah Boston,aliyah boston,IND,POR,IND vs POR,2026-05-20,401856921,28.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-20,aneesah morrow,Aneesah Morrow,CON,SEA,SEA,CON @ SEA,401856923,10000,,UNKNOWN,Medium,MEDIUM,20.35,20.5,10.57,20.33,30.24,7.57,10.54,,5.11,9.93,16.74,4.64,8.63,,3.77,8.02,14.31,4.22,1.14,,0.35,1.03,2.07,0.7,0.9,,0.14,0.73,1.85,0.75,1.09,,0.35,0.99,1.96,0.65,0.57,,0.17,0.52,1.05,0.35,20.31,12.1,19.56,29.48,6.81,19.17,11.18,18.42,28.26,6.69,11.68,6.07,11.09,18.08,4.76,9.77,4.73,9.13,15.66,4.34,1.66,0.77,1.56,2.7,0.77,Aneesah Morrow,aneesah morrow,CON,SEA,CON @ SEA,2026-05-20,401856923,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-20,arike ogunbowale,Arike Ogunbowale,DAL,CHI,CHI,DAL @ CHI,401856922,10000,,UNKNOWN,Low,LOW,31.22,31.23,27.13,31.24,35.32,3.17,13.43,,8.3,13.1,18.96,4.26,3.12,,1.72,3.01,4.65,1.17,4.62,,1.82,4.34,7.73,2.38,1.67,,0.5,1.5,2.98,1.02,1.2,,0.79,1.18,1.66,0.34,0.34,,0.1,0.31,0.62,0.21,21.17,15.02,20.81,27.79,5.04,16.55,11.18,16.21,22.3,4.42,18.05,12.13,17.67,24.55,4.9,7.74,4.58,7.46,11.17,2.65,1.55,1.06,1.51,2.08,0.4,Arike Ogunbowale,arike ogunbowale,DAL,CHI,DAL @ CHI,2026-05-20,401856922,31.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-20,bridget carleton,Bridget Carleton,POR,IND,IND,POR @ IND,401856921,10000,,UNKNOWN,Low,LOW,25.5,25.54,18.81,25.51,32.26,5.2,8.36,,4.12,7.95,13.05,3.57,3.63,,1.98,3.49,5.44,1.37,1.5,,0.76,1.44,2.32,0.62,1.85,,0.61,1.69,3.29,1.09,0.84,,0.28,0.76,1.47,0.49,0.35,,0.03,0.27,0.75,0.32,13.5,8.72,13.09,18.72,3.96,11.99,7.28,11.61,17.05,3.88,9.86,5.54,9.46,14.7,3.65,5.13,3.25,5.01,7.17,1.54,1.19,0.52,1.11,1.96,0.59,Bridget Carleton,bridget carleton,POR,IND,POR @ IND,2026-05-20,401856921,25.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-20,brittney griner,Brittney Griner,CON,SEA,SEA,CON @ SEA,401856923,10000,,UNKNOWN,Low,LOW,18.75,18.75,12.99,18.71,24.66,4.52,9.78,,5.65,9.42,14.39,3.46,5.63,,3.23,5.45,8.28,2.01,1.1,,0.38,1.01,1.94,0.63,0.19,,0.07,0.18,0.34,0.11,0.72,,0.2,0.64,1.33,0.46,1.1,,0.3,0.98,2.03,0.72,16.51,11.33,16.14,22.16,4.24,15.41,10.37,15.02,20.9,4.15,10.89,6.63,10.52,15.61,3.54,6.73,4.17,6.56,9.56,2.14,1.82,0.83,1.7,2.98,0.86,Brittney Griner,brittney griner,CON,SEA,CON @ SEA,2026-05-20,401856923,18.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-20,carla leite,Carla Leite,POR,IND,IND,POR @ IND,401856921,10000,,UNKNOWN,Low,LOW,14.62,14.2,5.94,14.38,23.49,6.69,6.19,,1.09,5.15,12.45,4.86,1.11,,0.31,0.97,2.06,0.72,1.99,,0.47,1.69,3.86,1.41,0.47,,0.03,0.35,1.06,0.46,0.89,,0.06,0.65,2.0,0.86,0.16,,0.04,0.14,0.32,0.12,9.29,3.58,8.28,16.19,5.27,7.3,2.07,6.3,13.74,4.97,8.18,2.66,7.18,14.88,5.16,3.1,1.26,2.82,5.25,1.63,1.05,0.2,0.82,2.2,0.87,Carla Leite,carla leite,POR,IND,POR @ IND,2026-05-20,401856921,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-20,emily engstler,Emily Engstler,POR,IND,IND,POR @ IND,401856921,10000,,UNKNOWN,Medium,MEDIUM,14.3,14.27,10.48,14.31,18.16,3.0,2.49,,0.61,2.19,4.7,1.71,2.28,,0.84,2.1,3.92,1.25,1.07,,0.13,0.87,2.21,0.91,0.27,,0.01,0.2,0.6,0.27,0.63,,0.03,0.47,1.42,0.64,0.44,,0.02,0.32,0.99,0.45,5.84,3.1,5.57,8.93,2.35,4.77,2.3,4.48,7.59,2.14,3.56,1.37,3.26,6.12,1.96,3.35,1.56,3.14,5.39,1.54,1.07,0.26,0.9,2.07,0.78,Emily Engstler,emily engstler,POR,IND,POR @ IND,2026-05-20,401856921,14.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-20,flau'jae johnson,Flau'jae Johnson,SEA,CON,CON,SEA vs CON,401856923,10000,,UNKNOWN,Medium,MEDIUM,30.78,30.97,25.42,30.86,36.04,4.02,17.68,,13.31,17.48,22.25,3.5,6.12,,3.41,5.92,9.04,2.27,2.3,,1.01,2.17,3.74,1.1,1.74,,0.66,1.61,2.96,0.93,1.6,,0.58,1.48,2.78,0.89,0.83,,0.04,0.63,1.84,0.82,26.1,20.56,25.93,31.92,4.44,23.8,18.48,23.58,29.42,4.27,19.98,15.37,19.77,24.84,3.71,8.42,5.37,8.22,11.79,2.52,2.43,1.07,2.24,4.0,1.21,Flau'jae Johnson,flau'jae johnson,SEA,CON,SEA vs CON,2026-05-20,401856923,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-20,gabriela jaquez,Gabriela Jaquez,CHI,DAL,DAL,CHI vs DAL,401856922,10000,,UNKNOWN,Medium,MEDIUM,25.99,26.26,18.56,26.03,33.46,5.73,9.33,,4.29,8.88,15.06,4.23,4.79,,2.7,4.62,7.04,1.73,2.07,,0.78,1.91,3.53,1.11,0.91,,0.18,0.79,1.78,0.68,0.84,,0.1,0.68,1.72,0.71,0.26,,0.13,0.25,0.41,0.11,16.19,10.29,15.73,22.68,4.87,14.12,8.52,13.63,20.39,4.68,11.4,6.11,10.93,17.3,4.42,6.86,4.31,6.69,9.66,2.1,1.1,0.36,0.95,2.01,0.72,Gabriela Jaquez,gabriela jaquez,CHI,DAL,CHI vs DAL,2026-05-20,401856922,26.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
