GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-06-03,alyssa thomas,Alyssa Thomas,PHX,SEA,SEA,PHX @ SEA,401856960,10000,,UNKNOWN,Low,LOW,31.27,31.51,26.21,31.39,36.35,3.91,9.27,,5.98,9.1,12.82,2.71,6.55,,4.01,6.42,9.3,2.09,7.23,,4.33,7.04,10.4,2.41,0.31,,0.18,0.3,0.45,0.11,1.28,,0.31,1.14,2.39,0.86,0.46,,0.02,0.36,1.0,0.45,23.05,17.67,22.82,28.65,4.3,15.82,11.52,15.6,20.41,3.49,16.5,11.94,16.31,21.29,3.65,13.77,9.82,13.58,18.01,3.23,1.74,0.65,1.59,2.99,0.97,Alyssa Thomas,alyssa thomas,PHX,SEA,PHX @ SEA,2026-06-03,401856960,31.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-06-03,breanna stewart,Breanna Stewart,NYL,TOR,TOR,NYL vs TOR,401856959,10000,,UNKNOWN,Low,LOW,26.56,28.76,15.82,27.27,36.55,7.88,13.47,,7.25,12.91,20.42,5.26,5.49,,3.12,5.29,8.06,1.97,2.59,,0.94,2.36,4.5,1.44,0.83,,0.29,0.76,1.45,0.47,1.07,,0.25,0.92,2.06,0.76,1.27,,0.21,1.05,2.56,1.02,21.54,13.99,21.12,29.75,6.15,18.95,11.83,18.46,26.72,5.85,16.05,9.44,15.54,23.37,5.55,8.07,5.02,7.83,11.49,2.53,2.34,0.9,2.12,4.07,1.29,Breanna Stewart,breanna stewart,NYL,TOR,NYL vs TOR,2026-06-03,401856959,28.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-06-03,brittney sykes,Brittney Sykes,TOR,NYL,NYL,TOR @ NYL,401856959,10000,,UNKNOWN,Medium,MEDIUM,25.01,25.08,19.48,24.99,30.53,4.34,14.12,,11.18,14.0,17.16,2.34,3.57,,2.47,3.5,4.73,0.9,3.69,,2.29,3.61,5.18,1.14,1.15,,0.45,1.08,1.94,0.6,1.36,,0.69,1.3,2.12,0.57,0.44,,0.09,0.38,0.86,0.33,21.38,17.58,21.28,25.31,2.99,17.69,14.4,17.57,21.18,2.63,17.81,14.42,17.72,21.39,2.72,7.26,5.4,7.16,9.24,1.5,1.81,1.01,1.74,2.67,0.66,Brittney Sykes,brittney sykes,TOR,NYL,TOR @ NYL,2026-06-03,401856959,25.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-03,flau'jae johnson,Flau'jae Johnson,SEA,PHX,PHX,SEA vs PHX,401856960,10000,,UNKNOWN,Medium,MEDIUM,30.85,31.04,25.59,30.95,36.1,4.01,17.4,,13.11,17.19,22.02,3.52,5.92,,3.21,5.71,8.8,2.22,2.38,,1.08,2.25,3.8,1.09,1.84,,0.76,1.73,3.07,0.92,1.64,,0.58,1.52,2.8,0.9,0.88,,0.06,0.69,1.91,0.84,25.7,20.19,25.47,31.51,4.41,23.32,18.07,23.12,28.87,4.22,19.78,15.2,19.55,24.65,3.73,8.3,5.27,8.1,11.58,2.49,2.52,1.11,2.35,4.14,1.24,Flau'jae Johnson,flau'jae johnson,SEA,PHX,SEA vs PHX,2026-06-03,401856960,31.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-03,jade melbourne,Jade Melbourne,SEA,PHX,PHX,SEA vs PHX,401856960,10000,,UNKNOWN,Medium,MEDIUM,18.4,18.41,12.39,18.39,24.44,4.69,5.67,,2.44,5.29,9.33,2.76,1.64,,0.64,1.52,2.77,0.86,3.02,,1.25,2.84,5.02,1.52,0.67,,0.15,0.58,1.29,0.47,0.81,,0.27,0.74,1.45,0.47,0.24,,0.02,0.19,0.51,0.21,10.32,6.3,9.97,14.78,3.38,7.3,3.84,6.93,11.14,2.94,8.69,4.85,8.33,12.95,3.21,4.66,2.55,4.48,7.01,1.78,1.05,0.44,0.98,1.76,0.52,Jade Melbourne,jade melbourne,SEA,PHX,SEA vs PHX,2026-06-03,401856960,18.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-03,jonquel jones,Jonquel Jones,NYL,TOR,TOR,NYL vs TOR,401856959,10000,,UNKNOWN,Medium,MEDIUM,24.08,24.09,18.39,24.06,29.89,4.44,10.39,,4.09,9.79,17.35,5.32,6.17,,3.46,5.94,9.13,2.24,2.14,,0.73,1.96,3.73,1.23,1.56,,0.29,1.35,3.07,1.15,0.67,,0.17,0.59,1.26,0.45,0.89,,0.28,0.81,1.61,0.54,18.7,11.43,18.16,26.65,6.06,16.56,9.51,15.94,24.32,5.87,12.53,5.99,11.94,19.77,5.5,8.31,5.13,8.11,11.74,2.6,1.57,0.74,1.47,2.51,0.71,Jonquel Jones,jonquel jones,NYL,TOR,NYL vs TOR,2026-06-03,401856959,24.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-03,kahleah copper,Kahleah Copper,PHX,SEA,SEA,PHX @ SEA,401856960,10000,,UNKNOWN,Medium,MEDIUM,24.68,24.67,18.39,24.61,31.12,4.94,10.68,,4.63,10.05,17.43,5.12,2.34,,0.96,2.2,3.89,1.17,0.91,,0.18,0.78,1.77,0.67,1.76,,0.44,1.55,3.34,1.18,1.01,,0.16,0.86,2.0,0.78,0.42,,0.01,0.31,0.95,0.43,13.93,7.57,13.33,20.95,5.35,13.02,6.76,12.44,19.94,5.3,11.59,5.5,10.98,18.33,5.17,3.25,1.63,3.08,5.08,1.37,1.42,0.44,1.26,2.62,0.9,Kahleah Copper,kahleah copper,PHX,SEA,PHX @ SEA,2026-06-03,401856960,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-03,kiki rice,Kiki Rice,TOR,NYL,NYL,TOR @ NYL,401856959,10000,,UNKNOWN,Low,LOW,26.59,26.88,18.44,26.78,34.75,6.21,13.31,,8.86,13.01,18.15,3.66,3.75,,2.1,3.6,5.6,1.39,5.05,,3.0,4.89,7.31,1.71,1.05,,0.37,0.96,1.82,0.59,1.67,,0.57,1.53,2.93,0.95,0.61,,0.12,0.52,1.19,0.45,22.1,16.37,21.86,28.2,4.63,17.05,12.13,16.75,22.44,4.05,18.36,13.11,18.09,23.92,4.23,8.8,6.01,8.62,11.83,2.31,2.28,1.04,2.14,3.7,1.06,Kiki Rice,kiki rice,TOR,NYL,TOR @ NYL,2026-06-03,401856959,26.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-06-03,leonie fiebich,Leonie Fiebich,NYL,TOR,TOR,NYL vs TOR,401856959,10000,,UNKNOWN,Medium,MEDIUM,24.82,24.86,20.73,24.82,28.92,3.17,6.45,,2.25,5.99,11.1,3.58,2.67,,0.86,2.43,4.76,1.59,1.81,,0.63,1.67,3.13,1.02,1.35,,0.49,1.26,2.33,0.75,0.82,,0.23,0.73,1.48,0.53,0.25,,0.12,0.24,0.39,0.11,10.92,6.1,10.51,16.28,4.08,9.11,4.49,8.68,14.31,3.93,8.25,3.89,7.84,13.12,3.74,4.48,2.23,4.24,6.96,1.91,1.07,0.46,0.98,1.76,0.54,Leonie Fiebich,leonie fiebich,NYL,TOR,NYL vs TOR,2026-06-03,401856959,24.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-03,marina mabrey,Marina Mabrey,TOR,NYL,NYL,TOR @ NYL,401856959,10000,,UNKNOWN,Medium,MEDIUM,28.82,28.89,23.59,28.86,34.04,4.05,14.65,,8.56,14.25,21.19,5.01,4.11,,2.5,4.02,5.84,1.33,3.96,,2.18,3.82,5.91,1.48,1.84,,0.81,1.73,3.0,0.88,1.2,,0.52,1.12,1.94,0.57,0.34,,0.05,0.29,0.7,0.27,22.73,16.01,22.44,29.87,5.48,18.77,12.43,18.41,25.58,5.21,18.62,12.18,18.26,25.49,5.27,8.08,5.6,7.94,10.72,2.01,1.54,0.79,1.47,2.38,0.64,Marina Mabrey,marina mabrey,TOR,NYL,TOR @ NYL,2026-06-03,401856959,28.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
