GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-31,a'ja wilson,A'ja Wilson,LVA,GSV,GSV,LVA @ GSV,401856952,10000,,UNKNOWN,Medium,MEDIUM,34.46,34.57,31.37,34.52,37.56,2.39,24.15,,20.52,24.07,27.83,2.86,10.05,,8.22,10.01,11.92,1.43,3.76,,1.69,3.57,6.05,1.74,1.0,,0.25,0.89,1.86,0.67,1.49,,1.13,1.48,1.87,0.29,2.16,,1.8,2.15,2.53,0.29,37.96,33.22,37.89,42.84,3.77,34.2,30.0,34.16,38.44,3.3,27.92,23.64,27.79,32.34,3.38,13.81,10.99,13.72,16.67,2.27,3.65,3.13,3.64,4.19,0.41,A'ja Wilson,a'ja wilson,LVA,GSV,LVA @ GSV,2026-05-31,401856952,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-31,alysha clark,Alysha Clark,LVA,GSV,GSV,LVA @ GSV,401856952,10000,,UNKNOWN,Medium,MEDIUM,24.4,24.39,21.24,24.41,27.56,2.49,8.97,,6.67,8.86,11.46,1.87,4.65,,2.1,4.41,7.47,2.17,1.87,,0.47,1.65,3.48,1.25,1.09,,0.41,1.02,1.86,0.59,0.85,,0.36,0.8,1.4,0.41,0.38,,0.15,0.36,0.65,0.2,15.49,11.59,15.24,19.63,3.18,13.62,10.09,13.39,17.45,2.91,10.84,8.07,10.66,13.82,2.26,6.52,3.55,6.26,9.78,2.5,1.23,0.68,1.18,1.84,0.46,Alysha Clark,alysha clark,LVA,GSV,LVA @ GSV,2026-05-31,401856952,24.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-31,chelsea gray,Chelsea Gray,LVA,GSV,GSV,LVA @ GSV,401856952,10000,,UNKNOWN,Medium,MEDIUM,30.03,30.06,26.89,30.02,33.19,2.46,17.11,,14.42,17.04,19.84,2.11,3.37,,1.74,3.24,5.18,1.36,6.53,,4.94,6.48,8.17,1.28,2.17,,1.63,2.14,2.73,0.43,1.22,,0.56,1.17,1.93,0.55,0.3,,0.14,0.29,0.48,0.13,27.01,23.3,26.87,30.81,2.93,20.47,17.28,20.36,23.82,2.57,23.64,20.44,23.57,26.95,2.53,9.9,7.56,9.78,12.39,1.89,1.52,0.84,1.47,2.26,0.56,Chelsea Gray,chelsea gray,LVA,GSV,LVA @ GSV,2026-05-31,401856952,30.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-31,chennedy carter,Chennedy Carter,LVA,GSV,GSV,LVA @ GSV,401856952,10000,,UNKNOWN,Low,LOW,28.13,28.53,20.62,28.37,35.44,5.61,19.73,,11.7,19.14,28.6,6.63,5.38,,3.44,5.28,7.46,1.58,3.74,,1.69,3.53,6.07,1.76,0.95,,0.24,0.84,1.79,0.64,1.05,,0.32,0.95,1.91,0.65,0.31,,0.08,0.28,0.59,0.21,28.86,20.06,28.19,38.43,7.25,25.11,16.66,24.52,34.43,6.94,23.47,15.13,22.86,32.68,6.93,9.13,6.2,8.95,12.29,2.42,1.37,0.58,1.27,2.28,0.69,Chennedy Carter,chennedy carter,LVA,GSV,LVA @ GSV,2026-05-31,401856952,28.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-31,gabby williams,Gabby Williams,GSV,LVA,LVA,GSV vs LVA,401856952,10000,,UNKNOWN,Medium,MEDIUM,28.55,28.87,21.27,28.71,35.83,5.52,8.36,,4.88,8.09,12.17,2.89,3.36,,1.6,3.2,5.29,1.47,2.89,,1.32,2.75,4.63,1.33,1.22,,0.31,1.09,2.29,0.81,1.37,,0.35,1.22,2.54,0.9,0.65,,0.08,0.53,1.33,0.55,14.61,10.06,14.38,19.42,3.65,11.72,7.64,11.45,16.09,3.3,11.25,7.28,10.98,15.51,3.25,6.25,3.8,6.05,8.91,2.01,2.02,0.81,1.87,3.38,1.05,Gabby Williams,gabby williams,GSV,LVA,GSV vs LVA,2026-05-31,401856952,28.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-31,jackie young,Jackie Young,LVA,GSV,GSV,LVA @ GSV,401856952,10000,,UNKNOWN,Medium,MEDIUM,30.89,30.87,27.63,30.86,34.13,2.53,18.44,,15.15,18.35,21.79,2.59,4.28,,1.97,4.1,6.79,1.91,5.35,,4.08,5.29,6.7,1.04,2.28,,1.4,2.23,3.22,0.72,1.19,,0.59,1.14,1.84,0.49,0.42,,0.11,0.38,0.76,0.26,28.08,23.77,27.96,32.51,3.43,22.73,18.73,22.57,26.91,3.21,23.8,20.2,23.71,27.47,2.85,9.64,6.96,9.48,12.49,2.18,1.61,0.92,1.56,2.33,0.56,Jackie Young,jackie young,LVA,GSV,LVA @ GSV,2026-05-31,401856952,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-31,janelle salaün,Janelle Salaün,GSV,LVA,LVA,GSV vs LVA,401856952,10000,,UNKNOWN,Medium,MEDIUM,25.94,25.96,20.01,25.96,31.86,4.61,11.93,,6.97,11.56,17.39,4.12,5.2,,3.17,5.05,7.39,1.65,1.47,,0.75,1.41,2.27,0.6,2.16,,1.01,2.05,3.43,0.96,0.66,,0.23,0.62,1.14,0.37,0.26,,0.13,0.25,0.4,0.11,18.6,12.96,18.19,24.63,4.59,17.13,11.55,16.75,23.12,4.52,13.4,8.33,13.04,18.95,4.18,6.67,4.48,6.51,9.06,1.78,0.92,0.47,0.88,1.44,0.39,Janelle Salaün,janelle salaün,GSV,LVA,GSV vs LVA,2026-05-31,401856952,25.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-31,jewell loyd,Jewell Loyd,LVA,GSV,GSV,LVA @ GSV,401856952,10000,,UNKNOWN,Medium,MEDIUM,27.07,27.05,23.87,27.04,30.31,2.5,9.84,,6.14,9.65,13.76,3.01,2.52,,1.32,2.44,3.83,0.98,2.18,,1.24,2.12,3.22,0.78,2.21,,1.01,2.1,3.55,1.01,1.49,,0.51,1.39,2.58,0.83,0.45,,0.02,0.34,0.99,0.44,14.55,10.48,14.36,18.79,3.27,12.37,8.45,12.18,16.53,3.17,12.02,8.18,11.79,16.06,3.11,4.71,3.16,4.63,6.37,1.27,1.94,0.83,1.82,3.17,0.94,Jewell Loyd,jewell loyd,LVA,GSV,LVA @ GSV,2026-05-31,401856952,27.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-31,kayla thornton,Kayla Thornton,GSV,LVA,LVA,GSV vs LVA,401856952,10000,,UNKNOWN,Medium,MEDIUM,27.12,27.42,19.73,27.26,34.55,5.68,11.21,,4.58,10.45,18.73,5.64,5.76,,3.85,5.65,7.83,1.58,1.99,,0.99,1.89,3.1,0.84,1.63,,0.52,1.47,2.94,0.98,0.91,,0.29,0.82,1.64,0.55,0.33,,0.05,0.27,0.68,0.28,18.96,11.76,18.3,26.91,6.04,16.98,9.93,16.29,24.97,5.94,13.2,6.45,12.5,20.82,5.72,7.75,5.48,7.64,10.16,1.84,1.25,0.54,1.16,2.08,0.62,Kayla Thornton,kayla thornton,GSV,LVA,GSV vs LVA,2026-05-31,401856952,27.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-31,kelsey plum,Kelsey Plum,LVA,GSV,GSV,LVA @ GSV,401856952,10000,,UNKNOWN,Medium,MEDIUM,32.07,32.07,28.55,32.06,35.58,2.73,20.54,,17.37,20.45,23.8,2.52,3.77,,2.1,3.67,5.58,1.38,4.88,,3.69,4.83,6.14,0.96,3.05,,1.93,2.99,4.22,0.91,1.06,,0.63,1.04,1.52,0.35,0.34,,0.1,0.31,0.63,0.22,29.19,25.27,29.08,33.27,3.12,24.31,20.71,24.18,28.16,2.91,25.42,21.96,25.33,29.0,2.76,8.66,6.59,8.56,10.87,1.69,1.4,0.89,1.38,1.95,0.41,Kelsey Plum,kelsey plum,LVA,GSV,LVA @ GSV,2026-05-31,401856952,32.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
