GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-25,aaliyah edwards,Aaliyah Edwards,CON,GSV,GSV,CON @ GSV,401856937,10000,,UNKNOWN,Medium,MEDIUM,15.15,15.15,8.3,15.15,22.05,5.38,6.24,,2.57,5.73,10.57,3.22,4.87,,2.7,4.68,7.28,1.83,0.95,,0.3,0.85,1.71,0.57,0.29,,0.14,0.27,0.47,0.13,0.8,,0.22,0.7,1.47,0.51,0.76,,0.14,0.63,1.5,0.59,12.05,7.31,11.58,17.51,4.02,11.11,6.52,10.61,16.45,3.91,7.18,3.36,6.71,11.66,3.32,5.82,3.45,5.62,8.43,1.98,1.55,0.64,1.43,2.64,0.81,Aaliyah Edwards,aaliyah edwards,CON,GSV,CON @ GSV,2026-05-25,401856937,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-25,breanna stewart,Breanna Stewart,NYL,POR,POR,NYL vs POR,401856936,10000,,UNKNOWN,Low,LOW,25.74,27.55,14.76,26.39,36.08,8.08,13.5,,7.08,12.97,20.4,5.34,5.43,,2.96,5.19,8.17,2.06,2.63,,0.95,2.42,4.56,1.45,0.77,,0.23,0.69,1.39,0.47,1.06,,0.23,0.91,2.05,0.76,1.17,,0.14,0.93,2.47,1.01,21.56,13.87,21.06,29.81,6.28,18.93,11.69,18.44,26.72,5.96,16.13,9.28,15.65,23.46,5.65,8.06,4.93,7.78,11.55,2.63,2.23,0.81,2.01,3.91,1.27,Breanna Stewart,breanna stewart,NYL,POR,NYL vs POR,2026-05-25,401856936,27.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-25,bridget carleton,Bridget Carleton,POR,NYL,NYL,POR @ NYL,401856936,10000,,UNKNOWN,Medium,MEDIUM,24.33,24.42,17.81,24.32,30.85,5.11,7.53,,3.43,7.17,12.08,3.45,3.66,,2.0,3.52,5.49,1.38,1.46,,0.74,1.39,2.25,0.6,1.72,,0.49,1.55,3.14,1.08,0.68,,0.16,0.59,1.3,0.48,0.34,,0.03,0.27,0.73,0.31,12.65,8.02,12.28,17.72,3.88,11.19,6.62,10.82,16.08,3.8,8.99,4.8,8.6,13.6,3.53,5.12,3.24,4.98,7.14,1.54,1.02,0.37,0.93,1.78,0.57,Bridget Carleton,bridget carleton,POR,NYL,POR @ NYL,2026-05-25,401856936,24.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-25,carla leite,Carla Leite,POR,NYL,NYL,POR @ NYL,401856936,10000,,UNKNOWN,Low,LOW,13.86,13.27,5.28,13.6,22.57,6.56,5.84,,0.87,4.72,12.24,4.79,1.1,,0.29,0.95,2.1,0.74,1.99,,0.45,1.7,3.89,1.41,0.42,,0.01,0.29,1.0,0.45,0.85,,0.04,0.59,1.98,0.87,0.16,,0.03,0.13,0.32,0.12,8.93,3.33,7.91,15.94,5.24,6.94,1.82,5.83,13.5,4.92,7.84,2.43,6.77,14.67,5.1,3.09,1.24,2.8,5.33,1.66,1.01,0.17,0.75,2.15,0.89,Carla Leite,carla leite,POR,NYL,POR @ NYL,2026-05-25,401856936,13.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-25,diamond miller,Diamond Miller,CON,GSV,GSV,CON @ GSV,401856937,10000,,UNKNOWN,Medium,MEDIUM,14.15,13.19,4.49,13.87,23.87,7.27,7.15,,2.51,6.44,12.65,4.11,2.83,,1.15,2.59,4.85,1.48,1.16,,0.24,0.98,2.31,0.85,0.73,,0.26,0.66,1.31,0.43,0.7,,0.14,0.58,1.42,0.54,0.42,,0.07,0.34,0.86,0.33,11.14,5.55,10.44,17.63,4.81,9.98,4.69,9.3,16.19,4.6,8.32,3.42,7.62,14.06,4.3,3.99,1.89,3.75,6.42,1.8,1.12,0.39,0.99,2.0,0.66,Diamond Miller,diamond miller,CON,GSV,CON @ GSV,2026-05-25,401856937,13.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-25,gabby williams,Gabby Williams,GSV,CON,CON,GSV vs CON,401856937,10000,,UNKNOWN,Medium,MEDIUM,28.8,29.1,21.57,29.0,35.84,5.41,8.37,,4.88,8.09,12.23,2.89,3.32,,1.63,3.17,5.21,1.42,2.88,,1.33,2.71,4.63,1.32,1.17,,0.27,1.03,2.2,0.8,1.37,,0.35,1.21,2.55,0.91,0.65,,0.09,0.54,1.33,0.55,14.57,10.1,14.3,19.36,3.62,11.69,7.71,11.39,16.01,3.29,11.25,7.31,11.0,15.51,3.24,6.21,3.8,6.03,8.86,1.98,2.03,0.81,1.87,3.44,1.07,Gabby Williams,gabby williams,GSV,CON,GSV vs CON,2026-05-25,401856937,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-25,janelle salaün,Janelle Salaün,GSV,CON,CON,GSV vs CON,401856937,10000,,UNKNOWN,Medium,MEDIUM,26.12,26.11,20.18,26.08,32.08,4.61,12.04,,7.02,11.68,17.61,4.15,5.18,,3.2,5.05,7.35,1.64,1.4,,0.68,1.34,2.18,0.59,2.11,,0.97,1.99,3.39,0.96,0.69,,0.26,0.64,1.17,0.36,0.26,,0.13,0.25,0.41,0.11,18.62,12.94,18.28,24.69,4.64,17.22,11.69,16.87,23.19,4.57,13.43,8.33,13.12,19.09,4.22,6.58,4.44,6.46,8.9,1.77,0.95,0.5,0.91,1.45,0.38,Janelle Salaün,janelle salaün,GSV,CON,GSV vs CON,2026-05-25,401856937,26.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-25,jonquel jones,Jonquel Jones,NYL,POR,POR,NYL vs POR,401856936,10000,,UNKNOWN,Medium,MEDIUM,24.07,23.97,18.37,24.09,29.81,4.47,10.8,,4.5,10.1,17.72,5.39,5.93,,3.28,5.72,8.89,2.21,2.05,,0.65,1.86,3.69,1.23,1.58,,0.29,1.34,3.13,1.21,0.68,,0.17,0.6,1.29,0.46,0.92,,0.29,0.83,1.62,0.55,18.78,11.61,18.08,26.66,6.06,16.72,9.8,16.09,24.34,5.88,12.85,6.31,12.17,20.14,5.58,7.98,4.92,7.75,11.36,2.55,1.59,0.76,1.5,2.55,0.73,Jonquel Jones,jonquel jones,NYL,POR,NYL vs POR,2026-05-25,401856936,23.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-25,kayla thornton,Kayla Thornton,GSV,CON,CON,GSV vs CON,401856937,10000,,UNKNOWN,Medium,MEDIUM,27.26,27.65,19.64,27.44,34.69,5.69,11.04,,4.46,10.35,18.47,5.61,5.74,,3.79,5.61,7.8,1.6,1.92,,0.93,1.81,3.04,0.84,1.63,,0.5,1.48,2.92,0.98,0.92,,0.3,0.83,1.63,0.54,0.34,,0.05,0.29,0.7,0.28,18.7,11.58,18.02,26.66,6.04,16.78,9.77,16.09,24.62,5.93,12.95,6.23,12.23,20.54,5.71,7.66,5.37,7.53,10.09,1.86,1.26,0.55,1.17,2.09,0.62,Kayla Thornton,kayla thornton,GSV,CON,GSV vs CON,2026-05-25,401856937,27.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-25,sabrina ionescu,Sabrina Ionescu,NYL,POR,POR,NYL vs POR,401856936,10000,,UNKNOWN,Medium,MEDIUM,30.8,30.88,27.62,30.77,34.04,2.51,19.55,,16.51,19.49,22.64,2.39,5.99,,4.1,5.9,7.98,1.53,7.31,,5.66,7.23,9.03,1.33,2.79,,2.17,2.76,3.44,0.49,1.51,,1.18,1.5,1.85,0.26,0.43,,0.16,0.4,0.73,0.23,32.84,28.66,32.76,37.06,3.27,25.54,21.85,25.46,29.28,2.89,26.86,23.29,26.77,30.55,2.82,13.29,10.73,13.19,15.98,2.05,1.94,1.51,1.92,2.4,0.35,Sabrina Ionescu,sabrina ionescu,NYL,POR,NYL vs POR,2026-05-25,401856936,30.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
