GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-28,a'ja wilson,A'ja Wilson,LVA,DAL,DAL,LVA @ DAL,401856943,10000,,UNKNOWN,Medium,MEDIUM,34.99,35.17,31.95,35.08,38.03,2.33,25.23,,21.44,25.14,29.04,2.97,9.84,,8.02,9.8,11.7,1.42,4.0,,1.9,3.82,6.28,1.74,0.97,,0.23,0.86,1.82,0.66,1.47,,1.11,1.46,1.83,0.28,2.16,,1.8,2.15,2.53,0.29,39.07,34.18,38.99,44.04,3.83,35.06,30.74,35.03,39.42,3.39,29.23,24.88,29.14,33.76,3.47,13.84,11.07,13.74,16.75,2.24,3.63,3.11,3.61,4.15,0.41,A'ja Wilson,a'ja wilson,LVA,DAL,LVA @ DAL,2026-05-28,401856943,35.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-28,aliyah boston,Aliyah Boston,IND,GSV,GSV,IND @ GSV,401856944,10000,,UNKNOWN,Medium,MEDIUM,29.26,29.25,26.1,29.28,32.42,2.49,15.41,,11.81,15.3,19.19,2.88,8.35,,7.06,8.32,9.65,1.01,3.28,,1.64,3.15,5.02,1.36,1.0,,0.36,0.93,1.72,0.55,0.84,,0.37,0.8,1.35,0.39,1.36,,0.91,1.34,1.84,0.36,27.03,22.68,26.91,31.48,3.45,23.76,19.86,23.64,27.82,3.13,18.69,14.61,18.57,22.82,3.23,11.62,9.5,11.52,13.83,1.71,2.2,1.53,2.17,2.91,0.54,Aliyah Boston,aliyah boston,IND,GSV,IND @ GSV,2026-05-28,401856944,29.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-28,arike ogunbowale,Arike Ogunbowale,DAL,LVA,LVA,DAL vs LVA,401856943,10000,,UNKNOWN,Medium,MEDIUM,29.98,30.0,25.97,29.99,34.01,3.13,14.02,,8.81,13.68,19.66,4.26,2.9,,1.47,2.78,4.43,1.18,4.56,,1.79,4.25,7.71,2.39,1.71,,0.54,1.55,3.07,1.04,1.16,,0.74,1.14,1.61,0.34,0.33,,0.09,0.29,0.6,0.21,21.47,15.11,21.19,28.24,5.13,16.91,11.45,16.61,22.76,4.45,18.58,12.43,18.25,25.07,4.97,7.46,4.36,7.16,10.98,2.66,1.48,0.99,1.46,2.0,0.41,Arike Ogunbowale,arike ogunbowale,DAL,LVA,DAL vs LVA,2026-05-28,401856943,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-28,azzi fudd,Azzi Fudd,DAL,LVA,LVA,DAL vs LVA,401856943,10000,,UNKNOWN,Low,LOW,27.74,27.74,23.11,27.79,32.31,3.56,15.45,,7.79,14.75,23.84,6.42,3.06,,1.86,2.99,4.36,0.99,2.18,,1.16,2.12,3.27,0.85,2.78,,0.69,2.46,5.25,1.88,1.4,,0.46,1.3,2.46,0.81,0.31,,0.08,0.28,0.59,0.21,20.69,12.81,20.0,29.43,6.59,18.51,10.72,17.83,27.13,6.51,17.63,9.86,16.93,26.17,6.5,5.24,3.63,5.16,6.97,1.32,1.72,0.75,1.61,2.81,0.84,Azzi Fudd,azzi fudd,DAL,LVA,DAL vs LVA,2026-05-28,401856943,27.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-28,caitlin clark,Caitlin Clark,IND,GSV,GSV,IND @ GSV,401856944,10000,,UNKNOWN,Medium,MEDIUM,34.52,34.58,31.35,34.55,37.73,2.43,24.43,,19.71,24.31,29.35,3.77,5.81,,4.59,5.76,7.08,0.97,8.32,,6.77,8.27,9.93,1.24,3.44,,2.38,3.39,4.59,0.87,1.62,,0.98,1.59,2.28,0.52,0.45,,0.19,0.43,0.75,0.22,38.56,33.32,38.4,44.01,4.17,30.24,25.35,30.08,35.4,3.92,32.76,27.71,32.63,37.96,4.02,14.13,12.1,14.08,16.21,1.61,2.07,1.37,2.04,2.8,0.56,Caitlin Clark,caitlin clark,IND,GSV,IND @ GSV,2026-05-28,401856944,34.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-28,chelsea gray,Chelsea Gray,LVA,DAL,DAL,LVA @ DAL,401856943,10000,,UNKNOWN,Medium,MEDIUM,30.59,30.6,27.33,30.57,33.79,2.53,17.72,,15.04,17.63,20.53,2.14,3.12,,1.54,2.98,4.86,1.32,6.78,,5.17,6.72,8.46,1.28,2.14,,1.6,2.11,2.71,0.43,1.18,,0.53,1.12,1.88,0.54,0.31,,0.15,0.3,0.48,0.13,27.62,23.93,27.56,31.34,2.93,20.84,17.66,20.73,24.1,2.55,24.5,21.32,24.42,27.79,2.56,9.9,7.6,9.78,12.37,1.87,1.49,0.82,1.43,2.21,0.55,Chelsea Gray,chelsea gray,LVA,DAL,LVA @ DAL,2026-05-28,401856943,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-28,chennedy carter,Chennedy Carter,LVA,DAL,DAL,LVA @ DAL,401856943,10000,,UNKNOWN,Low,LOW,28.56,29.0,21.21,28.79,35.77,5.53,20.46,,12.46,19.82,29.28,6.59,5.24,,3.36,5.11,7.3,1.54,3.97,,1.92,3.78,6.26,1.74,0.93,,0.2,0.81,1.77,0.66,1.04,,0.3,0.94,1.89,0.65,0.32,,0.08,0.28,0.59,0.21,29.67,20.86,29.07,39.28,7.22,25.7,17.37,25.11,34.92,6.88,24.43,15.99,23.86,33.62,6.92,9.21,6.28,9.04,12.4,2.4,1.35,0.57,1.26,2.25,0.69,Chennedy Carter,chennedy carter,LVA,DAL,LVA @ DAL,2026-05-28,401856943,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-28,gabby williams,Gabby Williams,GSV,IND,IND,GSV vs IND,401856944,10000,,UNKNOWN,Medium,MEDIUM,29.35,29.8,22.37,29.55,36.24,5.26,8.77,,5.25,8.56,12.64,2.88,3.32,,1.62,3.19,5.2,1.43,2.88,,1.32,2.73,4.57,1.31,1.31,,0.36,1.18,2.4,0.83,1.42,,0.38,1.26,2.61,0.92,0.67,,0.09,0.56,1.36,0.54,14.98,10.52,14.79,19.6,3.55,12.1,8.05,11.88,16.43,3.26,11.65,7.73,11.42,15.88,3.2,6.2,3.81,6.05,8.77,1.95,2.09,0.86,1.93,3.53,1.08,Gabby Williams,gabby williams,GSV,IND,GSV vs IND,2026-05-28,401856944,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-28,jackie young,Jackie Young,LVA,DAL,DAL,LVA @ DAL,401856943,10000,,UNKNOWN,Medium,MEDIUM,31.25,31.3,28.12,31.27,34.42,2.47,19.19,,15.92,19.08,22.54,2.59,4.05,,1.78,3.82,6.56,1.89,5.54,,4.26,5.48,6.88,1.04,2.25,,1.37,2.21,3.19,0.72,1.16,,0.56,1.12,1.81,0.49,0.41,,0.11,0.37,0.76,0.26,28.78,24.44,28.6,33.35,3.47,23.24,19.2,23.12,27.51,3.25,24.72,21.09,24.64,28.42,2.84,9.59,6.94,9.41,12.47,2.19,1.57,0.9,1.53,2.3,0.56,Jackie Young,jackie young,LVA,DAL,LVA @ DAL,2026-05-28,401856943,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-28,janelle salaün,Janelle Salaün,GSV,IND,IND,GSV vs IND,401856944,10000,,UNKNOWN,Medium,MEDIUM,26.95,26.89,21.05,26.95,32.88,4.63,12.54,,7.46,12.23,18.08,4.2,5.19,,3.18,5.06,7.37,1.65,1.47,,0.76,1.41,2.26,0.6,2.25,,1.08,2.15,3.52,0.97,0.73,,0.29,0.68,1.22,0.37,0.27,,0.14,0.26,0.42,0.11,19.2,13.55,18.88,25.35,4.67,17.73,12.18,17.4,23.75,4.59,14.01,8.85,13.7,19.67,4.27,6.67,4.49,6.54,9.0,1.78,1.0,0.55,0.95,1.52,0.38,Janelle Salaün,janelle salaün,GSV,IND,GSV vs IND,2026-05-28,401856944,26.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
