GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-06-07,aicha coulibaly,Aicha Coulibaly,CHI,TOR,TOR,CHI @ TOR,401856970,10000,,UNKNOWN,Medium,MEDIUM,17.34,17.37,10.22,17.35,24.52,5.61,4.5,,1.03,3.87,8.71,3.18,2.0,,1.09,1.91,3.03,0.77,0.98,,0.51,0.93,1.5,0.4,0.21,,0.08,0.19,0.36,0.11,0.85,,0.12,0.7,1.75,0.7,0.19,,0.06,0.17,0.33,0.11,7.48,3.73,6.86,12.01,3.4,6.5,2.84,5.88,10.98,3.35,5.48,1.96,4.86,9.74,3.23,2.98,1.89,2.89,4.2,0.91,1.03,0.29,0.89,1.95,0.71,Aicha Coulibaly,aicha coulibaly,CHI,TOR,CHI @ TOR,2026-06-07,401856970,17.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-07,ariel atkins,Ariel Atkins,LAS,POR,POR,LAS vs POR,401856971,10000,,UNKNOWN,Medium,MEDIUM,27.03,27.03,21.06,27.07,33.06,4.68,9.45,,5.98,9.25,13.15,2.85,3.6,,1.83,3.47,5.55,1.48,2.89,,1.23,2.73,4.75,1.41,1.13,,0.32,1.02,2.06,0.7,1.81,,0.71,1.7,3.07,0.93,0.81,,0.12,0.68,1.63,0.65,15.94,11.49,15.69,20.73,3.64,13.05,8.99,12.85,17.38,3.29,12.34,8.43,12.08,16.54,3.22,6.49,3.97,6.31,9.23,2.08,2.62,1.26,2.5,4.14,1.15,Ariel Atkins,ariel atkins,LAS,POR,LAS vs POR,2026-06-07,401856971,27.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-07,azura stevens,Azura Stevens,CHI,TOR,TOR,CHI @ TOR,401856970,10000,,UNKNOWN,Medium,MEDIUM,19.89,19.93,16.75,19.88,23.03,2.47,7.07,,4.73,6.97,9.55,1.88,2.8,,1.03,2.6,4.8,1.53,2.47,,1.6,2.42,3.4,0.71,0.7,,0.24,0.64,1.23,0.4,0.9,,0.48,0.87,1.37,0.35,0.86,,0.16,0.74,1.66,0.64,12.34,9.13,12.21,15.65,2.58,9.87,6.82,9.7,13.04,2.45,9.54,7.02,9.43,12.22,2.04,5.27,3.26,5.09,7.49,1.7,1.76,0.93,1.66,2.7,0.73,Azura Stevens,azura stevens,CHI,TOR,CHI @ TOR,2026-06-07,401856970,19.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-07,bridget carleton,Bridget Carleton,POR,LAS,LAS,POR @ LAS,401856971,10000,,UNKNOWN,Medium,MEDIUM,29.84,29.84,25.95,29.85,33.74,3.03,13.24,,8.72,13.01,18.02,3.68,3.44,,1.84,3.33,5.19,1.33,2.28,,1.21,2.19,3.45,0.89,2.21,,1.17,2.13,3.36,0.87,1.76,,0.84,1.68,2.77,0.77,0.52,,0.05,0.42,1.1,0.46,18.95,13.91,18.71,24.25,4.07,16.68,11.83,16.45,21.82,3.95,15.51,10.84,15.29,20.41,3.81,5.72,3.76,5.63,7.81,1.6,2.28,1.21,2.19,3.45,0.9,Bridget Carleton,bridget carleton,POR,LAS,POR @ LAS,2026-06-07,401856971,29.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-07,brittney sykes,Brittney Sykes,TOR,CHI,CHI,TOR vs CHI,401856970,10000,,UNKNOWN,Medium,MEDIUM,30.31,30.84,23.75,30.53,36.74,4.96,18.22,,9.52,17.6,27.73,7.17,4.12,,1.97,3.94,6.47,1.79,4.05,,2.33,3.93,5.88,1.4,1.39,,0.32,1.22,2.64,0.97,1.7,,0.58,1.56,2.99,0.98,0.53,,0.16,0.48,0.97,0.33,26.38,17.15,25.9,36.46,7.64,22.33,13.38,21.73,32.21,7.46,22.27,13.42,21.7,31.91,7.35,8.17,5.33,7.99,11.26,2.32,2.24,1.03,2.1,3.57,1.04,Brittney Sykes,brittney sykes,TOR,CHI,TOR vs CHI,2026-06-07,401856970,30.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-07,cameron brink,Cameron Brink,LAS,POR,POR,LAS vs POR,401856971,10000,,UNKNOWN,Low,LOW,20.2,20.21,12.28,20.15,28.32,6.19,7.52,,2.64,6.9,13.12,4.21,4.5,,2.21,4.26,7.08,1.95,1.28,,0.36,1.14,2.35,0.82,0.65,,0.08,0.53,1.38,0.56,0.8,,0.34,0.74,1.35,0.4,1.45,,0.52,1.33,2.52,0.8,13.29,7.54,12.77,19.83,4.88,12.02,6.4,11.47,18.39,4.75,8.8,3.81,8.17,14.6,4.32,5.77,3.17,5.55,8.64,2.16,2.25,1.16,2.14,3.45,0.92,Cameron Brink,cameron brink,LAS,POR,LAS vs POR,2026-06-07,401856971,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-06-07,carla leite,Carla Leite,POR,LAS,LAS,POR @ LAS,401856971,10000,,UNKNOWN,Low,LOW,25.55,25.62,18.79,25.52,32.47,5.29,13.61,,7.53,13.05,20.44,5.09,2.44,,1.24,2.34,3.77,1.01,5.19,,2.24,4.83,8.53,2.52,0.77,,0.22,0.7,1.4,0.48,1.07,,0.59,1.03,1.59,0.4,0.27,,0.14,0.26,0.42,0.11,21.24,14.07,20.7,29.02,5.93,16.05,9.71,15.49,23.02,5.24,18.8,11.83,18.27,26.45,5.78,7.63,4.32,7.32,11.24,2.75,1.34,0.83,1.3,1.88,0.42,Carla Leite,carla leite,POR,LAS,POR @ LAS,2026-06-07,401856971,25.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-06-07,chance gray,Chance Gray,LAS,POR,POR,LAS vs POR,401856971,10000,,UNKNOWN,Medium,MEDIUM,15.3,15.26,8.21,15.24,22.5,5.52,2.24,,0.37,1.87,4.56,1.77,1.08,,0.33,0.97,1.98,0.67,0.47,,0.07,0.39,0.96,0.37,0.59,,0.02,0.42,1.35,0.61,0.47,,0.16,0.43,0.84,0.27,0.16,,0.05,0.15,0.31,0.11,3.79,1.62,3.42,6.48,1.99,3.32,1.25,2.94,5.93,1.94,2.71,0.77,2.35,5.11,1.82,1.55,0.66,1.43,2.59,0.78,0.64,0.29,0.59,1.04,0.3,Chance Gray,chance gray,LAS,POR,LAS vs POR,2026-06-07,401856971,15.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-07,courtney vandersloot,Courtney Vandersloot,CHI,TOR,TOR,CHI @ TOR,401856970,10000,,UNKNOWN,Medium,MEDIUM,29.92,29.95,25.69,29.94,34.13,3.28,11.97,,8.02,11.75,16.24,3.24,3.15,,1.44,2.99,5.06,1.45,3.78,,2.75,3.75,4.86,0.84,1.34,,0.55,1.25,2.23,0.68,1.04,,0.87,1.04,1.22,0.14,0.42,,0.06,0.36,0.86,0.34,18.91,14.33,18.68,23.73,3.7,15.13,10.74,14.89,19.82,3.56,15.76,11.58,15.55,20.23,3.39,6.94,4.88,6.8,9.14,1.69,1.47,1.06,1.4,1.94,0.37,Courtney Vandersloot,courtney vandersloot,CHI,TOR,CHI @ TOR,2026-06-07,401856970,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-06-07,dearica hamby,Dearica Hamby,LAS,POR,POR,LAS vs POR,401856971,10000,,UNKNOWN,Low,LOW,29.15,29.17,24.99,29.14,33.33,3.26,15.29,,9.46,14.98,21.63,4.74,7.38,,4.75,7.22,10.23,2.15,3.49,,1.54,3.3,5.65,1.64,0.66,,0.14,0.57,1.26,0.47,1.82,,0.66,1.68,3.12,0.99,0.53,,0.07,0.45,1.09,0.43,26.16,19.31,25.84,33.33,5.5,22.67,16.15,22.37,29.53,5.23,18.78,12.56,18.44,25.42,5.03,10.87,7.53,10.68,14.43,2.73,2.35,1.08,2.22,3.77,1.09,Dearica Hamby,dearica hamby,LAS,POR,LAS vs POR,2026-06-07,401856971,29.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
