GAME_DATE,PLAYER_KEY,PLAYER_NAME,TEAM_ABBREVIATION,OPPONENT_ABBREVIATION,OPPONENT,MATCHUP,GAME_ID,SIM_RUNS,ACTIVE_PROB,INJURY_STATUS,CONFIDENCE_LABEL,MODEL_CONFIDENCE,MIN_PROJ,PRED_MIN,SIM_MIN_P10,SIM_MIN_P50,SIM_MIN_P90,SIM_MIN_STD,PTS_PROJ,PRED_PTS,SIM_PTS_P10,SIM_PTS_P50,SIM_PTS_P90,SIM_PTS_STD,REB_PROJ,PRED_REB,SIM_REB_P10,SIM_REB_P50,SIM_REB_P90,SIM_REB_STD,AST_PROJ,PRED_AST,SIM_AST_P10,SIM_AST_P50,SIM_AST_P90,SIM_AST_STD,FG3M_PROJ,PRED_FG3M,SIM_FG3M_P10,SIM_FG3M_P50,SIM_FG3M_P90,SIM_FG3M_STD,STL_PROJ,PRED_STL,SIM_STL_P10,SIM_STL_P50,SIM_STL_P90,SIM_STL_STD,BLK_PROJ,PRED_BLK,SIM_BLK_P10,SIM_BLK_P50,SIM_BLK_P90,SIM_BLK_STD,PRA_PROJ,SIM_PRA_P10,SIM_PRA_P50,SIM_PRA_P90,SIM_PRA_STD,PR_PROJ,SIM_PR_P10,SIM_PR_P50,SIM_PR_P90,SIM_PR_STD,PA_PROJ,SIM_PA_P10,SIM_PA_P50,SIM_PA_P90,SIM_PA_STD,RA_PROJ,SIM_RA_P10,SIM_RA_P50,SIM_RA_P90,SIM_RA_STD,SB_PROJ,SIM_SB_P10,SIM_SB_P50,SIM_SB_P90,SIM_SB_STD,player_name,player_key,team,opponent,matchup,game_date,game_id,projected_minutes,pts_proj,pts_median,reb_proj,reb_median,ast_proj,ast_median,fg3m_proj,fg3m_median,stl_proj,stl_median,blk_proj,blk_median,pts_floor,pts_ceiling,pts_std,reb_floor,reb_ceiling,reb_std,ast_floor,ast_ceiling,ast_std,fg3m_floor,fg3m_ceiling,fg3m_std,stl_floor,stl_ceiling,stl_std,blk_floor,blk_ceiling,blk_std,confidence
2026-05-29,allisha gray,Allisha Gray,ATL,POR,POR,ATL @ POR,401856948,10000,,UNKNOWN,Medium,MEDIUM,30.8,31.56,24.36,31.11,37.06,4.85,12.9,,8.64,12.66,17.45,3.46,3.75,,1.85,3.61,5.77,1.56,2.02,,0.77,1.88,3.44,1.07,1.62,,0.58,1.5,2.82,0.9,0.98,,0.2,0.86,1.9,0.71,0.43,,0.03,0.34,0.92,0.4,18.67,13.62,18.4,24.03,4.07,16.65,11.83,16.42,21.72,3.87,14.92,10.4,14.69,19.79,3.67,5.77,3.44,5.59,8.28,1.91,1.41,0.5,1.27,2.5,0.82,Allisha Gray,allisha gray,ATL,POR,ATL @ POR,2026-05-29,401856948,31.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-29,alyssa thomas,Alyssa Thomas,PHX,NYL,NYL,PHX @ NYL,401856945,10000,,UNKNOWN,Low,LOW,29.95,30.02,24.82,29.98,35.15,3.99,8.52,,5.29,8.33,11.99,2.65,6.46,,3.9,6.29,9.23,2.12,7.0,,4.09,6.81,10.19,2.43,0.3,,0.17,0.29,0.44,0.11,1.11,,0.2,0.94,2.17,0.83,0.45,,0.02,0.34,1.0,0.45,21.97,16.6,21.74,27.7,4.34,14.98,10.74,14.78,19.49,3.45,15.52,10.99,15.31,20.36,3.67,13.45,9.35,13.27,17.86,3.3,1.56,0.52,1.39,2.79,0.94,Alyssa Thomas,alyssa thomas,PHX,NYL,PHX @ NYL,2026-05-29,401856945,30.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-29,angel reese,Angel Reese,ATL,POR,POR,ATL @ POR,401856948,10000,,UNKNOWN,Medium,MEDIUM,30.74,31.64,24.08,31.03,37.12,5.0,15.13,,9.62,14.79,21.0,4.5,11.52,,7.76,11.28,15.56,3.06,3.06,,2.07,3.01,4.1,0.8,0.31,,0.18,0.3,0.45,0.11,1.38,,0.43,1.24,2.51,0.84,0.9,,0.32,0.83,1.56,0.5,29.71,22.64,29.48,37.11,5.71,26.65,19.79,26.37,33.92,5.58,18.19,12.53,17.91,24.15,4.61,14.58,10.62,14.39,18.84,3.23,2.28,1.13,2.16,3.59,0.99,Angel Reese,angel reese,ATL,POR,ATL @ POR,2026-05-29,401856948,31.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-29,ariel atkins,Ariel Atkins,LAS,WAS,WAS,LAS @ WAS,401856946,10000,,UNKNOWN,Medium,MEDIUM,27.61,28.46,18.88,27.98,36.01,6.49,11.36,,4.69,10.56,18.84,5.75,3.97,,2.31,3.84,5.76,1.37,3.28,,1.37,3.07,5.44,1.63,1.25,,0.55,1.18,2.04,0.6,1.19,,0.48,1.11,2.0,0.62,0.52,,0.13,0.46,0.99,0.36,18.61,11.07,17.92,26.95,6.33,15.33,8.29,14.62,23.15,6.02,14.64,7.54,13.94,22.53,6.05,7.25,4.6,7.09,10.12,2.19,1.72,0.87,1.62,2.67,0.73,Ariel Atkins,ariel atkins,LAS,WAS,LAS @ WAS,2026-05-29,401856946,28.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-29,breanna stewart,Breanna Stewart,NYL,PHX,PHX,NYL vs PHX,401856945,10000,,UNKNOWN,Low,LOW,25.43,27.22,14.12,26.04,36.12,8.3,13.87,,7.21,13.26,21.19,5.51,5.31,,2.8,5.11,8.09,2.08,2.58,,0.88,2.36,4.52,1.48,0.79,,0.26,0.72,1.42,0.47,1.09,,0.24,0.94,2.11,0.79,1.12,,0.11,0.87,2.4,1.01,21.76,13.79,21.25,30.39,6.49,19.17,11.69,18.61,27.29,6.14,16.45,9.34,15.89,24.13,5.83,7.89,4.66,7.62,11.5,2.68,2.21,0.78,1.97,3.95,1.31,Breanna Stewart,breanna stewart,NYL,PHX,NYL vs PHX,2026-05-29,401856945,27.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-29,bridget carleton,Bridget Carleton,POR,ATL,ATL,POR vs ATL,401856948,10000,,UNKNOWN,Low,LOW,25.19,25.22,18.61,25.18,31.93,5.13,7.77,,3.62,7.39,12.46,3.51,3.78,,2.11,3.64,5.58,1.38,1.53,,0.78,1.46,2.35,0.62,1.72,,0.52,1.55,3.13,1.07,0.74,,0.2,0.66,1.35,0.47,0.38,,0.05,0.31,0.79,0.32,13.08,8.38,12.69,18.27,3.89,11.55,7.0,11.16,16.65,3.81,9.3,5.02,8.9,14.07,3.58,5.31,3.41,5.19,7.34,1.55,1.12,0.46,1.04,1.89,0.58,Bridget Carleton,bridget carleton,POR,ATL,POR vs ATL,2026-05-29,401856948,25.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-29,cameron brink,Cameron Brink,LAS,WAS,WAS,LAS @ WAS,401856946,10000,,UNKNOWN,Medium,MEDIUM,12.83,12.82,9.1,12.79,16.65,2.94,2.89,,0.51,2.45,5.73,2.22,3.64,,1.6,3.43,5.94,1.74,0.53,,0.01,0.37,1.25,0.61,0.27,,0.0,0.18,0.63,0.32,0.54,,0.06,0.44,1.14,0.45,0.77,,0.23,0.69,1.38,0.47,7.07,3.71,6.68,10.89,2.93,6.53,3.27,6.15,10.29,2.86,3.43,0.93,3.01,6.35,2.3,4.18,1.97,3.96,6.63,1.86,1.31,0.55,1.21,2.19,0.66,Cameron Brink,cameron brink,LAS,WAS,LAS @ WAS,2026-05-29,401856946,12.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-29,carla leite,Carla Leite,POR,ATL,ATL,POR vs ATL,401856948,10000,,UNKNOWN,Low,LOW,14.59,14.01,5.88,14.43,23.45,6.71,5.82,,0.9,4.73,12.0,4.71,1.06,,0.27,0.91,2.04,0.73,2.03,,0.47,1.76,3.92,1.41,0.43,,0.01,0.29,1.01,0.46,0.87,,0.04,0.63,1.99,0.87,0.16,,0.03,0.14,0.32,0.12,8.91,3.45,7.89,15.64,5.13,6.88,1.84,5.78,13.28,4.82,7.85,2.52,6.8,14.41,5.0,3.09,1.22,2.82,5.3,1.64,1.03,0.19,0.79,2.17,0.89,Carla Leite,carla leite,POR,ATL,POR vs ATL,2026-05-29,401856948,14.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low
2026-05-29,courtney williams,Courtney Williams,MIN,CHI,CHI,MIN @ CHI,401856947,10000,,UNKNOWN,Medium,MEDIUM,26.97,27.16,19.66,27.02,34.21,5.54,12.78,,7.76,12.41,18.31,4.12,4.59,,2.73,4.43,6.66,1.56,5.92,,2.93,5.66,9.3,2.51,1.31,,0.38,1.19,2.39,0.82,1.08,,0.35,0.97,1.91,0.64,0.32,,0.08,0.29,0.6,0.21,23.29,16.74,22.95,30.44,5.31,17.37,11.87,17.01,23.39,4.51,18.7,12.69,18.36,25.3,4.93,10.51,6.82,10.21,14.57,3.04,1.4,0.62,1.3,2.27,0.68,Courtney Williams,courtney williams,MIN,CHI,MIN @ CHI,2026-05-29,401856947,27.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
2026-05-29,dearica hamby,Dearica Hamby,LAS,WAS,WAS,LAS @ WAS,401856946,10000,,UNKNOWN,Medium,MEDIUM,28.8,28.87,24.61,28.76,33.03,3.29,17.85,,12.28,17.55,23.8,4.5,7.76,,5.66,7.67,9.96,1.69,3.0,,1.26,2.83,4.91,1.46,0.35,,0.05,0.29,0.69,0.27,1.57,,0.39,1.39,2.92,1.07,0.48,,0.1,0.42,0.92,0.34,28.62,22.21,28.3,35.37,5.16,25.62,19.57,25.32,32.12,4.89,20.85,15.01,20.49,27.18,4.78,10.76,7.98,10.63,13.71,2.26,2.05,0.79,1.88,3.48,1.12,Dearica Hamby,dearica hamby,LAS,WAS,LAS @ WAS,2026-05-29,401856946,28.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium
