player_name,team,had_history_before,rows_added,source,league_used,athlete_id,resolution_status
Jovana Nogic,PHX,False,0,api:espn:wnba:gamelog,none,3906769,no_history_found
Awa Fam,SEA,False,0,api:espn:wnba:gamelog,womens-college-basketball,5345325,api_error
