game_date,team,opponent,pace,off_rating,def_rating,team_points,opp_points,team_rebounds,team_assists,team_threes_made,_data_source,season,game_id,team_steals,team_blocks,source
2025-06-17,ATL,NYL,79.82,105.41384695471108,103.86473429951693,81.0,86.0,31.0,23.0,12.0,last_good_canonical,2025.0,401736183.0,7.0,7.0,espn
2025-06-20,ATL,WAS,79.06,117.10794297352342,114.37908496732024,92.0,91.0,24.0,23.0,8.0,last_good_canonical,2025.0,401736191.0,5.0,4.0,espn
2025-06-22,ATL,CHI,78.88,114.5320197044335,104.4932079414838,93.0,80.0,36.0,21.0,16.0,last_good_canonical,2025.0,401736196.0,7.0,6.0,espn
2025-06-25,ATL,DAL,70.96000000000001,76.38888888888889,97.25400457665904,55.0,68.0,37.0,10.0,7.0,last_good_canonical,2025.0,401736203.0,6.0,3.0,espn
2025-06-27,ATL,MIN,87.9,104.68821119708694,109.1901728844404,92.0,96.0,40.0,21.0,4.0,last_good_canonical,2025.0,401736209.0,10.0,2.0,espn
2025-06-29,ATL,NYL,84.64,103.83017997231194,98.0629539951574,90.0,81.0,38.0,27.0,4.0,last_good_canonical,2025.0,401736215.0,7.0,2.0,espn
2025-07-03,ATL,SEA,78.38,103.62014690451208,99.35419771485346,79.0,80.0,46.0,20.0,4.0,last_good_canonical,2025.0,401736222.0,7.0,0.0,espn
2025-07-07,ATL,GSV,81.25999999999999,114.5621181262729,96.47451167222488,90.0,81.0,31.0,24.0,11.0,last_good_canonical,2025.0,401736230.0,11.0,4.0,espn
2025-07-11,ATL,IND,81.47999999999999,106.27268014515292,115.3846153846154,82.0,99.0,29.0,19.0,11.0,last_good_canonical,2025.0,401736240.0,8.0,6.0,espn
2025-07-13,ATL,NYL,81.08,88.53910477127398,97.72389905987134,72.0,79.0,47.0,18.0,7.0,last_good_canonical,2025.0,401736245.0,3.0,8.0,espn
2025-07-16,ATL,CHI,79.16,107.76942355889724,62.40448293428426,86.0,49.0,42.0,26.0,9.0,last_good_canonical,2025.0,401736252.0,5.0,5.0,espn
2025-07-23,ATL,LVA,84.86,84.23022929340196,103.27635327635328,72.0,87.0,31.0,15.0,9.0,last_good_canonical,2025.0,401736260.0,5.0,2.0,espn
2025-07-24,ATL,PHX,78.91999999999999,114.50381679389314,99.69712266532056,90.0,79.0,36.0,25.0,10.0,last_good_canonical,2025.0,401736262.0,5.0,4.0,espn
2025-07-27,ATL,MIN,81.5,110.45655375552282,105.49558390579,90.0,86.0,27.0,22.0,8.0,last_good_canonical,2025.0,401736275.0,12.0,0.0,espn
2025-07-29,ATL,GSV,70.88,105.27793374508704,109.18888258650028,75.0,77.0,27.0,18.0,11.0,last_good_canonical,2025.0,401736278.0,8.0,4.0,espn
2025-07-31,ATL,DAL,74.62,117.7730192719486,114.06333870101987,88.0,85.0,32.0,26.0,11.0,last_good_canonical,2025.0,401736282.0,5.0,5.0,espn
2025-08-01,ATL,PHX,76.2,126.80192205018686,92.92720702116677,95.0,72.0,37.0,27.0,13.0,last_good_canonical,2025.0,401736285.0,7.0,7.0,espn
2025-08-03,ATL,WAS,86.46000000000001,116.3063909774436,94.53302961275628,99.0,83.0,33.0,26.0,9.0,last_good_canonical,2025.0,401736291.0,12.0,3.0,espn
2025-08-08,ATL,CHI,79.75999999999999,108.86075949367088,80.72528564331843,86.0,65.0,37.0,20.0,9.0,last_good_canonical,2025.0,401736302.0,8.0,4.0,espn
2025-08-10,ATL,PHX,76.25999999999999,99.51586874663798,84.44216990788128,74.0,66.0,38.0,20.0,9.0,last_good_canonical,2025.0,401736313.0,11.0,6.0,espn
2025-08-14,ATL,SEA,77.16,113.94101876675605,94.07927747114904,85.0,75.0,42.0,19.0,12.0,last_good_canonical,2025.0,401736321.0,4.0,3.0,espn
2025-08-16,ATL,SEA,74.86,105.4054054054054,105.65240359218171,78.0,80.0,37.0,16.0,2.0,last_good_canonical,2025.0,401736325.0,4.0,6.0,espn
2025-08-18,ATL,GSV,72.54,105.27718550106609,89.94860079954312,79.0,63.0,38.0,24.0,9.0,last_good_canonical,2025.0,401736332.0,6.0,3.0,espn
2025-08-20,ATL,LVA,72.5,99.77827050997784,101.59253157605713,72.0,74.0,29.0,16.0,8.0,last_good_canonical,2025.0,401736336.0,8.0,2.0,espn
2025-08-21,ATL,MIN,80.62,94.07927747114904,89.5485770363101,75.0,73.0,34.0,18.0,9.0,last_good_canonical,2025.0,401736341.0,12.0,8.0,espn
2025-08-23,ATL,NYL,70.34,112.5866050808314,86.83473389355741,78.0,62.0,42.0,20.0,10.0,last_good_canonical,2025.0,401736346.0,6.0,0.0,espn
2025-08-27,ATL,LVA,75.28,97.75808133472368,109.69664138678225,75.0,81.0,43.0,20.0,4.0,last_good_canonical,2025.0,401736356.0,4.0,3.0,espn
2025-08-29,ATL,DAL,79.62,131.09596224436288,94.02121504339442,100.0,78.0,31.0,32.0,15.0,last_good_canonical,2025.0,401736361.0,6.0,10.0,espn
2025-09-01,ATL,CON,73.36,128.16979051819183,102.48112189859764,93.0,76.0,33.0,16.0,10.0,last_good_canonical,2025.0,401736369.0,5.0,3.0,espn
2025-09-03,ATL,LAS,80.16,106.80576254346748,93.98496240601504,86.0,75.0,43.0,24.0,11.0,last_good_canonical,2025.0,401736374.0,8.0,9.0,espn
2025-09-05,ATL,LAS,76.64,132.85641287685232,113.33333333333331,104.0,85.0,41.0,28.0,19.0,last_good_canonical,2025.0,401736379.0,4.0,2.0,espn
2025-09-08,ATL,CON,80.62,105.58252427184463,78.64028411973617,87.0,62.0,41.0,23.0,8.0,last_good_canonical,2025.0,401736387.0,12.0,5.0,espn
2025-09-10,ATL,CON,76.69999999999999,117.08355508249068,92.02453987730064,88.0,72.0,31.0,26.0,10.0,last_good_canonical,2025.0,401736393.0,7.0,9.0,espn
2025-09-14,ATL,IND,79.5,99.70089730807578,86.33824276282377,80.0,68.0,36.0,17.0,7.0,last_good_canonical,2025.0,401820313.0,10.0,6.0,espn
2025-09-16,ATL,IND,79.0,76.53061224489795,96.73366834170857,60.0,77.0,27.0,20.0,5.0,last_good_canonical,2025.0,401820316.0,9.0,2.0,espn
2025-09-18,ATL,IND,83.7,100.18859028760018,105.3779069767442,85.0,87.0,39.0,21.0,6.0,last_good_canonical,2025.0,401820320.0,3.0,4.0,espn
2026-05-03,ATL,WAS,81.53999999999999,89.28571428571429,100.67928190198931,72.0,83.0,35.0,16.0,6.0,last_good_canonical,2026.0,401867795.0,11.0,3.0,espn
2026-05-10,ATL,MIN,87.44,104.3577981651376,102.64598540145984,91.0,90.0,46.0,22.0,7.0,last_good_canonical,2026.0,401856899.0,9.0,6.0,espn
2026-05-13,ATL,DAL,77.32,103.38345864661652,89.82035928143713,77.0,72.0,44.0,13.0,9.0,last_good_canonical,2026.0,401856901.0,5.0,3.0,espn
2026-05-17,ATL,LVA,89.38,92.0245398773006,97.16506630086876,84.0,85.0,45.0,15.0,5.0,last_good_canonical,2026.0,401856915.0,9.0,5.0,espn
2026-05-22,ATL,DAL,81.5,107.87757150025088,82.85302593659942,86.0,69.0,35.0,22.0,6.0,last_good_canonical,2026.0,401856927.0,6.0,4.0,espn
2026-05-24,ATL,PHX,79.8,103.48308934881372,99.55201592832256,82.0,80.0,38.0,22.0,11.0,last_good_canonical,2026.0,401856933.0,9.0,3.0,espn
