player_name,team,had_history_before,rows_added,source,league_used,athlete_id,resolution_status
Jovana Nogic,PHX,False,0,api:espn:wnba:gamelog,none,3906769,no_history_found
Kahleah Copper + Jovana Nogic,PHX,False,0,api:espn:wnba:gamelog,none,,no_history_found
