slate_date,game_date,player_name,player_id,player_key,team,opponent,projected_minutes,actual_minutes,error,absolute_error,squared_error,source_file,created_at_utc
2025-07-05,2025-07-05,Aliyah Boston,aliyah boston,aliyah boston,IND,CON,30.13,32.0,-1.870000000000001,1.870000000000001,3.4969000000000037,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20250705.csv,2026-07-13T11:30:43Z
2025-07-05,2025-07-05,Caitlin Clark,caitlin clark,caitlin clark,IND,CON,34.6,0.0,34.6,34.6,1197.16,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20250705.csv,2026-07-13T11:30:43Z
2025-07-05,2025-07-05,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,CON,31.6,31.0,0.6000000000000014,0.6000000000000014,0.3600000000000017,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20250705.csv,2026-07-13T11:30:43Z
2025-07-05,2025-07-05,Kelsey Plum,kelsey plum,kelsey plum,LVA,NYL,32.98,37.0,-4.020000000000003,4.020000000000003,16.160400000000024,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20250705.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Aneesah Morrow,aneesah morrow,aneesah morrow,CON,NYL,18.35,24.0,-5.649999999999999,5.649999999999999,31.922499999999985,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Betnijah Laney-Hamilton,betnijah laney-hamilton,betnijah laney-hamilton,NYL,CON,27.1,28.0,-0.8999999999999986,0.8999999999999986,0.8099999999999974,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Breanna Stewart,breanna stewart,breanna stewart,NYL,CON,29.03,28.0,1.0300000000000011,1.0300000000000011,1.0609000000000024,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Brittney Griner,brittney griner,brittney griner,CON,NYL,17.94,27.0,-9.059999999999999,9.059999999999999,82.08359999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Brittney Sykes,brittney sykes,brittney sykes,TOR,WAS,24.61,28.0,-3.3900000000000006,3.3900000000000006,11.492100000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Georgia Amoore,georgia amoore,georgia amoore,WAS,TOR,36.71,20.0,16.71,16.71,279.2241,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Jonquel Jones,jonquel jones,jonquel jones,NYL,CON,25.3,25.0,0.3000000000000007,0.3000000000000007,0.09000000000000043,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Julie Allemand,julie allemand,julie allemand,TOR,WAS,27.33,30.0,-2.6700000000000017,2.6700000000000017,7.128900000000009,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Kennedy Burke,kennedy burke,kennedy burke,CON,NYL,21.56,24.0,-2.4400000000000013,2.4400000000000013,5.953600000000006,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Kia Nurse,kia nurse,kia nurse,TOR,WAS,19.66,10.0,9.66,9.66,93.3156,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,TOR,25.69,28.0,-2.3099999999999987,2.3099999999999987,5.336099999999994,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Lauren Betts,lauren betts,lauren betts,WAS,TOR,30.65,12.0,18.65,18.65,347.82249999999993,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Marina Mabrey,marina mabrey,marina mabrey,TOR,WAS,29.36,30.0,-0.6400000000000006,0.6400000000000006,0.40960000000000074,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Marine Johannes,marine johannes,marine johannes,NYL,CON,16.37,28.0,-11.629999999999999,11.629999999999999,135.25689999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Saniya Rivers,saniya rivers,saniya rivers,CON,NYL,26.31,26.0,0.3099999999999987,0.3099999999999987,0.09609999999999921,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Shakira Austin,shakira austin,shakira austin,WAS,TOR,24.37,28.0,-3.629999999999999,3.629999999999999,13.176899999999993,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Sonia Citron,sonia citron,sonia citron,WAS,TOR,29.29,34.0,-4.710000000000001,4.710000000000001,22.184100000000008,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-08,2026-05-08,Temi Fágbénlé,temi fágbénlé,temi fágbénlé,TOR,WAS,21.84,16.0,5.84,5.84,34.105599999999995,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260508.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,A'ja Wilson,a'ja wilson,a'ja wilson,LVA,PHX,33.07,24.0,9.07,9.07,82.26490000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Alanna Smith,alanna smith,alanna smith,DAL,IND,24.76,20.0,4.760000000000002,4.760000000000002,22.657600000000016,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Aliyah Boston,aliyah boston,aliyah boston,IND,DAL,29.88,26.0,3.879999999999999,3.879999999999999,15.054399999999992,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Alyssa Thomas,alyssa thomas,alyssa thomas,PHX,LVA,30.02,26.0,4.02,4.02,16.160399999999996,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Arike Ogunbowale,arike ogunbowale,arike ogunbowale,DAL,IND,31.37,29.0,2.370000000000001,2.370000000000001,5.616900000000005,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Azzi Fudd,azzi fudd,azzi fudd,DAL,IND,29.91,18.0,11.91,11.91,141.84810000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Caitlin Clark,caitlin clark,caitlin clark,IND,DAL,34.81,31.0,3.8100000000000023,3.8100000000000023,14.516100000000018,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Chelsea Gray,chelsea gray,chelsea gray,LVA,PHX,29.29,22.0,7.289999999999999,7.289999999999999,53.14409999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,DeWanna Bonner,dewanna bonner,dewanna bonner,PHX,LVA,25.59,22.0,3.59,3.59,12.8881,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Jackie Young,jackie young,jackie young,LVA,PHX,30.37,25.0,5.370000000000001,5.370000000000001,28.83690000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Kahleah Copper,kahleah copper,kahleah copper,PHX,LVA,27.03,28.0,-0.9699999999999989,0.9699999999999989,0.9408999999999978,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,DAL,32.29,33.0,-0.7100000000000009,0.7100000000000009,0.5041000000000012,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Maddy Siegrist,maddy siegrist,maddy siegrist,DAL,IND,27.73,18.0,9.73,9.73,94.67290000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Monique Billings,monique billings,monique billings,IND,DAL,21.34,0.0,21.34,21.34,455.3956,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-09,2026-05-09,Paige Bueckers,paige bueckers,paige bueckers,DAL,IND,31.71,32.0,-0.28999999999999915,0.28999999999999915,0.08409999999999951,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260509.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,A'ja Wilson,a'ja wilson,a'ja wilson,LVA,LAS,34.68,30.0,4.68,4.68,21.902399999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Aneesah Morrow,aneesah morrow,aneesah morrow,CON,SEA,21.44,31.0,-9.559999999999999,9.559999999999999,91.39359999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Ariel Atkins,ariel atkins,ariel atkins,LAS,LVA,27.36,32.0,-4.640000000000001,4.640000000000001,21.529600000000006,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Betnijah Laney-Hamilton,betnijah laney-hamilton,betnijah laney-hamilton,NYL,WAS,27.15,25.0,2.1499999999999986,2.1499999999999986,4.622499999999994,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Breanna Stewart,breanna stewart,breanna stewart,NYL,WAS,28.23,39.0,-10.77,10.77,115.99289999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Brittney Griner,brittney griner,brittney griner,CON,SEA,17.82,28.0,-10.18,10.18,103.63239999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Chelsea Gray,chelsea gray,chelsea gray,LVA,LAS,30.5,32.0,-1.5,1.5,2.25,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Dearica Hamby,dearica hamby,dearica hamby,LAS,LVA,28.59,27.0,1.5899999999999999,1.5899999999999999,2.5280999999999993,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Diamond Miller,diamond miller,diamond miller,CON,SEA,12.16,27.0,-14.84,14.84,220.2256,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Dominique Malonga,dominique malonga,dominique malonga,SEA,CON,16.33,20.0,-3.6700000000000017,3.6700000000000017,13.468900000000012,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Flau'jae Johnson,flau'jae johnson,flau'jae johnson,SEA,CON,31.18,30.0,1.1799999999999997,1.1799999999999997,1.3923999999999994,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Georgia Amoore,georgia amoore,georgia amoore,WAS,NYL,32.53,21.0,11.530000000000001,11.530000000000001,132.94090000000003,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Jackie Young,jackie young,jackie young,LVA,LAS,31.54,31.0,0.5399999999999991,0.5399999999999991,0.2915999999999991,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Jonquel Jones,jonquel jones,jonquel jones,NYL,WAS,24.53,24.0,0.5300000000000011,0.5300000000000011,0.2809000000000012,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Kelsey Plum,kelsey plum,kelsey plum,LAS,LVA,32.13,35.0,-2.8699999999999974,2.8699999999999974,8.236899999999986,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Kennedy Burke,kennedy burke,kennedy burke,CON,SEA,21.09,34.0,-12.91,12.91,166.6681,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,NYL,25.74,28.0,-2.2600000000000016,2.2600000000000016,5.107600000000007,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Marine Johannes,marine johannes,marine johannes,NYL,WAS,14.96,37.0,-22.04,22.04,485.7616,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,NaLyssa Smith,nalyssa smith,nalyssa smith,LVA,LAS,26.99,16.0,10.989999999999998,10.989999999999998,120.78009999999996,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Natisha Hiedeman,natisha hiedeman,natisha hiedeman,SEA,CON,21.5,26.0,-4.5,4.5,20.25,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,28.8,33.0,-4.199999999999999,4.199999999999999,17.639999999999993,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Saniya Rivers,saniya rivers,saniya rivers,CON,SEA,25.32,20.0,5.32,5.32,28.302400000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Shakira Austin,shakira austin,shakira austin,WAS,NYL,24.04,33.0,-8.96,8.96,80.28160000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Sonia Citron,sonia citron,sonia citron,WAS,NYL,28.83,36.0,-7.170000000000002,7.170000000000002,51.408900000000024,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-10,2026-05-10,Stefanie Dolson,stefanie dolson,stefanie dolson,SEA,CON,13.57,21.0,-7.43,7.43,55.204899999999995,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260510.csv,2026-07-13T11:30:43Z
2026-05-13,2026-05-13,Brittney Sykes,brittney sykes,brittney sykes,TOR,SEA,25.38,33.0,-7.620000000000001,7.620000000000001,58.06440000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,2026-07-13T11:30:43Z
2026-05-13,2026-05-13,Dominique Malonga,dominique malonga,dominique malonga,SEA,TOR,16.37,32.0,-15.629999999999999,15.629999999999999,244.29689999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,2026-07-13T11:30:43Z
2026-05-13,2026-05-13,Flau'jae Johnson,flau'jae johnson,flau'jae johnson,SEA,TOR,32.08,29.0,3.0799999999999983,3.0799999999999983,9.486399999999989,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,2026-07-13T11:30:43Z
2026-05-13,2026-05-13,Jade Melbourne,jade melbourne,jade melbourne,SEA,TOR,17.86,28.0,-10.14,10.14,102.81960000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,2026-07-13T11:30:43Z
2026-05-13,2026-05-13,Marina Mabrey,marina mabrey,marina mabrey,TOR,SEA,29.5,29.0,0.5,0.5,0.25,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,2026-07-13T11:30:43Z
2026-05-13,2026-05-13,Natisha Hiedeman,natisha hiedeman,natisha hiedeman,SEA,TOR,22.52,22.0,0.5199999999999996,0.5199999999999996,0.27039999999999953,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,2026-07-13T11:30:43Z
2026-05-13,2026-05-13,Nyara Sabally,nyara sabally,nyara sabally,TOR,SEA,15.76,26.0,-10.24,10.24,104.8576,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260513.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,A'ja Wilson,a'ja wilson,a'ja wilson,LVA,CON,33.45,32.0,1.4500000000000028,1.4500000000000028,2.102500000000008,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Aliyah Boston,aliyah boston,aliyah boston,IND,WAS,28.86,21.0,7.859999999999999,7.859999999999999,61.77959999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Caitlin Clark,caitlin clark,caitlin clark,IND,WAS,34.66,37.0,-2.3400000000000034,2.3400000000000034,5.475600000000016,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Chelsea Gray,chelsea gray,chelsea gray,LVA,CON,29.63,31.0,-1.370000000000001,1.370000000000001,1.8769000000000027,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Chennedy Carter,chennedy carter,chennedy carter,LVA,CON,28.65,22.0,6.649999999999999,6.649999999999999,44.22249999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Diamond Miller,diamond miller,diamond miller,CON,LVA,12.91,15.0,-2.09,2.09,4.368099999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Jackie Young,jackie young,jackie young,LVA,CON,30.63,31.0,-0.370000000000001,0.370000000000001,0.13690000000000074,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Jewell Loyd,jewell loyd,jewell loyd,LVA,CON,27.06,27.0,0.05999999999999872,0.05999999999999872,0.0035999999999998464,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Kelsey Mitchell,kelsey mitchell,kelsey mitchell,IND,WAS,31.69,39.0,-7.309999999999999,7.309999999999999,53.43609999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,IND,27.17,36.0,-8.829999999999998,8.829999999999998,77.96889999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Monique Billings,monique billings,monique billings,IND,WAS,20.4,36.0,-15.600000000000001,15.600000000000001,243.36000000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,NaLyssa Smith,nalyssa smith,nalyssa smith,LVA,CON,25.6,17.0,8.600000000000001,8.600000000000001,73.96000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Saniya Rivers,saniya rivers,saniya rivers,CON,LVA,25.21,28.0,-2.789999999999999,2.789999999999999,7.784099999999995,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Shakira Austin,shakira austin,shakira austin,WAS,IND,24.69,34.0,-9.309999999999999,9.309999999999999,86.67609999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Sonia Citron,sonia citron,sonia citron,WAS,IND,29.34,38.0,-8.66,8.66,74.9956,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-15,2026-05-15,Sophie Cunningham,sophie cunningham,sophie cunningham,IND,WAS,26.83,20.0,6.829999999999998,6.829999999999998,46.648899999999976,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260515.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,A'ja Wilson,a'ja wilson,a'ja wilson,LVA,ATL,34.98,31.0,3.979999999999997,3.979999999999997,15.840399999999976,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Aliyah Boston,aliyah boston,aliyah boston,IND,SEA,29.44,0.0,29.44,29.44,866.7136,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Allisha Gray,allisha gray,allisha gray,ATL,LVA,31.0,37.0,-6.0,6.0,36.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Angel Reese,angel reese,angel reese,ATL,LVA,31.4,29.0,2.3999999999999986,2.3999999999999986,5.759999999999994,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Brittney Sykes,brittney sykes,brittney sykes,TOR,LAS,25.3,38.0,-12.7,12.7,161.29,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Caitlin Clark,caitlin clark,caitlin clark,IND,SEA,34.84,24.0,10.840000000000003,10.840000000000003,117.50560000000007,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Cameron Brink,cameron brink,cameron brink,LAS,TOR,12.71,18.0,-5.289999999999999,5.289999999999999,27.98409999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Chelsea Gray,chelsea gray,chelsea gray,LVA,ATL,30.58,33.0,-2.4200000000000017,2.4200000000000017,5.856400000000008,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Chennedy Carter,chennedy carter,chennedy carter,LVA,ATL,29.25,21.0,8.25,8.25,68.0625,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Courtney Williams,courtney williams,courtney williams,MIN,CHI,26.89,30.0,-3.1099999999999994,3.1099999999999994,9.672099999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Dearica Hamby,dearica hamby,dearica hamby,LAS,TOR,28.75,31.0,-2.25,2.25,5.0625,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Erica Wheeler,erica wheeler,erica wheeler,LAS,TOR,23.58,30.0,-6.420000000000002,6.420000000000002,41.21640000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Flau'jae Johnson,flau'jae johnson,flau'jae johnson,SEA,IND,31.43,28.0,3.4299999999999997,3.4299999999999997,11.764899999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Jackie Young,jackie young,jackie young,LVA,ATL,31.48,34.0,-2.5199999999999996,2.5199999999999996,6.350399999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
2026-05-17,2026-05-17,Jade Melbourne,jade melbourne,jade melbourne,SEA,IND,19.41,29.0,-9.59,9.59,91.96809999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260517.csv,2026-07-13T11:30:43Z
