GAME_DATE,PLAYER_KEY,PLAYER,TEAM,OPPONENT,MATCHUP,STAT,STAT_LABEL,PROJECTION,MEDIAN,FLOOR,CEILING,STDDEV,MIN,CONFIDENCE,ACTIVE_PROB,INJURY_STATUS,SIM_RUNS,CONFIDENCE_RANK
2026-07-16,han xu,Han Xu,NYL,DAL,NYL @ DAL,FG3M,3PM,0.98,1.0,0.0,2.0,1.04,11.71,Medium,,UNKNOWN,10000,2
2026-07-16,breanna stewart,Breanna Stewart,NYL,DAL,NYL @ DAL,FG3M,3PM,0.97,1.0,0.0,2.0,1.01,28.62,Low,,UNKNOWN,10000,1
2026-07-16,pauline astier,Pauline Astier,NYL,DAL,NYL @ DAL,FG3M,3PM,0.6,0.0,0.0,2.0,0.77,22.44,Low,,UNKNOWN,10000,1
2026-07-16,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,DAL,NYL @ DAL,FG3M,3PM,0.59,0.0,0.0,2.0,0.84,10.17,Low,,UNKNOWN,10000,1
2026-07-16,anneli maley,Anneli Maley,NYL,DAL,NYL @ DAL,FG3M,3PM,0.4,0.0,0.0,1.0,0.68,10.69,Low,,UNKNOWN,10000,1
2026-07-16,rebecca allen,Rebecca Allen,NYL,DAL,NYL @ DAL,FG3M,3PM,0.26,0.0,0.0,1.0,0.52,8.04,Medium,,UNKNOWN,10000,2
2026-07-16,rebekah gardner,Rebekah Gardner,NYL,DAL,NYL @ DAL,FG3M,3PM,0.2,0.0,0.0,1.0,0.45,18.8,Medium,,UNKNOWN,10000,2
2026-07-16,raquel carrera,Raquel Carrera,NYL,DAL,NYL @ DAL,FG3M,3PM,0.17,0.0,0.0,1.0,0.43,9.36,Medium,,UNKNOWN,10000,2
2026-07-16,breanna stewart,Breanna Stewart,NYL,DAL,NYL @ DAL,PA,Pts+Ast,22.4,20.64,9.76,37.54,11.13,28.62,Low,,UNKNOWN,10000,1
2026-07-16,jonquel jones,Jonquel Jones,NYL,DAL,NYL @ DAL,PA,Pts+Ast,19.37,18.83,12.38,27.09,5.84,31.04,Medium,,UNKNOWN,10000,2
2026-07-16,sabrina ionescu,Sabrina Ionescu,NYL,DAL,NYL @ DAL,PA,Pts+Ast,19.09,18.12,11.08,28.47,6.93,31.9,Low,,UNKNOWN,10000,1
2026-07-16,pauline astier,Pauline Astier,NYL,DAL,NYL @ DAL,PA,Pts+Ast,12.55,11.73,6.29,19.76,5.49,22.44,Low,,UNKNOWN,10000,1
2026-07-16,marine johannes,Marine Johannes,NYL,DAL,NYL @ DAL,PA,Pts+Ast,12.4,11.92,7.17,18.27,4.43,23.72,Medium,,UNKNOWN,10000,2
2026-07-16,rebekah gardner,Rebekah Gardner,NYL,DAL,NYL @ DAL,PA,Pts+Ast,7.79,4.97,0.19,18.82,9.17,18.8,Medium,,UNKNOWN,10000,2
2026-07-16,han xu,Han Xu,NYL,DAL,NYL @ DAL,PA,Pts+Ast,4.99,4.57,2.12,8.35,2.55,11.71,Medium,,UNKNOWN,10000,2
2026-07-16,raquel carrera,Raquel Carrera,NYL,DAL,NYL @ DAL,PA,Pts+Ast,3.8,2.76,0.46,8.4,3.7,9.36,Medium,,UNKNOWN,10000,2
2026-07-16,anneli maley,Anneli Maley,NYL,DAL,NYL @ DAL,PA,Pts+Ast,3.31,2.27,0.33,7.44,3.48,10.69,Low,,UNKNOWN,10000,1
2026-07-16,rebecca allen,Rebecca Allen,NYL,DAL,NYL @ DAL,PA,Pts+Ast,3.11,2.46,0.48,6.47,2.64,8.04,Medium,,UNKNOWN,10000,2
2026-07-16,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,DAL,NYL @ DAL,PA,Pts+Ast,2.84,2.59,0.62,5.4,1.85,10.17,Low,,UNKNOWN,10000,1
2026-07-16,breanna stewart,Breanna Stewart,NYL,DAL,NYL @ DAL,PR,Pts+Reb,25.69,24.11,12.08,41.7,11.74,28.62,Low,,UNKNOWN,10000,1
2026-07-16,jonquel jones,Jonquel Jones,NYL,DAL,NYL @ DAL,PR,Pts+Reb,25.68,25.05,17.57,34.77,6.72,31.04,Medium,,UNKNOWN,10000,2
2026-07-16,sabrina ionescu,Sabrina Ionescu,NYL,DAL,NYL @ DAL,PR,Pts+Reb,17.9,16.95,10.03,26.86,6.8,31.9,Low,,UNKNOWN,10000,1
2026-07-16,pauline astier,Pauline Astier,NYL,DAL,NYL @ DAL,PR,Pts+Reb,11.99,11.12,5.97,19.08,5.37,22.44,Low,,UNKNOWN,10000,1
2026-07-16,marine johannes,Marine Johannes,NYL,DAL,NYL @ DAL,PR,Pts+Reb,11.49,11.03,7.11,16.45,3.74,23.72,Medium,,UNKNOWN,10000,2
2026-07-16,rebekah gardner,Rebekah Gardner,NYL,DAL,NYL @ DAL,PR,Pts+Reb,9.58,6.62,1.27,21.66,9.79,18.8,Medium,,UNKNOWN,10000,2
2026-07-16,han xu,Han Xu,NYL,DAL,NYL @ DAL,PR,Pts+Reb,6.64,6.16,3.15,10.8,3.12,11.71,Medium,,UNKNOWN,10000,2
2026-07-16,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,DAL,NYL @ DAL,PR,Pts+Reb,4.86,4.21,1.15,9.36,3.47,10.17,Low,,UNKNOWN,10000,1
2026-07-16,raquel carrera,Raquel Carrera,NYL,DAL,NYL @ DAL,PR,Pts+Reb,4.36,3.14,0.65,9.49,4.22,9.36,Medium,,UNKNOWN,10000,2
2026-07-16,anneli maley,Anneli Maley,NYL,DAL,NYL @ DAL,PR,Pts+Reb,3.66,2.78,0.62,7.74,3.27,10.69,Low,,UNKNOWN,10000,1
2026-07-16,rebecca allen,Rebecca Allen,NYL,DAL,NYL @ DAL,PR,Pts+Reb,3.63,2.94,0.99,7.19,2.73,8.04,Medium,,UNKNOWN,10000,2
2026-07-16,breanna stewart,Breanna Stewart,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,28.91,27.45,14.2,45.74,12.51,28.62,Low,,UNKNOWN,10000,1
2026-07-16,jonquel jones,Jonquel Jones,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,28.24,27.65,19.76,37.7,7.0,31.04,Medium,,UNKNOWN,10000,2
2026-07-16,sabrina ionescu,Sabrina Ionescu,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,23.3,22.41,14.28,33.48,7.7,31.9,Low,,UNKNOWN,10000,1
2026-07-16,pauline astier,Pauline Astier,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,15.4,14.62,8.59,23.24,5.91,22.44,Low,,UNKNOWN,10000,1
2026-07-16,marine johannes,Marine Johannes,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,15.21,14.76,9.78,21.23,4.53,23.72,Medium,,UNKNOWN,10000,2
2026-07-16,rebekah gardner,Rebekah Gardner,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,12.77,9.7,1.99,27.4,11.42,18.8,Medium,,UNKNOWN,10000,2
2026-07-16,han xu,Han Xu,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,7.13,6.69,3.37,11.43,3.25,11.71,Medium,,UNKNOWN,10000,2
2026-07-16,raquel carrera,Raquel Carrera,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,5.43,4.08,0.84,11.51,4.99,9.36,Medium,,UNKNOWN,10000,2
2026-07-16,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,4.94,4.34,1.1,9.51,3.45,10.17,Low,,UNKNOWN,10000,1
2026-07-16,anneli maley,Anneli Maley,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,4.78,3.74,0.8,10.01,4.14,10.69,Low,,UNKNOWN,10000,1
2026-07-16,rebecca allen,Rebecca Allen,NYL,DAL,NYL @ DAL,PRA,Pts+Reb+Ast,4.43,3.74,1.18,8.54,3.13,8.04,Medium,,UNKNOWN,10000,2
2026-07-16,breanna stewart,Breanna Stewart,NYL,DAL,NYL @ DAL,PTS,Points,19.2,17.24,7.68,33.41,10.42,28.62,Low,,UNKNOWN,10000,1
2026-07-16,jonquel jones,Jonquel Jones,NYL,DAL,NYL @ DAL,PTS,Points,16.77,16.15,10.24,24.18,5.53,31.04,Medium,,UNKNOWN,10000,2
2026-07-16,sabrina ionescu,Sabrina Ionescu,NYL,DAL,NYL @ DAL,PTS,Points,16.02,14.98,8.12,25.4,6.97,31.9,Low,,UNKNOWN,10000,1
2026-07-16,pauline astier,Pauline Astier,NYL,DAL,NYL @ DAL,PTS,Points,9.93,8.98,3.96,17.07,5.42,22.44,Low,,UNKNOWN,10000,1
2026-07-16,marine johannes,Marine Johannes,NYL,DAL,NYL @ DAL,PTS,Points,9.18,8.66,4.78,14.19,3.79,23.72,Medium,,UNKNOWN,10000,2
2026-07-16,han xu,Han Xu,NYL,DAL,NYL @ DAL,PTS,Points,7.95,7.16,3.24,13.67,4.31,11.71,Medium,,UNKNOWN,10000,2
2026-07-16,anneli maley,Anneli Maley,NYL,DAL,NYL @ DAL,PTS,Points,4.44,2.79,0.42,10.5,5.14,10.69,Low,,UNKNOWN,10000,1
2026-07-16,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,DAL,NYL @ DAL,PTS,Points,4.24,3.96,1.08,7.75,2.56,10.17,Low,,UNKNOWN,10000,1
2026-07-16,raquel carrera,Raquel Carrera,NYL,DAL,NYL @ DAL,PTS,Points,3.1,2.05,0.36,7.08,3.27,9.36,Medium,,UNKNOWN,10000,2
2026-07-16,rebekah gardner,Rebekah Gardner,NYL,DAL,NYL @ DAL,PTS,Points,1.53,0.61,0.02,4.09,2.45,18.8,Medium,,UNKNOWN,10000,2
2026-07-16,rebecca allen,Rebecca Allen,NYL,DAL,NYL @ DAL,PTS,Points,1.34,0.96,0.2,2.96,1.29,8.04,Medium,,UNKNOWN,10000,2
2026-07-16,jonquel jones,Jonquel Jones,NYL,DAL,NYL @ DAL,RA,Reb+Ast,11.4,10.98,6.99,16.34,3.73,31.04,Medium,,UNKNOWN,10000,2
2026-07-16,breanna stewart,Breanna Stewart,NYL,DAL,NYL @ DAL,RA,Reb+Ast,9.63,9.24,4.5,15.24,4.27,28.62,Low,,UNKNOWN,10000,1
2026-07-16,sabrina ionescu,Sabrina Ionescu,NYL,DAL,NYL @ DAL,RA,Reb+Ast,9.19,8.58,4.52,14.61,4.1,31.9,Low,,UNKNOWN,10000,1
2026-07-16,pauline astier,Pauline Astier,NYL,DAL,NYL @ DAL,RA,Reb+Ast,6.72,6.44,3.4,10.48,2.77,22.44,Low,,UNKNOWN,10000,1
2026-07-16,marine johannes,Marine Johannes,NYL,DAL,NYL @ DAL,RA,Reb+Ast,5.95,5.76,3.48,8.65,2.05,23.72,Medium,,UNKNOWN,10000,2
2026-07-16,han xu,Han Xu,NYL,DAL,NYL @ DAL,RA,Reb+Ast,3.51,3.28,1.41,5.87,1.76,11.71,Medium,,UNKNOWN,10000,2
2026-07-16,anneli maley,Anneli Maley,NYL,DAL,NYL @ DAL,RA,Reb+Ast,3.45,2.77,0.49,7.28,2.88,10.69,Low,,UNKNOWN,10000,1
2026-07-16,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,DAL,NYL @ DAL,RA,Reb+Ast,3.43,2.55,0.29,7.51,3.31,10.17,Low,,UNKNOWN,10000,1
2026-07-16,rebekah gardner,Rebekah Gardner,NYL,DAL,NYL @ DAL,RA,Reb+Ast,2.73,2.0,0.22,6.16,2.71,18.8,Medium,,UNKNOWN,10000,2
2026-07-16,raquel carrera,Raquel Carrera,NYL,DAL,NYL @ DAL,RA,Reb+Ast,2.26,1.32,0.07,5.42,3.03,9.36,Medium,,UNKNOWN,10000,2
2026-07-16,rebecca allen,Rebecca Allen,NYL,DAL,NYL @ DAL,RA,Reb+Ast,1.41,1.14,0.18,3.1,1.25,8.04,Medium,,UNKNOWN,10000,2
2026-07-16,jonquel jones,Jonquel Jones,NYL,DAL,NYL @ DAL,REB,Rebounds,8.86,8.4,5.07,13.29,3.29,31.04,Medium,,UNKNOWN,10000,2
2026-07-16,breanna stewart,Breanna Stewart,NYL,DAL,NYL @ DAL,REB,Rebounds,6.72,6.19,2.84,11.36,3.4,28.62,Low,,UNKNOWN,10000,1
2026-07-16,sabrina ionescu,Sabrina Ionescu,NYL,DAL,NYL @ DAL,REB,Rebounds,4.79,4.06,1.33,9.07,3.33,31.9,Low,,UNKNOWN,10000,1
2026-07-16,marine johannes,Marine Johannes,NYL,DAL,NYL @ DAL,REB,Rebounds,3.17,3.05,1.96,4.54,1.02,23.72,Medium,,UNKNOWN,10000,2
2026-07-16,pauline astier,Pauline Astier,NYL,DAL,NYL @ DAL,REB,Rebounds,3.07,2.8,1.28,5.21,1.61,22.44,Low,,UNKNOWN,10000,1
2026-07-16,anneli maley,Anneli Maley,NYL,DAL,NYL @ DAL,REB,Rebounds,2.72,2.07,0.44,5.83,2.38,10.69,Low,,UNKNOWN,10000,1
2026-07-16,han xu,Han Xu,NYL,DAL,NYL @ DAL,REB,Rebounds,2.4,2.22,1.13,3.91,1.13,11.71,Medium,,UNKNOWN,10000,2
2026-07-16,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,DAL,NYL @ DAL,REB,Rebounds,2.09,1.2,0.14,5.11,2.63,10.17,Low,,UNKNOWN,10000,1
2026-07-16,raquel carrera,Raquel Carrera,NYL,DAL,NYL @ DAL,REB,Rebounds,1.79,0.79,0.04,4.65,2.84,9.36,Medium,,UNKNOWN,10000,2
2026-07-16,rebekah gardner,Rebekah Gardner,NYL,DAL,NYL @ DAL,REB,Rebounds,1.66,0.98,0.11,4.03,2.0,18.8,Medium,,UNKNOWN,10000,2
2026-07-16,rebecca allen,Rebecca Allen,NYL,DAL,NYL @ DAL,REB,Rebounds,0.88,0.62,0.13,1.96,0.87,8.04,Medium,,UNKNOWN,10000,2
2026-07-16,breanna stewart,Breanna Stewart,NYL,DAL,NYL @ DAL,SB,Stl+Blk,2.18,2.0,0.0,5.0,1.79,28.62,Low,,UNKNOWN,10000,1
2026-07-16,jonquel jones,Jonquel Jones,NYL,DAL,NYL @ DAL,SB,Stl+Blk,1.81,2.0,0.0,4.0,1.35,31.04,Medium,,UNKNOWN,10000,2
2026-07-16,sabrina ionescu,Sabrina Ionescu,NYL,DAL,NYL @ DAL,SB,Stl+Blk,1.33,1.0,0.0,3.0,1.22,31.9,Low,,UNKNOWN,10000,1
2026-07-16,pauline astier,Pauline Astier,NYL,DAL,NYL @ DAL,SB,Stl+Blk,1.27,1.0,0.0,3.0,1.36,22.44,Low,,UNKNOWN,10000,1
2026-07-16,marine johannes,Marine Johannes,NYL,DAL,NYL @ DAL,SB,Stl+Blk,1.09,1.0,0.0,2.0,1.04,23.72,Medium,,UNKNOWN,10000,2
2026-07-16,han xu,Han Xu,NYL,DAL,NYL @ DAL,SB,Stl+Blk,1.06,1.0,0.0,2.0,1.09,11.71,Medium,,UNKNOWN,10000,2
2026-07-16,anneli maley,Anneli Maley,NYL,DAL,NYL @ DAL,SB,Stl+Blk,0.84,1.0,0.0,2.0,1.06,10.69,Low,,UNKNOWN,10000,1
2026-07-16,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,DAL,NYL @ DAL,SB,Stl+Blk,0.74,0.0,0.0,2.0,0.96,10.17,Low,,UNKNOWN,10000,1
2026-07-16,rebekah gardner,Rebekah Gardner,NYL,DAL,NYL @ DAL,SB,Stl+Blk,0.65,0.0,0.0,2.0,0.84,18.8,Medium,,UNKNOWN,10000,2
2026-07-16,rebecca allen,Rebecca Allen,NYL,DAL,NYL @ DAL,SB,Stl+Blk,0.46,0.0,0.0,1.0,0.7,8.04,Medium,,UNKNOWN,10000,2
2026-07-16,raquel carrera,Raquel Carrera,NYL,DAL,NYL @ DAL,SB,Stl+Blk,0.41,0.0,0.0,1.0,0.68,9.36,Medium,,UNKNOWN,10000,2
2026-07-16,breanna stewart,Breanna Stewart,NYL,DAL,NYL @ DAL,STL,Steals,1.08,1.0,0.0,3.0,1.1,28.62,Low,,UNKNOWN,10000,1
2026-07-16,pauline astier,Pauline Astier,NYL,DAL,NYL @ DAL,STL,Steals,1.01,1.0,0.0,3.0,1.26,22.44,Low,,UNKNOWN,10000,1
2026-07-16,sabrina ionescu,Sabrina Ionescu,NYL,DAL,NYL @ DAL,STL,Steals,0.99,1.0,0.0,2.0,1.01,31.9,Low,,UNKNOWN,10000,1
2026-07-16,jonquel jones,Jonquel Jones,NYL,DAL,NYL @ DAL,STL,Steals,0.89,1.0,0.0,2.0,0.95,31.04,Medium,,UNKNOWN,10000,2
2026-07-16,marine johannes,Marine Johannes,NYL,DAL,NYL @ DAL,STL,Steals,0.86,1.0,0.0,2.0,0.93,23.72,Medium,,UNKNOWN,10000,2
2026-07-16,anneli maley,Anneli Maley,NYL,DAL,NYL @ DAL,STL,Steals,0.61,0.0,0.0,2.0,0.88,10.69,Low,,UNKNOWN,10000,1
2026-07-16,han xu,Han Xu,NYL,DAL,NYL @ DAL,STL,Steals,0.53,0.0,0.0,2.0,0.74,11.71,Medium,,UNKNOWN,10000,2
2026-07-16,betnijah laney-hamilton,Betnijah Laney-Hamilton,NYL,DAL,NYL @ DAL,STL,Steals,0.45,0.0,0.0,1.0,0.71,10.17,Low,,UNKNOWN,10000,1
2026-07-16,rebekah gardner,Rebekah Gardner,NYL,DAL,NYL @ DAL,STL,Steals,0.4,0.0,0.0,1.0,0.64,18.8,Medium,,UNKNOWN,10000,2
2026-07-16,raquel carrera,Raquel Carrera,NYL,DAL,NYL @ DAL,STL,Steals,0.28,0.0,0.0,1.0,0.55,9.36,Medium,,UNKNOWN,10000,2
2026-07-16,rebecca allen,Rebecca Allen,NYL,DAL,NYL @ DAL,STL,Steals,0.09,0.0,0.0,0.0,0.3,8.04,Medium,,UNKNOWN,10000,2
2026-07-16,carla leite,Carla Leite,POR,WAS,POR @ WAS,AST,Assists,7.09,7.0,3.0,11.0,3.24,29.26,Low,,UNKNOWN,10000,1
2026-07-16,emily engstler,Emily Engstler,POR,WAS,POR @ WAS,AST,Assists,3.1,3.0,1.0,6.0,1.9,28.6,Low,,UNKNOWN,10000,1
2026-07-16,sarah ashlee barker,Sarah Ashlee Barker,POR,WAS,POR @ WAS,AST,Assists,2.2,2.0,0.0,4.0,1.57,29.3,Medium,,UNKNOWN,10000,2
2026-07-16,bridget carleton,Bridget Carleton,POR,WAS,POR @ WAS,AST,Assists,2.17,2.0,0.0,4.0,1.53,31.31,Low,,UNKNOWN,10000,1
2026-07-16,teja oblak,Teja Oblak,POR,WAS,POR @ WAS,AST,Assists,1.86,1.0,0.0,5.0,2.32,17.39,Low,0.85,DAY-TO-DAY,10000,1
2026-07-16,holly winterburn,Holly Winterburn,POR,WAS,POR @ WAS,AST,Assists,0.78,1.0,0.0,2.0,0.95,8.2,Medium,,UNKNOWN,10000,2
2026-07-16,frieda buhner,Frieda Buhner,POR,WAS,POR @ WAS,AST,Assists,0.71,1.0,0.0,2.0,0.85,17.57,Medium,,UNKNOWN,10000,2
2026-07-16,luisa geiselsoder,Luisa Geiselsoder,POR,WAS,POR @ WAS,AST,Assists,0.68,0.0,0.0,2.0,1.13,14.89,Medium,,UNKNOWN,10000,2
2026-07-16,nyadiew puoch,Nyadiew Puoch,POR,WAS,POR @ WAS,AST,Assists,0.65,0.0,0.0,2.0,0.83,17.1,Low,,UNKNOWN,10000,1
2026-07-16,karlie samuelson,Karlie Samuelson,POR,WAS,POR @ WAS,AST,Assists,0.57,0.0,0.0,2.0,0.83,9.24,Low,,UNKNOWN,10000,1
2026-07-16,serah williams,Serah Williams,POR,WAS,POR @ WAS,AST,Assists,0.42,0.0,0.0,1.0,0.65,14.24,Medium,,UNKNOWN,10000,2
2026-07-16,emily engstler,Emily Engstler,POR,WAS,POR @ WAS,BLK,Blocks,1.51,1.0,0.0,3.0,1.3,28.6,Low,,UNKNOWN,10000,1
2026-07-16,bridget carleton,Bridget Carleton,POR,WAS,POR @ WAS,BLK,Blocks,0.77,1.0,0.0,2.0,0.94,31.31,Low,,UNKNOWN,10000,1
2026-07-16,sarah ashlee barker,Sarah Ashlee Barker,POR,WAS,POR @ WAS,BLK,Blocks,0.68,0.0,0.0,2.0,0.84,29.3,Medium,,UNKNOWN,10000,2
2026-07-16,luisa geiselsoder,Luisa Geiselsoder,POR,WAS,POR @ WAS,BLK,Blocks,0.56,0.0,0.0,2.0,1.13,14.89,Medium,,UNKNOWN,10000,2
2026-07-16,carla leite,Carla Leite,POR,WAS,POR @ WAS,BLK,Blocks,0.29,0.0,0.0,1.0,0.55,29.26,Low,,UNKNOWN,10000,1
2026-07-16,nyadiew puoch,Nyadiew Puoch,POR,WAS,POR @ WAS,BLK,Blocks,0.25,0.0,0.0,1.0,0.85,17.1,Low,,UNKNOWN,10000,1
2026-07-16,karlie samuelson,Karlie Samuelson,POR,WAS,POR @ WAS,BLK,Blocks,0.2,0.0,0.0,1.0,0.46,9.24,Low,,UNKNOWN,10000,1
2026-07-16,serah williams,Serah Williams,POR,WAS,POR @ WAS,BLK,Blocks,0.2,0.0,0.0,1.0,0.45,14.24,Medium,,UNKNOWN,10000,2
2026-07-16,frieda buhner,Frieda Buhner,POR,WAS,POR @ WAS,BLK,Blocks,0.18,0.0,0.0,1.0,0.42,17.57,Medium,,UNKNOWN,10000,2
2026-07-16,teja oblak,Teja Oblak,POR,WAS,POR @ WAS,BLK,Blocks,0.17,0.0,0.0,1.0,0.42,17.39,Low,0.85,DAY-TO-DAY,10000,1
2026-07-16,holly winterburn,Holly Winterburn,POR,WAS,POR @ WAS,BLK,Blocks,0.09,0.0,0.0,0.0,0.3,8.2,Medium,,UNKNOWN,10000,2
2026-07-16,bridget carleton,Bridget Carleton,POR,WAS,POR @ WAS,FG3M,3PM,2.6,2.0,0.0,6.0,2.71,31.31,Low,,UNKNOWN,10000,1
2026-07-16,sarah ashlee barker,Sarah Ashlee Barker,POR,WAS,POR @ WAS,FG3M,3PM,1.43,1.0,0.0,3.0,1.25,29.3,Medium,,UNKNOWN,10000,2
2026-07-16,emily engstler,Emily Engstler,POR,WAS,POR @ WAS,FG3M,3PM,1.33,1.0,0.0,3.0,1.18,28.6,Low,,UNKNOWN,10000,1
2026-07-16,carla leite,Carla Leite,POR,WAS,POR @ WAS,FG3M,3PM,1.21,1.0,0.0,3.0,1.14,29.26,Low,,UNKNOWN,10000,1
2026-07-16,karlie samuelson,Karlie Samuelson,POR,WAS,POR @ WAS,FG3M,3PM,0.91,1.0,0.0,2.0,1.1,9.24,Low,,UNKNOWN,10000,1
2026-07-16,teja oblak,Teja Oblak,POR,WAS,POR @ WAS,FG3M,3PM,0.72,1.0,0.0,2.0,0.86,17.39,Low,0.85,DAY-TO-DAY,10000,1
2026-07-16,luisa geiselsoder,Luisa Geiselsoder,POR,WAS,POR @ WAS,FG3M,3PM,0.64,0.0,0.0,2.0,1.39,14.89,Medium,,UNKNOWN,10000,2
2026-07-16,frieda buhner,Frieda Buhner,POR,WAS,POR @ WAS,FG3M,3PM,0.38,0.0,0.0,1.0,1.04,17.57,Medium,,UNKNOWN,10000,2
2026-07-16,nyadiew puoch,Nyadiew Puoch,POR,WAS,POR @ WAS,FG3M,3PM,0.25,0.0,0.0,1.0,0.68,17.1,Low,,UNKNOWN,10000,1
2026-07-16,serah williams,Serah Williams,POR,WAS,POR @ WAS,FG3M,3PM,0.15,0.0,0.0,1.0,0.38,14.24,Medium,,UNKNOWN,10000,2
2026-07-16,holly winterburn,Holly Winterburn,POR,WAS,POR @ WAS,FG3M,3PM,0.11,0.0,0.0,1.0,0.35,8.2,Medium,,UNKNOWN,10000,2
2026-07-16,carla leite,Carla Leite,POR,WAS,POR @ WAS,PA,Pts+Ast,24.8,24.21,14.59,35.65,8.26,29.26,Low,,UNKNOWN,10000,1
2026-07-16,teja oblak,Teja Oblak,POR,WAS,POR @ WAS,PA,Pts+Ast,17.85,15.49,5.81,32.49,11.29,17.39,Low,0.85,DAY-TO-DAY,10000,1
2026-07-16,sarah ashlee barker,Sarah Ashlee Barker,POR,WAS,POR @ WAS,PA,Pts+Ast,17.47,16.26,8.83,27.54,7.63,29.3,Medium,,UNKNOWN,10000,2
2026-07-16,bridget carleton,Bridget Carleton,POR,WAS,POR @ WAS,PA,Pts+Ast,17.41,16.02,8.36,28.22,8.07,31.31,Low,,UNKNOWN,10000,1
2026-07-16,emily engstler,Emily Engstler,POR,WAS,POR @ WAS,PA,Pts+Ast,14.46,14.35,9.71,19.3,3.75,28.6,Low,,UNKNOWN,10000,1
2026-07-16,frieda buhner,Frieda Buhner,POR,WAS,POR @ WAS,PA,Pts+Ast,10.44,8.88,3.09,19.72,7.19,17.57,Medium,,UNKNOWN,10000,2
2026-07-16,luisa geiselsoder,Luisa Geiselsoder,POR,WAS,POR @ WAS,PA,Pts+Ast,10.05,6.24,0.49,24.09,11.88,14.89,Medium,,UNKNOWN,10000,2
2026-07-16,serah williams,Serah Williams,POR,WAS,POR @ WAS,PA,Pts+Ast,9.03,6.51,1.22,19.95,8.65,14.24,Medium,,UNKNOWN,10000,2
2026-07-16,nyadiew puoch,Nyadiew Puoch,POR,WAS,POR @ WAS,PA,Pts+Ast,8.49,5.19,0.25,20.6,10.4,17.1,Low,,UNKNOWN,10000,1
2026-07-16,holly winterburn,Holly Winterburn,POR,WAS,POR @ WAS,PA,Pts+Ast,4.24,3.93,1.35,7.5,2.42,8.2,Medium,,UNKNOWN,10000,2
2026-07-16,karlie samuelson,Karlie Samuelson,POR,WAS,POR @ WAS,PA,Pts+Ast,2.55,1.87,0.39,5.57,2.33,9.24,Low,,UNKNOWN,10000,1
2026-07-16,carla leite,Carla Leite,POR,WAS,POR @ WAS,PR,Pts+Reb,20.61,20.05,12.0,29.98,7.09,29.26,Low,,UNKNOWN,10000,1
2026-07-16,bridget carleton,Bridget Carleton,POR,WAS,POR @ WAS,PR,Pts+Reb,19.09,17.74,10.03,29.92,8.0,31.31,Low,,UNKNOWN,10000,1
2026-07-16,sarah ashlee barker,Sarah Ashlee Barker,POR,WAS,POR @ WAS,PR,Pts+Reb,18.54,17.47,10.44,28.01,7.15,29.3,Medium,,UNKNOWN,10000,2
2026-07-16,emily engstler,Emily Engstler,POR,WAS,POR @ WAS,PR,Pts+Reb,17.65,17.43,11.92,23.66,4.61,28.6,Low,,UNKNOWN,10000,1
2026-07-16,teja oblak,Teja Oblak,POR,WAS,POR @ WAS,PR,Pts+Reb,17.2,14.77,5.59,31.65,11.2,17.39,Low,0.85,DAY-TO-DAY,10000,1
2026-07-16,luisa geiselsoder,Luisa Geiselsoder,POR,WAS,POR @ WAS,PR,Pts+Reb,12.97,9.21,2.23,28.22,12.66,14.89,Medium,,UNKNOWN,10000,2
2026-07-16,frieda buhner,Frieda Buhner,POR,WAS,POR @ WAS,PR,Pts+Reb,12.07,10.49,4.37,21.58,7.49,17.57,Medium,,UNKNOWN,10000,2
2026-07-16,serah williams,Serah Williams,POR,WAS,POR @ WAS,PR,Pts+Reb,9.95,8.14,2.77,19.26,7.38,14.24,Medium,,UNKNOWN,10000,2
2026-07-16,nyadiew puoch,Nyadiew Puoch,POR,WAS,POR @ WAS,PR,Pts+Reb,9.24,5.72,0.98,21.75,10.68,17.1,Low,,UNKNOWN,10000,1
2026-07-16,holly winterburn,Holly Winterburn,POR,WAS,POR @ WAS,PR,Pts+Reb,5.93,5.65,2.25,9.92,3.02,8.2,Medium,,UNKNOWN,10000,2
2026-07-16,karlie samuelson,Karlie Samuelson,POR,WAS,POR @ WAS,PR,Pts+Reb,5.32,4.22,1.11,10.96,4.3,9.24,Low,,UNKNOWN,10000,1
