DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score,line_open,line_move,line_pulled
2026-07-22,Kiki Iriafen,WAS,WAS vs LVA,PRA,pra,UNDER PRA,25.5,19.010171209149643,-6.489828790850357,6.489828790850357,7.85916980292924,0.7080900556799999,MEDIUM,20.809005567999993,Medium,,,2026-07-22,Kiki Iriafen,WAS,LVA,pra,25.5,under,prizepicks,,0.7080900556799999,0.20809005567999994,19.010171209149643,17.99974855638131,9.79274993652941,29.31568700639264,22.74964243642501,medium,2,-6.489828790850357,,,37.18357502394309,25.5,0.0,False
2026-07-22,Azzi Fudd,DAL,DAL vs POR,PA,pa,UNDER PA,18.0,12.879794972898672,-5.120205027101328,5.120205027101328,4.845279773353543,0.71346135792,MEDIUM,21.346135792,Medium,,,2026-07-22,Azzi Fudd,DAL,POR,pa,18.0,under,prizepicks,,0.71346135792,0.21346135791999998,12.879794972898672,12.22437322338214,7.247419108472462,19.353278647562053,29.41766975644025,medium,2,-5.120205027101328,,,36.68540485979453,18.0,0.0,False
2026-07-22,Napheesa Collier,MIN,MIN vs SEA,PR,pr,UNDER PR,16.5,1.2420445688506014,-15.257955431149398,15.257955431149398,0.5358876303575582,0.62,HIGH,12.0,High,,,2026-07-22,Napheesa Collier,MIN,SEA,pr,16.5,under,prizepicks,,0.62,0.12,1.2420445688506014,1.1705652354392635,0.6286070993364358,1.9582197751811847,8.0,high,3,-15.257955431149398,,,36.49795543114939,16.5,0.0,False
2026-07-22,Olivia Miles,MIN,MIN vs SEA,PTS,points,OVER PTS,17.5,22.585037788530503,5.085037788530503,5.085037788530503,6.241475190656252,0.7058172288,MEDIUM,20.581722879999997,Medium,,,2026-07-22,Olivia Miles,MIN,SEA,points,17.5,over,prizepicks,,0.7058172288,0.20581722879999997,22.585037788530503,21.86606446644809,15.216710472636304,30.88754077434905,31.510048168120576,medium,2,5.085037788530503,,,35.75749283357412,17.5,0.0,False
2026-07-22,Azzi Fudd,DAL,DAL vs POR,PRA,pra,UNDER PRA,20.0,15.564609647090547,-4.435390352909453,4.435390352909453,5.13694176847757,0.71071763088,MEDIUM,21.071763087999994,Medium,,,2026-07-22,Azzi Fudd,DAL,POR,pra,20.0,under,prizepicks,,0.71071763088,0.21071763087999995,15.564609647090547,14.860413746652195,9.531047593148374,22.489644656271267,29.41766975644025,medium,2,-4.435390352909453,,,35.65762430560265,20.5,-0.5,False
2026-07-22,Natasha Mack,PHX,PHX vs LAS,PRA,pra,OVER PRA,14.5,19.61885948460065,5.118859484600655,5.118859484600655,5.265473827883112,0.7062512001599999,MEDIUM,20.625120015999986,Medium,,,2026-07-22,Natasha Mack,PHX,LAS,pra,14.5,over,prizepicks,,0.7062512001599999,0.20625120015999987,19.61885948460065,19.03694506164232,13.412252613200316,26.607773221767687,24.921800606513862,medium,2,5.118859484600655,,,35.64791352279605,14.5,0.0,False
2026-07-22,Leila Lacan,CON,CON vs IND,PTS,points,OVER PTS,12.5,17.21925469054305,4.71925469054305,4.71925469054305,5.039268136151867,0.70263138288,MEDIUM,20.263138288000004,Medium,,,2026-07-22,Leila Lacan,CON,IND,points,12.5,over,prizepicks,,0.70263138288,0.20263138288000004,17.21925469054305,16.62305466511151,11.275852948176842,23.88896564972096,30.807198023001902,medium,2,4.71925469054305,,,34.97239349123311,12.5,0.0,False
2026-07-22,Napheesa Collier,MIN,MIN vs SEA,PTS,points,UNDER PTS,13.0,0.2900375118157244,-12.709962488184276,12.709962488184276,0.1539565687865171,0.62,HIGH,12.0,High,,,2026-07-22,Napheesa Collier,MIN,SEA,points,13.0,under,prizepicks,,0.62,0.12,0.2900375118157244,0.2627003115241737,0.1208101808964191,0.494742423320479,8.0,high,3,-12.709962488184276,,,33.949962488184276,14.0,-1.0,False
2026-07-22,Kiki Iriafen,WAS,WAS vs LVA,PA,pa,UNDER PA,16.0,11.94721807436506,-4.052781925634939,4.052781925634939,6.014029110971666,0.68635710084,MEDIUM,18.635710084000003,Medium,,,2026-07-22,Kiki Iriafen,WAS,LVA,pa,16.0,under,prizepicks,,0.68635710084,0.18635710084,11.94721807436506,10.929963790409303,5.261906642544249,19.81470021051203,22.74964243642501,medium,2,-4.052781925634939,,,32.02990880372769,16.0,0.0,False
2026-07-22,Courtney Vandersloot,CHI,CHI vs NYL,PRA,pra,UNDER PRA,14.5,9.955707893072905,-4.544292106927095,4.544292106927095,4.463637045915874,0.68,MEDIUM,18.000000000000004,Medium,,,2026-07-22,Courtney Vandersloot,CHI,NYL,pra,14.5,under,prizepicks,,0.68,0.18000000000000005,9.955707893072905,9.524756830980412,4.575207829280563,15.920782996009134,16.056995887883406,medium,2,-4.544292106927095,,,31.5260019835636,14.5,0.0,False
2026-07-22,Courtney Vandersloot,CHI,CHI vs NYL,PA,pa,UNDER PA,12.5,8.376071302208572,-4.123928697791428,4.123928697791428,3.866530640425085,0.68,MEDIUM,18.000000000000004,Medium,,,2026-07-22,Courtney Vandersloot,CHI,NYL,pa,12.5,under,prizepicks,,0.68,0.18000000000000005,8.376071302208572,7.964081474559746,3.763690556734068,13.467471123345558,16.056995887883406,medium,2,-4.123928697791428,,,31.105638574427932,12.5,0.0,False
2026-07-22,Charlisse Leger-Walker,CON,CON vs IND,PTS,points,OVER PTS,8.0,10.647882223044938,2.647882223044938,2.647882223044938,3.5812684371280907,0.6853093248,MEDIUM,18.530932479999997,Medium,,,2026-07-22,Charlisse Leger-Walker,CON,IND,points,8.0,over,prizepicks,,0.6853093248,0.18530932479999995,10.647882223044938,10.202029702662497,6.449483287904238,15.472401649688043,27.713762056023903,medium,2,2.647882223044938,,,30.64296068472565,8.5,-0.5,False
2026-07-22,Olivia Miles,MIN,MIN vs SEA,REB,rebounds,OVER REB,4.5,5.192257194776225,0.692257194776225,0.692257194776225,0.8860196732296145,0.7,MEDIUM,19.999999999999996,Medium,,,2026-07-22,Olivia Miles,MIN,SEA,rebounds,4.5,over,prizepicks,,0.7,0.19999999999999996,5.192257194776225,5.147070930938515,4.098728180771905,6.365946397231227,31.510048168120576,medium,2,0.692257194776225,,,30.63755863981984,4.5,0.0,False
2026-07-22,Natasha Mack,PHX,PHX vs LAS,PR,pr,OVER PR,13.5,17.03118755606468,3.53118755606468,3.53118755606468,4.706321003544672,0.6755601216000001,MEDIUM,17.556012160000012,Medium,,,2026-07-22,Natasha Mack,PHX,LAS,pr,13.5,over,prizepicks,,0.6755601216000001,0.17556012160000012,17.03118755606468,16.466358177723368,11.530754998944328,23.307204541104888,24.921800606513862,medium,2,3.53118755606468,,,30.22385677426011,13.5,0.0,False
2026-07-22,Natasha Howard,MIN,MIN vs SEA,PRA,pra,OVER PRA,21.5,27.050947762363485,5.550947762363485,5.550947762363485,8.181059216100406,0.6583196711999999,MEDIUM,15.831967119999991,Medium,,,2026-07-22,Natasha Howard,MIN,SEA,pra,21.5,over,prizepicks,,0.6583196711999999,0.1583196711999999,27.050947762363485,26.237631215078977,17.364718580669845,37.65567547206828,28.476898724850365,medium,2,5.550947762363485,,,30.195213624108984,21.5,0.0,False
2026-07-22,Sabrina Ionescu,NYL,NYL vs CHI,PA,pa,UNDER PA,22.5,18.785397595026897,-3.7146024049731032,3.7146024049731032,5.852691495187409,0.672375054,MEDIUM,17.237505399999996,Medium,,,2026-07-22,Sabrina Ionescu,NYL,CHI,pa,22.5,under,prizepicks,,0.672375054,0.17237505399999997,18.785397595026897,18.23007465665864,11.775815412075977,26.51796582952504,30.25944468495648,medium,2,-3.7146024049731032,,,30.169267495521794,22.5,0.0,False
2026-07-22,Azura Stevens,CHI,CHI vs NYL,RA,ra,OVER RA,9.5,12.386458450880337,2.886458450880335,2.886458450880335,3.8961720129327735,0.678516744,MEDIUM,17.851674399999993,Medium,,,2026-07-22,Azura Stevens,CHI,NYL,ra,9.5,over,prizepicks,,0.678516744,0.17851674399999995,12.386458450880337,12.029827619692206,7.749252398894055,17.475794123303988,30.931465533441376,medium,2,2.886458450880335,,,30.12899541688357,10.0,-0.5,False
2026-07-22,Sabrina Ionescu,NYL,NYL vs CHI,PRA,pra,UNDER PRA,26.5,22.2850984809838,-4.214901519016198,4.214901519016198,6.489714046171086,0.6554160739199999,MEDIUM,15.541607391999989,Medium,,,2026-07-22,Sabrina Ionescu,NYL,CHI,pra,26.5,under,prizepicks,,0.6554160739199999,0.1554160739199999,22.2850984809838,21.657942331522,14.43496210586136,30.876281843010464,30.25944468495648,medium,2,-4.214901519016198,,,28.549694099564878,26.5,0.0,False
2026-07-22,Dearica Hamby,LAS,LAS vs PHX,RA,ra,UNDER RA,10.0,8.346239615349218,-1.6537603846507825,1.6537603846507825,2.690776226033705,0.67092504384,MEDIUM,17.092504383999994,Medium,,,2026-07-22,Dearica Hamby,LAS,PHX,ra,10.0,under,prizepicks,,0.67092504384,0.17092504383999996,8.346239615349218,8.058279965795675,5.124295195964688,11.917869353443148,28.43245903772278,medium,2,-1.6537603846507825,,,27.87236463578246,9.5,0.5,False
2026-07-22,Natasha Howard,MIN,MIN vs SEA,PR,pr,OVER PR,19.0,23.691235845212404,4.691235845212404,4.691235845212404,7.636696549750964,0.6433100184,MEDIUM,14.331001840000003,Medium,,,2026-07-22,Natasha Howard,MIN,SEA,pr,19.0,over,prizepicks,,0.6433100184,0.14331001840000002,23.691235845212404,22.75073375184303,14.718170328585712,33.64343501621923,28.476898724850365,medium,2,4.691235845212404,,,27.459295106957917,19.0,0.0,False
2026-07-22,Dominique Malonga,SEA,SEA vs MIN,PR,pr,UNDER PR,25.5,21.496433171642288,-4.003566828357712,4.003566828357712,7.8574895941998975,0.64355888208,MEDIUM,14.355888208,Medium,,,2026-07-22,Dominique Malonga,SEA,MIN,pr,25.5,under,prizepicks,,0.64355888208,0.14355888208,21.496433171642288,20.28847991854616,12.533148502398848,32.27460546993117,27.543558378038824,medium,2,-4.003566828357712,,,26.774733839698875,25.5,0.0,False
2026-07-22,Arike Ogunbowale,DAL,DAL vs POR,PA,pa,UNDER PA,20.0,11.83326514522104,-8.166734854778959,8.166734854778959,4.865723357518857,0.62,LOW,12.0,Low,,,2026-07-22,Arike Ogunbowale,DAL,POR,pa,20.0,under,prizepicks,,0.62,0.12,11.83326514522104,11.084284917097625,6.342256736202889,18.313543787274643,27.183928055128472,low,1,-8.166734854778959,,,25.982252696432813,20.5,-0.5,False
2026-07-22,Jewell Loyd,LVA,LVA vs WAS,PTS,points,UNDER PTS,8.5,7.081605108069451,-1.4183948919305491,1.4183948919305491,4.233623691537382,0.6511390233600001,MEDIUM,15.113902336000006,Medium,,,2026-07-22,Jewell Loyd,LVA,WAS,points,8.5,under,prizepicks,,0.6511390233600001,0.15113902336000007,7.081605108069451,6.21960643804309,2.539332371030584,12.741110645256304,26.548953748798496,medium,2,-1.4183948919305491,,,25.107241424394513,8.5,0.0,False
2026-07-22,Breanna Stewart,NYL,NYL vs CHI,PR,pr,UNDER PR,30.5,24.518574988555013,-5.981425011444987,5.981425011444987,10.00342834256,0.62,LOW,12.0,Low,,,2026-07-22,Breanna Stewart,NYL,CHI,pr,30.5,under,prizepicks,,0.62,0.12,24.518574988555013,23.56441843055515,12.476025443889585,37.72931962248208,35.795124647059474,low,1,-5.981425011444987,,,24.055278750856772,30.5,0.0,False
2026-07-22,Dearica Hamby,LAS,LAS vs PHX,REB,rebounds,UNDER REB,7.0,6.255739615349217,-0.7442603846507829,0.7442603846507829,2.136527375286323,0.6450944577600001,MEDIUM,14.509445776000007,Medium,,,2026-07-22,Dearica Hamby,LAS,PHX,rebounds,7.0,under,prizepicks,,0.6450944577600001,0.14509445776000007,6.255739615349217,5.970985628523444,3.7659153006843695,9.083406368281713,28.43245903772278,medium,2,-0.7442603846507829,,,23.734041375782475,7.0,0.0,False
