DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score,line_open,line_move,line_pulled
2026-06-26,Allisha Gray,ATL,ATL vs GSV,REB,rebounds,UNDER REB,3.5,2.4110100488619004,-1.0889899511380996,1.0889899511380996,2.120224527685164,0.7,MEDIUM,19.999999999999996,Medium,,,2026-06-26,Allisha Gray,ATL,GSV,rebounds,3.5,under,prizepicks,,0.7,0.19999999999999996,2.4110100488619004,1.8176845424391568,0.385344650275795,5.272280965044336,33.025703642649546,medium,2,-1.0889899511380996,,,31.07976106041758,3.5,0.0,False
2026-06-26,Emily Engstler,POR,POR vs CHI,STL,steals,UNDER STL,1.5,1.0079,-0.4921,0.4921,1.2636603934602049,0.6982012879999999,MEDIUM,19.820128799999992,Medium,,,2026-06-26,Emily Engstler,POR,CHI,steals,1.5,under,prizepicks,,0.6982012879999999,0.19820128799999992,1.0079,1.0,0.0,3.0,22.39351232575773,medium,2,-0.4921,,,29.93906636977272,1.5,0.0,False
2026-06-26,Janelle Salaun,GSV,GSV vs ATL,PR,pr,OVER PR,12.5,24.655859605420176,12.155859605420176,12.155859605420176,16.1416574701207,0.62,LOW,12.0,Low,,,2026-06-26,Janelle Salaun,GSV,ATL,pr,12.5,over,prizepicks,,0.62,0.12,24.655859605420176,20.437185392903352,8.855454141040449,46.1813046242495,22.356957623450835,low,1,12.155859605420176,,,29.8265683341237,12.5,0.0,False
2026-06-26,Rhyne Howard,ATL,ATL vs GSV,RA,ra,UNDER RA,7.5,5.990891208022041,-1.509108791977959,1.509108791977959,2.7461321542580057,0.6798587696,MEDIUM,17.985876960000002,Medium,,,2026-06-26,Rhyne Howard,ATL,GSV,ra,7.5,under,prizepicks,,0.6798587696,0.17985876960000002,5.990891208022041,5.674907432325622,2.758064510375865,9.613934320624589,35.95172417243334,medium,2,-1.509108791977959,,,29.07000671715096,7.5,0.0,False
2026-06-26,Leila Lacan,CON,CON vs WAS,PTS,points,UNDER PTS,12.0,9.286363267898931,-2.713636732101067,2.713636732101067,5.700746329612525,0.66293103824,MEDIUM,16.293103824,Medium,,,2026-06-26,Leila Lacan,CON,WAS,points,12.0,under,prizepicks,,0.66293103824,0.16293103824,9.286363267898931,8.131325670865895,3.243751542988139,16.9140763190483,26.86432031582844,medium,2,-2.713636732101067,,,27.88594612157592,12.5,-0.5,False
2026-06-26,Emily Engstler,POR,POR vs CHI,REB,rebounds,UNDER REB,5.5,4.317899626068887,-1.182100373931113,1.182100373931113,2.937735473758574,0.6719534396,MEDIUM,17.19534396,Medium,,,2026-06-26,Emily Engstler,POR,CHI,rebounds,5.5,under,prizepicks,,0.6719534396,0.17195343959999998,4.317899626068887,3.670507945682792,1.2948053616420432,8.179848956872524,22.39351232575773,medium,2,-1.182100373931113,,,27.348085693703844,5.0,0.5,False
2026-06-26,Rhyne Howard,ATL,ATL vs GSV,PTS,points,UNDER PTS,17.5,14.862530319385693,-2.6374696806143074,2.6374696806143074,7.573796065911445,0.6526058782400002,MEDIUM,15.260587824000016,Medium,,,2026-06-26,Rhyne Howard,ATL,GSV,points,17.5,under,prizepicks,,0.6526058782400002,0.15260587824000016,14.862530319385693,13.63288387890427,6.347904909151105,24.967165297470498,35.95172417243334,medium,2,-2.6374696806143074,,,26.791756185787328,18.5,-1.0,False
2026-06-26,Olivia Nelson-Ododa,CON,CON vs WAS,PRA,pra,UNDER PRA,19.5,10.4925776324462,-9.0074223675538,9.0074223675538,4.84941291316841,0.62,LOW,12.0,Low,,,2026-06-26,Olivia Nelson-Ododa,CON,WAS,pra,19.5,under,prizepicks,,0.62,0.12,10.4925776324462,9.898618476750912,4.75491220743822,16.799627389913244,17.596120556932263,low,1,-9.0074223675538,,,26.53530598426177,18.5,1.0,False
2026-06-26,Bridget Carleton,POR,POR vs CHI,PRA,pra,UNDER PRA,18.5,16.010217831358478,-2.489782168641522,2.489782168641522,7.210116459825089,0.6489919314800001,MEDIUM,14.899193148000013,Medium,,,2026-06-26,Bridget Carleton,POR,CHI,pra,18.5,under,prizepicks,,0.6489919314800001,0.14899193148000012,16.010217831358478,14.881820226123336,7.899024429887683,25.34032772070549,28.374097431603712,medium,2,-2.489782168641522,,,25.964996526589648,18.5,0.0,False
2026-06-26,Olivia Nelson-Ododa,CON,CON vs WAS,PR,pr,UNDER PR,17.5,9.440014881407995,-8.059985118592003,8.059985118592003,4.414765608379938,0.62,LOW,12.0,Low,,,2026-06-26,Olivia Nelson-Ododa,CON,WAS,pr,17.5,under,prizepicks,,0.62,0.12,9.440014881407995,8.871577232402462,4.298546012111992,15.119040203235164,17.596120556932263,low,1,-8.059985118592003,,,25.58786873529997,15.5,2.0,False
2026-06-26,Leila Lacan,CON,CON vs WAS,AST,assists,UNDER AST,4.5,3.4379,-1.0621,1.0621,2.5510671472934616,0.65140916984,MEDIUM,15.140916983999997,Medium,,,2026-06-26,Leila Lacan,CON,WAS,assists,4.5,under,prizepicks,,0.65140916984,0.15140916983999997,3.4379,3.0,1.0,7.0,26.86432031582844,medium,2,-1.0621,,,24.79417583947485,4.5,0.0,False
2026-06-26,Veronica Burton,GSV,GSV vs ATL,PA,pa,UNDER PA,17.5,11.41465845287166,-6.0853415471283405,6.0853415471283405,4.765690637161544,0.62,LOW,12.0,Low,,,2026-06-26,Veronica Burton,GSV,ATL,pa,17.5,under,prizepicks,,0.62,0.12,11.41465845287166,10.75275561600711,5.950354945028167,17.745243445782553,24.638460477170085,low,1,-6.0853415471283405,,,23.824495361443443,18.5,-1.0,False
2026-06-26,Sonia Citron,WAS,WAS vs CON,PA,pa,UNDER PA,21.5,19.05985011042681,-2.4401498895731883,2.4401498895731883,5.813629996172479,0.6237567684800001,MEDIUM,12.375676848000005,Medium,,,2026-06-26,Sonia Citron,WAS,CON,pa,21.5,under,prizepicks,,0.6237567684800001,0.12375676848000006,19.05985011042681,18.447454771909733,12.137971565526549,26.755623828675397,31.79783955566994,medium,2,-2.4401498895731883,,,22.863681136243294,21.5,0.0,False
2026-06-26,Georgia Amoore,WAS,WAS vs CON,PA,pa,UNDER PA,11.0,9.177868366665187,-1.8221316333348128,1.8221316333348128,4.877912216073269,0.6246319148000001,MEDIUM,12.463191480000013,Medium,,,2026-06-26,Georgia Amoore,WAS,CON,pa,11.0,under,prizepicks,,0.6246319148000001,0.12463191480000013,9.177868366665187,8.290118193209906,3.8248224912369886,15.578105412027256,23.073356802146733,medium,2,-1.8221316333348128,,,22.09332168739923,11.0,0.0,False
