game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source,game_id,player_id,position,starter,played,source,prev_game_date,rest_days,is_back_to_back,games_played_season,team_points,team_rebounds,team_assists,team_threes_made,team_steals,team_blocks,team_minutes,team_points_last_10,team_rebounds_last_10,team_assists_last_10,team_threes_made_last_10,team_steals_last_10,team_blocks_last_10,usage_proxy,usage_proxy_last_5,usage_proxy_last_10,minutes_rolling_mean_3,minutes_rolling_std_3,minutes_rolling_mean_5,minutes_rolling_std_5,minutes_rolling_mean_10,minutes_rolling_std_10,minutes_ewm,points_rolling_mean_3,points_rolling_std_3,points_rolling_mean_5,points_rolling_std_5,points_rolling_mean_10,points_rolling_std_10,points_ewm,rebounds_rolling_mean_3,rebounds_rolling_std_3,rebounds_rolling_mean_5,rebounds_rolling_std_5,rebounds_rolling_mean_10,rebounds_rolling_std_10,rebounds_ewm,assists_rolling_mean_3,assists_rolling_std_3,assists_rolling_mean_5,assists_rolling_std_5,assists_rolling_mean_10,assists_rolling_std_10,assists_ewm,threes_made_rolling_mean_3,threes_made_rolling_std_3,threes_made_rolling_mean_5,threes_made_rolling_std_5,threes_made_rolling_mean_10,threes_made_rolling_std_10,threes_made_ewm,steals_rolling_mean_3,steals_rolling_std_3,steals_rolling_mean_5,steals_rolling_std_5,steals_rolling_mean_10,steals_rolling_std_10,steals_ewm,blocks_rolling_mean_3,blocks_rolling_std_3,blocks_rolling_mean_5,blocks_rolling_std_5,blocks_rolling_mean_10,blocks_rolling_std_10,blocks_ewm,minutes_trend_3_over_10,rate_points_last_10,player_points_std_10,rate_rebounds_last_10,player_rebounds_std_10,rate_assists_last_10,player_assists_std_10,rate_threes_made_last_10,player_threes_made_std_10,rate_steals_last_10,player_steals_std_10,rate_blocks_last_10,player_blocks_std_10,player_minutes_std_10,season_avg_minutes,season_avg_points,season_avg_rebounds,season_avg_assists,season_avg_threes_made,season_avg_steals,season_avg_blocks,pace_last_10,off_rating_last_10,def_rating_last_10,opp_points_last_10,opponent_points_allowed_last_10,opponent_rebounds_allowed_last_10,opponent_assists_allowed_last_10,opponent_threes_made_allowed_last_10,opponent_steals_allowed_last_10,opponent_blocks_allowed_last_10,pos_points_allowed_last_10_x,pos_rebounds_allowed_last_10_x,pos_assists_allowed_last_10_x,pos_threes_made_allowed_last_10_x,pos_steals_allowed_last_10_x,pos_blocks_allowed_last_10_x,opp_points_allowed_last_10,last_game_date,days_since_last_game,pos_points_allowed_last_10_y,pos_rebounds_allowed_last_10_y,pos_assists_allowed_last_10_y,pos_threes_made_allowed_last_10_y,pos_steals_allowed_last_10_y,pos_blocks_allowed_last_10_y
2026-07-08,2026,Chance Gray,LAS,IND,H,14.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,chance gray,1,last_good_canonical,,,UNK,,,,2026-06-28,1,0,27,64.0,35.0,18.0,5.0,7.0,1.0,200.0,86.0,28.7,21.1,7.2,5.7,3.2,0.4071428571428571,0.5841558441558441,0.527077922077922,12.0,1.7320508075688752,9.0,6.164414002968976,9.555555555555555,4.275251779460221,10.06867723357563,6.333333333333333,0.5773502691896273,4.75,3.2015621187164247,3.888888888888889,3.756475889861549,5.221497721768514,1.3333333333333333,2.309401076758504,1.0,2.0,1.3333333333333333,1.4142135623730951,0.8619790833655271,3.333333333333333,1.1547005383792517,2.5,1.914854215512676,1.5555555555555556,1.6666666666666667,2.7933480463909155,0.6666666666666666,1.1547005383792517,0.5,1.0,0.6666666666666666,1.0,0.4698894333579065,0.0,0.0,0.0,0.0,0.0,0.0,0.0073185869887473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.4069767441860465,3.756475889861549,0.1395348837209302,1.4142135623730951,0.1627906976744186,1.6666666666666667,0.0697674418604651,1.0,0.0,0.0,0.0,0.0,4.275251779460221,10.038461538461538,2.8076923076923075,1.3076923076923077,0.9230769230769232,0.4230769230769231,0.1923076923076923,0.0,85.55199999999999,101.53791113599274,113.68339358366138,99.7,93.2,28.5,21.8,6.7,6.9,3.5,71.3,28.2,16.2,7.7,6.2,3.2,99.7,2026-07-06,2,80.4,26.7,17.7,6.4,6.4,3.0
2026-07-08,2026,Charlisse Leger-Walker,CON,MIN,H,28.0,6.0,4.0,5.0,2.0,1.0,0.0,2.0,8.0,2.0,0.0,0.0,1.0,3.0,5.0,charlisse leger-walker,1,last_good_canonical,,,UNK,,,,2026-07-02,1,0,21,90.0,32.0,21.0,7.0,11.0,6.0,200.0,83.3,33.5,19.4,4.7,7.8,5.1,0.5714285714285714,0.7183237515367953,0.5951539392604612,30.0,1.000000000000021,25.4,6.348228099241551,19.7,7.761013679496598,26.52158139067376,12.333333333333334,2.081665999466133,10.8,2.774887385102321,6.9,4.653553003411002,10.827370328819608,4.0,2.6457513110645903,3.2,2.1679483388678804,1.9,2.0789954839350235,2.817772044487021,3.6666666666666665,2.309401076758504,3.6,1.6733200530681511,2.9,1.5951314818673863,3.0608670298730387,1.3333333333333333,0.5773502691896257,1.0,0.7071067811865476,0.6,0.699205898780101,1.064074645893378,1.6666666666666667,1.1547005383792517,1.0,1.224744871391589,0.9,0.9944289260117531,1.281802732513223,0.3333333333333333,0.5773502691896258,0.2,0.4472135954999579,0.1,0.3162277660168379,0.35471196017062,10.3,0.350253807106599,4.653553003411002,0.0964467005076142,2.0789954839350235,0.1472081218274111,1.5951314818673863,0.0304568527918781,0.699205898780101,0.0456852791878172,0.9944289260117531,0.0050761421319796,0.3162277660168379,7.761013679496598,20.285714285714285,6.857142857142857,1.761904761904762,2.6666666666666665,0.6666666666666666,0.8095238095238095,0.0952380952380952,,,,85.1,80.0,32.7,19.2,8.7,7.2,2.6,66.1,28.4,16.0,7.3,6.1,2.0,85.1,2026-07-06,2,66.1,28.4,16.0,7.3,6.1,2.0
2026-07-08,2026,Courtney Williams,MIN,CON,A,36.0,23.0,9.0,6.0,3.0,3.0,0.0,2.0,21.0,10.0,0.0,0.0,2.0,7.0,-2.0,courtney williams,0,last_good_canonical,,,UNK,,,,2026-07-03,1,0,27,89.0,32.0,24.0,10.0,5.0,7.0,200.0,90.2,36.3,21.8,8.1,10.1,5.3,1.0638888888888889,0.7188444444444445,0.829742735042735,28.666666666666668,6.350852961085883,30.8,5.540758070878023,29.0,5.333333333333335,29.429514071782165,11.0,5.5677643628300215,13.4,5.856620185738531,14.6,4.64758001544889,13.56747134033915,4.0,1.7320508075688783,5.6,3.781534080237808,5.2,3.938414796731181,5.019260978982789,3.333333333333333,0.5773502691896257,3.6,0.8944271909999157,4.1,0.8755950357709189,3.5475829191775943,1.0,1.0,1.2,0.8366600265340756,1.4,0.6992058987801008,1.3200324300861768,0.6666666666666666,1.1547005383792517,1.0,1.0,0.6,0.8432740427115696,0.7633071540578086,0.6666666666666666,0.5773502691896258,0.8,0.8366600265340756,0.6,0.8432740427115678,0.5819308388943819,-0.3333333333333321,0.503448275862069,4.64758001544889,0.1793103448275862,3.938414796731181,0.1413793103448275,0.8755950357709189,0.0482758620689655,0.6992058987801008,0.0206896551724137,0.8432740427115696,0.0206896551724137,0.8432740427115678,5.333333333333335,29.85185185185185,15.444444444444445,5.518518518518518,4.037037037037037,1.2222222222222223,1.0740740740740742,0.4074074074074074,84.39333333333333,113.34966594270036,91.52826311238545,80.0,85.1,34.1,18.6,9.0,5.9,3.4,69.7,30.6,16.3,6.7,5.1,3.3,80.0,2026-07-06,2,69.7,30.6,16.3,6.7,5.1,3.3
2026-07-08,2026,Damiris Dantas,IND,LAS,A,2.6666666666666665,,,,,,,,,,,,,,,damiris dantas,0,last_good_canonical,,,UNK,,,,2026-06-28,2,0,23,84.0,39.0,18.0,9.0,5.0,3.0,200.0,101.2,36.9,20.8,10.6,5.4,3.9,0.0,0.19,0.4568571428571428,4.0,0.0,2.6666666666666665,2.309401076758502,3.6666666666666665,2.422120283277992,3.567344995976666,0.0,0.0,0.0,0.0,1.5,1.760681686165897,0.5450084374749241,1.0,0.0,0.6666666666666666,0.5773502691896252,1.1666666666666667,0.9831920802501808,0.992585161652828,1.0,0.0,0.6666666666666666,0.5773502691896258,0.3333333333333333,0.5163977794943223,0.6450559771498569,0.0,0.0,0.0,0.0,0.0,0.0,0.0153379833461959,0.0,0.0,0.0,0.0,0.0,0.0,0.0137911351855759,0.0,0.0,0.0,0.0,0.0,0.0,0.0008603547984857,0.3333333333333335,0.4090909090909091,1.760681686165897,0.3181818181818182,0.9831920802501808,0.0909090909090909,0.5163977794943223,0.0,0.0,0.0,0.0,0.0,0.0,2.422120283277992,5.529411764705882,2.588235294117647,1.0,0.3529411764705882,0.5294117647058824,0.1764705882352941,0.1176470588235294,83.69,120.26117312426857,95.5952352891878,93.2,99.7,38.2,22.4,11.1,8.5,4.1,73.8,25.5,15.1,6.6,6.1,2.1,93.2,2026-07-05,3,73.6,31.8,18.8,7.7,6.5,3.2
2026-07-08,2026,Dearica Hamby,LAS,IND,H,29.0,17.0,4.0,2.0,0.0,1.0,0.0,3.0,9.0,6.0,7.0,5.0,0.0,4.0,-14.0,dearica hamby,1,last_good_canonical,,,UNK,,,,2026-06-28,1,0,27,64.0,35.0,18.0,5.0,7.0,1.0,200.0,86.0,28.7,21.1,7.2,5.7,3.2,0.7655172413793103,0.8136544878925301,0.7437616354806567,27.0,1.732050807568878,28.6,2.5099800796022267,27.5,2.223610677354586,27.24355066226314,17.0,3.4641016151377544,15.0,3.674234614174767,11.9,4.557045826702507,14.82798362127463,5.666666666666667,2.886751345948129,6.6,2.4083189157584624,7.7,2.263232692902383,5.947343277701613,2.6666666666666665,2.309401076758504,2.8,1.6431676725154984,2.4,1.42984070596848,3.009060518684912,0.3333333333333333,0.5773502691896258,0.2,0.4472135954999579,0.3,0.4830458915396479,0.2150558797451925,1.0,1.7320508075688772,1.0,1.224744871391589,1.7,1.159501808728405,0.887145851217504,0.0,0.0,0.0,0.0,0.2,0.421637021355784,0.0691891539947556,-0.5,0.4327272727272727,4.557045826702507,0.28,2.263232692902383,0.0872727272727272,1.42984070596848,0.0109090909090909,0.4830458915396479,0.0618181818181818,1.159501808728405,0.0072727272727272,0.421637021355784,2.223610677354586,28.185185185185187,12.74074074074074,7.555555555555555,2.185185185185185,0.2592592592592592,1.2962962962962965,0.2592592592592592,85.55199999999999,101.53791113599274,113.68339358366138,99.7,93.2,28.5,21.8,6.7,6.9,3.5,71.3,28.2,16.2,7.7,6.2,3.2,99.7,2026-07-06,2,80.4,26.7,17.7,6.4,6.4,3.0
2026-07-08,2026,Diamond Miller,CON,MIN,H,19.0,5.0,4.0,3.0,0.0,0.0,1.0,1.0,7.0,2.0,2.0,1.0,0.0,4.0,-1.0,diamond miller,1,last_good_canonical,,,UNK,,,,2026-07-02,1,0,21,90.0,32.0,21.0,7.0,11.0,6.0,200.0,83.3,33.5,19.4,4.7,7.8,5.1,0.6,0.5175822510822511,0.537348206567516,23.666666666666668,1.5275252316519552,20.8,5.16720427310553,22.8,5.266244708835068,22.34145545905968,5.333333333333333,3.214550253664322,6.6,3.049590136395381,8.2,3.938414796731182,5.659261472338293,2.6666666666666665,1.5275252316519468,2.2,1.6431676725154984,2.4,1.3498971154211064,2.647486320892924,2.0,1.7320508075688772,1.6,1.51657508881031,1.6,1.1737877907772674,1.519560826544215,0.3333333333333333,0.5773502691896258,0.6,0.5477225575051661,0.8,0.6324555320336757,0.4255734087386815,1.0,1.0,1.0,1.0,0.5,0.8498365855987976,1.068635518725086,0.6666666666666666,0.5773502691896258,0.4,0.5477225575051661,0.2,0.4216370213557839,0.4988312558548147,0.8666666666666671,0.3596491228070175,3.938414796731182,0.1052631578947368,1.3498971154211064,0.0701754385964912,1.1737877907772674,0.0350877192982456,0.6324555320336757,0.0219298245614035,0.8498365855987976,0.0087719298245614,0.4216370213557839,5.266244708835068,21.09523809523809,8.142857142857142,2.2857142857142856,1.238095238095238,0.7619047619047619,0.7142857142857143,0.1904761904761904,,,,85.1,80.0,32.7,19.2,8.7,7.2,2.6,66.1,28.4,16.0,7.3,6.1,2.0,85.1,2026-07-06,2,66.1,28.4,16.0,7.3,6.1,2.0
2026-07-08,2026,Dorka Juhasz,MIN,CON,A,25.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,4.0,-5.0,dorka juhasz,0,last_good_canonical,,,UNK,,,,2026-06-24,1,0,17,89.0,32.0,24.0,10.0,5.0,7.0,200.0,90.2,36.3,21.8,8.1,10.1,5.3,0.3999999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.016452113902831,0.0,,0.0,0.0,0.0,0.0,0.0014842091192842,0.0,,0.0,0.0,0.0,0.0,0.0019823488031618,0.0,,0.0,0.0,0.0,0.0,0.0016731232608175,0.0,,0.0,0.0,0.0,0.0,4.904100616992318e-07,0.0,,0.0,0.0,0.0,0.0,0.000621577827909,0.0,,0.0,0.0,0.0,0.0,0.0009537104113388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.39333333333333,113.34966594270036,91.52826311238545,80.0,85.1,34.1,18.6,9.0,5.9,3.4,69.7,30.6,16.3,6.7,5.1,3.3,80.0,2026-07-06,2,69.7,30.6,16.3,6.7,5.1,3.3
2026-07-08,2026,Eliska Hamzova,MIN,CON,A,8.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,6.0,eliska hamzova,0,last_good_canonical,,,UNK,,,,2026-07-03,1,0,12,89.0,32.0,24.0,10.0,5.0,7.0,200.0,90.2,36.3,21.8,8.1,10.1,5.3,0.875,0.3389090909090909,0.4354545454545454,11.0,0.0,10.5,0.5773502691896216,6.0,4.636809247747852,9.34637380527168,0.0,0.0,2.0,2.3094010767585025,1.5555555555555556,1.9436506316151,1.2549600278147468,0.0,0.0,0.0,0.0,0.7777777777777778,1.986062547968831,0.28173908639043,3.0,0.0,2.0,1.1547005383792517,1.1111111111111112,1.2692955176439848,2.0711768370946286,0.0,0.0,0.0,0.0,0.0,0.0,0.0134627433446289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2592592592592592,1.9436506316151,0.1296296296296296,1.986062547968831,0.1851851851851852,1.2692955176439848,0.0,0.0,0.0,0.0,0.0,0.0,4.636809247747852,6.545454545454546,1.9090909090909087,0.8181818181818182,1.0,0.0909090909090909,0.0,0.0,84.39333333333333,113.34966594270036,91.52826311238545,80.0,85.1,34.1,18.6,9.0,5.9,3.4,69.7,30.6,16.3,6.7,5.1,3.3,80.0,2026-07-06,2,69.7,30.6,16.3,6.7,5.1,3.3
2026-07-08,2026,Emma Cannon,LAS,IND,H,15.0,5.0,3.0,3.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,-1.0,emma cannon,1,last_good_canonical,,,UNK,,,,2026-06-28,1,0,27,64.0,35.0,18.0,5.0,7.0,1.0,200.0,86.0,28.7,21.1,7.2,5.7,3.2,0.7533333333333333,0.6557142857142857,0.7028571428571428,9.333333333333334,4.041451884327381,7.0,5.715476066494083,4.5,4.840306956027833,6.460514988217628,7.333333333333333,2.309401076758503,5.5,4.12310562561766,4.0,3.664501525251617,5.377662912243917,1.0,0.0,0.75,0.5,0.625,0.5175491695067657,0.8121611214742122,0.6666666666666666,0.5773502691896258,0.5,0.5773502691896257,0.5,0.5345224838248488,0.6642861128144113,1.3333333333333333,0.5773502691896257,1.0,0.816496580927726,0.75,0.7071067811865476,0.9600608510741392,0.0,0.0,0.0,0.0,0.0,0.0,1.8098719293544176e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.006208001102913e-13,4.833333333333334,0.8888888888888888,3.664501525251617,0.1388888888888889,0.5175491695067657,0.1111111111111111,0.5345224838248488,0.1666666666666666,0.7071067811865476,0.0,0.0,0.0,0.0,4.840306956027833,2.35,1.9,0.3,0.25,0.4,0.0,0.0,85.55199999999999,101.53791113599274,113.68339358366138,99.7,93.2,28.5,21.8,6.7,6.9,3.5,71.3,28.2,16.2,7.7,6.2,3.2,99.7,2026-07-06,2,80.4,26.7,17.7,6.4,6.4,3.0
2026-07-08,2026,Erica Wheeler,LAS,IND,H,24.0,3.0,1.0,7.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,-14.0,erica wheeler,1,last_good_canonical,,,G,,,,2026-06-28,1,0,27,64.0,35.0,18.0,5.0,7.0,1.0,200.0,86.0,28.7,21.1,7.2,5.7,3.2,0.5291666666666667,0.6379578754578754,0.5193533219653909,22.0,1.732050807568878,23.6,2.509980079602255,25.3,2.750757471437019,22.855295829567712,4.0,3.464101615137756,8.4,6.503845016603638,6.0,5.4772255750516745,5.269929043383866,0.3333333333333333,0.5773502691896258,1.0,0.9999999999999994,1.5,1.509230856356235,0.6543088310188218,5.0,0.0,5.0,0.0,4.8,0.4216370213557858,4.911010293792634,0.0,0.0,0.8,1.095445115010332,0.6,0.9660917830792972,0.3566994249439181,0.0,0.0,0.4,0.5477225575051661,0.9,0.8755950357709141,0.2929546922981164,0.6666666666666666,0.5773502691896258,0.4,0.5477225575051661,0.2,0.4216370213557839,0.5775271640937082,-3.3000000000000007,0.2371541501976284,5.4772255750516745,0.0592885375494071,1.509230856356235,0.1897233201581027,0.4216370213557858,0.0237154150197628,0.9660917830792972,0.0355731225296442,0.8755950357709141,0.0079051383399209,0.4216370213557839,2.750757471437019,26.55555555555556,7.37037037037037,1.4444444444444444,4.37037037037037,1.037037037037037,1.0,0.1111111111111111,85.55199999999999,101.53791113599274,113.68339358366138,99.7,93.2,28.5,21.8,6.7,6.9,3.5,41.5,10.5,14.1,4.7,3.7,0.8,99.7,2026-07-06,2,24.3,6.2,6.4,2.2,0.9,1.1
2026-07-08,2026,Gabby Williams,GSV,TOR,A,17.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,-6.0,gabby williams,0,last_good_canonical,,,UNK,,,,2026-07-04,1,0,30,62.0,30.0,14.0,6.0,10.0,5.0,200.0,78.8,33.6,17.1,10.1,6.9,4.8,0.2411764705882352,0.8833110269360269,0.8782190397405915,23.0,3.605551275463989,24.6,4.878524367060182,26.1,4.508017549014461,24.61484348928672,14.0,6.244997998398398,16.2,5.890670590009261,16.9,5.7629082164399446,15.658629714629368,2.333333333333333,1.5275252316519468,3.2,1.6431676725155,4.1,2.514402955419481,2.6142529453129457,1.6666666666666667,0.5773502691896258,2.4,1.5165750888103096,2.3,1.7669811040931496,2.022953791972484,1.6666666666666667,2.0816659994661326,1.6,1.816590212458495,1.7,1.4181364924121762,2.0304561739581577,1.6666666666666667,1.5275252316519463,1.6,1.1401754250991378,1.4,0.8432740427115678,1.7434440060126697,0.0,0.0,0.2,0.4472135954999579,0.2,0.4216370213557839,0.1033403616252887,-3.1000000000000014,0.6475095785440612,5.7629082164399446,0.1570881226053639,2.514402955419481,0.0881226053639846,1.7669811040931496,0.0651340996168582,1.4181364924121762,0.053639846743295,0.8432740427115678,0.0076628352490421,0.4216370213557839,4.508017549014461,26.83333333333333,16.233333333333334,3.733333333333333,2.3666666666666667,1.8333333333333333,1.4666666666666666,0.2,78.92,101.80040923296151,96.08962076354508,76.6,94.5,37.4,20.9,9.4,6.4,3.5,68.4,24.5,17.2,6.5,9.3,4.2,76.6,2026-07-06,2,81.6,31.9,17.2,8.1,5.7,2.9
2026-07-08,2026,Gianna Kneepkens,CON,MIN,H,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,gianna kneepkens,1,last_good_canonical,,,UNK,,,,2026-07-02,1,0,21,90.0,32.0,21.0,7.0,11.0,6.0,200.0,83.3,33.5,19.4,4.7,7.8,5.1,0.4,0.216,0.2517692307692308,5.0,,5.0,0.0,6.0,4.289522117905442,5.343390378054608,4.0,,2.0,2.8284271247461903,1.8333333333333333,2.228601953392903,2.4421492559240874,1.0,,1.0,0.0,0.6666666666666666,0.5163977794943224,0.8371332265510839,0.0,,0.0,0.0,0.8333333333333334,1.6020819787597222,0.3126835925543132,0.0,,0.0,0.0,0.0,0.0,0.0219630123222205,0.0,,0.0,0.0,0.0,0.0,0.0102498317505066,0.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.3055555555555555,2.228601953392903,0.1111111111111111,0.5163977794943224,0.1388888888888889,1.6020819787597222,0.0,0.0,0.0,0.0,0.0,0.0,4.289522117905442,9.058823529411764,3.176470588235294,1.2941176470588236,0.6470588235294118,0.2352941176470588,0.2352941176470588,0.0,,,,85.1,80.0,32.7,19.2,8.7,7.2,2.6,66.1,28.4,16.0,7.3,6.1,2.0,85.1,2026-07-06,2,66.1,28.4,16.0,7.3,6.1,2.0
2026-07-08,2026,Grace VanSlooten,IND,LAS,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,grace vanslooten,0,last_good_canonical,,,UNK,,,,2026-06-28,2,0,21,84.0,39.0,18.0,9.0,5.0,3.0,200.0,101.2,36.9,20.8,10.6,5.4,3.9,0.0,0.4720000000000001,0.236,5.0,0.0,3.0,2.309401076758503,2.6,2.1908902300206736,3.63132842859753,4.0,0.0,2.0,2.309401076758503,1.6,2.1908902300206643,2.6064427722953742,1.0,0.0,0.5,0.5773502691896257,0.4,0.5477225575051661,0.6505091822075846,1.0,0.0,0.5,0.5773502691896257,0.4,0.5477225575051661,0.6488487801862352,0.0,0.0,0.0,0.0,0.0,0.0,0.0017505174148974,0.0,0.0,0.0,0.0,0.0,0.0,0.0044555329350185,1.0,0.0,0.5,0.5773502691896257,0.4,0.5477225575051661,0.6483412337168271,2.4,0.6153846153846154,2.1908902300206643,0.1538461538461538,0.5477225575051661,0.1538461538461538,0.5477225575051661,0.0,0.0,0.0,0.0,0.1538461538461538,0.5477225575051661,2.1908902300206736,5.230769230769231,2.076923076923077,0.6153846153846154,0.3846153846153846,0.1538461538461538,0.3076923076923077,0.3846153846153846,83.69,120.26117312426857,95.5952352891878,93.2,99.7,38.2,22.4,11.1,8.5,4.1,73.8,25.5,15.1,6.6,6.1,2.1,93.2,2026-07-05,3,73.6,31.8,18.8,7.7,6.5,3.2
2026-07-08,2026,Hailey Van Lith,CON,MIN,H,16.4,,,,,,,,,,,,,,,hailey van lith,1,last_good_canonical,,,UNK,,,,2026-06-26,5,0,16,83.0,34.0,16.0,3.0,7.0,4.0,200.0,83.3,33.8,19.6,5.0,8.2,5.6,0.0,0.0,0.2549487179487179,16.4,,16.4,,12.25,5.909032633745276,12.026886199400977,,,,,5.25,1.258305739211795,5.468793499867224,,,,,1.25,0.9574271077563382,1.208744597978216,,,,,0.75,0.957427107756334,0.7732012525901663,,,,,0.25,0.4999999999999996,0.251495737557826,,,,,0.25,0.5,0.2006764956529617,,,,,0.25,0.5,0.2852680827245915,,0.4285714285714285,1.258305739211795,0.1020408163265306,0.9574271077563382,0.0612244897959183,0.957427107756334,0.0204081632653061,0.4999999999999996,0.0204081632653061,0.5,0.0204081632653061,0.5,5.909032633745276,16.4,7.7,1.1,2.0,0.8,0.5,0.3,83.53999999999999,99.24385633270322,98.2532751091703,85.1,80.0,32.7,19.2,8.7,7.2,2.6,74.3,28.6,17.3,8.4,5.4,3.2,84.6,2026-07-02,6,66.1,28.4,16.0,7.3,6.1,2.0
2026-07-08,2026,Isabelle Harrison,TOR,GSV,H,27.0,13.0,5.0,1.0,0.0,1.0,1.0,3.0,10.0,5.0,4.0,3.0,2.0,3.0,-13.0,isabelle harrison,1,last_good_canonical,,,UNK,,,,2026-06-27,2,0,15,76.0,35.0,16.0,10.0,5.0,3.0,200.0,91.9,32.7,22.6,10.5,8.0,3.9,0.6555555555555556,0.8046055148555148,0.7668856513140568,26.666666666666668,5.507570547286105,27.2,4.207136793592526,23.666666666666668,6.442049363362575,25.45425927421514,14.0,6.244997998398398,13.6,4.669047011971501,12.444444444444445,4.901813723284249,12.673986031471228,7.666666666666667,2.0816659994661326,7.4,1.673320053068151,6.111111111111111,2.204792759220496,6.79071655557914,1.3333333333333333,1.1547005383792517,2.2,1.788854381999832,2.0,1.5,1.4992485395867703,0.6666666666666666,0.5773502691896258,1.2,0.8366600265340757,1.1111111111111112,0.927960727138337,0.8027063004352034,0.3333333333333333,0.5773502691896241,0.8,1.3038404810405293,1.1111111111111112,1.452966314513558,0.4969667728417943,1.3333333333333333,0.5773502691896258,1.0,0.7071067811865475,0.8888888888888888,0.7817359599705714,1.156611187440522,3.0,0.5258215962441314,4.901813723284249,0.2582159624413145,2.204792759220496,0.0845070422535211,1.5,0.0469483568075117,0.927960727138337,0.0469483568075117,1.452966314513558,0.0375586854460093,0.7817359599705714,6.442049363362575,15.214285714285714,8.0,3.928571428571429,1.2857142857142858,0.7142857142857143,0.7142857142857143,0.5714285714285714,,,,94.5,76.6,31.7,16.0,6.9,8.2,4.1,76.4,29.3,17.6,8.0,5.7,3.4,94.5,2026-07-05,3,60.7,26.3,13.4,6.1,6.6,3.2
2026-07-08,2026,Janelle Salaun,GSV,TOR,A,25.0,8.0,1.0,0.0,2.0,1.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,1.0,14.0,janelle salaun,0,last_good_canonical,,,UNK,,,,2026-07-04,1,0,30,62.0,30.0,14.0,6.0,10.0,5.0,200.0,78.8,33.6,17.1,10.1,6.9,4.8,0.3959999999999999,0.8243636363636362,0.8206262626262625,18.666666666666668,4.163331998932264,17.6,5.366563145999495,18.4,5.3166405433005,18.21225707394902,10.666666666666666,3.055050463303893,9.2,3.033150177620623,9.9,3.8715486421959073,10.54762230443212,4.333333333333333,2.516611478423583,4.4,2.5099800796022262,4.3,2.057506581601463,3.863393029506392,0.3333333333333333,0.5773502691896258,0.4,0.5477225575051661,0.5,0.5270462766947277,0.38261126969257,1.6666666666666667,1.5275252316519463,1.8,1.095445115010332,2.0,0.9428090415820612,1.89936836651338,0.0,0.0,0.0,0.0,0.2,0.421637021355784,0.0343686719326265,0.0,0.0,0.0,0.0,0.0,0.0,0.0002490519743759,0.2666666666666692,0.5380434782608696,3.8715486421959073,0.233695652173913,2.057506581601463,0.0271739130434782,0.5270462766947277,0.108695652173913,0.9428090415820612,0.0108695652173913,0.421637021355784,0.0,0.0,5.3166405433005,22.33333333333333,12.633333333333333,4.3,1.0666666666666669,2.533333333333333,0.4666666666666667,0.1,78.92,101.80040923296151,96.08962076354508,76.6,94.5,37.4,20.9,9.4,6.4,3.5,68.4,24.5,17.2,6.5,9.3,4.2,76.6,2026-07-06,2,81.6,31.9,17.2,8.1,5.7,2.9
