player_name,player_key,team,opponent,stat,line,sportsbook,over_odds,under_odds,mean,median,floor,ceiling,stddev,p10,p50,p90,over_hit_rate,under_hit_rate,projected_minutes,confidence,confidence_label,model_projection,line_delta
Gabby Williams,gabby williams,GSV,DAL,threes_made,1.5,prizepicks,,,1.6022,1.0,0.0,4.0,1.592593846528361,0.0,1.0,4.0,0.4342,0.5658,28.201435532690432,low,Low,1.3202648016137952,0.10220000000000007
Gabby Williams,gabby williams,GSV,DAL,pra,19.0,prizepicks,,,23.34159699722122,21.45845139741751,10.993248034241457,37.972755743060475,11.296328522222872,10.993248034241457,21.45845139741751,37.972755743060475,0.5949,0.4051,28.201435532690432,low,Low,19.748377484876393,4.34159699722122
Gabby Williams,gabby williams,GSV,DAL,pr,16.5,prizepicks,,,19.321461139234195,17.388475015316732,8.153497829387039,32.845152584466426,10.317099821410793,8.153497829387039,17.388475015316732,32.845152584466426,0.5377,0.4623,28.201435532690432,low,Low,16.192618533873794,2.821461139234195
Gabby Williams,gabby williams,GSV,DAL,pa,16.0,prizepicks,,,20.191084355574752,18.147190472304374,8.127237006711121,34.72115699115438,11.127887363075802,8.127237006711121,18.147190472304374,34.72115699115438,0.5896,0.4104,28.201435532690432,low,Low,16.76007835483361,4.191084355574752
Georgia Amoore,georgia amoore,WAS,ATL,points,6.5,prizepicks,,,5.663677020173543,4.984973755619781,2.1383589182978535,10.103698681945964,3.318726551490147,2.1383589182978535,4.984973755619781,10.103698681945964,0.3272,0.6728,22.80826985176973,medium,Medium,4.833859197023594,-0.8363229798264573
Georgia Amoore,georgia amoore,WAS,ATL,assists,3.5,prizepicks,,,2.7798,2.0,0.0,6.0,2.5084082522587905,0.0,2.0,6.0,0.3093,0.6907,22.80826985176973,medium,Medium,2.5704279912288492,-0.7202000000000002
Georgia Amoore,georgia amoore,WAS,ATL,pra,11.5,prizepicks,,,13.93016669468783,12.917371456712047,6.662384949806236,22.548673199876117,6.351092628404756,6.662384949806236,12.917371456712047,22.548673199876117,0.6007,0.3993,22.80826985176973,medium,Medium,12.426813311116213,2.4301666946878306
Georgia Amoore,georgia amoore,WAS,ATL,pa,10.5,prizepicks,,,11.504706166051628,10.520746498962332,4.772720606438648,19.489947065181653,5.8878486073553775,4.772720606438648,10.520746498962332,19.489947065181653,0.5014,0.4986,22.80826985176973,medium,Medium,10.05518184671902,1.004706166051628
Janelle Salaun,janelle salaun,GSV,DAL,points,13.0,prizepicks,,,14.531364880047185,13.751689926807554,8.181921960402024,21.86170802846259,5.506569348420629,8.181921960402024,13.751689926807554,21.86170802846259,0.5613,0.4387,23.67247389321733,medium,Medium,14.958343874181791,1.5313648800471853
Janelle Salaun,janelle salaun,GSV,DAL,rebounds,4.0,prizepicks,,,4.628574170470615,4.259616999303606,2.130421123213749,7.6273314249533035,2.2434694715485524,2.130421123213749,4.259616999303606,7.6273314249533035,0.5474,0.4526,23.67247389321733,medium,Medium,4.807603120877446,0.6285741704706149
Janelle Salaun,janelle salaun,GSV,DAL,assists,1.5,prizepicks,,,1.6996,2.0,0.0,3.0,1.3545330708402803,0.0,2.0,3.0,0.5002,0.4998,23.67247389321733,medium,Medium,2.0404732459787263,0.1996
