bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,actual_value,bet_result,confidence_score,line_delta,bet_quality_score,date,player,matchup,raw_stat,bet,projection,abs_edge,stddev,model_confidence,bet_confidence,confidence_label,result,actual,empty_state_reason,candidate_count,qualified_count,won_flag,lost_flag,result_binary,baseline_confidence_bucket,minutes_bucket,line_bucket,starter_proxy,confidence_label_norm,minutes_abs_error,player_stat_support,shadow_hit_rate
2026-05-25,Gabby Williams,GSV,CON,pra,21.0,under,prizepicks,,0.9513,0.4513,14.573211284843447,14.303383084108212,10.102572041254556,19.35992563202657,29.101519593524625,medium,18.0,win,2.0,-6.426788715156551,67.71233430296229,2026-05-25,Gabby Williams,GSV vs CON,pra,UNDER PRA,14.573211284843447,6.426788715156551,3.618980638658126,MEDIUM,45.13,Medium,,,,,,1,0,1.0,90+,24-30,18-24,starter_proxy,medium,11.1,17,0.82
2026-05-25,Bridget Carleton,POR,NYL,pra,19.5,under,prizepicks,,0.9489,0.4488999999999999,12.647533501523997,12.28301508725445,8.022853854244868,17.71648634520393,24.42000988432713,medium,15.0,win,2.0,-6.852466498476003,67.69756679500581,2026-05-25,Bridget Carleton,POR vs NYL,pra,UNDER PRA,12.647533501523997,6.852466498476003,3.880042674158788,MEDIUM,44.88999999999999,Medium,,,,,,1,0,1.0,90+,24-30,18-24,bench_proxy,medium,5.579999999999998,7,0.64
2026-05-25,Breanna Stewart,NYL,POR,pr,28.5,under,prizepicks,,0.9376,0.4376,18.92807767370822,18.439838573723,11.68597426248996,26.717839414118444,27.54760729304634,low,32.0,loss,1.0,-9.57192232629178,67.09835054508316,2026-05-25,Breanna Stewart,NYL vs POR,pr,UNDER PR,18.92807767370822,9.57192232629178,5.957108010994007,LOW,43.76,Low,,,,,,0,1,0.0,90+,24-30,28+,starter_proxy,low,5.449999999999999,15,0.62
2026-05-25,Gabby Williams,GSV,CON,pr,17.5,under,prizepicks,,0.9501,0.4500999999999999,11.69040406717704,11.38627964294961,7.711031065931237,16.009696366254335,29.101519593524625,medium,17.0,win,2.0,-5.80959593282296,66.9451415206287,2026-05-25,Gabby Williams,GSV vs CON,pr,UNDER PR,11.69040406717704,5.80959593282296,3.287210767838042,MEDIUM,45.00999999999999,Medium,,,,,,1,0,1.0,90+,24-30,16-22,starter_proxy,medium,11.1,12,0.82
2026-05-25,Bridget Carleton,POR,NYL,points,13.5,under,prizepicks,,0.945,0.4449999999999999,7.531053215881435,7.170074015361831,3.4315367639841168,12.079454923190353,24.42000988432713,medium,10.0,win,2.0,-5.968946784118565,66.32654708064837,2026-05-25,Bridget Carleton,POR vs NYL,points,UNDER PTS,7.531053215881435,5.968946784118565,3.451000649491864,MEDIUM,44.49999999999999,Medium,,,,,,1,0,1.0,90+,24-30,12-16,bench_proxy,medium,5.579999999999998,10,0.68
2026-05-25,Jonquel Jones,NYL,POR,pra,25.0,under,prizepicks,,0.8572,0.3571999999999999,18.77768394777253,18.08240178462804,11.605389202710562,26.65609657498027,23.97192531963385,medium,27.0,loss,2.0,-6.22231605222747,55.591473811816485,2026-05-25,Jonquel Jones,NYL vs POR,pra,UNDER PRA,18.77768394777253,6.22231605222747,6.059055917399841,MEDIUM,35.72,Medium,,,,,,0,1,0.0,80-90,18-24,24-30,bench_proxy,medium,8.030000000000001,7,0.64
2026-05-25,Jonquel Jones,NYL,POR,pr,22.5,under,prizepicks,,0.8478,0.3478,16.723834401131334,16.094718287785682,9.79539688843147,24.34404931710552,23.97192531963385,medium,23.0,loss,2.0,-5.7761655988686655,53.97032335845768,2026-05-25,Jonquel Jones,NYL vs POR,pr,UNDER PR,16.723834401131334,5.7761655988686655,5.87533687454245,MEDIUM,34.78,Medium,,,,,,0,1,0.0,80-90,18-24,22-28,bench_proxy,medium,8.030000000000001,5,0.64
2026-05-25,Satou Sabally,NYL,POR,rebounds,5.0,under,prizepicks,,0.8887,0.3887,3.6316005612063993,3.553555435886256,2.2778814590968053,5.086299828775934,25.55702165437216,low,0.0,win,1.0,-1.3683994387936007,52.72261008842477,2026-05-25,Satou Sabally,NYL vs POR,rebounds,UNDER REB,3.6316005612063993,1.3683994387936007,1.112062292854766,LOW,38.870000000000005,Low,,,,,,1,0,1.0,80-90,24-30,5-7,starter_proxy,low,21.56,1,0.62
2026-05-25,Aaliyah Edwards,CON,GSV,points,9.5,under,prizepicks,,0.8516,0.3516,6.238196223056726,5.734242372189222,2.5667401319539955,10.56665491401499,15.153103447429698,medium,8.0,win,2.0,-3.2618037769432737,51.66639688036617,2026-05-25,Aaliyah Edwards,CON vs GSV,points,UNDER PTS,6.238196223056726,3.2618037769432737,3.223010964330024,MEDIUM,35.160000000000004,Medium,,,,,,1,0,1.0,80-90,10-18,8-12,bench_proxy,medium,5.85,2,0.64
2026-05-25,Aaliyah Edwards,CON,GSV,pr,14.5,under,prizepicks,,0.8176,0.3176,11.107792488762891,10.607725941024537,6.523615832682139,16.446166011256278,15.153103447429698,medium,13.0,win,2.0,-3.392207511237107,47.54680061466,2026-05-25,Aaliyah Edwards,CON vs GSV,pr,UNDER PR,11.107792488762891,3.392207511237107,3.913269353467375,MEDIUM,31.76,Medium,,,,,,1,0,1.0,80-90,10-18,12-16,bench_proxy,medium,5.85,1,0.64
2026-05-25,Satou Sabally,NYL,POR,pr,19.5,under,prizepicks,,0.8129,0.3128999999999999,16.333720525011397,16.1507575504251,11.837054836544857,21.146620150572573,25.55702165437216,low,2.0,win,1.0,-3.1662794749886025,45.04549012461976,2026-05-25,Satou Sabally,NYL vs POR,pr,UNDER PR,16.333720525011397,3.1662794749886025,3.6781071476854375,LOW,31.29,Low,,,,,,1,0,1.0,80-90,24-30,16-22,starter_proxy,low,21.56,3,0.62
2026-05-25,Veronica Burton,GSV,CON,ra,10.0,over,prizepicks,,0.7174,0.2174,12.04800936873012,11.81205620514612,7.906128730124935,16.474436440763146,28.75648477685957,medium,8.0,loss,2.0,2.048009368730119,34.08570391203591,2026-05-25,Veronica Burton,GSV vs CON,ra,OVER RA,12.04800936873012,2.048009368730119,3.368649604469923,MEDIUM,21.74,Medium,,,,,,0,1,0.0,70-80,24-30,8-12,starter_proxy,medium,11.760000000000002,4,0.64
2026-05-25,Diamond Miller,CON,GSV,points,9.0,under,prizepicks,,0.721,0.2209999999999999,7.15455889843618,6.440014232229503,2.5072420987874704,12.645502348763523,13.188866283732755,medium,4.0,win,2.0,-1.84544110156382,33.8661070900758,2026-05-25,Diamond Miller,CON vs GSV,points,UNDER PTS,7.15455889843618,1.84544110156382,4.112926644684069,MEDIUM,22.1,Medium,,,,,,1,0,1.0,70-80,10-18,8-12,bench_proxy,medium,3.810000000000001,2,0.6190737302830552
2026-05-25,Kayla Thornton,GSV,CON,rebounds,5.0,over,prizepicks,,0.6658,0.1657999999999999,5.744166077837535,5.611011281445757,3.7945048589671737,7.804872116017988,27.64980013649152,medium,8.0,win,2.0,0.7441660778375354,26.29866008193228,2026-05-25,Kayla Thornton,GSV vs CON,rebounds,OVER REB,5.744166077837535,0.7441660778375354,1.598480701072108,MEDIUM,16.579999999999995,Medium,,,,,,1,0,1.0,65-70,24-30,5-7,starter_proxy,medium,11.65,3,0.5766990305698214
2026-05-25,Kayla Thornton,GSV,CON,points,11.5,under,prizepicks,,0.5832,0.0832,11.037400667047534,10.353341797317102,4.456967126959551,18.47207941549459,27.64980013649152,medium,5.0,win,2.0,-0.4625993329524664,15.69209333704722,2026-05-25,Kayla Thornton,GSV vs CON,points,UNDER PTS,11.037400667047534,0.4625993329524664,5.6121113293693,MEDIUM,8.320000000000006,Medium,,,,,,1,0,1.0,55-60,24-30,8-12,starter_proxy,medium,11.65,3,0.5059888099779898
2026-05-25,Veronica Burton,GSV,CON,assists,7.0,over,prizepicks,,0.5713,0.0713,7.721952246777215,7.478322006059511,4.42468164291595,11.405277732439956,28.75648477685957,medium,6.0,loss,2.0,0.7219522467772146,14.497146790083004,2026-05-25,Veronica Burton,GSV vs CON,assists,OVER AST,7.721952246777215,0.7219522467772146,2.751804311800363,MEDIUM,7.130000000000003,Medium,,,,,,0,1,0.0,55-60,24-30,6-8,starter_proxy,medium,11.760000000000002,4,0.505
2026-05-27,Natasha Cloud,CHI,TOR,pra,22.5,under,prizepicks,,0.9935,0.4935,13.698457944042747,13.530016951306932,9.719465737818384,17.743268664228395,29.12849592876128,medium,32.0,loss,2.0,-8.801542055957253,75.36289693382011,2026-05-27,Natasha Cloud,CHI vs TOR,pra,UNDER PRA,13.698457944042747,8.801542055957253,3.1700242377627563,MEDIUM,49.35000000000001,Medium,,,,,,0,1,0.0,90+,24-30,18-24,starter_proxy,medium,1.870000000000001,4,0.64
2026-05-27,Alyssa Thomas,PHX,NYL,pr,24.5,under,prizepicks,,0.9931,0.4931,14.871058172191916,14.690516166291149,10.55006648203537,19.460905895420662,30.01645850496508,low,16.0,win,1.0,-9.628941827808084,74.16693558295702,2026-05-27,Alyssa Thomas,PHX vs NYL,pr,UNDER PR,14.871058172191916,9.628941827808084,3.4834480492775737,LOW,49.31,Low,,,,,,1,0,1.0,90+,30-35,22-28,starter_proxy,low,1.9800000000000004,10,0.62
2026-05-27,Bridget Carleton,POR,CON,points,14.5,under,prizepicks,,0.9588,0.4588,7.594738220950013,7.217349696145797,3.510125130752204,12.2103069692706,24.678321898978417,low,13.0,win,1.0,-6.905261779049987,66.99561143601933,2026-05-27,Bridget Carleton,POR vs CON,points,UNDER PTS,7.594738220950013,6.905261779049987,3.471276108048991,LOW,45.88,Low,,,,,,1,0,1.0,90+,24-30,12-16,bench_proxy,low,4.32,10,0.62
2026-05-27,Nia Coffey,MIN,ATL,pr,13.0,under,prizepicks,,0.9551,0.4550999999999999,7.673907682233138,7.362123743223233,4.309922683471461,11.391035862444635,8.771441146679393,medium,19.0,loss,2.0,-5.326092317766862,66.47673555216724,2026-05-27,Nia Coffey,MIN vs ATL,pr,UNDER PR,7.673907682233138,5.326092317766862,2.801622060570874,MEDIUM,45.51,Medium,,,,,,0,1,0.0,90+,<10,12-16,bench_proxy,medium,22.23,7,0.64
2026-05-27,Jordin Canada,ATL,MIN,rebounds,4.0,under,prizepicks,,0.9631,0.4630999999999999,1.751631089226794,1.5799556885891923,0.5049719860677032,3.161079358971559,29.98588355126073,medium,1.0,win,2.0,-2.2483689107732063,65.03544541731102,2026-05-27,Jordin Canada,ATL vs MIN,rebounds,UNDER REB,1.751631089226794,2.2483689107732063,1.0958769949725742,MEDIUM,46.31,Medium,,,,,,1,0,1.0,90+,24-30,3-5,starter_proxy,medium,0.9899999999999984,1,0.64
2026-05-27,Nyara Sabally,TOR,CHI,points,8.5,under,prizepicks,,0.8952,0.3952,4.1295337877273965,3.3197599194811898,0.5370974328596421,8.64132745885034,17.946089650911755,low,29.0,loss,1.0,-4.370466212272604,56.30884890179995,2026-05-27,Nyara Sabally,TOR vs CHI,points,UNDER PTS,4.1295337877273965,4.370466212272604,3.521139382912468,LOW,39.52,Low,,,,,,0,1,0.0,80-90,10-18,8-12,bench_proxy,low,,2,0.62
2026-05-27,Georgia Amoore,WAS,SEA,pra,15.0,over,prizepicks,,0.9868,0.4868,27.167273023905658,26.79634098354777,19.362585276295658,35.30808582139512,33.27046925561709,medium,9.0,loss,2.0,12.167273023905658,78.01538710157416,2026-05-27,Georgia Amoore,WAS vs SEA,pra,OVER PRA,27.167273023905658,12.167273023905658,6.305573981575012,MEDIUM,48.68,Medium,,,,,,0,1,0.0,90+,30-35,12-18,starter_proxy,medium,6.270000000000003,5,0.64
2026-05-27,Carla Leite,POR,CON,pra,23.5,under,prizepicks,,0.9834,0.4834,8.806519633079466,7.77253043587644,3.302863955579781,15.64234860808028,13.28687852296547,low,23.0,win,1.0,-14.693480366920534,77.5170867226095,2026-05-27,Carla Leite,POR vs CON,pra,UNDER PRA,8.806519633079466,14.693480366920534,5.145473305721836,LOW,48.34,Low,,,,,,1,0,1.0,90+,10-18,18-24,bench_proxy,low,9.71,10,0.62
2026-05-27,Georgia Amoore,WAS,SEA,pa,13.0,over,prizepicks,,0.9847,0.4847,24.6648100257068,24.238992762632588,17.018550438137964,32.752669038425566,33.27046925561709,medium,9.0,loss,2.0,11.664810025706796,77.25042410337532,2026-05-27,Georgia Amoore,WAS vs SEA,pa,OVER PA,24.6648100257068,11.664810025706796,6.206617572883854,MEDIUM,48.47,Medium,,,,,,0,1,0.0,90+,30-35,12-16,starter_proxy,medium,6.270000000000003,7,0.64
2026-05-27,Emily Engstler,POR,CON,pr,14.0,under,prizepicks,,0.9988,0.4988,4.404342609823127,4.0963296641238784,1.953269486536608,7.13345833278032,13.490579543219177,medium,5.0,win,2.0,-9.595657390176871,76.35037477647344,2026-05-27,Emily Engstler,POR vs CON,pr,UNDER PR,4.404342609823127,9.595657390176871,2.129543727759484,MEDIUM,49.88,Medium,,,,,,1,0,1.0,90+,10-18,12-16,bench_proxy,medium,5.51,3,0.64
2026-05-27,Alyssa Thomas,PHX,NYL,pra,33.5,under,prizepicks,,0.9927,0.4927,21.85120376344394,21.587444692754914,16.51533314967008,27.59662600090444,30.01645850496508,low,25.0,win,1.0,-11.64879623655606,76.13678999170503,2026-05-27,Alyssa Thomas,PHX vs NYL,pra,UNDER PRA,21.85120376344394,11.64879623655606,4.308685125258283,LOW,49.27,Low,,,,,,1,0,1.0,90+,30-35,30-36,starter_proxy,low,1.9800000000000004,17,0.62
2026-05-27,Natasha Cloud,CHI,TOR,pra,22.0,under,prizepicks,,0.9912,0.4911999999999999,13.600518238131595,13.448903785762027,9.639913155969095,17.79568629888577,29.12849592876128,medium,32.0,loss,2.0,-8.399481761868403,74.67333663973125,2026-05-27,Natasha Cloud,CHI vs TOR,pra,UNDER PRA,13.600518238131595,8.399481761868403,3.1662245057780494,MEDIUM,49.12,Medium,,,,,,0,1,0.0,90+,24-30,18-24,starter_proxy,medium,1.870000000000001,4,0.64
2026-05-27,Alyssa Thomas,PHX,NYL,pa,25.5,under,prizepicks,,0.9925,0.4925,15.478981423822738,15.2568465310207,11.025533057239716,20.19829144569028,30.01645850496508,low,18.0,win,1.0,-10.021018576177262,74.48401233132623,2026-05-27,Alyssa Thomas,PHX vs NYL,pa,UNDER PA,15.478981423822738,10.021018576177262,3.632148737612599,LOW,49.25000000000001,Low,,,,,,1,0,1.0,90+,30-35,22-28,starter_proxy,low,1.9800000000000004,7,0.62
2026-05-27,Carla Leite,POR,CON,pa,20.0,under,prizepicks,,0.9733,0.4733,7.695346871874186,6.653686229354471,2.375308027647573,14.365882376944592,13.28687852296547,low,23.0,loss,1.0,-12.304653128125814,73.86575948381478,2026-05-27,Carla Leite,POR vs CON,pa,UNDER PA,7.695346871874186,12.304653128125814,5.019959173025872,LOW,47.330000000000005,Low,,,,,,0,1,0.0,90+,10-18,16-22,bench_proxy,low,9.71,10,0.62
2026-05-27,Natasha Cloud,CHI,TOR,pa,18.5,under,prizepicks,,0.99,0.49,10.839802835910852,10.630667870908656,7.273823180657107,14.706678989806484,29.12849592876128,medium,27.0,loss,2.0,-7.660197164089148,73.78405204195198,2026-05-27,Natasha Cloud,CHI vs TOR,pa,UNDER PA,10.839802835910852,7.660197164089148,2.908564107869521,MEDIUM,49.0,Medium,,,,,,0,1,0.0,90+,24-30,16-22,starter_proxy,medium,1.870000000000001,4,0.64
2026-05-27,Emily Engstler,POR,CON,points,9.0,under,prizepicks,,0.995,0.495,2.1974406092698366,1.873047044522613,0.3797737446334885,4.353337147580047,13.490579543219177,medium,4.0,win,2.0,-6.802559390730163,73.08227677702675,2026-05-27,Emily Engstler,POR vs CON,points,UNDER PTS,2.1974406092698366,6.802559390730163,1.6902035631055266,MEDIUM,49.5,Medium,,,,,,1,0,1.0,90+,10-18,8-12,bench_proxy,medium,5.51,3,0.64
2026-05-27,Brittney Sykes,TOR,CHI,pa,24.5,under,prizepicks,,0.9874,0.4874,18.08946583244598,17.945645130311203,14.772097387420436,21.606793491856696,25.31135467464626,medium,22.0,win,2.0,-6.410534167554019,72.09487480779342,2026-05-27,Brittney Sykes,TOR vs CHI,pa,UNDER PA,18.08946583244598,6.410534167554019,2.682714134054902,MEDIUM,48.74000000000001,Medium,,,,,,1,0,1.0,90+,24-30,22-28,starter_proxy,medium,9.69,7,0.64
2026-05-27,Brittney Sykes,TOR,CHI,pra,28.5,under,prizepicks,,0.9836,0.4836,21.81691343991171,21.68757882372685,18.1065530551752,25.71030125664733,25.31135467464626,medium,28.0,win,2.0,-6.683086560088292,71.89242720032769,2026-05-27,Brittney Sykes,TOR vs CHI,pra,UNDER PRA,21.81691343991171,6.683086560088292,2.965639601753865,MEDIUM,48.36,Medium,,,,,,1,0,1.0,90+,24-30,24-30,starter_proxy,medium,9.69,4,0.64
2026-05-27,Kahleah Copper,PHX,NYL,pra,24.0,under,prizepicks,,0.9598,0.4598,13.684067496301736,13.059302891164368,7.373998299020138,20.70230126522313,25.739366837263788,low,23.0,win,1.0,-10.315932503698264,70.56311350881617,2026-05-27,Kahleah Copper,PHX vs NYL,pra,UNDER PRA,13.684067496301736,10.315932503698264,5.28206927261696,LOW,45.98,Low,,,,,,1,0,1.0,90+,24-30,24-30,starter_proxy,low,10.260000000000002,10,0.62
2026-05-27,Kahleah Copper,PHX,NYL,pa,21.5,under,prizepicks,,0.9608,0.4608,11.425601141691272,10.82425924973158,5.395566108769689,18.274736517180443,25.739366837263788,low,21.0,win,1.0,-10.074398858308728,70.44657986342663,2026-05-27,Kahleah Copper,PHX vs NYL,pa,UNDER PA,11.425601141691272,10.074398858308728,5.117902906125488,LOW,46.08,Low,,,,,,1,0,1.0,90+,24-30,16-22,starter_proxy,low,10.260000000000002,3,0.62
2026-05-27,Allisha Gray,ATL,MIN,points,19.5,under,prizepicks,,0.9683,0.4683,12.617203384893015,12.404320891709617,8.487759232642192,17.01058681304894,32.161959554664634,low,21.0,loss,1.0,-6.882796615106985,68.38515540174693,2026-05-27,Allisha Gray,ATL vs MIN,points,UNDER PTS,12.617203384893015,6.882796615106985,3.3869584198247424,LOW,46.830000000000005,Low,,,,,,0,1,0.0,90+,30-35,16-20,starter_proxy,low,1.1599999999999966,3,0.62
2026-05-27,Natasha Howard,MIN,ATL,pr,22.5,under,prizepicks,,0.9489,0.4488999999999999,15.030148364259716,14.72373650593835,9.83452619516426,20.651099957736985,24.20326347897528,low,30.0,loss,1.0,-7.469851635740284,66.30844954010954,2026-05-27,Natasha Howard,MIN vs ATL,pr,UNDER PR,15.030148364259716,7.469851635740284,4.282528989139806,LOW,44.88999999999999,Low,,,,,,0,1,0.0,90+,24-30,22-28,bench_proxy,low,8.8,11,0.62
2026-05-27,Breanna Stewart,NYL,PHX,pr,28.5,under,prizepicks,,0.925,0.425,19.0786493519371,18.524069700947425,11.60918501011814,27.242026204207164,27.224940631737645,low,17.0,win,1.0,-9.4213506480629,65.36309886701504,2026-05-27,Breanna Stewart,NYL vs PHX,pr,UNDER PR,19.0786493519371,9.4213506480629,6.12273782141984,LOW,42.50000000000001,Low,,,,,,1,0,1.0,90+,24-30,28+,starter_proxy,low,6.780000000000001,15,0.62
2026-05-27,Jordin Canada,ATL,MIN,pr,14.5,under,prizepicks,,0.9293,0.4293,8.135464992321326,7.566965582534326,3.5246089527951283,13.374007209847417,29.98588355126073,medium,10.0,win,2.0,-6.364535007678674,64.92661151421649,2026-05-27,Jordin Canada,ATL vs MIN,pr,UNDER PR,8.135464992321326,6.364535007678674,4.053589660059816,MEDIUM,42.93,Medium,,,,,,1,0,1.0,90+,24-30,12-16,starter_proxy,medium,0.9899999999999984,4,0.64
2026-05-27,Nia Coffey,MIN,ATL,pr,12.5,under,prizepicks,,0.9418,0.4417999999999999,7.678611330145888,7.386920011695023,4.340239565033925,11.4491581330631,8.771441146679393,medium,19.0,loss,2.0,-4.821388669854112,64.3095319042545,2026-05-27,Nia Coffey,MIN vs ATL,pr,UNDER PR,7.678611330145888,4.821388669854112,2.804327986734062,MEDIUM,44.18,Medium,,,,,,0,1,0.0,90+,<10,12-16,bench_proxy,medium,22.23,7,0.64
2026-05-27,Natasha Mack,PHX,NYL,pr,17.0,under,prizepicks,,0.918,0.418,10.834403098194668,10.377519870344209,5.802729758099838,16.4173518068473,18.59792698089274,low,20.0,loss,1.0,-6.165596901805333,60.97353471123212,2026-05-27,Natasha Mack,PHX vs NYL,pr,UNDER PR,10.834403098194668,6.165596901805333,4.185109793017542,LOW,41.8,Low,,,,,,0,1,0.0,90+,18-24,16-22,bench_proxy,low,9.4,11,0.62
2026-05-27,Natasha Mack,PHX,NYL,points,9.0,under,prizepicks,,0.915,0.415,4.716346285057917,4.214086528080424,1.4265212134120064,8.597146658096554,18.59792698089274,low,14.0,loss,1.0,-4.283653714942083,58.71659152436887,2026-05-27,Natasha Mack,PHX vs NYL,points,UNDER PTS,4.716346285057917,4.283653714942083,2.90057045727629,LOW,41.5,Low,,,,,,0,1,0.0,90+,18-24,8-12,bench_proxy,low,9.4,5,0.62
2026-05-27,Flau'jae Johnson,SEA,WAS,points,13.5,over,prizepicks,,0.8955,0.3954999999999999,17.716825442717088,17.55714852012118,13.430032388288222,22.26714948752864,31.520684610807244,medium,8.0,loss,2.0,4.216825442717088,58.59994598104131,2026-05-27,Flau'jae Johnson,SEA vs WAS,points,OVER PTS,17.716825442717088,4.216825442717088,3.470321304855759,MEDIUM,39.55,Medium,,,,,,0,1,0.0,80-90,30-35,12-16,starter_proxy,medium,2.52,8,0.68
2026-05-27,Marine Johannes,NYL,PHX,points,10.5,under,prizepicks,,0.8945,0.3944999999999999,5.372947341473426,4.562840088514196,1.121000835431253,10.713093741806338,14.368052097923798,low,21.0,loss,1.0,-5.127052658526574,56.87059422146428,2026-05-27,Marine Johannes,NYL vs PHX,points,UNDER PTS,5.372947341473426,5.127052658526574,3.976851371402776,LOW,39.45,Low,,,,,,0,1,0.0,80-90,10-18,8-12,bench_proxy,low,9.63,3,0.62
2026-05-27,Marina Mabrey,TOR,CHI,steals,0.5,over,prizepicks,,0.898,0.398,1.159532816574354,1.0823466875770162,0.4954238494412108,1.9262721750416203,29.2797088542098,medium,1.0,win,2.0,0.6595328165743539,55.287924082200654,2026-05-27,Marina Mabrey,TOR vs CHI,steals,OVER STL,1.159532816574354,0.6595328165743539,0.5745677514588917,MEDIUM,39.8,Medium,,,,,,1,0,1.0,80-90,24-30,0.5-1.5,starter_proxy,medium,1.2800000000000011,4,0.64
2026-05-27,Aaliyah Edwards,CON,POR,points,10.0,under,prizepicks,,0.8738,0.3738,6.278459086153415,5.791576853175101,2.566998696953774,10.596278484908972,15.261015093730297,medium,0.0,win,2.0,-3.721540913846585,54.904371366658495,2026-05-27,Aaliyah Edwards,CON vs POR,points,UNDER PTS,6.278459086153415,3.721540913846585,3.24258653517585,MEDIUM,37.38,Medium,,,,,,1,0,1.0,80-90,10-18,8-12,bench_proxy,medium,10.26,2,0.64
2026-05-28,Chelsea Gray,LVA,DAL,points,12.0,over,prizepicks,,0.9982,0.4982,17.72004900092879,17.628234942226044,15.043222363901547,20.526332455754247,30.59652635023325,medium,8.0,loss,2.0,5.720049000928789,72.91294479143579,2026-05-28,Chelsea Gray,LVA vs DAL,points,OVER PTS,17.72004900092879,5.720049000928789,2.1430838564264687,MEDIUM,49.82,Medium,,,,,,0,1,0.0,90+,30-35,12-16,starter_proxy,medium,3.3999999999999986,13,0.82
2026-05-28,Chelsea Gray,LVA,DAL,pa,18.5,over,prizepicks,,0.9925,0.4925,24.4978124933128,24.41814241406134,21.315110273145425,27.79290721507917,30.59652635023325,medium,16.0,loss,2.0,5.9978124933127965,72.4782082838198,2026-05-28,Chelsea Gray,LVA vs DAL,pa,OVER PA,24.4978124933128,5.9978124933127965,2.5586769677354093,MEDIUM,49.25000000000001,Medium,,,,,,0,1,0.0,90+,30-35,16-22,starter_proxy,medium,3.3999999999999986,12,0.82
2026-05-28,Gabby Williams,GSV,IND,pra,20.5,under,prizepicks,,0.9329,0.4328999999999999,14.97558359093468,14.785887766123103,10.51591642207945,19.60325844838666,29.797318715618893,medium,31.0,loss,2.0,-5.524416409065319,64.53083597053387,2026-05-28,Gabby Williams,GSV vs IND,pra,UNDER PRA,14.97558359093468,5.524416409065319,3.551420252299088,MEDIUM,43.28999999999999,Medium,,,,,,0,1,0.0,90+,24-30,18-24,starter_proxy,medium,1.8000000000000007,17,0.82
2026-05-28,Jackie Young,LVA,DAL,pa,21.5,over,prizepicks,,0.8725,0.3725,24.72313289276421,24.63524952974309,21.094167513883534,28.420815039394423,31.296445159238463,medium,22.0,win,2.0,3.2231328927642124,54.72452624754138,2026-05-28,Jackie Young,LVA vs DAL,pa,OVER PA,24.72313289276421,3.2231328927642124,2.83858499608213,MEDIUM,37.25000000000001,Medium,,,,,,1,0,1.0,80-90,30-35,16-22,starter_proxy,medium,1.6999999999999993,4,0.64
2026-05-28,Jessica Shepard,DAL,LVA,ra,14.5,under,prizepicks,,0.8605,0.3605,9.538275476363149,8.821075209982144,4.199078435789335,15.711025727711434,21.9294406481782,low,30.0,loss,1.0,-4.961724523636852,52.682107743082206,2026-05-28,Jessica Shepard,DAL vs LVA,ra,UNDER RA,9.538275476363149,4.961724523636852,4.64185525519062,LOW,36.05,Low,,,,,,0,1,0.0,80-90,18-24,12-16,bench_proxy,low,16.07,10,0.62
2026-05-28,Jessica Shepard,DAL,LVA,pra,25.5,under,prizepicks,,0.8346,0.3346,18.114103422785405,17.140071296910275,8.968942314257617,28.701027980526348,21.9294406481782,low,52.0,loss,1.0,-7.385896577214595,51.86877979665994,2026-05-28,Jessica Shepard,DAL vs LVA,pra,UNDER PRA,18.114103422785405,7.385896577214595,7.699317164313148,LOW,33.46,Low,,,,,,0,1,0.0,80-90,18-24,24-30,bench_proxy,low,16.07,4,0.62
2026-05-28,A'ja Wilson,LVA,DAL,ra,11.5,over,prizepicks,,0.8536,0.3536,13.840569915610716,13.736535366462348,11.065033457081574,16.754011226990265,35.17304791553222,medium,10.0,loss,2.0,2.3405699156107147,51.59576135307668,2026-05-28,A'ja Wilson,LVA vs DAL,ra,OVER RA,13.840569915610716,2.3405699156107147,2.2447253226528616,MEDIUM,35.36,Medium,,,,,,0,1,0.0,80-90,35+,8-12,starter_proxy,medium,0.1700000000000017,4,0.64
2026-05-28,Azzi Fudd,DAL,LVA,points,10.5,over,prizepicks,,0.7722,0.2722,15.44928965667405,14.75350645415682,7.788806307351006,23.84328041650803,27.744572792465693,low,22.0,win,1.0,4.9492896566740505,41.80662684044802,2026-05-28,Azzi Fudd,DAL vs LVA,points,OVER PTS,15.44928965667405,4.9492896566740505,6.422475395293638,LOW,27.22,Low,,,,,,1,0,1.0,70-80,24-30,8-12,starter_proxy,low,10.260000000000002,4,0.62
2026-05-28,Chennedy Carter,LVA,DAL,points,15.5,over,prizepicks,,0.7635,0.2634999999999999,20.46000469697348,19.81885064224996,12.45711635361092,29.27903371024821,28.99741564018474,low,14.0,loss,1.0,4.960004696973478,40.76742716617901,2026-05-28,Chennedy Carter,LVA vs DAL,points,OVER PTS,20.46000469697348,4.960004696973478,6.589875133941875,LOW,26.349999999999994,Low,,,,,,0,1,0.0,70-80,24-30,12-16,starter_proxy,low,10.0,7,0.62
2026-05-28,Paige Bueckers,DAL,LVA,pr,23.5,under,prizepicks,,0.5836,0.0836,22.508292585642018,21.9411323350718,13.47975107983397,32.30938123276678,31.189676789011088,medium,23.0,win,2.0,-0.9917074143579824,16.377397718028316,2026-05-28,Paige Bueckers,DAL vs LVA,pr,UNDER PR,22.508292585642018,0.9917074143579824,7.53683418363759,MEDIUM,8.360000000000001,Medium,,,,,,1,0,1.0,55-60,30-35,22-28,starter_proxy,medium,6.809999999999999,2,0.5341506091764838
