DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL
2026-04-06,Josh Hart,NYK,NYK @ ATL,PTS,Points,UNDER PTS,19.5,9.59,-9.91,9.91,2.88,0.8134,HIGH,31.34,High,WIN,2.0
2026-04-06,Deni Avdija,POR,POR @ DEN,PTS,Points,UNDER PTS,31.5,17.79,-13.71,13.71,4.92,0.8124,HIGH,31.24,High,WIN,26.0
2026-04-06,Keldon Johnson,SAS,SAS vs. PHI,PTS,Points,OVER PTS,10.5,15.8,5.3,5.3,3.28,0.6286,MEDIUM,12.86,Medium,WIN,13.0
2026-04-06,Zaccharie Risacher,ATL,ATL vs. NYK,PTS,Points,OVER PTS,3.5,7.61,4.11,4.11,2.56,0.6281,MEDIUM,12.81,Medium,LOSS,3.0
2026-04-06,Dylan Harper,SAS,SAS vs. PHI,PTS,Points,OVER PTS,10.5,14.8,4.3,4.3,2.97,0.6193,MEDIUM,11.93,Medium,WIN,17.0
2026-04-06,Jarrett Allen,CLE,CLE @ MEM,PTS,Points,OVER PTS,13.5,18.28,4.78,4.78,4.79,0.5901,MEDIUM,9.01,Medium,LOSS,13.0
2026-04-06,VJ Edgecombe,PHI,PHI @ SAS,PTS,Points,OVER PTS,10.5,14.16,3.66,3.66,3.69,0.5895,MEDIUM,8.95,Medium,WIN,14.0
