DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL
2026-03-31,Khris Middleton,DAL,DAL @ MIL,PTS,Points,UNDER PTS,12.5,7.58,-4.92,4.92,4.54,0.7206,HIGH,22.06,High,WIN,8.0
2026-03-31,Kris Dunn,LAC,LAC vs. POR,PTS,Points,UNDER PTS,9.5,5.76,-3.74,3.74,4.13,0.6974,HIGH,19.74,High,WIN,3.0
2026-03-31,Max Christie,DAL,DAL @ MIL,PTS,Points,UNDER PTS,12.5,8.52,-3.98,3.98,4.95,0.6951,HIGH,19.51,High,WIN,3.0
2026-03-31,Brandon Ingram,TOR,TOR @ DET,PTS,Points,UNDER PTS,21.5,15.9,-5.6,5.6,6.33,0.6944,HIGH,19.44,High,LOSS,22.0
2026-03-31,Ousmane Dieng,MIL,MIL vs. DAL,PTS,Points,UNDER PTS,13.5,9.78,-3.72,3.72,4.65,0.6944,HIGH,19.44,High,WIN,11.0
2026-03-31,Sidy Cissoko,POR,POR @ LAC,PTS,Points,UNDER PTS,5.5,2.7,-2.8,2.8,3.26,0.6906,HIGH,19.06,High,WIN,0.0
2026-03-31,Deni Avdija,POR,POR @ LAC,PTS,Points,UNDER PTS,25.5,19.21,-6.29,6.29,8.49,0.6845,HIGH,18.45,High,LOSS,28.0
