DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL
2026-04-01,Gabe Vincent,ATL,ATL @ ORL,PTS,Points,UNDER PTS,9.5,3.33,-6.17,6.17,2.87,0.7868,HIGH,28.68,High,WIN,5.0
2026-04-01,Pelle Larsson,MIA,MIA vs. BOS,PTS,Points,OVER PTS,11.5,16.43,4.93,4.93,7.16,0.5752,LOW,7.52,Low,WIN,18.0
2026-04-01,Cameron Johnson,DEN,DEN @ UTA,PTS,Points,OVER PTS,10.5,14.12,3.62,3.62,5.98,0.5605,LOW,6.05,Low,WIN,19.0
2026-04-01,Quentin Grimes,PHI,PHI @ WAS,PTS,Points,OVER PTS,12.0,17.47,5.47,5.47,9.17,0.5589,LOW,5.89,Low,LOSS,12.0
2026-04-01,Christian Braun,DEN,DEN @ UTA,PTS,Points,OVER PTS,10.5,13.93,3.43,3.43,5.85,0.557,LOW,5.7,Low,WIN,18.0
2026-04-01,VJ Edgecombe,PHI,PHI @ WAS,PTS,Points,OVER PTS,14.5,19.73,5.23,5.23,9.87,0.5465,LOW,4.65,Low,WIN,23.0
2026-04-01,Bruce Brown,DEN,DEN @ UTA,PTS,Points,OVER PTS,7.5,10.12,2.62,2.62,4.99,0.5456,LOW,4.56,Low,WIN,11.0
