DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL
2026-04-04,Dominick Barlow,PHI,PHI vs. DET,PTS,Points,UNDER PTS,9.5,4.16,-5.34,5.34,1.51,0.8009,HIGH,30.09,High,WIN,8.0
2026-04-04,Tyrese Maxey,PHI,PHI vs. DET,PTS,Points,UNDER PTS,29.0,18.03,-10.97,10.97,4.34,0.7984,HIGH,29.84,High,WIN,23.0
2026-04-04,Keldon Johnson,SAS,SAS @ DEN,PTS,Points,OVER PTS,12.5,15.61,3.11,3.11,3.12,0.5877,MEDIUM,8.77,Medium,LOSS,10.0
2026-04-04,Jaime Jaquez,MIA,MIA vs. WAS,PTS,Points,OVER PTS,16.0,20.35,4.35,4.35,4.52,0.584,MEDIUM,8.4,Medium,PENDING,
2026-04-04,Julian Champagnie,SAS,SAS @ DEN,PTS,Points,OVER PTS,9.5,12.0,2.5,2.5,2.65,0.5818,MEDIUM,8.18,Medium,WIN,18.0
2026-04-04,Dylan Harper,SAS,SAS @ DEN,PTS,Points,OVER PTS,11.5,14.2,2.7,2.7,2.97,0.5778,LOW,7.78,Low,WIN,12.0
2026-04-04,Bruce Brown,DEN,DEN vs. SAS,PTS,Points,OVER PTS,7.0,9.03,2.03,2.03,2.98,0.5483,LOW,4.83,Low,LOSS,5.0
