DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL
2026-04-17,Kristaps Porziņģis,GSW,GSW @ PHX,PTS,Points,UNDER PTS,16.5,6.01,-10.49,10.49,4.89,0.7946,HIGH,29.46,High,PENDING,
2026-04-17,Grant Williams,CHA,CHA @ ORL,PTS,Points,OVER PTS,5.5,7.74,2.24,2.24,3.42,0.5523,LOW,5.23,Low,PENDING,
2026-04-17,Jordan Goodwin,PHX,PHX vs. GSW,PTS,Points,OVER PTS,7.5,10.57,3.07,3.07,4.91,0.5481,LOW,4.81,Low,PENDING,
2026-04-17,Coby White,CHA,CHA @ ORL,PTS,Points,OVER PTS,14.0,17.1,3.1,3.1,5.88,0.5381,LOW,3.81,Low,PENDING,
2026-04-17,Ryan Kalkbrenner,CHA,CHA @ ORL,PTS,Points,OVER PTS,4.5,6.15,1.65,1.65,3.22,0.5356,LOW,3.56,Low,PENDING,
2026-04-17,Jamal Cain,ORL,ORL vs. CHA,PTS,Points,OVER PTS,6.5,9.13,2.63,2.63,7.31,0.5095,LOW,0.95,Low,PENDING,
2026-04-17,Brandin Podziemski,GSW,GSW @ PHX,PTS,Points,OVER PTS,14.5,17.18,2.68,2.68,8.06,0.5046,LOW,0.83,Low,PENDING,
