DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL
2026-04-02,Sion James,CHA,CHA vs. PHX,PTS,Points,UNDER PTS,9.5,3.42,-6.08,6.08,4.73,0.7388,HIGH,23.88,High,WIN,7.0
2026-04-02,Donte DiVincenzo,MIN,MIN @ DET,PTS,Points,OVER PTS,10.5,15.59,5.09,5.09,5.81,0.6052,MEDIUM,10.52,Medium,LOSS,5.0
2026-04-02,Deandre Ayton,LAL,LAL @ OKC,PTS,Points,OVER PTS,8.5,12.65,4.15,4.15,5.12,0.5952,MEDIUM,9.52,Medium,LOSS,8.0
2026-04-02,Luka Dončić,LAL,LAL @ OKC,PTS,Points,OVER PTS,32.0,40.39,8.39,8.39,12.27,0.5743,LOW,7.43,Low,LOSS,12.0
2026-04-02,Royce O'Neale,PHX,PHX @ CHA,PTS,Points,OVER PTS,7.5,10.83,3.33,3.33,5.09,0.5692,LOW,6.92,Low,LOSS,3.0
2026-04-02,Rudy Gobert,MIN,MIN @ DET,PTS,Points,OVER PTS,10.5,14.12,3.62,3.62,5.78,0.5642,LOW,6.42,Low,LOSS,6.0
2026-04-02,Duncan Robinson,DET,DET vs. MIN,PTS,Points,OVER PTS,11.5,15.17,3.67,3.67,6.04,0.5609,LOW,6.09,Low,WIN,15.0
