DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL
2026-04-07,Scottie Barnes,TOR,TOR vs. MIA,PTS,Points,UNDER PTS,24.5,12.08,-12.42,12.42,3.86,0.8225,HIGH,32.25,High,LOSS,25.0
2026-04-07,Max Christie,DAL,DAL @ LAC,PTS,Points,UNDER PTS,14.5,7.3,-7.2,7.2,2.38,0.8222,HIGH,32.22,High,WIN,12.0
2026-04-07,Quenton Jackson,IND,IND vs. MIN,PTS,Points,UNDER PTS,17.5,9.37,-8.13,8.13,2.95,0.8215,HIGH,32.15,High,WIN,9.0
2026-04-07,Jakob Poeltl,TOR,TOR vs. MIA,PTS,Points,UNDER PTS,16.5,9.93,-6.57,6.57,2.62,0.8201,HIGH,32.01,High,LOSS,17.0
2026-04-07,Will Riley,WAS,WAS vs. CHI,PTS,Points,UNDER PTS,29.5,18.03,-11.47,11.47,4.77,0.8193,HIGH,31.93,High,WIN,2.0
2026-04-07,AJ Green,MIL,MIL @ BKN,PTS,Points,UNDER PTS,19.5,11.8,-7.7,7.7,3.19,0.8193,HIGH,31.93,High,LOSS,20.0
2026-04-07,Bam Adebayo,MIA,MIA @ TOR,PTS,Points,UNDER PTS,25.5,15.37,-10.13,10.13,4.28,0.8189,HIGH,31.89,High,WIN,7.0
