DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL
2026-04-22,Jalen Williams,OKC,OKC vs. PHX,PTS,Points,UNDER PTS,18.5,9.14,-9.36,9.36,3.7,0.799,HIGH,29.9,High,PENDING,
2026-04-22,Isaiah Joe,OKC,OKC vs. PHX,PTS,Points,OVER PTS,6.5,16.97,10.47,10.47,7.99,0.6178,MEDIUM,11.78,Medium,PENDING,
2026-04-22,Kevin Huerter,DET,DET vs. ORL,PTS,Points,OVER PTS,5.0,11.7,6.7,6.7,5.9,0.6031,MEDIUM,10.31,Medium,PENDING,
2026-04-22,Daniss Jenkins,DET,DET vs. ORL,PTS,Points,OVER PTS,6.5,14.04,7.54,7.54,7.68,0.5876,MEDIUM,8.76,Medium,PENDING,
2026-04-22,Isaiah Stewart,DET,DET vs. ORL,PTS,Points,OVER PTS,6.5,10.31,3.81,3.81,5.05,0.5658,LOW,6.58,Low,PENDING,
2026-04-22,Goga Bitadze,ORL,ORL @ DET,PTS,Points,OVER PTS,4.0,7.56,3.56,3.56,4.72,0.5658,LOW,6.58,Low,PENDING,
2026-04-22,Cason Wallace,OKC,OKC vs. PHX,PTS,Points,OVER PTS,6.0,9.78,3.78,3.78,5.23,0.5616,LOW,6.16,Low,PENDING,
