DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-05-20,Carla Leite,POR,POR vs IND,PRA,pra,UNDER PRA,22.5,9.287069433598756,-13.212930566401244,13.212930566401244,5.271199353537747,0.9742,LOW,47.419999999999995,Low,,,2026-05-20,Carla Leite,POR,IND,pra,22.5,under,prizepicks,,0.9742,0.47419999999999995,9.287069433598756,8.278820966287652,3.577958961263532,16.187973730316816,14.197682156528804,low,1,-13.212930566401244,,,74.9138610310971
2026-05-20,Emily Engstler,POR,POR vs IND,PR,pr,UNDER PR,12.5,4.766462961965044,-7.733537038034956,7.733537038034956,2.141216222827239,0.9965,MEDIUM,49.650000000000006,Medium,,,2026-05-20,Emily Engstler,POR,IND,pr,12.5,under,prizepicks,,0.9965,0.49650000000000005,4.766462961965044,4.476839653453794,2.296879520388882,7.590608857510146,14.274430789892737,medium,2,-7.733537038034956,,,74.22426996173174
2026-05-20,Emily Engstler,POR,POR vs IND,PTS,points,UNDER PTS,9.5,2.4908849735225536,-7.009115026477446,7.009115026477446,1.7104973240088197,0.9963,MEDIUM,49.629999999999995,Medium,,,2026-05-20,Emily Engstler,POR,IND,points,9.5,under,prizepicks,,0.9963,0.49629999999999996,2.4908849735225536,2.194963788065593,0.60945152482116,4.702060796219331,14.274430789892737,medium,2,-7.009115026477446,,,73.47484795017422
2026-05-20,Hailey Van Lith,CON,CON vs SEA,PTS,points,UNDER PTS,9.5,2.21186923007651,-7.28813076992349,7.28813076992349,2.206097897595883,0.9873,MEDIUM,48.73,Medium,,,2026-05-20,Hailey Van Lith,CON,SEA,points,9.5,under,prizepicks,,0.9873,0.48729999999999996,2.21186923007651,1.5817697797774677,0.1209842142700552,5.1107341553668535,13.40800084208346,medium,2,-7.28813076992349,,,72.60287079518598
2026-05-20,Carla Leite,POR,POR vs IND,PR,pr,UNDER PR,18.5,7.298061617804266,-11.201938382195737,11.201938382195737,4.9653772044612,0.9661,LOW,46.61,Low,,,2026-05-20,Carla Leite,POR,IND,pr,18.5,under,prizepicks,,0.9661,0.46609999999999996,7.298061617804266,6.296558514741324,2.0743953818547705,13.744383702013383,14.197682156528804,low,1,-11.201938382195737,,,71.8903688468916
2026-05-20,Kelsey Mitchell,IND,IND vs POR,PA,pa,UNDER PA,27.5,20.804110848371376,-6.695889151628624,6.695889151628624,3.381625539692383,0.9693,MEDIUM,46.93000000000001,Medium,,,2026-05-20,Kelsey Mitchell,IND,POR,pa,27.5,under,prizepicks,,0.9693,0.46930000000000005,20.804110848371376,20.62422331735001,16.543887470479895,25.171871559899063,30.676674150169102,medium,2,-6.695889151628624,,,70.2786893761337
2026-05-20,Bridget Carleton,POR,POR vs IND,PTS,points,UNDER PTS,15.5,8.361649619603272,-7.138350380396728,7.138350380396728,3.5724089893152606,0.9632,LOW,46.31999999999999,Low,,,2026-05-20,Bridget Carleton,POR,IND,points,15.5,under,prizepicks,,0.9632,0.46319999999999995,8.361649619603272,7.952097155035379,4.123090371510143,13.05492133762846,25.543299163911385,low,1,-7.138350380396728,,,67.80464935531406
2026-05-20,Bridget Carleton,POR,POR vs IND,PRA,pra,UNDER PRA,20.5,13.49539231535347,-7.00460768464653,7.00460768464653,3.964376514171672,0.95,LOW,44.99999999999999,Low,,,2026-05-20,Bridget Carleton,POR,IND,pra,20.5,under,prizepicks,,0.95,0.44999999999999996,13.49539231535347,13.094863053912809,8.720293786627453,18.715267374462464,25.543299163911385,low,1,-7.00460768464653,,,66.02090665956386
2026-05-20,Kelsey Mitchell,IND,IND vs POR,PTS,points,UNDER PTS,23.5,18.170942966660228,-5.329057033339772,5.329057033339772,3.179518600357566,0.9451,MEDIUM,44.510000000000005,Medium,,,2026-05-20,Kelsey Mitchell,IND,POR,points,23.5,under,prizepicks,,0.9451,0.44510000000000005,18.170942966660228,17.977509364226435,14.221309651094618,22.32209832066156,30.676674150169102,medium,2,-5.329057033339772,,,65.88685725784484
2026-05-20,Saniya Rivers,CON,CON vs SEA,AST,assists,UNDER AST,4.5,2.732029479052117,-1.767970520947883,1.767970520947883,1.1070941488432966,0.9324,MEDIUM,43.24,Medium,,,2026-05-20,Saniya Rivers,CON,SEA,assists,4.5,under,prizepicks,,0.9324,0.4324,2.732029479052117,2.635533989688852,1.3973037136765891,4.180086752299772,26.50652740143466,medium,2,-1.767970520947883,,,60.61316634299093
