DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-06-04,Nia Coffey,MIN,MIN vs GSV,PRA,pra,UNDER PRA,16.5,8.971189962137478,-7.528810037862522,7.528810037862522,2.910285489755632,0.9862,MEDIUM,48.62,Medium,,,2026-06-04,Nia Coffey,MIN,GSV,pra,16.5,under,prizepicks,,0.9862,0.48619999999999997,8.971189962137478,8.667211713010925,5.495949704082002,12.814454678502251,9.51774085984018,medium,2,-7.528810037862522,,,72.58934226365774
2026-06-04,Allisha Gray,ATL,ATL vs IND,PTS,points,UNDER PTS,20.5,13.254370449422874,-7.245629550577126,7.245629550577126,3.3345449163988965,0.9779,MEDIUM,47.79,Medium,,,2026-06-04,Allisha Gray,ATL,IND,points,20.5,under,prizepicks,,0.9779,0.4779,13.254370449422874,13.059032359934006,9.200617498390905,17.66309132811314,32.42362905366428,medium,2,-7.245629550577126,,,71.95583842218704
2026-06-04,Nia Coffey,MIN,MIN vs GSV,PR,pr,UNDER PR,14.5,7.780968155144938,-6.719031844855062,6.719031844855062,2.725806681739638,0.9827,MEDIUM,48.27,Medium,,,2026-06-04,Nia Coffey,MIN,GSV,pr,14.5,under,prizepicks,,0.9827,0.4827,7.780968155144938,7.499422316181813,4.5427011783246165,11.390807137366142,9.51774085984018,medium,2,-6.719031844855062,,,71.34206407065028
2026-06-04,Allisha Gray,ATL,ATL vs IND,PA,pa,UNDER PA,22.5,15.339766897285855,-7.160233102714143,7.160233102714143,3.525772787884124,0.9716,MEDIUM,47.160000000000004,Medium,,,2026-06-04,Allisha Gray,ATL,IND,pa,22.5,under,prizepicks,,0.9716,0.4716,15.339766897285855,15.114631916279322,10.981850246710849,20.03202981993201,32.42362905366428,medium,2,-7.160233102714143,,,71.08294197432407
2026-06-04,Caitlin Clark,IND,IND vs ATL,PR,pr,OVER PR,22.5,29.37743389161188,6.877433891611879,6.877433891611879,3.9664256041178536,0.9678,MEDIUM,46.78,Medium,,,2026-06-04,Caitlin Clark,IND,ATL,pr,22.5,over,prizepicks,,0.9678,0.4678,29.37743389161188,29.230166811391044,24.35741989744823,34.57213268173263,34.380525580569795,medium,2,6.877433891611879,,,70.38384965902898
2026-06-04,Natasha Howard,MIN,MIN vs GSV,PRA,pra,UNDER PRA,25.5,17.27934048896494,-8.220659511035059,8.220659511035059,4.489968499811125,0.9569,LOW,45.69,Low,,,2026-06-04,Natasha Howard,MIN,GSV,pra,25.5,under,prizepicks,,0.9569,0.4569,17.27934048896494,16.97115048083966,11.767312922377672,23.14427842225406,23.48720343490713,low,1,-8.220659511035059,,,68.03777561408228
2026-06-04,Gabby Williams,GSV,GSV vs MIN,PRA,pra,UNDER PRA,21.0,14.645410245853226,-6.354589754146774,6.354589754146774,3.605171285272461,0.95,MEDIUM,44.99999999999999,Medium,,,2026-06-04,Gabby Williams,GSV,MIN,pra,21.0,under,prizepicks,,0.95,0.44999999999999996,14.645410245853226,14.38056946585782,10.212259692736248,19.4427665231112,29.525162626824308,medium,2,-6.354589754146774,,,67.4903446329515
2026-06-04,Caitlin Clark,IND,IND vs ATL,PRA,pra,OVER PRA,31.0,37.614066363731496,6.614066363731496,6.614066363731496,4.214305700663907,0.9457,MEDIUM,44.57,Medium,,,2026-06-04,Caitlin Clark,IND,ATL,pra,31.0,over,prizepicks,,0.9457,0.4457,37.614066363731496,37.51446577357861,32.317959316371294,43.08470355647285,34.380525580569795,medium,2,6.614066363731496,,,67.35798213114859
2026-06-04,Gabby Williams,GSV,GSV vs MIN,PR,pr,UNDER PR,17.5,11.802586631680624,-5.697413368319376,5.697413368319376,3.272979465677505,0.9507,MEDIUM,45.07,Medium,,,2026-06-04,Gabby Williams,GSV,MIN,pr,17.5,under,prizepicks,,0.9507,0.4507,11.802586631680624,11.542273339555448,7.860511443137275,16.17600667214408,29.525162626824308,medium,2,-5.697413368319376,,,66.92066824712411
2026-06-04,Natasha Howard,MIN,MIN vs GSV,PR,pr,UNDER PR,22.5,15.33696943004318,-7.16303056995682,7.16303056995682,4.314684786537013,0.9432,LOW,44.32000000000001,Low,,,2026-06-04,Natasha Howard,MIN,GSV,pr,22.5,under,prizepicks,,0.9432,0.44320000000000004,15.33696943004318,15.02390663713613,10.032365803248206,20.900130413496647,23.48720343490713,low,1,-7.16303056995682,,,65.26764667300404
2026-06-04,Jordin Canada,ATL,ATL vs IND,PRA,pra,UNDER PRA,20.5,13.416924456156464,-7.083075543843536,7.083075543843536,4.804499681350993,0.9197,LOW,41.97,Low,,,2026-06-04,Jordin Canada,ATL,IND,pra,20.5,under,prizepicks,,0.9197,0.41969999999999996,13.416924456156464,12.943924800919827,7.700942602195232,19.7286639412524,29.918592236595728,low,1,-7.083075543843536,,,62.443133310941406
