DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-05-25,Carla Leite,POR,POR vs NYL,PRA,pra,UNDER PRA,21.5,8.93480971465031,-12.56519028534969,12.56519028534969,5.235762046043169,0.9717,LOW,47.17,Low,,,2026-05-25,Carla Leite,POR,NYL,pra,21.5,under,prizepicks,,0.9717,0.4717,8.93480971465031,7.90625427754761,3.3254934272276966,15.943298670025106,13.274374717827602,low,1,-12.56519028534969,,,73.92592152688452
2026-05-25,Sabrina Ionescu,NYL,NYL vs POR,PRA,pra,OVER PRA,25.5,32.84343498591725,7.343434985917248,7.343434985917248,3.2722158178841307,0.991,MEDIUM,49.1,Medium,,,2026-05-25,Sabrina Ionescu,NYL,POR,pra,25.5,over,prizepicks,,0.991,0.491,32.84343498591725,32.76408691463098,28.66428178916196,37.058816524200985,30.87842228750004,medium,2,7.343434985917248,,,73.64478765454224
2026-05-25,Carla Leite,POR,POR vs NYL,PA,pa,UNDER PA,18.5,7.837034754191077,-10.662965245808923,10.662965245808923,5.095817556374717,0.9586,LOW,45.86,Low,,,2026-05-25,Carla Leite,POR,NYL,pa,18.5,under,prizepicks,,0.9586,0.4586,7.837034754191077,6.773428050471609,2.4283678566268345,14.667879119167834,13.274374717827602,low,1,-10.662965245808923,,,70.38619648734375
2026-05-25,Sabrina Ionescu,NYL,NYL vs POR,PA,pa,OVER PA,21.5,26.856548966225056,5.356548966225056,5.356548966225056,2.8167665453082145,0.9761,MEDIUM,47.61,Medium,,,2026-05-25,Sabrina Ionescu,NYL,POR,pa,21.5,over,prizepicks,,0.9761,0.47609999999999997,26.856548966225056,26.771846650095608,23.288737029522014,30.545003388592637,30.87842228750004,medium,2,5.356548966225056,,,69.79540163485007
2026-05-25,Breanna Stewart,NYL,NYL vs POR,PRA,pra,UNDER PRA,32.5,21.55865455611305,-10.941345443886949,10.941345443886949,6.283693700931553,0.9482,LOW,44.82000000000001,Low,,,2026-05-25,Breanna Stewart,NYL,POR,pra,32.5,under,prizepicks,,0.9482,0.44820000000000004,21.55865455611305,21.06133936472512,13.86584629125924,29.810504322789765,27.54760729304634,low,1,-10.941345443886949,,,69.79277366267834
2026-05-25,Gabby Williams,GSV,GSV vs CON,PRA,pra,UNDER PRA,21.0,14.573211284843447,-6.426788715156551,6.426788715156551,3.618980638658126,0.9513,MEDIUM,45.13,Medium,,,2026-05-25,Gabby Williams,GSV,CON,pra,21.0,under,prizepicks,,0.9513,0.45130000000000003,14.573211284843447,14.303383084108212,10.102572041254556,19.35992563202657,29.101519593524625,medium,2,-6.426788715156551,,,67.71233430296229
2026-05-25,Bridget Carleton,POR,POR vs NYL,PRA,pra,UNDER PRA,19.5,12.647533501523997,-6.852466498476003,6.852466498476003,3.880042674158788,0.9489,MEDIUM,44.88999999999999,Medium,,,2026-05-25,Bridget Carleton,POR,NYL,pra,19.5,under,prizepicks,,0.9489,0.44889999999999997,12.647533501523997,12.28301508725445,8.022853854244868,17.71648634520393,24.42000988432713,medium,2,-6.852466498476003,,,67.69756679500581
2026-05-25,Breanna Stewart,NYL,NYL vs POR,PR,pr,UNDER PR,28.5,18.92807767370822,-9.57192232629178,9.57192232629178,5.957108010994007,0.9376,LOW,43.76,Low,,,2026-05-25,Breanna Stewart,NYL,POR,pr,28.5,under,prizepicks,,0.9376,0.4376,18.92807767370822,18.439838573723,11.68597426248996,26.717839414118444,27.54760729304634,low,1,-9.57192232629178,,,67.09835054508316
2026-05-25,Gabby Williams,GSV,GSV vs CON,PR,pr,UNDER PR,17.5,11.69040406717704,-5.80959593282296,5.80959593282296,3.287210767838042,0.9501,MEDIUM,45.00999999999999,Medium,,,2026-05-25,Gabby Williams,GSV,CON,pr,17.5,under,prizepicks,,0.9501,0.45009999999999994,11.69040406717704,11.38627964294961,7.711031065931237,16.009696366254335,29.101519593524625,medium,2,-5.80959593282296,,,66.9451415206287
2026-05-25,Bridget Carleton,POR,POR vs NYL,PTS,points,UNDER PTS,13.5,7.531053215881435,-5.968946784118565,5.968946784118565,3.451000649491864,0.945,MEDIUM,44.49999999999999,Medium,,,2026-05-25,Bridget Carleton,POR,NYL,points,13.5,under,prizepicks,,0.945,0.44499999999999995,7.531053215881435,7.170074015361831,3.4315367639841168,12.079454923190353,24.42000988432713,medium,2,-5.968946784118565,,,66.32654708064837
