DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-05-08,Marine Johannes,NYL,NYL vs CON,PA,pa,UNDER PA,12.5,6.053758528322833,-6.446241471677167,6.446241471677167,3.8394491662298815,0.9323,LOW,43.230000000000004,Low,,,2026-05-08,Marine Johannes,NYL,CON,pa,12.5,under,prizepicks,,0.9323,0.4323,6.053758528322833,5.313765869997633,1.871944090875257,11.223274769346986,16.368961279450364,low,1,-6.446241471677167,,,62.97481031006069
2026-05-08,Breanna Stewart,NYL,NYL vs CON,PRA,pra,UNDER PRA,31.5,22.867416213927083,-8.632583786072917,8.632583786072917,6.323552643978618,0.906,LOW,40.6,Low,,,2026-05-08,Breanna Stewart,NYL,CON,pra,31.5,under,prizepicks,,0.906,0.406,22.867416213927083,22.379670445005345,15.126759955737212,31.27616889032167,29.026233093715497,low,1,-8.632583786072917,,,62.25337077888439
2026-05-08,Breanna Stewart,NYL,NYL vs CON,PA,pa,UNDER PA,24.5,17.167884462408907,-7.332115537591093,7.332115537591093,5.665426875425484,0.8949,LOW,39.49,Low,,,2026-05-08,Breanna Stewart,NYL,CON,pa,24.5,under,prizepicks,,0.8949,0.39490000000000003,17.167884462408907,16.648184577428598,10.311276933184269,24.702919286989943,29.026233093715497,low,1,-7.332115537591093,,,59.565402530402565
2026-05-08,Saniya Rivers,CON,CON vs NYL,PTS,points,OVER PTS,9.5,13.962367215124704,4.462367215124704,4.462367215124704,3.820080951069717,0.8891,MEDIUM,38.91,Medium,,,2026-05-08,Saniya Rivers,CON,NYL,points,9.5,over,prizepicks,,0.8891,0.3891,13.962367215124704,13.683186297095148,9.310283360685316,18.865622055952787,26.311791215415862,medium,2,4.462367215124704,,,57.88922095158718
2026-05-08,Gabby Williams,GSV,GSV vs SEA,PA,pa,UNDER PA,16.5,12.114689208050812,-4.385310791949188,4.385310791949188,3.347362269963956,0.9014,LOW,40.14,Low,,,2026-05-08,Gabby Williams,GSV,SEA,pa,16.5,under,prizepicks,,0.9014,0.4014,12.114689208050812,11.915050228492596,8.027017967623141,16.47049559588383,27.97741905487419,low,1,-4.385310791949188,,,57.39963336359541
2026-05-08,Dominique Malonga,SEA,SEA vs GSV,REB,rebounds,UNDER REB,9.0,5.361749048435913,-3.6382509515640873,3.6382509515640873,2.639246657237482,0.906,LOW,40.6,Low,,,2026-05-08,Dominique Malonga,SEA,GSV,rebounds,9.0,under,prizepicks,,0.906,0.406,5.361749048435913,5.025657636088196,2.308746470327929,8.856099533996652,16.992337117188804,low,1,-3.6382509515640873,,,56.89802106507975
2026-05-08,Marina Mabrey,TOR,TOR vs WAS,STL,steals,OVER STL,0.5,1.131146576363295,0.6311465763632951,0.6311465763632951,0.5624386936848055,0.8881,LOW,38.81,Low,,,2026-05-08,Marina Mabrey,TOR,WAS,steals,0.5,over,prizepicks,,0.8881,0.3881,1.131146576363295,1.0557367587718725,0.4737945176487764,1.8742460797718177,29.35550654677634,low,1,0.6311465763632951,,,52.02431177276659
2026-05-08,Kennedy Burke,CON,CON vs NYL,FG3M,threes_made,UNDER FG3M,1.5,0.7960149731890275,-0.7039850268109725,0.7039850268109725,0.6822840104964153,0.8644,MEDIUM,36.44,Medium,,,2026-05-08,Kennedy Burke,CON,NYL,threes_made,1.5,under,prizepicks,,0.8644,0.36439999999999995,0.7960149731890275,0.637784814197965,0.0870958678707993,1.6867539271716716,21.56149750877971,medium,2,-0.7039850268109725,,,50.90082995207437
2026-05-08,Temi Fágbénlé,TOR,TOR vs WAS,REB,rebounds,UNDER REB,7.0,4.623970959641912,-2.3760290403580884,2.3760290403580884,2.413145377579646,0.8437,LOW,34.37,Low,,,2026-05-08,Temi Fágbénlé,TOR,WAS,rebounds,7.0,under,prizepicks,,0.8437,0.3437,4.623970959641912,4.235938139593097,1.903910609499267,7.865609927882651,21.838513407719287,low,1,-2.3760290403580884,,,47.99368444258967
2026-05-08,Brittney Griner,CON,CON vs NYL,PR,pr,UNDER PR,18.5,15.410099846004384,-3.0899001539956146,3.0899001539956146,4.228683996786465,0.7807,LOW,28.069999999999993,Low,,,2026-05-08,Brittney Griner,CON,NYL,pr,18.5,under,prizepicks,,0.7807,0.28069999999999995,15.410099846004384,15.049346487438765,10.321172407694576,20.95535301645057,17.94072261698284,low,1,-3.0899001539956146,,,40.71562183250509
2026-05-08,Julie Allemand,TOR,TOR vs WAS,RA,ra,UNDER RA,9.5,8.02161623850271,-1.4783837614972892,1.4783837614972892,1.9607958367688945,0.7806,LOW,28.059999999999995,Low,,,2026-05-08,Julie Allemand,TOR,WAS,ra,9.5,under,prizepicks,,0.7806,0.28059999999999996,8.02161623850271,7.908154424747773,5.619061377869257,10.58507409210899,27.332655597068587,low,1,-1.4783837614972892,,,39.373363429409345
2026-05-08,Brittney Sykes,TOR,TOR vs WAS,AST,assists,OVER AST,3.0,3.9264874494256734,0.9264874494256734,0.9264874494256734,1.1847051375247852,0.7771,LOW,27.71,Low,,,2026-05-08,Brittney Sykes,TOR,WAS,assists,3.0,over,prizepicks,,0.7771,0.2771,3.9264874494256734,3.846705801294739,2.493913768949607,5.461081717602242,24.606616303213247,low,1,0.9264874494256734,,,38.30218593852207
2026-05-08,Kayla Thornton,GSV,GSV vs SEA,PR,pr,UNDER PR,20.5,17.18210619789941,-3.3178938021005884,3.3178938021005884,5.993746692223553,0.7395,MEDIUM,23.950000000000003,Medium,,,2026-05-08,Kayla Thornton,GSV,SEA,pr,20.5,under,prizepicks,,0.7395,0.23950000000000005,17.18210619789941,16.57129175873365,10.054852264086708,25.066291335187927,26.645118807782836,medium,2,-3.3178938021005884,,,38.05474736633407
2026-05-08,Brittney Sykes,TOR,TOR vs WAS,RA,ra,OVER RA,6.5,7.6827549109002575,1.1827549109002575,1.1827549109002575,1.549172501469177,0.7634,LOW,26.339999999999996,Low,,,2026-05-08,Brittney Sykes,TOR,WAS,ra,6.5,over,prizepicks,,0.7634,0.26339999999999997,7.6827549109002575,7.613366927340377,5.76195961228208,9.698391719367397,24.606616303213247,low,1,1.1827549109002575,,,36.84595339999665
2026-05-08,Betnijah Laney-Hamilton,NYL,NYL vs CON,AST,assists,UNDER AST,3.5,2.9465357482012173,-0.5534642517987827,0.5534642517987827,0.942255946417587,0.7413,MEDIUM,24.129999999999995,Medium,,,2026-05-08,Betnijah Laney-Hamilton,NYL,CON,assists,3.5,under,prizepicks,,0.7413,0.24129999999999996,2.9465357482012173,2.862627908455204,1.820971447564904,4.168316638354113,27.10061357909207,medium,2,-0.5534642517987827,,,35.52898265917153
