DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-06-07,Marina Mabrey,TOR,TOR vs CHI,PR,pr,UNDER PR,22.5,19.49019633635604,-3.0098036636439645,3.0098036636439645,6.565809106310762,0.62,LOW,12.0,Low,,,2026-06-07,Marina Mabrey,TOR,CHI,pr,22.5,under,prizepicks,,0.62,0.12,19.49019633635604,18.864524097375075,11.573545141989552,28.008683223687072,29.493893765952755,low,1,-3.0098036636439645,,,20.894620476622546
2026-06-07,Marina Mabrey,TOR,TOR vs CHI,PA,pa,UNDER PA,22.0,19.37635968930733,-2.623640310692672,2.623640310692672,6.659932902377604,0.62,LOW,12.0,Low,,,2026-06-07,Marina Mabrey,TOR,CHI,pa,22.0,under,prizepicks,,0.62,0.12,19.37635968930733,18.758864584136912,11.36846929318913,28.05912883146728,29.493893765952755,low,1,-2.623640310692672,,,20.508457123671253
2026-06-07,Kamilla Cardoso,CHI,CHI vs TOR,RA,ra,OVER RA,11.5,13.030623213661,1.5306232136609983,1.5306232136609983,3.1376839100149434,0.62,LOW,12.0,Low,,,2026-06-07,Kamilla Cardoso,CHI,TOR,ra,11.5,over,prizepicks,,0.62,0.12,13.030623213661,12.762017747521348,9.155317204310323,17.19629432755085,27.85180686204198,low,1,1.5306232136609983,,,19.36617741952226
2026-06-07,Sarah Ashlee Barker,POR,POR vs LAS,PTS,points,OVER PTS,9.5,10.834425864264707,1.334425864264709,1.334425864264709,3.490269417568956,0.6056732,MEDIUM,10.567320000000002,Medium,,,2026-06-07,Sarah Ashlee Barker,POR,LAS,points,9.5,over,prizepicks,,0.6056732,0.10567320000000002,10.834425864264707,10.570339408023248,6.590624227916028,15.391224415964867,22.927444781500007,medium,2,1.334425864264709,,,19.23139920770971
2026-06-07,Bridget Carleton,POR,POR vs LAS,PA,pa,UNDER PA,16.5,15.514132197327536,-0.9858678026724644,0.9858678026724644,3.813644737054791,0.6063172000000001,MEDIUM,10.631720000000012,Medium,,,2026-06-07,Bridget Carleton,POR,LAS,pa,16.5,under,prizepicks,,0.6063172000000001,0.10631720000000011,15.514132197327536,15.289623089453292,10.84476615461217,20.405140752819257,29.83536896819341,medium,2,-0.9858678026724644,,,19.170578871718284
2026-06-07,Cameron Brink,LAS,LAS vs POR,PRA,pra,UNDER PRA,14.5,13.294709589823562,-1.2052904101764383,1.2052904101764383,4.875803596429466,0.62,LOW,12.0,Low,,,2026-06-07,Cameron Brink,LAS,POR,pra,14.5,under,prizepicks,,0.62,0.12,13.294709589823562,12.769283551893464,7.540624727003497,19.82820950317412,20.212958836590627,low,1,-1.2052904101764383,,,18.811679175274158
2026-06-07,Sarah Ashlee Barker,POR,POR vs LAS,PA,pa,OVER PA,12.0,13.384348346802865,1.384348346802863,1.384348346802863,3.629758718772524,0.600223304,MEDIUM,10.022330400000001,Medium,,,2026-06-07,Sarah Ashlee Barker,POR,LAS,pa,12.0,over,prizepicks,,0.600223304,0.10022330400000001,13.384348346802865,13.137125634114035,8.933559227770038,18.081684564174957,22.927444781500007,medium,2,1.384348346802863,,,18.600084690247865
2026-06-07,Cameron Brink,LAS,LAS vs POR,PTS,points,UNDER PTS,8.5,7.521727280101207,-0.9782727198987926,0.9782727198987926,4.208530468550154,0.62,LOW,12.0,Low,,,2026-06-07,Cameron Brink,LAS,POR,points,8.5,under,prizepicks,,0.62,0.12,7.521727280101207,6.89839582565555,2.6448349423227797,13.122785770803969,20.212958836590627,low,1,-0.9782727198987926,,,18.584661484996513
2026-06-07,Carla Leite,POR,POR vs LAS,PRA,pra,UNDER PRA,22.5,21.24056965912693,-1.2594303408730705,1.2594303408730705,5.930313144045626,0.61162468,LOW,11.162468000000004,Low,,,2026-06-07,Carla Leite,POR,LAS,pra,22.5,under,prizepicks,,0.61162468,0.11162468000000003,21.24056965912693,20.701466920569096,14.074565658154526,29.017198493048085,25.62111021703189,low,1,-1.2594303408730705,,,17.981148647384032
2026-06-07,Bridget Carleton,POR,POR vs LAS,PR,pr,UNDER PR,17.5,16.677864538037326,-0.8221354619626737,0.8221354619626737,3.946310113352763,0.5973731439999999,MEDIUM,9.737314399999985,Medium,,,2026-06-07,Bridget Carleton,POR,LAS,pr,17.5,under,prizepicks,,0.5973731439999999,0.09737314399999986,16.677864538037326,16.45034577144284,11.831056948414885,21.82287724623365,29.83536896819341,medium,2,-0.8221354619626737,,,17.888839531008458
2026-06-07,Brittney Sykes,TOR,TOR vs CHI,PRA,pra,UNDER PRA,27.5,26.382813144506372,-1.1171868554936246,1.1171868554936246,7.643488169844826,0.594249928,MEDIUM,9.424992799999998,Medium,,,2026-06-07,Brittney Sykes,TOR,CHI,pra,27.5,under,prizepicks,,0.594249928,0.09424992799999998,26.382813144506372,25.89878217906115,17.15176804420339,36.46074718335981,30.84205615987362,medium,2,-1.1171868554936246,,,17.82368954028983
2026-06-07,Ariel Atkins,LAS,LAS vs POR,PTS,points,UNDER PTS,10.0,9.449082122320007,-0.5509178776799928,0.5509178776799928,2.8517792035182143,0.5932364560000001,MEDIUM,9.323645600000008,Medium,,,2026-06-07,Ariel Atkins,LAS,POR,points,10.0,under,prizepicks,,0.5932364560000001,0.09323645600000008,9.449082122320007,9.245175274409457,5.981776139406525,13.153992259056295,27.03088787037469,medium,2,-0.5509178776799928,,,17.016401513791244
2026-06-07,Brittney Sykes,TOR,TOR vs CHI,PA,pa,UNDER PA,23.5,22.266383074723358,-1.233616925276646,1.233616925276646,7.350500494456936,0.585951712,MEDIUM,8.595171199999996,Medium,,,2026-06-07,Brittney Sykes,TOR,CHI,pa,23.5,under,prizepicks,,0.585951712,0.08595171199999996,22.266383074723358,21.699474550432043,13.42138527625086,31.90580384400618,30.84205615987362,medium,2,-1.233616925276646,,,16.90284261007285
2026-06-07,Carla Leite,POR,POR vs LAS,PA,pa,UNDER PA,20.0,18.79973521551367,-1.200264784486329,1.200264784486329,5.784511604543468,0.6027567999999999,LOW,10.275679999999987,Low,,,2026-06-07,Carla Leite,POR,LAS,pa,20.0,under,prizepicks,,0.6027567999999999,0.10275679999999987,18.79973521551367,18.27402175163394,11.831610827548229,26.44734999937697,25.62111021703189,low,1,-1.200264784486329,,,16.81349809099727
2026-06-07,Ariel Atkins,LAS,LAS vs POR,PR,pr,UNDER PR,13.5,13.050782425135475,-0.4492175748645248,0.4492175748645248,3.2892903465364416,0.5807816799999999,MEDIUM,8.078167999999986,Medium,,,2026-06-07,Ariel Atkins,LAS,POR,pr,13.5,under,prizepicks,,0.5807816799999999,0.08078167999999986,13.050782425135475,12.854338697785234,8.991387027583732,17.376200502597438,27.03088787037469,medium,2,-0.4492175748645248,,,15.357854210975747
