DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-05-30,Carla Leite,POR,POR vs IND,PA,pa,UNDER PA,19.5,8.241839176052594,-11.258160823947406,11.258160823947406,5.043543017210154,0.9651,LOW,46.51,Low,,,2026-05-30,Carla Leite,POR,IND,pa,19.5,under,prizepicks,,0.9651,0.46509999999999996,8.241839176052594,7.25215321406746,2.8304934728944118,14.91409458831524,14.089608485967844,low,1,-11.258160823947406,,,71.81834907852644
2026-05-30,Erica Wheeler,LAS,LAS vs CON,PA,pa,UNDER PA,17.5,10.9738823162027,-6.526117683797301,6.526117683797301,3.4084841908874988,0.9571,MEDIUM,45.709999999999994,Medium,,,2026-05-30,Erica Wheeler,LAS,CON,pa,17.5,under,prizepicks,,0.9571,0.45709999999999995,10.9738823162027,10.640724234051085,6.895440488763169,15.358998484814313,24.383281110992986,medium,2,-6.526117683797301,,,68.39511611712707
2026-05-30,Carla Leite,POR,POR vs IND,PTS,points,UNDER PTS,15.5,6.1451765989716,-9.3548234010284,9.3548234010284,4.764139227477978,0.9519,LOW,45.19,Low,,,2026-05-30,Carla Leite,POR,IND,points,15.5,under,prizepicks,,0.9519,0.45189999999999997,6.1451765989716,5.10808384473178,1.0986753670564902,12.452858922993297,14.089608485967844,low,1,-9.3548234010284,,,68.26501165560744
2026-05-30,Brittney Sykes,TOR,TOR vs SEA,PTS,points,UNDER PTS,19.5,14.411078293023802,-5.088921706976198,5.088921706976198,2.382543371383575,0.979,LOW,47.9,Low,,,2026-05-30,Brittney Sykes,TOR,SEA,points,19.5,under,prizepicks,,0.979,0.479,14.411078293023802,14.290692971945576,11.4434582519935,17.564324714465563,25.3721272003714,low,1,-5.088921706976198,,,67.72508552298734
2026-05-30,Brittney Sykes,TOR,TOR vs SEA,PA,pa,UNDER PA,23.5,18.18066752900581,-5.319332470994194,5.319332470994194,2.7509262491661937,0.9686,LOW,46.86,Low,,,2026-05-30,Brittney Sykes,TOR,SEA,pa,23.5,under,prizepicks,,0.9686,0.4686,18.18066752900581,18.04653045890037,14.738272745214267,21.76966055309422,25.3721272003714,low,1,-5.319332470994194,,,66.65549628700533
2026-05-30,Bridget Carleton,POR,POR vs IND,PTS,points,UNDER PTS,14.5,8.183548107860197,-6.316451892139803,6.316451892139803,3.474281581143486,0.9515,LOW,45.15,Low,,,2026-05-30,Bridget Carleton,POR,IND,points,14.5,under,prizepicks,,0.9515,0.4515,8.183548107860197,7.833582427260531,4.032850910760772,12.83136711097623,25.08913154830287,low,1,-6.316451892139803,,,65.50662583858889
2026-05-30,Erica Wheeler,LAS,LAS vs CON,PTS,points,UNDER PTS,11.5,6.869951608690148,-4.630048391309852,4.630048391309852,3.2434109702321714,0.9133,MEDIUM,41.33,Medium,,,2026-05-30,Erica Wheeler,LAS,CON,points,11.5,under,prizepicks,,0.9133,0.4133,6.869951608690148,6.50790493271807,3.014062029532837,11.129786294820308,24.383281110992986,medium,2,-4.630048391309852,,,61.02404682463963
2026-05-30,Bridget Carleton,POR,POR vs IND,PR,pr,UNDER PR,17.5,11.860472602614536,-5.639527397385464,5.639527397385464,3.784435617805917,0.919,LOW,41.900000000000006,Low,,,2026-05-30,Bridget Carleton,POR,IND,pr,17.5,under,prizepicks,,0.919,0.41900000000000004,11.860472602614536,11.523376897814414,7.230142547715388,16.872120086664456,25.08913154830287,low,1,-5.639527397385464,,,60.76720134383456
2026-05-30,Nyara Sabally,TOR,TOR vs SEA,PTS,points,UNDER PTS,9.5,4.328854340948424,-5.171145659051576,5.171145659051576,3.5691451546096773,0.913,LOW,41.300000000000004,Low,,,2026-05-30,Nyara Sabally,TOR,SEA,points,9.5,under,prizepicks,,0.913,0.41300000000000003,4.328854340948424,3.497968575598162,0.6398130517340714,9.014194025439066,17.535536908637503,low,1,-5.171145659051576,,,59.32221176631071
2026-05-30,Nyara Sabally,TOR,TOR vs SEA,PR,pr,UNDER PR,14.5,8.594663416427672,-5.905336583572328,5.905336583572328,4.666735988552853,0.8886,LOW,38.85999999999999,Low,,,2026-05-30,Nyara Sabally,TOR,SEA,pr,14.5,under,prizepicks,,0.8886,0.38859999999999995,8.594663416427672,7.771365285408095,3.4102092893617835,14.93631554382752,17.535536908637503,low,1,-5.905336583572328,,,57.00640269083144
