DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-05-19,DeWanna Bonner,PHX,PHX vs TOR,PRA,pra,UNDER PRA,20.5,10.340505432341493,-10.159494567658507,10.159494567658507,3.5952151043510097,0.9907,MEDIUM,49.07,Medium,,,2026-05-19,DeWanna Bonner,PHX,TOR,pra,20.5,under,prizepicks,,0.9907,0.4907,10.340505432341493,10.007056042630923,6.038623054723011,15.07335589713446,22.70713675513019,medium,2,-10.159494567658507,,,76.17820867031243
2026-05-19,Alyssa Thomas,PHX,PHX vs TOR,PRA,pra,UNDER PRA,34.5,23.237062631065783,-11.262937368934216,11.262937368934216,4.374982044206936,0.9909,LOW,49.09,Low,,,2026-05-19,Alyssa Thomas,PHX,TOR,pra,34.5,under,prizepicks,,0.9909,0.4909,23.237062631065783,23.04561348855529,17.73893978553696,29.01581524614306,30.85003275260997,low,1,-11.262937368934216,,,75.55093835151251
2026-05-19,DeWanna Bonner,PHX,PHX vs TOR,PR,pr,UNDER PR,18.5,9.376194551506073,-9.123805448493927,9.123805448493927,3.505000398154125,0.9869,MEDIUM,48.69,Medium,,,2026-05-19,DeWanna Bonner,PHX,TOR,pr,18.5,under,prizepicks,,0.9869,0.4869,9.376194551506073,9.020441611439509,5.157786717296252,13.972827321719327,22.70713675513019,medium,2,-9.123805448493927,,,74.66751955114783
2026-05-19,Alyssa Thomas,PHX,PHX vs TOR,PA,pa,UNDER PA,25.5,16.5323110665208,-8.967688933479199,8.967688933479199,3.724554629993464,0.985,LOW,48.5,Low,,,2026-05-19,Alyssa Thomas,PHX,TOR,pa,25.5,under,prizepicks,,0.985,0.485,16.5323110665208,16.32558030561204,11.881712105994014,21.33481096827187,30.85003275260997,low,1,-8.967688933479199,,,72.5181899160575
2026-05-19,Brittney Sykes,TOR,TOR vs PHX,PR,pr,UNDER PR,23.0,17.989926216802843,-5.010073783197157,5.010073783197157,2.6295130673409632,0.9636,MEDIUM,46.36,Medium,,,2026-05-19,Brittney Sykes,TOR,PHX,pr,23.0,under,prizepicks,,0.9636,0.4636,17.989926216802843,17.896042344059886,14.7099916341338,21.426386481766222,24.84141799428688,medium,2,-5.010073783197157,,,67.70531632302577
2026-05-19,Kahleah Copper,PHX,PHX vs TOR,PRA,pra,UNDER PRA,24.0,14.656710509074369,-9.343289490925631,9.343289490925631,5.409337149298951,0.943,LOW,44.3,Low,,,2026-05-19,Kahleah Copper,PHX,TOR,pra,24.0,under,prizepicks,,0.943,0.44299999999999995,14.656710509074369,14.044340335229084,8.28644244554134,21.7932858163008,26.194384833225698,low,1,-9.343289490925631,,,67.5041210359224
2026-05-19,Brittney Sykes,TOR,TOR vs PHX,PA,pa,UNDER PA,23.0,18.21929304267454,-4.78070695732546,4.78070695732546,2.744359167943504,0.9488,MEDIUM,44.879999999999995,Medium,,,2026-05-19,Brittney Sykes,TOR,PHX,pa,23.0,under,prizepicks,,0.9488,0.4488,18.21929304267454,18.098672235526877,14.805715277627224,21.816620829991813,24.84141799428688,medium,2,-4.78070695732546,,,65.62594949715407
2026-05-19,Kahleah Copper,PHX,PHX vs TOR,PTS,points,UNDER PTS,19.0,11.314850398989432,-7.685149601010568,7.685149601010568,5.185611636012966,0.9185,LOW,41.85,Low,,,2026-05-19,Kahleah Copper,PHX,TOR,points,19.0,under,prizepicks,,0.9185,0.4185,11.314850398989432,10.680878725712354,5.260686869705745,18.203248148958917,26.194384833225698,low,1,-7.685149601010568,,,62.78348114600733
2026-05-19,Kiki Rice,TOR,TOR vs PHX,PRA,pra,OVER PRA,16.5,22.51520123494305,6.015201234943046,6.015201234943046,4.663315926260547,0.9081,LOW,40.81,Low,,,2026-05-19,Kiki Rice,TOR,PHX,pra,16.5,over,prizepicks,,0.9081,0.4081,22.51520123494305,22.25531336042419,16.72016290772035,28.628983810224305,27.571975943357337,low,1,6.015201234943046,,,59.854860513243764
2026-05-19,Natasha Mack,PHX,PHX vs TOR,PRA,pra,UNDER PRA,18.0,12.866416281449585,-5.133583718550415,5.133583718550415,4.385800988364495,0.8727,LOW,37.27,Low,,,2026-05-19,Natasha Mack,PHX,TOR,pra,18.0,under,prizepicks,,0.8727,0.37270000000000003,12.866416281449585,12.473767605643117,7.535939222109108,18.705093195742705,18.703186166483995,low,1,-5.133583718550415,,,54.282179303544936
2026-05-19,Natasha Mack,PHX,PHX vs TOR,PR,pr,UNDER PR,17.0,12.00753959746735,-4.99246040253265,4.99246040253265,4.290396429617731,0.8722,LOW,37.22,Low,,,2026-05-19,Natasha Mack,PHX,TOR,pr,17.0,under,prizepicks,,0.8722,0.3722,12.00753959746735,11.599404724591391,6.8407276739694165,17.73864828261287,18.703186166483995,low,1,-4.99246040253265,,,54.07855598752717
2026-05-19,Kiki Rice,TOR,TOR vs PHX,PR,pr,OVER PR,14.5,17.392845281834767,2.8928452818347665,2.8928452818347665,4.108580686213746,0.7508,LOW,25.080000000000002,Low,,,2026-05-19,Kiki Rice,TOR,PHX,pr,14.5,over,prizepicks,,0.7508,0.2508,17.392845281834767,17.161132144443478,12.317440349627892,22.73978066541629,27.571975943357337,low,1,2.8928452818347665,,,37.07000456013549
2026-05-19,Marina Mabrey,TOR,TOR vs PHX,PR,pr,UNDER PR,21.5,19.42761336058069,-2.072386639419314,2.072386639419314,5.336939973511861,0.6735,MEDIUM,17.349999999999998,Medium,,,2026-05-19,Marina Mabrey,TOR,PHX,pr,21.5,under,prizepicks,,0.6735,0.1735,19.42761336058069,19.02976018497358,12.89918691955148,26.52241853105321,28.905167700765325,medium,2,-2.072386639419314,,,28.62704167044227
2026-05-19,Marina Mabrey,TOR,TOR vs PHX,PA,pa,UNDER PA,20.5,19.508392429996206,-0.9916075700037936,0.9916075700037936,5.340133132224699,0.6029,MEDIUM,10.29,Medium,,,2026-05-19,Marina Mabrey,TOR,PHX,pa,20.5,under,prizepicks,,0.6029,0.10289999999999999,19.508392429996206,19.07990388921918,12.965789494229965,26.596534071652226,28.905167700765325,medium,2,-0.9916075700037936,,,18.72126260102675
