DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-05-12,Marine Johannes,NYL,NYL vs POR,PR,pr,UNDER PR,21.5,6.358210165587848,-15.141789834412153,15.141789834412153,4.082015598711798,0.995,MEDIUM,49.5,Medium,,,2026-05-12,Marine Johannes,NYL,POR,pr,21.5,under,prizepicks,,0.995,0.495,6.358210165587848,5.46668035721522,2.0038154599426123,11.827973643361757,13.586344384172666,medium,2,-15.141789834412153,,,81.42438016593734
2026-05-12,Alyssa Thomas,PHX,PHX vs MIN,PRA,pra,UNDER PRA,36.0,22.176889200206027,-13.823110799793971,13.823110799793971,4.275123255380427,0.998,LOW,49.8,Low,,,2026-05-12,Alyssa Thomas,PHX,MIN,pra,36.0,under,prizepicks,,0.998,0.498,22.176889200206027,21.962372388259183,16.83153829875781,27.760768865710123,31.633237520016586,low,1,-13.823110799793971,,,79.02210792539447
2026-05-12,Marine Johannes,NYL,NYL vs POR,PA,pa,UNDER PA,18.5,6.213057334128546,-12.286942665871454,12.286942665871454,4.115290382023868,0.9878,MEDIUM,48.78,Medium,,,2026-05-12,Marine Johannes,NYL,POR,pa,18.5,under,prizepicks,,0.9878,0.4878,6.213057334128546,5.308878660420554,1.811263722993368,11.740103560237785,13.586344384172666,medium,2,-12.286942665871454,,,77.66953299739663
2026-05-12,Alyssa Thomas,PHX,PHX vs MIN,PR,pr,UNDER PR,26.5,14.757774425404886,-11.742225574595114,11.742225574595114,3.431706994142812,0.9986,LOW,49.86000000000001,Low,,,2026-05-12,Alyssa Thomas,PHX,MIN,pr,26.5,under,prizepicks,,0.9986,0.49860000000000004,14.757774425404886,14.554712505137273,10.511232388056092,19.21745224548748,31.633237520016586,low,1,-11.742225574595114,,,77.01622270019563
2026-05-12,Carla Leite,POR,POR vs NYL,PRA,pra,UNDER PRA,21.5,8.703281268815688,-12.796718731184312,12.796718731184312,5.145704743754253,0.9772,MEDIUM,47.72,Medium,,,2026-05-12,Carla Leite,POR,NYL,pra,21.5,under,prizepicks,,0.9772,0.47719999999999996,8.703281268815688,7.654676406913605,3.1959854256424807,15.456399573430438,13.358661392359435,medium,2,-12.796718731184312,,,76.8474785729551
2026-05-12,Luisa Geiselsöder,POR,POR vs NYL,PRA,pra,UNDER PRA,19.5,8.175285211684725,-11.324714788315276,11.324714788315276,3.2629341221519383,0.9971,LOW,49.71,Low,,,2026-05-12,Luisa Geiselsöder,POR,NYL,pra,19.5,under,prizepicks,,0.9971,0.4971,8.175285211684725,7.779498551943243,4.340611325190317,12.515589808194807,21.5322113272502,low,1,-11.324714788315276,,,76.10818112813278
2026-05-12,Luisa Geiselsöder,POR,POR vs NYL,PR,pr,UNDER PR,17.5,6.745196088888784,-10.754803911111216,10.754803911111216,3.018472776389147,0.9966,LOW,49.660000000000004,Low,,,2026-05-12,Luisa Geiselsöder,POR,NYL,pr,17.5,under,prizepicks,,0.9966,0.49660000000000004,6.745196088888784,6.350941366272965,3.2402904165775994,10.790749019206558,21.5322113272502,low,1,-10.754803911111216,,,75.47577025092872
2026-05-12,Breanna Stewart,NYL,NYL vs POR,PRA,pra,UNDER PRA,34.5,21.266011222523428,-13.233988777476572,13.233988777476572,6.289845661111836,0.9711,LOW,47.11,Low,,,2026-05-12,Breanna Stewart,NYL,POR,pra,34.5,under,prizepicks,,0.9711,0.47109999999999996,21.266011222523428,20.818407730500507,13.598239212030853,29.647583207794227,28.020314724650817,low,1,-13.233988777476572,,,74.9620982192161
2026-05-12,Carla Leite,POR,POR vs NYL,PA,pa,UNDER PA,19.5,7.738469459315453,-11.761530540684548,11.761530540684548,5.026288460539727,0.9698,MEDIUM,46.98,Medium,,,2026-05-12,Carla Leite,POR,NYL,pa,19.5,under,prizepicks,,0.9698,0.4698,7.738469459315453,6.68094909638603,2.425414635504042,14.269786120842936,13.358661392359435,medium,2,-11.761530540684548,,,74.88729038245533
2026-05-12,DeWanna Bonner,PHX,PHX vs MIN,PRA,pra,UNDER PRA,19.5,10.435497774218057,-9.064502225781943,9.064502225781943,3.595783550512791,0.9837,MEDIUM,48.370000000000005,Medium,,,2026-05-12,DeWanna Bonner,PHX,MIN,pra,19.5,under,prizepicks,,0.9837,0.4837,10.435497774218057,10.097570592113758,6.168288885083375,15.162509693980958,25.22350097296382,medium,2,-9.064502225781943,,,74.28370725497086
