DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-05-27,Georgia Amoore,WAS,WAS vs SEA,PRA,pra,OVER PRA,15.0,27.167273023905658,12.167273023905658,12.167273023905658,6.305573981575012,0.9868,MEDIUM,48.68,Medium,,,2026-05-27,Georgia Amoore,WAS,SEA,pra,15.0,over,prizepicks,,0.9868,0.4868,27.167273023905658,26.79634098354777,19.362585276295658,35.30808582139512,33.27046925561709,medium,2,12.167273023905658,,,78.01538710157416
2026-05-27,Carla Leite,POR,POR vs CON,PRA,pra,UNDER PRA,23.5,8.806519633079466,-14.693480366920534,14.693480366920534,5.145473305721836,0.9834,LOW,48.34,Low,,,2026-05-27,Carla Leite,POR,CON,pra,23.5,under,prizepicks,,0.9834,0.48340000000000005,8.806519633079466,7.77253043587644,3.302863955579781,15.64234860808028,13.28687852296547,low,1,-14.693480366920534,,,77.5170867226095
2026-05-27,Georgia Amoore,WAS,WAS vs SEA,PA,pa,OVER PA,13.0,24.6648100257068,11.664810025706796,11.664810025706796,6.206617572883854,0.9847,MEDIUM,48.47,Medium,,,2026-05-27,Georgia Amoore,WAS,SEA,pa,13.0,over,prizepicks,,0.9847,0.4847,24.6648100257068,24.238992762632588,17.018550438137964,32.752669038425566,33.27046925561709,medium,2,11.664810025706796,,,77.25042410337532
2026-05-27,Emily Engstler,POR,POR vs CON,PR,pr,UNDER PR,14.0,4.404342609823127,-9.595657390176871,9.595657390176871,2.129543727759484,0.9988,MEDIUM,49.88,Medium,,,2026-05-27,Emily Engstler,POR,CON,pr,14.0,under,prizepicks,,0.9988,0.4988,4.404342609823127,4.0963296641238784,1.9532694865366076,7.13345833278032,13.490579543219177,medium,2,-9.595657390176871,,,76.35037477647344
2026-05-27,Alyssa Thomas,PHX,PHX vs NYL,PRA,pra,UNDER PRA,33.5,21.85120376344394,-11.64879623655606,11.64879623655606,4.308685125258283,0.9927,LOW,49.27,Low,,,2026-05-27,Alyssa Thomas,PHX,NYL,pra,33.5,under,prizepicks,,0.9927,0.4927,21.85120376344394,21.587444692754914,16.51533314967008,27.596626000904436,30.016458504965076,low,1,-11.64879623655606,,,76.13678999170503
2026-05-27,Natasha Cloud,CHI,CHI vs TOR,PRA,pra,UNDER PRA,22.0,13.600518238131595,-8.399481761868403,8.399481761868403,3.1662245057780494,0.9912,MEDIUM,49.12,Medium,,,2026-05-27,Natasha Cloud,CHI,TOR,pra,22.0,under,prizepicks,,0.9912,0.49119999999999997,13.600518238131595,13.448903785762027,9.639913155969095,17.79568629888577,29.12849592876128,medium,2,-8.399481761868403,,,74.67333663973125
2026-05-27,Alyssa Thomas,PHX,PHX vs NYL,PA,pa,UNDER PA,25.5,15.478981423822738,-10.021018576177262,10.021018576177262,3.632148737612599,0.9925,LOW,49.25000000000001,Low,,,2026-05-27,Alyssa Thomas,PHX,NYL,pa,25.5,under,prizepicks,,0.9925,0.49250000000000005,15.478981423822738,15.2568465310207,11.025533057239716,20.19829144569028,30.016458504965076,low,1,-10.021018576177262,,,74.48401233132623
2026-05-27,Carla Leite,POR,POR vs CON,PA,pa,UNDER PA,20.0,7.695346871874186,-12.304653128125814,12.304653128125814,5.019959173025872,0.9733,LOW,47.330000000000005,Low,,,2026-05-27,Carla Leite,POR,CON,pa,20.0,under,prizepicks,,0.9733,0.47330000000000005,7.695346871874186,6.653686229354471,2.375308027647573,14.365882376944592,13.28687852296547,low,1,-12.304653128125814,,,73.86575948381478
2026-05-27,Natasha Cloud,CHI,CHI vs TOR,PA,pa,UNDER PA,18.5,10.839802835910852,-7.660197164089148,7.660197164089148,2.908564107869521,0.99,MEDIUM,49.0,Medium,,,2026-05-27,Natasha Cloud,CHI,TOR,pa,18.5,under,prizepicks,,0.99,0.49,10.839802835910852,10.630667870908656,7.273823180657107,14.706678989806484,29.12849592876128,medium,2,-7.660197164089148,,,73.78405204195198
2026-05-27,Emily Engstler,POR,POR vs CON,PTS,points,UNDER PTS,9.0,2.1974406092698366,-6.802559390730163,6.802559390730163,1.6902035631055266,0.995,MEDIUM,49.5,Medium,,,2026-05-27,Emily Engstler,POR,CON,points,9.0,under,prizepicks,,0.995,0.495,2.1974406092698366,1.873047044522613,0.3797737446334885,4.353337147580047,13.490579543219177,medium,2,-6.802559390730163,,,73.08227677702675
