DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-05-22,Allisha Gray,ATL,ATL vs DAL,PRA,pra,UNDER PRA,27.5,19.31925633457774,-8.18074366542226,8.18074366542226,4.000995093580566,0.9715,MEDIUM,47.150000000000006,Medium,,,2026-05-22,Allisha Gray,ATL,DAL,pra,27.5,under,prizepicks,,0.9715,0.47150000000000003,19.31925633457774,19.115839952401885,14.313759029703515,24.537073180082224,32.396299343456235,medium,2,-8.18074366542226,,,72.09013264572596
2026-05-22,Gabby Williams,GSV,GSV vs IND,PRA,pra,UNDER PRA,22.5,15.07525996396555,-7.42474003603445,7.42474003603445,3.5842397748109542,0.9727,MEDIUM,47.27,Medium,,,2026-05-22,Gabby Williams,GSV,IND,pra,22.5,under,prizepicks,,0.9727,0.4727,15.07525996396555,14.856739341640203,10.692441701868734,19.729160794828275,29.54831517704976,medium,2,-7.42474003603445,,,71.39868949134595
2026-05-22,Allisha Gray,ATL,ATL vs DAL,PR,pr,UNDER PR,24.5,16.93854252747936,-7.56145747252064,7.56145747252064,3.793904037299185,0.9684,MEDIUM,46.84,Medium,,,2026-05-22,Allisha Gray,ATL,DAL,pr,24.5,under,prizepicks,,0.9684,0.46840000000000004,16.93854252747936,16.709706271269283,12.234477451737447,21.90861993314273,32.396299343456235,medium,2,-7.56145747252064,,,71.08334645282433
2026-05-22,Flau'jae Johnson,SEA,SEA vs CON,PRA,pra,OVER PRA,18.5,25.99956116853202,7.499561168532018,7.499561168532018,4.535191764354413,0.9601,MEDIUM,46.01,Medium,,,2026-05-22,Flau'jae Johnson,SEA,CON,pra,18.5,over,prizepicks,,0.9601,0.46009999999999995,25.99956116853202,25.765879679759323,20.31068779546752,31.99708369861693,30.78341910559915,medium,2,7.499561168532018,,,69.93556374169998
2026-05-22,Caitlin Clark,IND,IND vs GSV,PR,pr,OVER PR,23.5,30.066540137465346,6.566540137465346,6.566540137465346,3.8579384659613702,0.9631,MEDIUM,46.309999999999995,Medium,,,2026-05-22,Caitlin Clark,IND,GSV,pr,23.5,over,prizepicks,,0.9631,0.46309999999999996,30.066540137465346,29.90573178156506,25.24354969552412,35.06204579644773,34.36121609879159,medium,2,6.566540137465346,,,69.48487662042909
2026-05-22,Gabby Williams,GSV,GSV vs IND,PR,pr,UNDER PR,18.5,12.260353759520855,-6.239646240479145,6.239646240479145,3.266677613336556,0.9614,MEDIUM,46.14,Medium,,,2026-05-22,Gabby Williams,GSV,IND,pr,18.5,under,prizepicks,,0.9614,0.46140000000000003,12.260353759520855,12.038184501070551,8.244077109307801,16.542268867496663,29.54831517704976,medium,2,-6.239646240479145,,,68.80109569579064
2026-05-22,Caitlin Clark,IND,IND vs GSV,PA,pa,OVER PA,26.5,32.96514171701403,6.465141717014028,6.465141717014028,3.953914572041697,0.9562,MEDIUM,45.620000000000005,Medium,,,2026-05-22,Caitlin Clark,IND,GSV,pa,26.5,over,prizepicks,,0.9562,0.45620000000000005,32.96514171701403,32.800385026539466,27.9874732684756,38.11552078146847,34.36121609879159,medium,2,6.465141717014028,,,68.52097819997778
2026-05-22,Jade Melbourne,SEA,SEA vs CON,PRA,pra,UNDER PRA,16.5,10.028673855599646,-6.471326144400354,6.471326144400354,3.3578118804667154,0.9581,MEDIUM,45.809999999999995,Medium,,,2026-05-22,Jade Melbourne,SEA,CON,pra,16.5,under,prizepicks,,0.9581,0.45809999999999995,10.028673855599646,9.711154992211323,5.999833301049973,14.42065529916506,17.915082485338164,medium,2,-6.471326144400354,,,68.2712786189605
2026-05-22,Azzi Fudd,DAL,DAL vs ATL,PRA,pra,OVER PRA,11.5,20.909646569771063,9.409646569771066,9.409646569771066,6.439024893495126,0.9473,LOW,44.730000000000004,Low,,,2026-05-22,Azzi Fudd,DAL,ATL,pra,11.5,over,prizepicks,,0.9473,0.44730000000000003,20.909646569771063,20.312902812545385,13.27842998608164,29.532947623893826,28.584610585078536,low,1,9.409646569771066,,,68.17968488732343
2026-05-22,Flau'jae Johnson,SEA,SEA vs CON,PR,pr,OVER PR,17.5,23.62889470170606,6.128894701706059,6.128894701706059,4.334352297126524,0.9297,MEDIUM,42.97,Medium,,,2026-05-22,Flau'jae Johnson,SEA,CON,pr,17.5,over,prizepicks,,0.9297,0.42969999999999997,23.62889470170606,23.401507591929004,18.23033785567402,29.28184674285305,30.78341910559915,medium,2,6.128894701706059,,,64.76489727487403
