DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-05-18,Georgia Amoore,WAS,WAS vs DAL,PRA,pra,OVER PRA,13.5,28.457374258262885,14.957374258262885,14.957374258262885,6.409839531255591,0.9957,MEDIUM,49.57,Medium,,,2026-05-18,Georgia Amoore,WAS,DAL,pra,13.5,over,prizepicks,,0.9957,0.49570000000000003,28.457374258262885,28.063936863726035,20.616672364186226,36.87684781880358,33.741305775531714,medium,2,14.957374258262885,,,81.93211343152885
2026-05-18,Georgia Amoore,WAS,WAS vs DAL,PA,pa,OVER PA,11.5,25.94845157546851,14.44845157546851,14.44845157546851,6.31694227518674,0.9958,MEDIUM,49.58,Medium,,,2026-05-18,Georgia Amoore,WAS,DAL,pa,11.5,over,prizepicks,,0.9958,0.4958,25.94845157546851,25.528780008184636,18.197072138038745,34.20052938323498,33.741305775531714,medium,2,14.44845157546851,,,81.43569074873446
2026-05-18,Carla Leite,POR,POR vs CON,PRA,pra,UNDER PRA,23.5,8.721319992413736,-14.778680007586264,14.778680007586264,5.024692747762425,0.9878,LOW,48.78,Low,,,2026-05-18,Carla Leite,POR,CON,pra,23.5,under,prizepicks,,0.9878,0.4878,8.721319992413736,7.704652032651049,3.2882324299813264,15.458028031994091,13.631673956511412,low,1,-14.778680007586264,,,78.1626302262816
2026-05-18,Hailey Van Lith,CON,CON vs POR,PRA,pra,UNDER PRA,15.5,4.506183646998761,-10.99381635300124,10.99381635300124,2.9166098383147494,0.9959,MEDIUM,49.59,Medium,,,2026-05-18,Hailey Van Lith,CON,POR,pra,15.5,under,prizepicks,,0.9959,0.4959,4.506183646998761,3.863362351602498,1.4055984347459776,8.42897234591364,11.854141693874173,medium,2,-10.99381635300124,,,77.33694060381747
2026-05-18,Hailey Van Lith,CON,CON vs POR,PA,pa,UNDER PA,13.5,3.648930594632613,-9.851069405367388,9.851069405367388,2.7105639294280555,0.9938,MEDIUM,49.38,Medium,,,2026-05-18,Hailey Van Lith,CON,POR,pa,13.5,under,prizepicks,,0.9938,0.4938,3.648930594632613,3.007305733532428,0.8532980344734477,7.295549792227193,11.854141693874173,medium,2,-9.851069405367388,,,75.9316936561836
2026-05-18,Luisa Geiselsöder,POR,POR vs CON,PRA,pra,UNDER PRA,19.5,8.913732083423033,-10.586267916576968,10.586267916576968,3.3072756418922435,0.996,LOW,49.6,Low,,,2026-05-18,Luisa Geiselsöder,POR,CON,pra,19.5,under,prizepicks,,0.996,0.496,8.913732083423033,8.55545694754658,4.936688623791528,13.315446185080466,21.904758866507805,low,1,-10.586267916576968,,,75.2434106825722
2026-05-18,Carla Leite,POR,POR vs CON,PA,pa,UNDER PA,20.5,7.680763393931795,-12.819236606068204,12.819236606068204,4.898632472811371,0.9789,LOW,47.89,Low,,,2026-05-18,Carla Leite,POR,CON,pa,20.5,under,prizepicks,,0.9789,0.4789,7.680763393931795,6.56087803059875,2.41718351520896,14.268567254585085,13.631673956511412,low,1,-12.819236606068204,,,75.09068682476355
2026-05-18,Luisa Geiselsöder,POR,POR vs CON,PR,pr,UNDER PR,17.5,7.390562550029211,-10.10943744997079,10.10943744997079,3.061166542988625,0.9968,LOW,49.68,Low,,,2026-05-18,Luisa Geiselsöder,POR,CON,pr,17.5,under,prizepicks,,0.9968,0.4968,7.390562550029211,7.018332067312615,3.76068802289976,11.45660572834691,21.904758866507805,low,1,-10.10943744997079,,,74.86658021596601
2026-05-18,Bridget Carleton,POR,POR vs CON,PTS,points,UNDER PTS,15.5,7.807007386123206,-7.692992613876794,7.692992613876794,3.5781056466017187,0.9673,MEDIUM,46.730000000000004,Medium,,,2026-05-18,Bridget Carleton,POR,CON,points,15.5,under,prizepicks,,0.9673,0.46730000000000005,7.807007386123206,7.365844744198158,3.619780554494712,12.554480105700172,24.154914551920733,medium,2,-7.692992613876794,,,70.83014005043442
2026-05-18,Bridget Carleton,POR,POR vs CON,PRA,pra,UNDER PRA,20.5,12.778373047326845,-7.721626952673157,7.721626952673157,3.974758482480725,0.9591,MEDIUM,45.91,Medium,,,2026-05-18,Bridget Carleton,POR,CON,pra,20.5,under,prizepicks,,0.9591,0.45909999999999995,12.778373047326845,12.383749118731428,8.047530595769123,17.95495388242836,24.154914551920733,medium,2,-7.721626952673157,,,69.83377438923078
2026-05-18,Saniya Rivers,CON,CON vs POR,PR,pr,OVER PR,11.5,17.534394623179427,6.034394623179427,6.034394623179427,4.021518920088671,0.9468,MEDIUM,44.68,Medium,,,2026-05-18,Saniya Rivers,CON,POR,pr,11.5,over,prizepicks,,0.9468,0.4468,17.534394623179427,17.270424812472204,12.671028091397698,22.833155031927635,26.0709911420704,medium,2,6.034394623179427,,,66.66652435744155
2026-05-18,Saniya Rivers,CON,CON vs POR,PTS,points,OVER PTS,9.0,13.74530316066152,4.74530316066152,4.74530316066152,3.786817888342173,0.9097,MEDIUM,40.97,Medium,,,2026-05-18,Saniya Rivers,CON,POR,points,9.0,over,prizepicks,,0.9097,0.40969999999999995,13.74530316066152,13.438004473339936,9.184485286108828,18.68971270876293,26.0709911420704,medium,2,4.74530316066152,,,60.73993289492363
