GAME_ID,TEAM_ID,TEAM_ABBREVIATION,PERIOD,STINT_INDEX,START_SEC_REMAINING,END_SEC_REMAINING,SECONDS_PLAYED,LINEUP_PLAYER_IDS
22500651,1610612743,DEN,1,0,720,0,720,203501|203999|1627750|1629661|1631128
22500651,1610612743,DEN,2,0,720,0,720,203501|203999|1631128
22500651,1610612743,DEN,3,0,720,0,720,203999|1631128
22500651,1610612743,DEN,4,0,720,0,720,203999
22500651,1610612763,MEM,1,0,720,0,720,1629660|1641707|1641713|1642377|1642907
22500651,1610612763,MEM,2,0,720,0,720,
22500651,1610612763,MEM,3,0,720,0,720,
22500651,1610612763,MEM,4,0,720,0,720,
22500652,1610612742,DAL,1,0,720,445,275,203114|1630314|1631108|1642843|1642967
22500652,1610612742,DAL,1,0,720,0,720,203114|1630314|1631108|1642843|1642967
22500652,1610612742,DAL,1,1,445,408,37,203114|1630314|1630619|1631108|1642843|1642967
22500652,1610612742,DAL,1,2,408,362,46,203114|1630314|1630619|1631108|1642843|1642967
22500652,1610612742,DAL,1,3,362,320,42,1630314|1630619|1631108|1641890|1642843|1642967
22500652,1610612742,DAL,1,4,320,257,63,1630314|1630619|1641890|1642843|1642967
22500652,1610612742,DAL,1,5,257,155,102,1630314|1630619|1641890|1642358|1642967
22500652,1610612742,DAL,1,6,155,0,155,1629655|1630314|1641890|1642358|1642967
22500652,1610612742,DAL,2,0,720,495,225,1629655|1630314|1641890|1642358|1642967
22500652,1610612742,DAL,2,0,720,0,720,1630314|1642967
22500652,1610612742,DAL,2,1,495,450,45,1630314|1630619|1641890|1642358|1642967
22500652,1610612742,DAL,2,2,450,355,95,203114|1630314|1630619|1641890|1642358
22500652,1610612742,DAL,2,4,355,349,6,203114|1630314|1630619|1641890|1642358
22500652,1610612742,DAL,2,5,349,181,168,203114|1630314|1630619|1641890|1642358
22500652,1610612742,DAL,2,6,181,172,9,203114|1629655|1630314|1641890|1642358
22500652,1610612742,DAL,2,9,172,0,172,203114|203939|1630314|1631108|1642843
22500652,1610612742,DAL,3,0,720,449,271,203114|203939|1630314|1631108|1642843
22500652,1610612742,DAL,3,0,720,0,720,1630314
22500652,1610612742,DAL,3,1,449,347,102,203114|1630314|1630619|1631108|1642843
22500652,1610612742,DAL,3,3,347,258,89,1630314|1630619|1641890|1642843|1642967
22500652,1610612742,DAL,3,5,258,126,132,1630619|1641890|1642358|1642948|1642967
22500652,1610612742,DAL,3,6,126,0,126,203939|1641890|1642358|1642948|1642967
22500652,1610612742,DAL,4,0,720,556,164,203939|1641890|1642358|1642948|1642967
22500652,1610612742,DAL,4,0,720,0,720,
22500652,1610612742,DAL,4,1,556,410,146,203939|1631108|1641890|1642358|1642948|1642967
22500652,1610612742,DAL,4,3,410,283,127,1630619|1631108|1641890|1642358|1642948|1642967
22500652,1610612742,DAL,4,5,283,0,283,1630619|1641890|1642358|1642948|1642967
22500652,1610612749,MIL,1,0,720,257,463,1626167|1630579|1631157|1631172|1631260
22500652,1610612749,MIL,1,0,720,0,720,1626167|1630579|1631157|1631172|1631260
22500652,1610612749,MIL,1,2,257,237,20,1626167|1627752|1630579|1631172|1631260
22500652,1610612749,MIL,1,4,237,155,82,1626167|1627752|1631172|1631250|1631260
22500652,1610612749,MIL,1,5,155,0,155,1627752|1631157|1631172|1631250|1631260
22500652,1610612749,MIL,2,0,720,495,225,1627752|1631157|1631172|1631250|1631260
22500652,1610612749,MIL,2,0,720,0,720,1631172|1631260
22500652,1610612749,MIL,2,1,495,355,140,1627752|1628398|1631172|1631250|1631260
22500652,1610612749,MIL,2,3,355,304,51,1626167|1628398|1629018|1631172|1631250
22500652,1610612749,MIL,2,4,304,181,123,1626167|1628398|1629018|1631157|1631250
22500652,1610612749,MIL,2,5,181,0,181,1626167|1628398|1629018|1631157|1631250|1631260
22500652,1610612749,MIL,3,0,720,347,373,1626167|1628398|1629018|1631157|1631250|1631260
22500652,1610612749,MIL,3,0,720,0,720,
22500652,1610612749,MIL,3,1,347,307,40,1626167|1628398|1629018|1631172|1631250|1631260
22500652,1610612749,MIL,3,2,307,258,49,1626167|1629018|1631172|1631250|1631260
22500652,1610612749,MIL,3,3,258,179,79,1626167|1627752|1629018|1631172|1631250|1631260
22500652,1610612749,MIL,3,4,179,0,179,1626167|1627752|1631157|1631172|1631250|1631260
22500652,1610612749,MIL,4,0,720,556,164,1626167|1627752|1631157|1631172|1631250|1631260
22500652,1610612749,MIL,4,0,720,0,720,
22500652,1610612749,MIL,4,1,556,283,273,1626167|1630579|1631157|1631172|1631250|1631260
22500652,1610612749,MIL,4,2,283,272,11,1626167|1630579|1631172|1631250|1631260|1641748
22500652,1610612749,MIL,4,3,272,168,104,1626167|1627752|1631172|1631250|1631260|1641748
22500652,1610612749,MIL,4,4,168,0,168,1626167|1627752|1630828|1631172|1631250|1641748
22500886,1610612748,MIA,1,0,720,0,720,203952|1628389|1629639|1631170|1642276
22500886,1610612748,MIA,2,0,720,0,720,1631170|1642276
22500886,1610612748,MIA,3,0,720,0,720,
22500886,1610612748,MIA,4,0,720,0,720,
22500886,1610612751,BKN,1,0,720,0,720,1629008|1629611|1629651|1641730|1642879
22500886,1610612751,BKN,2,0,720,0,720,1642879
22500886,1610612751,BKN,3,0,720,0,720,
22500886,1610612751,BKN,4,0,720,0,720,
22500887,1610612752,NYK,1,0,720,0,720,1626157|1628384|1628404|1628969|1628973
22500887,1610612752,NYK,2,0,720,0,720,1628973
22500887,1610612752,NYK,3,0,720,0,720,1628973
22500887,1610612752,NYK,4,0,720,0,720,1628973
22500887,1610612761,TOR,1,0,720,0,720,1627742|1627751|1629628|1630193|1630567
22500887,1610612761,TOR,2,0,720,0,720,
22500887,1610612761,TOR,3,0,720,0,720,
22500887,1610612761,TOR,4,0,720,0,720,
22500893,1610612752,NYK,1,0,720,0,720,1626157|1628384|1628969|1628973|1629013
22500893,1610612752,NYK,2,0,720,0,720,1628973|1629013
22500893,1610612752,NYK,3,0,720,0,720,1628973
22500893,1610612752,NYK,4,0,720,0,720,
22500893,1610612760,OKC,1,0,720,0,720,1628983|1629652|1630198|1631096|1641717
22500893,1610612760,OKC,2,0,720,0,720,1630198
22500893,1610612760,OKC,3,0,720,0,720,
22500893,1610612760,OKC,4,0,720,0,720,
22500894,1610612738,BOS,1,0,720,0,720,1627759|1628401|1630573|1631248|1642864
22500894,1610612738,BOS,2,0,720,0,720,1642864
22500894,1610612738,BOS,3,0,720,0,720,
22500894,1610612738,BOS,4,0,720,0,720,
22500894,1610612766,CHA,1,0,720,0,720,1628970|1630163|1631217|1641706|1642851
22500894,1610612766,CHA,2,0,720,0,720,1628970
22500894,1610612766,CHA,3,0,720,0,720,1628970
22500894,1610612766,CHA,4,0,720,0,720,
22500895,1610612755,PHI,1,0,720,0,720,1629656|1630178|1631133|1631230|1641737
22500895,1610612755,PHI,2,0,720,0,720,1631133
22500895,1610612755,PHI,3,0,720,0,720,
22500895,1610612755,PHI,4,0,720,0,720,
22500895,1610612762,UTA,1,0,720,0,720,1641718|1642262|1642268|1642271|1642846
22500895,1610612762,UTA,2,0,720,0,720,1642268
22500895,1610612762,UTA,3,0,720,0,720,
22500895,1610612762,UTA,4,0,720,0,720,
22500896,1610612757,POR,1,0,720,0,720,201950|203924|1629057|1630703|1641739
22500896,1610612757,POR,2,0,720,0,720,1629057
22500896,1610612757,POR,3,0,720,0,720,
22500896,1610612757,POR,4,0,720,0,720,
22500896,1610612763,MEM,1,0,720,0,720,1641712|1641713|1641765|1642377|1642914
22500896,1610612763,MEM,2,0,720,0,720,
22500896,1610612763,MEM,3,0,720,0,720,
22500896,1610612763,MEM,4,0,720,0,720,
22500897,1610612737,ATL,1,0,720,0,720,203468|1629638|1630168|1630552|1630700
22500897,1610612737,ATL,2,0,720,0,720,
22500897,1610612737,ATL,3,0,720,0,720,
22500897,1610612737,ATL,4,0,720,0,720,
22500897,1610612749,MIL,1,0,720,0,720,203507|1626171|1631157|1631172|1631260
22500897,1610612749,MIL,2,0,720,0,720,1626171
22500897,1610612749,MIL,3,0,720,0,720,
22500897,1610612749,MIL,4,0,720,0,720,
22500898,1610612746,LAC,1,0,720,0,720,202695|1627739|1627884|1629636|1641757
22500898,1610612746,LAC,2,0,720,0,720,1629636|1641757
22500898,1610612746,LAC,3,0,720,0,720,
22500898,1610612746,LAC,4,0,720,0,720,
22500898,1610612754,IND,1,0,720,0,720,1627783|1629614|1630643|1630695|1641716
22500898,1610612754,IND,2,0,720,0,720,
22500898,1610612754,IND,3,0,720,0,720,
22500898,1610612754,IND,4,0,720,0,720,
22500899,1610612742,DAL,1,0,720,0,720,203114|1629023|1630230|1631108|1642843
22500899,1610612742,DAL,2,0,720,0,720,1630230
22500899,1610612742,DAL,3,0,720,0,720,
22500899,1610612742,DAL,4,0,720,0,720,
22500899,1610612753,ORL,1,0,720,0,720,1628976|1630217|1630591|1631094|1641783
22500899,1610612753,ORL,2,0,720,0,720,1641783
22500899,1610612753,ORL,3,0,720,0,720,
22500899,1610612753,ORL,4,0,720,0,720,
22500900,1610612762,UTA,1,0,720,0,720,1629723|1642262|1642268|1642271|1642846
22500900,1610612762,UTA,2,0,720,0,720,
22500900,1610612762,UTA,3,0,720,0,720,
22500900,1610612762,UTA,4,0,720,0,720,
22500900,1610612764,WAS,1,0,720,0,720,1630264|1641731|1641778|1642860|1642882
22500900,1610612764,WAS,2,0,720,0,720,1630264|1642860
22500900,1610612764,WAS,3,0,720,0,720,
22500900,1610612764,WAS,4,0,720,0,720,
22500901,1610612748,MIA,1,0,720,0,720,1628389|1629639|1631170|1641796|1642276
22500901,1610612748,MIA,2,0,720,0,720,1631170|1642276
22500901,1610612748,MIA,3,0,720,0,720,
22500901,1610612748,MIA,4,0,720,0,720,
22500901,1610612751,BKN,1,0,720,0,720,1629008|1629611|1629651|1641730|1642849
22500901,1610612751,BKN,2,0,720,0,720,
22500901,1610612751,BKN,3,0,720,0,720,
22500901,1610612751,BKN,4,0,720,0,720,
22500902,1610612744,GSW,1,0,720,0,720,201143|203110|1629001|1630611|1641764
22500902,1610612744,GSW,2,0,720,0,720,
22500902,1610612744,GSW,3,0,720,0,720,
22500902,1610612744,GSW,4,0,720,0,720,
22500902,1610612745,HOU,1,0,720,0,720,201142|1630578|1631095|1641708|1642263
22500902,1610612745,HOU,2,0,720,0,720,201142|1642263
22500902,1610612745,HOU,3,0,720,0,720,201142|1642263
22500902,1610612745,HOU,4,0,720,0,720,
22500903,1610612750,MIN,1,0,720,0,720,203497|203944|1628978|1630162|1630245
22500903,1610612750,MIN,2,0,720,0,720,1630245
22500903,1610612750,MIN,3,0,720,0,720,1630245
22500903,1610612750,MIN,4,0,720,0,720,1630245
22500903,1610612761,TOR,1,0,720,0,720,1627742|1627751|1629628|1630193|1630567
22500903,1610612761,TOR,2,0,720,0,720,
22500903,1610612761,TOR,3,0,720,0,720,
22500903,1610612761,TOR,4,0,720,0,720,
22500904,1610612759,SAS,1,0,720,0,720,1628368|1630170|1630577|1641705|1642264
22500904,1610612759,SAS,2,0,720,0,720,
22500904,1610612759,SAS,3,0,720,0,720,
22500904,1610612759,SAS,4,0,720,0,720,
22500904,1610612765,DET,1,0,720,0,720,202699|1627747|1629130|1630191|1630595
22500904,1610612765,DET,2,0,720,0,720,1627747|1630191
22500904,1610612765,DET,3,0,720,0,720,
22500904,1610612765,DET,4,0,720,0,720,
22500905,1610612741,CHI,1,0,720,0,720,1627824|1629012|1630171|1630200|1630208
22500905,1610612741,CHI,2,0,720,0,720,1630208
22500905,1610612741,CHI,3,0,720,0,720,
22500905,1610612741,CHI,4,0,720,0,720,
22500905,1610612756,PHX,1,0,720,0,720,1626164|1628960|1630224|1631221|1642345
22500905,1610612756,PHX,2,0,720,0,720,1628960
22500905,1610612756,PHX,3,0,720,0,720,
22500905,1610612756,PHX,4,0,720,0,720,
22500906,1610612743,DEN,1,0,720,0,720,203999|1627750|1628971|1631124|1631128
22500906,1610612743,DEN,2,0,720,0,720,1628971
22500906,1610612743,DEN,3,0,720,0,720,
22500906,1610612743,DEN,4,0,720,0,720,
22500906,1610612747,LAL,1,0,720,0,720,2544|203935|1629029|1629060|1630559
22500906,1610612747,LAL,2,0,720,0,720,1629060
22500906,1610612747,LAL,3,0,720,0,720,1629060
22500906,1610612747,LAL,4,0,720,0,720,
22500907,1610612740,NOP,1,0,720,0,720,1629627|1630180|1630530|1631121|1642847
22500907,1610612740,NOP,2,0,720,0,720,1631121|1642847
22500907,1610612740,NOP,3,0,720,0,720,
22500907,1610612740,NOP,4,0,720,0,720,
22500907,1610612758,SAC,1,0,720,0,720,201566|201942|1628370|1630173|1642875
22500907,1610612758,SAC,2,0,720,0,720,1628370
22500907,1610612758,SAC,3,0,720,0,720,
22500907,1610612758,SAC,4,0,720,0,720,
22500908,1610612738,BOS,1,0,720,0,720,1627759|1628369|1628401|1629674|1630202
22500908,1610612738,BOS,2,0,720,0,720,1630202
22500908,1610612738,BOS,3,0,720,0,720,
22500908,1610612738,BOS,4,0,720,0,720,
22500908,1610612742,DAL,1,0,720,0,720,1629023|1630230|1630619|1631108|1642843
22500908,1610612742,DAL,2,0,720,0,720,1630230
22500908,1610612742,DAL,3,0,720,0,720,
22500908,1610612742,DAL,4,0,720,0,720,
22500911,1610612743,DEN,1,0,720,0,720,203501|203932|203999|1629661|1631128
22500911,1610612743,DEN,2,0,720,0,720,203501|203999|1631128
22500911,1610612743,DEN,3,0,720,0,720,203501|203999|1631128
22500911,1610612743,DEN,4,0,720,0,720,203501|203999|1631128
22500911,1610612752,NYK,1,0,720,0,720,1626157|1628384|1628404|1628969|1628973
22500911,1610612752,NYK,2,0,720,0,720,1628973
22500911,1610612752,NYK,3,0,720,0,720,1628973
22500911,1610612752,NYK,4,0,720,0,720,1628973
22500912,1610612740,NOP,1,0,720,0,720,1627749|1629627|1630180|1630529|1630530
22500912,1610612740,NOP,2,0,720,0,720,
22500912,1610612740,NOP,3,0,720,0,720,
22500912,1610612740,NOP,4,0,720,0,720,
22500912,1610612756,PHX,1,0,720,0,720,1626164|1626220|1628960|1630224|1631221
22500912,1610612756,PHX,2,0,720,0,720,1628960
22500912,1610612756,PHX,3,0,720,0,720,
22500912,1610612756,PHX,4,0,720,0,720,
22500913,1610612746,LAC,1,0,720,0,720,201572|202695|1627739|1627884|1642920
22500913,1610612746,LAC,2,0,720,0,720,
22500913,1610612746,LAC,3,0,720,0,720,
22500913,1610612746,LAC,4,0,720,0,720,
22500913,1610612759,SAS,1,0,720,0,720,1628368|1628436|1630170|1630577|1642264
22500913,1610612759,SAS,2,0,720,0,720,1628436
22500913,1610612759,SAS,3,0,720,0,720,
22500913,1610612759,SAS,4,0,720,0,720,
22500914,1610612747,LAL,1,0,720,0,720,203935|1628379|1629029|1629637|1630559
22500914,1610612747,LAL,2,0,720,0,720,1628379|1629029
22500914,1610612747,LAL,3,0,720,0,720,1629029
22500914,1610612747,LAL,4,0,720,0,720,1629029
22500914,1610612754,IND,1,0,720,0,720,1627783|1629614|1630643|1641716|1641767
22500914,1610612754,IND,2,0,720,0,720,1641767
22500914,1610612754,IND,3,0,720,0,720,
22500914,1610612754,IND,4,0,720,0,720,
22500915,1610612750,MIN,1,0,720,0,720,203497|1628978|1629675|1630162|1630183
22500915,1610612750,MIN,2,0,720,0,720,1629675
22500915,1610612750,MIN,3,0,720,0,720,
22500915,1610612750,MIN,4,0,720,0,720,
22500915,1610612753,ORL,1,0,720,0,720,1630217|1630591|1631094|1641724|1641783
22500915,1610612753,ORL,2,0,720,0,720,1641783
22500915,1610612753,ORL,3,0,720,0,720,1641783
22500915,1610612753,ORL,4,0,720,0,720,
22500916,1610612751,BKN,1,0,720,0,720,1629008|1629611|1629651|1630533|1641730
22500916,1610612751,BKN,2,0,720,0,720,
22500916,1610612751,BKN,3,0,720,0,720,
22500916,1610612751,BKN,4,0,720,0,720,
22500916,1610612765,DET,1,0,720,0,720,202699|1629130|1631105|1631204|1642450
22500916,1610612765,DET,2,0,720,0,720,
22500916,1610612765,DET,3,0,720,0,720,
22500916,1610612765,DET,4,0,720,0,720,
22500917,1610612737,ATL,1,0,720,0,720,203468|1629638|1630168|1630552|1630700
22500917,1610612737,ATL,2,0,720,0,720,
22500917,1610612737,ATL,3,0,720,0,720,
22500917,1610612737,ATL,4,0,720,0,720,
22500917,1610612755,PHI,1,0,720,0,720,1626162|1629656|1630178|1631230|1641737
22500917,1610612755,PHI,2,0,720,0,720,1630178
22500917,1610612755,PHI,3,0,720,0,720,1630178
22500917,1610612755,PHI,4,0,720,0,720,
22500918,1610612746,LAC,1,0,720,0,720,202695|1627884|1629636|1631097|1641757
22500918,1610612746,LAC,2,0,720,0,720,1631097|1641757
22500918,1610612746,LAC,3,0,720,0,720,
22500918,1610612746,LAC,4,0,720,0,720,
22500918,1610612763,MEM,1,0,720,0,720,1629660|1630590|1641707|1642377|1642942
22500918,1610612763,MEM,2,0,720,0,720,1641707
22500918,1610612763,MEM,3,0,720,0,720,1641707
22500918,1610612763,MEM,4,0,720,0,720,
22500919,1610612749,MIL,1,0,720,0,720,203507|1628398|1630579|1631157|1631172
22500919,1610612749,MIL,2,0,720,0,720,1630579
22500919,1610612749,MIL,3,0,720,0,720,
22500919,1610612749,MIL,4,0,720,0,720,
22500919,1610612762,UTA,1,0,720,0,720,1629723|1641718|1642262|1642271|1642846
22500919,1610612762,UTA,2,0,720,0,720,1629723
22500919,1610612762,UTA,3,0,720,0,720,1629723
22500919,1610612762,UTA,4,0,720,0,720,1629723
22500921,1610612738,BOS,1,0,720,0,720,1627759|1628369|1628401|1629674|1630202
22500921,1610612738,BOS,2,0,720,0,720,1627759|1630202
22500921,1610612738,BOS,3,0,720,0,720,1627759
22500921,1610612738,BOS,4,0,720,0,720,
22500921,1610612739,CLE,1,0,720,0,720,201935|1628378|1630241|1630596|1642281
22500921,1610612739,CLE,2,0,720,0,720,1642281
22500921,1610612739,CLE,3,0,720,0,720,
22500921,1610612739,CLE,4,0,720,0,720,
22500922,1610612747,LAL,1,0,720,0,720,203935|1628379|1629029|1629060|1630559
22500922,1610612747,LAL,2,0,720,0,720,1628379|1629029
22500922,1610612747,LAL,3,0,720,0,720,1629029
22500922,1610612747,LAL,4,0,720,0,720,1629029
22500922,1610612752,NYK,1,0,720,0,720,1626157|1628384|1628969|1628973|1629013
22500922,1610612752,NYK,2,0,720,0,720,1628973|1629013
22500922,1610612752,NYK,3,0,720,0,720,1628973
22500922,1610612752,NYK,4,0,720,0,720,1628973
22500926,1610612749,MIL,1,0,720,0,720,1626171|1629018|1630579|1631172|1631260
22500926,1610612749,MIL,2,0,720,0,720,1626171|1629018
22500926,1610612749,MIL,3,0,720,0,720,
22500926,1610612749,MIL,4,0,720,0,720,
22500926,1610612753,ORL,1,0,720,0,720,1628975|1630217|1631094|1641724|1641783
22500926,1610612753,ORL,2,0,720,0,720,1628975|1641724
22500926,1610612753,ORL,3,0,720,0,720,
22500926,1610612753,ORL,4,0,720,0,720,
22500927,1610612745,HOU,1,0,720,0,720,201142|1630578|1631095|1641708|1642263
22500927,1610612745,HOU,2,0,720,0,720,201142
22500927,1610612745,HOU,3,0,720,0,720,201142
22500927,1610612745,HOU,4,0,720,0,720,201142
22500927,1610612759,SAS,1,0,720,0,720,1628368|1630170|1630577|1641705|1642264
22500927,1610612759,SAS,2,0,720,0,720,
22500927,1610612759,SAS,3,0,720,0,720,
22500927,1610612759,SAS,4,0,720,0,720,
22500928,1610612756,PHX,1,0,720,0,720,1626164|1626220|1630224|1631221|1642345
22500928,1610612756,PHX,2,0,720,0,720,
22500928,1610612756,PHX,3,0,720,0,720,
22500928,1610612756,PHX,4,0,720,0,720,
22500928,1610612766,CHA,1,0,720,0,720,1628970|1630163|1631217|1641706|1642851
22500928,1610612766,CHA,2,0,720,0,720,
22500928,1610612766,CHA,3,0,720,0,720,
22500928,1610612766,CHA,4,0,720,0,720,
22500929,1610612754,IND,1,0,720,0,720,1627783|1629614|1630174|1630643|1641716
22500929,1610612754,IND,2,0,720,0,720,
22500929,1610612754,IND,3,0,720,0,720,
22500929,1610612754,IND,4,0,720,0,720,
22500929,1610612757,POR,1,0,720,0,720,201950|203924|1630166|1630703|1641739
22500929,1610612757,POR,2,0,720,0,720,1630703
22500929,1610612757,POR,3,0,720,0,720,1630703
22500929,1610612757,POR,4,0,720,0,720,1630703
22500930,1610612741,CHI,1,0,720,0,720,1627824|1630171|1630200|1630581|1641824
22500930,1610612741,CHI,2,0,720,0,720,
22500930,1610612741,CHI,3,0,720,0,720,
22500930,1610612741,CHI,4,0,720,0,720,
22500930,1610612758,SAC,1,0,720,0,720,201566|1630173|1631342|1642363|1642875
22500930,1610612758,SAC,2,0,720,0,720,
22500930,1610612758,SAC,3,0,720,0,720,
22500930,1610612758,SAC,4,0,720,0,720,
22500953,1610612755,PHI,1,0,720,0,720,1629656|1630699|1631230|1642348|1642845
22500953,1610612755,PHI,2,0,720,0,720,1630699|1642845
22500953,1610612755,PHI,3,0,720,0,720,1630699|1642845
22500953,1610612755,PHI,4,0,720,0,720,1630699
22500953,1610612765,DET,1,0,720,0,720,1628989|1629130|1630595|1631204|1641842
22500953,1610612765,DET,2,0,720,0,720,1628989|1641842
22500953,1610612765,DET,3,0,720,0,720,
22500953,1610612765,DET,4,0,720,0,720,
22500954,1610612754,IND,1,0,720,0,720,1630679|1641716|1641771|1642880|1643007
22500954,1610612754,IND,2,0,720,0,720,1641771
22500954,1610612754,IND,3,0,720,0,720,
22500954,1610612754,IND,4,0,720,0,720,
22500954,1610612756,PHX,1,0,720,0,720,1626164|1626220|1630224|1631221|1642345
22500954,1610612756,PHX,2,0,720,0,720,1626164
22500954,1610612756,PHX,3,0,720,0,720,1626164
22500954,1610612756,PHX,4,0,720,0,720,1626164
22500955,1610612753,ORL,1,0,720,0,720,1628976|1630217|1630591|1631094|1641783
22500955,1610612753,ORL,2,0,720,0,720,
22500955,1610612753,ORL,3,0,720,0,720,
22500955,1610612753,ORL,4,0,720,0,720,
22500955,1610612764,WAS,1,0,720,0,720,1641731|1641778|1642259|1642267|1642860
22500955,1610612764,WAS,2,0,720,0,720,1641778|1642267
22500955,1610612764,WAS,3,0,720,0,720,1641778
22500955,1610612764,WAS,4,0,720,0,720,1641778
22500956,1610612737,ATL,1,0,720,0,720,203468|1629638|1630168|1630552|1642258
22500956,1610612737,ATL,2,0,720,0,720,1642258
22500956,1610612737,ATL,3,0,720,0,720,
22500956,1610612737,ATL,4,0,720,0,720,
22500956,1610612751,BKN,1,0,720,0,720,1629651|1631169|1642874|1642879|1642962
22500956,1610612751,BKN,2,0,720,0,720,1631169
22500956,1610612751,BKN,3,0,720,0,720,1631169
22500956,1610612751,BKN,4,0,720,0,720,1631169
22500957,1610612748,MIA,1,0,720,0,720,1628389|1631170|1641796|1642276|1642857
22500957,1610612748,MIA,2,0,720,0,720,1631170|1642857
22500957,1610612748,MIA,3,0,720,0,720,1642857
22500957,1610612748,MIA,4,0,720,0,720,
22500957,1610612749,MIL,1,0,720,0,720,203507|1626171|1629645|1630579|1631157
22500957,1610612749,MIL,2,0,720,0,720,1626171|1630579|1631157
22500957,1610612749,MIL,3,0,720,0,720,
22500957,1610612749,MIL,4,0,720,0,720,
22500961,1610612763,MEM,1,0,720,0,720,1629660|1631174|1641707|1642285|1642907
22500961,1610612763,MEM,2,0,720,0,720,
22500961,1610612763,MEM,3,0,720,0,720,
22500961,1610612763,MEM,4,0,720,0,720,
22500961,1610612765,DET,1,0,720,0,720,1627747|1628989|1629130|1630595|1631105
22500961,1610612765,DET,2,0,720,0,720,1627747|1628989
22500961,1610612765,DET,3,0,720,0,720,
22500961,1610612765,DET,4,0,720,0,720,
22500962,1610612752,NYK,1,0,720,0,720,1628384|1628969|1628973|1629011|1629013
22500962,1610612752,NYK,2,0,720,0,720,
22500962,1610612752,NYK,3,0,720,0,720,
22500962,1610612752,NYK,4,0,720,0,720,
22500962,1610612754,IND,1,0,720,0,720,1627826|1629614|1630174|1641716|1641738
22500962,1610612754,IND,2,0,720,0,720,
22500962,1610612754,IND,3,0,720,0,720,
22500962,1610612754,IND,4,0,720,0,720,
22500963,1610612756,PHX,1,0,720,0,720,1626164|1626220|1628960|1630224|1631221
22500963,1610612756,PHX,2,0,720,0,720,1628960
22500963,1610612756,PHX,3,0,720,0,720,
22500963,1610612756,PHX,4,0,720,0,720,
22500963,1610612761,TOR,1,0,720,0,720,1627742|1629628|1630193|1630567|1642347
22500963,1610612761,TOR,2,0,720,0,720,1642347
22500963,1610612761,TOR,3,0,720,0,720,
22500963,1610612761,TOR,4,0,720,0,720,
22500964,1610612740,NOP,1,0,720,0,720,1627749|1629627|1630180|1630529|1630530
22500964,1610612740,NOP,2,0,720,0,720,
22500964,1610612740,NOP,3,0,720,0,720,
22500964,1610612740,NOP,4,0,720,0,720,
22500964,1610612745,HOU,1,0,720,0,720,201142|1627827|1631095|1641708|1642263
22500964,1610612745,HOU,2,0,720,0,720,1642263
22500964,1610612745,HOU,3,0,720,0,720,
22500964,1610612745,HOU,4,0,720,0,720,
22500965,1610612739,CLE,1,0,720,0,720,201935|1628378|1628418|1630596|1631165
22500965,1610612739,CLE,2,0,720,0,720,1628418
22500965,1610612739,CLE,3,0,720,0,720,
22500965,1610612739,CLE,4,0,720,0,720,
22500965,1610612742,DAL,1,0,720,0,720,1628963|1630230|1631108|1642843|1642948
22500965,1610612742,DAL,2,0,720,0,720,
22500965,1610612742,DAL,3,0,720,0,720,
22500965,1610612742,DAL,4,0,720,0,720,
22500966,1610612744,GSW,1,0,720,0,720,204001|1629001|1630611|1641764|1642954
22500966,1610612744,GSW,2,0,720,0,720,
22500966,1610612744,GSW,3,0,720,0,720,
22500966,1610612744,GSW,4,0,720,0,720,
22500966,1610612750,MIN,1,0,720,0,720,203497|1628978|1630162|1630183|1630245
22500966,1610612750,MIN,2,0,720,0,720,1630245
22500966,1610612750,MIN,3,0,720,0,720,
22500966,1610612750,MIN,4,0,720,0,720,
22500967,1610612757,POR,1,0,720,0,720,201950|203924|1630166|1630703|1642270
22500967,1610612757,POR,2,0,720,0,720,1630703
22500967,1610612757,POR,3,0,720,0,720,1630703
22500967,1610612757,POR,4,0,720,0,720,1630703
22500967,1610612762,UTA,1,0,720,0,720,1641729|1641989|1642262|1642268|1643016
22500967,1610612762,UTA,2,0,720,0,720,1641989|1643016
22500967,1610612762,UTA,3,0,720,0,720,1643016
22500967,1610612762,UTA,4,0,720,0,720,1643016
22500968,1610612741,CHI,1,0,720,0,720,1630200|1630208|1630581|1631159|1641824
22500968,1610612741,CHI,2,0,720,0,720,
22500968,1610612741,CHI,3,0,720,0,720,
22500968,1610612741,CHI,4,0,720,0,720,
22500968,1610612746,LAC,1,0,720,0,720,201572|202695|1627739|1627884|1631097
22500968,1610612746,LAC,2,0,720,0,720,1631097
22500968,1610612746,LAC,3,0,720,0,720,
22500968,1610612746,LAC,4,0,720,0,720,
22500970,1610612737,ATL,1,0,720,0,720,203468|1629638|1630168|1630552|1630700
22500970,1610612737,ATL,2,0,720,0,720,
22500970,1610612737,ATL,3,0,720,0,720,
22500970,1610612737,ATL,4,0,720,0,720,
22500970,1610612749,MIL,1,0,720,0,720,1626171|1628398|1629645|1630579|1631157
22500970,1610612749,MIL,2,0,720,0,720,1626171
22500970,1610612749,MIL,3,0,720,0,720,
22500970,1610612749,MIL,4,0,720,0,720,
22500971,1610612738,BOS,1,0,720,0,720,1627759|1628369|1628401|1629674|1630202
22500971,1610612738,BOS,2,0,720,0,720,1627759|1630202
22500971,1610612738,BOS,3,0,720,0,720,1627759
22500971,1610612738,BOS,4,0,720,0,720,
22500971,1610612764,WAS,1,0,720,0,720,1629027|1641731|1642364|1642848|1642860
