PLAYER_NAME,TEAM,STAT,LINE,IS_REGULAR_HINT,IS_GOBLIN,IS_DEMON,START_TIME_ET,BOARD_TIME_ET,UPDATED_AT_ET
Isaiah Hartenstein,OKC,Pts+Rebs+Asts,17.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:15.119000-04:00,2026-05-25T19:00:49.409000-04:00
Isaiah Hartenstein,OKC,Rebounds,7.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:57:30.457000-04:00,2026-05-24T23:08:03.009000-04:00
Isaiah Hartenstein,OKC,Rebounds - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:40.501000-04:00,2026-05-25T17:37:44.425000-04:00
Isaiah Hartenstein,OKC,Rebs+Asts,9.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:16.023000-04:00,2026-05-25T20:07:01.051000-04:00
Isaiah Hartenstein,OKC,Steals,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:06:13.555000-04:00,2026-05-25T01:04:13.637000-04:00
Isaiah Hartenstein,OKC,Turnovers,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:41.777000-04:00,2026-05-25T13:56:01.918000-04:00
Isaiah Hartenstein,OKC,Two Pointers Attempted,5.5,True,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-26T04:06:00.342000-04:00
Isaiah Hartenstein,OKC,Two Pointers Made,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
Jalen Williams,OKC,3-PT Attempted,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-01T08:09:00-04:00,2026-05-25T13:56:03.255000-04:00
Jalen Williams,OKC,3-PT Made,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:12:38.780000-04:00,2026-05-26T00:38:07.956000-04:00
Jalen Williams,OKC,Assists,4.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:16.638000-04:00,2026-05-24T23:00:08.565000-04:00
Jalen Williams,OKC,Assists - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:41.345000-04:00,2026-05-25T22:06:57.539000-04:00
Jalen Williams,OKC,Blks+Stls,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:42.685000-04:00,2026-05-25T13:55:58.907000-04:00
Jalen Williams,OKC,Blocked Shots,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:42.861000-04:00,2026-05-25T02:43:50.873000-04:00
Jalen Williams,OKC,FG Attempted,12.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:54:00-04:00,2026-05-25T21:24:44.317000-04:00
Jalen Williams,OKC,FG Made,5.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-04T20:54:00-04:00,2026-05-25T20:55:01.608000-04:00
Jalen Williams,OKC,Fantasy Score,26.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-26T14:09:00-04:00,2026-05-25T14:16:06.468000-04:00
Jalen Williams,OKC,Free Throws Attempted,3.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T20:45:44.192000-04:00
Jalen Williams,OKC,Free Throws Made,2.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T20:43:42.303000-04:00
Jalen Williams,OKC,Offensive Rebounds,0.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-04T16:29:00-04:00,2026-05-25T20:18:46.774000-04:00
Jalen Williams,OKC,Personal Fouls,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-28T08:09:00-04:00,2026-05-25T18:30:11.798000-04:00
Jalen Williams,OKC,Points,14.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:17.122000-04:00,2026-05-24T23:00:20.069000-04:00
Jalen Williams,OKC,Points - 1st 3 Minutes,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:41.606000-04:00,2026-05-25T20:26:17.661000-04:00
Jalen Williams,OKC,Pts+Asts,18.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:17.626000-04:00,2026-05-25T01:40:30.304000-04:00
Jalen Williams,OKC,Pts+Rebs,18.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:18.147000-04:00,2026-05-25T12:41:00.630000-04:00
Jalen Williams,OKC,Pts+Rebs+Asts,22.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:18.711000-04:00,2026-05-25T13:11:42.212000-04:00
Jalen Williams,OKC,Rebounds,4.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:19.231000-04:00,2026-05-24T23:08:41.986000-04:00
Jalen Williams,OKC,Rebounds - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:42.176000-04:00,2026-05-25T16:26:45.630000-04:00
Jalen Williams,OKC,Rebs+Asts,8.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:19.528000-04:00,2026-05-25T09:53:16.143000-04:00
Jalen Williams,OKC,Steals,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:19.728000-04:00,2026-05-25T02:39:46.853000-04:00
Jalen Williams,OKC,Two Pointers Attempted,9.5,True,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
Jalen Williams,OKC,Two Pointers Made,4.5,False,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
Jared McCain,OKC,3-PT Attempted,5.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-12T20:40:00-04:00,2026-05-25T20:52:43.235000-04:00
Jared McCain,OKC,3-PT Made,2.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-06T20:10:00-04:00,2026-05-25T11:46:56.457000-04:00
Jared McCain,OKC,Assists,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:40:45.844000-04:00,2026-05-25T23:52:32.080000-04:00
Jared McCain,OKC,Blocked Shots,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T14:02:22.040000-04:00,2026-05-25T14:00:22.106000-04:00
Jared McCain,OKC,FG Attempted,9.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:54:00-04:00,2026-05-25T20:55:52.792000-04:00
Jared McCain,OKC,FG Made,4.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-04T20:54:00-04:00,2026-05-25T20:55:01.608000-04:00
Jared McCain,OKC,Free Throws Attempted,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T23:05:55.975000-04:00
Jared McCain,OKC,Free Throws Made,1.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T23:05:59.946000-04:00
Jared McCain,OKC,Personal Fouls,1.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-28T08:09:00-04:00,2026-05-25T18:30:11.798000-04:00
Jared McCain,OKC,Points,11.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:57:24.957000-04:00,2026-05-25T21:52:56.248000-04:00
Jared McCain,OKC,Pts+Asts,13.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:22:45.811000-04:00,2026-05-25T20:35:36.718000-04:00
Jared McCain,OKC,Pts+Rebs,14.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:44.771000-04:00,2026-05-25T17:10:46.695000-04:00
Jared McCain,OKC,Pts+Rebs+Asts,15.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:22:46.698000-04:00,2026-05-25T13:09:57.044000-04:00
Jared McCain,OKC,Rebounds,2.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:22:47.327000-04:00,2026-05-25T06:22:19.840000-04:00
Jared McCain,OKC,Rebs+Asts,5.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T02:25:00.264000-04:00,2026-05-25T22:48:30.749000-04:00
Jared McCain,OKC,Steals,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T06:29:27.415000-04:00,2026-05-25T17:55:57.985000-04:00
Jared McCain,OKC,Turnovers,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:44.972000-04:00,2026-05-25T15:57:22.860000-04:00
Jared McCain,OKC,Two Pointers Attempted,4.0,True,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
Jared McCain,OKC,Two Pointers Made,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
Jaylin Williams,OKC,3-PT Made,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T18:32:16.293000-04:00,2026-05-25T20:50:08.222000-04:00
Jaylin Williams,OKC,Assists,4.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T19:13:49.442000-04:00,2026-05-26T01:12:09.032000-04:00
Jaylin Williams,OKC,Blks+Stls,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T18:30:45.321000-04:00,2026-05-26T00:41:14.314000-04:00
Jaylin Williams,OKC,Blocked Shots,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T18:30:45.554000-04:00,2026-05-25T22:51:18.668000-04:00
Jaylin Williams,OKC,FG Attempted,4.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:54:00-04:00,2026-05-25T20:58:59.746000-04:00
Jaylin Williams,OKC,FG Made,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-04T20:54:00-04:00,2026-05-25T21:14:57.161000-04:00
Jaylin Williams,OKC,Free Throws Attempted,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T21:42:27.047000-04:00
Jaylin Williams,OKC,Personal Fouls,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-28T08:09:00-04:00,2026-05-25T22:37:38.130000-04:00
Jaylin Williams,OKC,Points,6.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T19:00:24.712000-04:00,2026-05-25T19:12:33.631000-04:00
Jaylin Williams,OKC,Pts+Asts,8.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T19:00:25.022000-04:00,2026-05-25T19:58:02.103000-04:00
Jaylin Williams,OKC,Pts+Rebs,10.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T19:00:25.200000-04:00,2026-05-25T23:57:39.445000-04:00
Jaylin Williams,OKC,Pts+Rebs+Asts,13.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T18:29:18.596000-04:00,2026-05-25T19:00:22.779000-04:00
Jaylin Williams,OKC,Rebounds,7.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T18:32:17.246000-04:00,2026-05-26T03:32:09.169000-04:00
Jaylin Williams,OKC,Rebs+Asts,7.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T18:32:17.657000-04:00,2026-05-26T01:49:42.046000-04:00
Jaylin Williams,OKC,Steals,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T18:30:46.725000-04:00,2026-05-25T22:57:21.480000-04:00
Jaylin Williams,OKC,Turnovers,0.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T18:30:46.968000-04:00,2026-05-26T02:19:43.466000-04:00
Jaylin Williams,OKC,Two Pointers Attempted,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T21:00:07.145000-04:00
Julian Champagnie,SAS,3-PT Attempted,6.0,True,False,False,2026-05-26T20:40:00-04:00,2026-04-12T20:40:00-04:00,2026-05-25T20:52:43.245000-04:00
Julian Champagnie,SAS,3-PT Made,3.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:20.030000-04:00,2026-05-25T01:03:48.759000-04:00
Julian Champagnie,SAS,Assists,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:57:32.098000-04:00,2026-05-25T00:40:14.968000-04:00
Julian Champagnie,SAS,Assists - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:42.618000-04:00,2026-05-25T22:44:48.960000-04:00
Julian Champagnie,SAS,Blks+Stls,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T06:29:27.673000-04:00,2026-05-25T12:32:45.953000-04:00
Julian Champagnie,SAS,Blocked Shots,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:56:06.204000-04:00,2026-05-26T03:03:37.114000-04:00
Julian Champagnie,SAS,Defensive Rebounds,4.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-20T16:29:00-04:00,2026-05-25T17:12:29.771000-04:00
Julian Champagnie,SAS,FG Attempted,7.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:54:00-04:00,2026-05-26T03:45:13.642000-04:00
Julian Champagnie,SAS,FG Made,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-04T20:54:00-04:00,2026-05-25T20:55:01.608000-04:00
Julian Champagnie,SAS,Free Throws Attempted,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T20:43:42.303000-04:00
Julian Champagnie,SAS,Free Throws Made,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T20:43:42.303000-04:00
Julian Champagnie,SAS,Offensive Rebounds,0.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-04T16:29:00-04:00,2026-05-25T16:42:54.959000-04:00
Julian Champagnie,SAS,Personal Fouls,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-01T08:09:00-04:00,2026-05-25T20:54:57.895000-04:00
Julian Champagnie,SAS,Points,8.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:20.706000-04:00,2026-05-24T23:03:05.751000-04:00
Julian Champagnie,SAS,Points - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:42.868000-04:00,2026-05-25T22:44:15.659000-04:00
Julian Champagnie,SAS,Pts+Asts,10.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:57:32.921000-04:00,2026-05-24T23:39:40.576000-04:00
Julian Champagnie,SAS,Pts+Rebs,14.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:21.013000-04:00,2026-05-24T23:37:12.831000-04:00
Julian Champagnie,SAS,Pts+Rebs+Asts,16.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:58:57.333000-04:00,2026-05-24T23:03:58.959000-04:00
Julian Champagnie,SAS,Rebounds,9.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:21.312000-04:00,2026-05-25T22:53:33.875000-04:00
Julian Champagnie,SAS,Rebounds - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:43.483000-04:00,2026-05-25T17:32:40.482000-04:00
Julian Champagnie,SAS,Rebs+Asts,7.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:05:16.550000-04:00,2026-05-25T09:16:25.256000-04:00
Julian Champagnie,SAS,Steals,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:23:17.747000-04:00,2026-05-25T17:10:51.830000-04:00
Julian Champagnie,SAS,Turnovers,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:46.669000-04:00,2026-05-25T22:57:27.721000-04:00
Julian Champagnie,SAS,Two Pointers Attempted,1.5,True,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T23:07:20.979000-04:00
Julian Champagnie,SAS,Two Pointers Made,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
Keldon Johnson,SAS,3-PT Attempted,2.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-01T08:09:00-04:00,2026-05-25T13:56:03.312000-04:00
Keldon Johnson,SAS,3-PT Made,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T18:02:26.492000-04:00,2026-05-25T20:30:41.609000-04:00
Keldon Johnson,SAS,Assists,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T14:02:23.213000-04:00,2026-05-25T21:50:37.117000-04:00
Keldon Johnson,SAS,Blks+Stls,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T14:02:23.464000-04:00,2026-05-25T15:58:19.350000-04:00
Keldon Johnson,SAS,Blocked Shots,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T14:02:23.638000-04:00,2026-05-25T16:32:19.894000-04:00
Keldon Johnson,SAS,Free Throws Attempted,0.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-26T04:18:42.927000-04:00
Keldon Johnson,SAS,Free Throws Made,0.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-26T00:43:50.991000-04:00
Keldon Johnson,SAS,Points,5.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:57:25.252000-04:00,2026-05-26T04:32:43.441000-04:00
Keldon Johnson,SAS,Pts+Asts,5.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T19:04:18.742000-04:00,2026-05-26T03:28:52.561000-04:00
Keldon Johnson,SAS,Pts+Rebs,9.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:57:25.630000-04:00,2026-05-25T23:09:06.127000-04:00
Keldon Johnson,SAS,Pts+Rebs+Asts,10.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T07:43:12.333000-04:00,2026-05-25T23:08:20.417000-04:00
Keldon Johnson,SAS,Rebounds,5.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:57:26.006000-04:00,2026-05-25T22:45:48.492000-04:00
Keldon Johnson,SAS,Rebs+Asts,5.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T14:02:23.932000-04:00,2026-05-25T23:46:48.218000-04:00
Keldon Johnson,SAS,Steals,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:48.242000-04:00,2026-05-25T22:57:21.489000-04:00
Keldon Johnson,SAS,Turnovers,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:48.424000-04:00,2026-05-25T13:56:02.150000-04:00
Luguentz Dort,OKC,3-PT Attempted,3.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-01T08:09:00-04:00,2026-05-25T20:56:19.150000-04:00
Luguentz Dort,OKC,3-PT Made,3.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T04:36:35.160000-04:00,2026-05-25T22:46:01.154000-04:00
Luguentz Dort,OKC,Assists,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T19:01:37.322000-04:00,2026-05-25T20:44:23.138000-04:00
Luguentz Dort,OKC,Assists - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:43.986000-04:00,2026-05-25T22:44:48.942000-04:00
Luguentz Dort,OKC,Blks+Stls,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T14:02:24.491000-04:00,2026-05-25T21:25:38.250000-04:00
Luguentz Dort,OKC,Blocked Shots,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T07:43:12.630000-04:00,2026-05-26T02:46:12.905000-04:00
Luguentz Dort,OKC,FG Attempted,5.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:54:00-04:00,2026-05-25T21:27:41.186000-04:00
Luguentz Dort,OKC,FG Made,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-04T20:54:00-04:00,2026-05-26T04:17:30.561000-04:00
Luguentz Dort,OKC,Free Throws Attempted,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T20:43:42.303000-04:00
Luguentz Dort,OKC,Free Throws Made,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-26T02:25:50.391000-04:00
Luguentz Dort,OKC,Offensive Rebounds,0.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-04T16:29:00-04:00,2026-05-25T16:53:58.969000-04:00
Luguentz Dort,OKC,Personal Fouls,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-28T08:09:00-04:00,2026-05-25T18:30:11.798000-04:00
Luguentz Dort,OKC,Points,5.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:58:57.638000-04:00,2026-05-25T23:53:11.246000-04:00
Luguentz Dort,OKC,Points - 1st 3 Minutes,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:44.245000-04:00,2026-05-26T01:29:05.541000-04:00
Luguentz Dort,OKC,Pts+Asts,6.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:04:01.001000-04:00,2026-05-25T19:46:23.257000-04:00
Luguentz Dort,OKC,Pts+Rebs,8.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:22.700000-04:00,2026-05-24T23:21:07.572000-04:00
Luguentz Dort,OKC,Pts+Rebs+Asts,8.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:16:52.908000-04:00,2026-05-25T19:22:12.284000-04:00
Luguentz Dort,OKC,Rebounds,2.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:23.106000-04:00,2026-05-24T23:15:35.771000-04:00
Luguentz Dort,OKC,Rebounds - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:44.627000-04:00,2026-05-25T22:29:57.016000-04:00
Luguentz Dort,OKC,Rebs+Asts,6.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T07:36:04.613000-04:00,2026-05-25T16:57:41.229000-04:00
Luguentz Dort,OKC,Steals,0.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:23:46.573000-04:00,2026-05-25T13:28:41.404000-04:00
Luguentz Dort,OKC,Turnovers,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T03:27:04.377000-04:00,2026-05-25T13:56:01.922000-04:00
Luguentz Dort,OKC,Two Pointers Made,0.5,True,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
Luke Kornet,SAS,Assists,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T20:18:25.467000-04:00,2026-05-25T21:56:29.350000-04:00
Luke Kornet,SAS,Blocked Shots,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T23:56:31.775000-04:00,2026-05-25T23:54:31.975000-04:00
Luke Kornet,SAS,Points,3.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T20:18:25.669000-04:00,2026-05-25T20:22:29.364000-04:00
Luke Kornet,SAS,Pts+Asts,9.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T20:18:25.960000-04:00,2026-05-25T20:50:04.957000-04:00
Luke Kornet,SAS,Pts+Rebs,6.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T20:18:26.158000-04:00,2026-05-25T20:22:36.292000-04:00
Luke Kornet,SAS,Pts+Rebs+Asts,7.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T23:17:02.628000-04:00,2026-05-25T23:57:11.652000-04:00
Luke Kornet,SAS,Rebounds,6.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T19:07:39.378000-04:00,2026-05-26T00:03:24.868000-04:00
Luke Kornet,SAS,Rebs+Asts,3.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T23:17:03.111000-04:00,2026-05-25T23:27:24.444000-04:00
Luke Kornet,SAS,Steals,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T23:17:03.340000-04:00,2026-05-25T23:15:03.418000-04:00
Luke Kornet,SAS,Turnovers,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T23:57:42.944000-04:00,2026-05-26T03:15:13.287000-04:00
Shai Gilgeous-Alexander,OKC,3-PT Attempted,4.0,True,False,False,2026-05-26T20:40:00-04:00,2026-04-12T20:40:00-04:00,2026-05-25T20:52:43.241000-04:00
Shai Gilgeous-Alexander,OKC,3-PT Made,3.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:59:54.619000-04:00,2026-05-26T05:04:34.704000-04:00
Shai Gilgeous-Alexander,OKC,Assists,8.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:58:57.961000-04:00,2026-05-25T07:10:43.900000-04:00
Shai Gilgeous-Alexander,OKC,Assists - 1st 3 Minutes,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:45.088000-04:00,2026-05-25T14:33:25.090000-04:00
Shai Gilgeous-Alexander,OKC,Blks+Stls,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T06:29:28.765000-04:00,2026-05-25T16:59:09.781000-04:00
Shai Gilgeous-Alexander,OKC,Blocked Shots,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T00:03:01.650000-04:00,2026-05-25T21:45:29.520000-04:00
Shai Gilgeous-Alexander,OKC,Defensive Rebounds,3.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-20T16:29:00-04:00,2026-05-25T16:47:16.321000-04:00
Shai Gilgeous-Alexander,OKC,Double-Double,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:24.512000-04:00,2026-05-24T22:58:09.202000-04:00
Shai Gilgeous-Alexander,OKC,Dunks,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-26T20:40:00-04:00,2026-05-25T12:37:38.034000-04:00
Shai Gilgeous-Alexander,OKC,FG Attempted,21.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:54:00-04:00,2026-05-25T20:55:52.792000-04:00
Shai Gilgeous-Alexander,OKC,FG Made,9.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-04T20:54:00-04:00,2026-05-25T21:04:26.916000-04:00
Shai Gilgeous-Alexander,OKC,Fantasy Score,50.0,True,False,False,2026-05-26T20:40:00-04:00,2026-04-26T14:09:00-04:00,2026-05-26T00:51:05.905000-04:00
Shai Gilgeous-Alexander,OKC,Free Throws Attempted,9.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T20:44:04.283000-04:00
Shai Gilgeous-Alexander,OKC,Offensive Rebounds,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-04T16:29:00-04:00,2026-05-25T16:29:40.227000-04:00
Shai Gilgeous-Alexander,OKC,Personal Fouls,2.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-28T08:09:00-04:00,2026-05-25T18:30:11.798000-04:00
Shai Gilgeous-Alexander,OKC,Points,29.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:25.090000-04:00,2026-05-24T23:54:41.151000-04:00
Shai Gilgeous-Alexander,OKC,Points - 1st 3 Minutes,3.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:45.363000-04:00,2026-05-25T21:05:22.037000-04:00
Shai Gilgeous-Alexander,OKC,Pts+Asts,37.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:25.490000-04:00,2026-05-25T00:45:23.643000-04:00
