DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score,line_open,line_move,line_pulled
2026-07-07,Courtney Vandersloot,CHI,CHI vs PHX,PA,pa,UNDER PA,15.5,8.462720082624788,-7.037279917375212,7.037279917375212,5.561303464061138,0.62,LOW,12.0,Low,,,2026-07-07,Courtney Vandersloot,CHI,PHX,pa,15.5,under,prizepicks,,0.62,0.12,8.462720082624788,7.549225589735292,2.0918511766962187,15.832077340854584,11.891526253791298,low,1,-7.037279917375212,,,24.39402570498895,14.5,1.0,False
2026-07-07,Jonquel Jones,NYL,NYL vs DAL,RA,ra,UNDER RA,12.0,10.867657138831166,-1.1323428611688335,1.1323428611688335,2.486992877521798,0.6451889439999999,MEDIUM,14.518894399999994,Medium,,,2026-07-07,Jonquel Jones,NYL,DAL,ra,12.0,under,prizepicks,,0.6451889439999999,0.14518894399999993,10.867657138831166,10.663157533969407,7.863800495122266,14.148761229188011,29.26146667526478,medium,2,-1.1323428611688335,,,24.15880486142677,12.0,0.0,False
2026-07-07,Breanna Stewart,NYL,NYL vs DAL,PR,pr,UNDER PR,28.0,22.92132082582563,-5.078679174174368,5.078679174174368,8.381413919053212,0.62,LOW,12.0,Low,,,2026-07-07,Breanna Stewart,NYL,DAL,pr,28.0,under,prizepicks,,0.62,0.12,22.92132082582563,23.150174952956885,11.952626755287293,33.61371159492709,29.77338417064883,low,1,-5.078679174174368,,,22.971880699293834,27.5,0.5,False
2026-07-07,Arike Ogunbowale,DAL,DAL vs NYL,PA,pa,UNDER PA,15.5,11.846872532082116,-3.653127467917884,3.653127467917884,6.831556386950232,0.62,LOW,12.0,Low,,,2026-07-07,Arike Ogunbowale,DAL,NYL,pa,15.5,under,prizepicks,,0.62,0.12,11.846872532082116,10.514354966556322,4.71390114133898,20.70512885416893,25.658489691332168,low,1,-3.653127467917884,,,21.42288215865785,14.5,1.0,False
2026-07-07,Breanna Stewart,NYL,NYL vs DAL,PRA,pra,UNDER PRA,31.0,26.08923030756074,-4.91076969243926,4.91076969243926,9.488494493714962,0.60744992944,LOW,10.744992943999998,Low,,,2026-07-07,Breanna Stewart,NYL,DAL,pra,31.0,under,prizepicks,,0.60744992944,0.10744992943999998,26.08923030756074,26.318132616269864,13.475851091998411,38.15690636177772,29.77338417064883,low,1,-4.91076969243926,,,21.235212397558723,31.0,0.0,False
2026-07-07,Jonquel Jones,NYL,NYL vs DAL,PTS,points,OVER PTS,14.5,17.512549591343593,3.0125495913435927,3.0125495913435927,6.034679485983289,0.60365998024,MEDIUM,10.365998024,Medium,,,2026-07-07,Jonquel Jones,NYL,DAL,points,14.5,over,prizepicks,,0.60365998024,0.10365998024,17.512549591343593,16.76256823687301,10.46737534265636,25.5396719907344,29.26146667526478,medium,2,3.0125495913435927,,,20.847891121601535,14.0,0.5,False
2026-07-07,Azura Stevens,CHI,CHI vs PHX,PTS,points,UNDER PTS,11.5,10.474262872168447,-1.0257371278315528,1.0257371278315528,5.260131320998597,0.61885921468,MEDIUM,11.885921468000005,Medium,,,2026-07-07,Azura Stevens,CHI,PHX,points,11.5,under,prizepicks,,0.61885921468,0.11885921468000005,10.474262872168447,9.589665215235843,4.6179699874117,17.53185036229545,26.010719781748044,medium,2,-1.0257371278315528,,,20.663460556284,11.5,0.0,False
2026-07-07,DeWanna Bonner,PHX,PHX vs CHI,PR,pr,UNDER PR,18.5,15.802417637555449,-2.697582362444553,2.697582362444553,4.670539560543989,0.62,LOW,12.0,Low,,,2026-07-07,DeWanna Bonner,PHX,CHI,pr,18.5,under,prizepicks,,0.62,0.12,15.802417637555449,15.4108464194097,10.200457758188396,21.899144947744688,29.35100310561153,low,1,-2.697582362444553,,,20.5781124556129,18.5,0.0,False
2026-07-07,Arike Ogunbowale,DAL,DAL vs NYL,PRA,pra,UNDER PRA,17.5,14.816631510297244,-2.6833684897027563,2.6833684897027563,7.111708843887803,0.62,LOW,12.0,Low,,,2026-07-07,Arike Ogunbowale,DAL,NYL,pra,17.5,under,prizepicks,,0.62,0.12,14.816631510297244,13.415387979134753,7.301563095387544,24.020078651719043,25.658489691332168,low,1,-2.6833684897027563,,,20.453123180442724,17.5,0.0,False
2026-07-07,DeWanna Bonner,PHX,PHX vs CHI,PRA,pra,UNDER PRA,19.5,17.08698521826688,-2.4130147817331213,2.4130147817331213,5.019764089182583,0.62,LOW,12.0,Low,,,2026-07-07,DeWanna Bonner,PHX,CHI,pra,19.5,under,prizepicks,,0.62,0.12,17.08698521826688,16.757966968878186,10.985065707294671,23.624303444844717,29.35100310561153,low,1,-2.4130147817331213,,,20.293544874901468,19.5,0.0,False
2026-07-07,Kahleah Copper,PHX,PHX vs CHI,REB,rebounds,OVER REB,3.5,5.351440033280966,1.8514400332809655,1.8514400332809655,2.912979075120344,0.62,LOW,12.0,Low,,,2026-07-07,Kahleah Copper,PHX,CHI,rebounds,3.5,over,prizepicks,,0.62,0.12,5.351440033280966,4.847918527825106,2.1074489862699592,9.309113108996174,33.06296360580801,low,1,1.8514400332809655,,,19.843328941455205,4.0,-0.5,False
2026-07-07,Lexi Held,PHX,PHX vs CHI,PTS,points,OVER PTS,8.5,10.70585539719982,2.205855397199821,2.205855397199821,4.523165689885248,0.5988726664,MEDIUM,9.887266640000004,Medium,,,2026-07-07,Lexi Held,PHX,CHI,points,8.5,over,prizepicks,,0.5988726664,0.09887266640000003,10.70585539719982,10.11282986989725,5.493053350255574,16.677067400170305,20.159997507374968,medium,2,2.205855397199821,,,19.16973862242108,8.5,0.0,False
2026-07-07,Azura Stevens,CHI,CHI vs PHX,PR,pr,UNDER PR,18.5,16.957513583705758,-1.542486416294242,1.542486416294242,5.950619973339745,0.6007908884800001,MEDIUM,10.079088848000007,Medium,,,2026-07-07,Azura Stevens,CHI,PHX,pr,18.5,under,prizepicks,,0.6007908884800001,0.10079088848000006,16.957513583705758,16.103516166961725,10.17088739893554,24.849645201550643,26.010719781748044,medium,2,-1.542486416294242,,,18.92166906974669,18.5,0.0,False
2026-07-07,Pauline Astier,NYL,NYL vs DAL,RA,ra,OVER RA,7.5,9.03831371254548,1.538313712545479,1.538313712545479,3.35491403644614,0.5949977920000001,MEDIUM,9.499779200000013,Medium,,,2026-07-07,Pauline Astier,NYL,DAL,ra,7.5,over,prizepicks,,0.5949977920000001,0.09499779200000014,9.03831371254548,8.69175476609345,4.989969593728201,13.503188297711576,26.0819435743386,medium,2,1.538313712545479,,,18.195496019775653,7.5,0.0,False
2026-07-07,Courtney Vandersloot,CHI,CHI vs PHX,AST,assists,UNDER AST,6.0,5.0464,-0.9535999999999998,0.9535999999999998,4.555617086630526,0.6054780639999999,LOW,10.547806399999992,Low,,,2026-07-07,Courtney Vandersloot,CHI,PHX,assists,6.0,under,prizepicks,,0.6054780639999999,0.10547806399999993,5.0464,4.0,1.0,11.0,11.891526253791298,low,1,-0.9535999999999998,,,16.49510378761373,6.0,0.0,False
