GAME_DATE,PLAYER_KEY,PLAYER,TEAM,OPPONENT,MATCHUP,STAT,STAT_LABEL,PROJECTION,MEDIAN,FLOOR,CEILING,STDDEV,MIN,CONFIDENCE,ACTIVE_PROB,INJURY_STATUS,SIM_RUNS,CONFIDENCE_RANK
2026-07-14,sarah ashlee barker,Sarah Ashlee Barker,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,19.11,18.09,10.43,29.26,7.55,28.08,Medium,,UNKNOWN,10000,2
2026-07-14,bridget carleton,Bridget Carleton,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,18.42,16.79,8.8,30.12,8.77,30.22,Low,,UNKNOWN,10000,1
2026-07-14,emily engstler,Emily Engstler,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,17.85,17.52,10.79,25.35,5.67,24.95,Low,,UNKNOWN,10000,1
2026-07-14,megan gustafson,Megan Gustafson,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,17.53,17.01,9.79,25.84,6.37,26.58,Low,,UNKNOWN,10000,1
2026-07-14,teja oblak,Teja Oblak,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,11.59,10.74,5.33,19.06,5.59,15.12,Medium,,UNKNOWN,10000,2
2026-07-14,frieda buhner,Frieda Buhner,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,10.56,9.66,4.86,17.44,5.13,16.72,Medium,,UNKNOWN,10000,2
2026-07-14,luisa geiselsoder,Luisa Geiselsoder,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,7.57,5.88,1.61,15.59,6.4,11.73,Medium,,UNKNOWN,10000,2
2026-07-14,karlie samuelson,Karlie Samuelson,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,6.95,3.68,0.58,16.74,9.7,10.34,Medium,,UNKNOWN,10000,2
2026-07-14,nyadiew puoch,Nyadiew Puoch,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,5.47,5.27,3.07,8.1,2.01,14.42,Medium,,UNKNOWN,10000,2
2026-07-14,holly winterburn,Holly Winterburn,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,5.17,5.09,2.54,7.9,2.08,8.04,Medium,,UNKNOWN,10000,2
2026-07-14,serah williams,Serah Williams,POR,CON,POR @ CON,PRA,Pts+Reb+Ast,4.35,3.86,1.62,7.65,2.53,8.09,Medium,,UNKNOWN,10000,2
2026-07-14,carla leite,Carla Leite,POR,CON,POR @ CON,PTS,Points,14.94,13.8,6.6,24.72,7.29,27.49,Medium,,UNKNOWN,10000,2
2026-07-14,bridget carleton,Bridget Carleton,POR,CON,POR @ CON,PTS,Points,13.13,11.34,4.21,24.21,8.34,30.22,Low,,UNKNOWN,10000,1
2026-07-14,megan gustafson,Megan Gustafson,POR,CON,POR @ CON,PTS,Points,11.72,11.33,6.38,17.62,4.44,26.58,Low,,UNKNOWN,10000,1
2026-07-14,sarah ashlee barker,Sarah Ashlee Barker,POR,CON,POR @ CON,PTS,Points,10.46,9.48,4.35,17.89,5.53,28.08,Medium,,UNKNOWN,10000,2
2026-07-14,emily engstler,Emily Engstler,POR,CON,POR @ CON,PTS,Points,9.05,8.98,5.79,12.45,2.57,24.95,Low,,UNKNOWN,10000,1
2026-07-14,nyadiew puoch,Nyadiew Puoch,POR,CON,POR @ CON,PTS,Points,5.82,5.44,2.89,9.23,2.59,14.42,Medium,,UNKNOWN,10000,2
2026-07-14,teja oblak,Teja Oblak,POR,CON,POR @ CON,PTS,Points,5.77,5.18,2.45,9.87,3.1,15.12,Medium,,UNKNOWN,10000,2
2026-07-14,frieda buhner,Frieda Buhner,POR,CON,POR @ CON,PTS,Points,5.61,4.82,1.84,10.44,3.64,16.72,Medium,,UNKNOWN,10000,2
2026-07-14,holly winterburn,Holly Winterburn,POR,CON,POR @ CON,PTS,Points,4.39,4.32,2.25,6.55,1.68,8.04,Medium,,UNKNOWN,10000,2
2026-07-14,serah williams,Serah Williams,POR,CON,POR @ CON,PTS,Points,3.7,3.18,1.19,6.89,2.42,8.09,Medium,,UNKNOWN,10000,2
2026-07-14,luisa geiselsoder,Luisa Geiselsoder,POR,CON,POR @ CON,PTS,Points,3.37,1.87,0.18,8.35,4.23,11.73,Medium,,UNKNOWN,10000,2
2026-07-14,karlie samuelson,Karlie Samuelson,POR,CON,POR @ CON,PTS,Points,2.73,0.8,0.01,7.66,5.13,10.34,Medium,,UNKNOWN,10000,2
2026-07-14,carla leite,Carla Leite,POR,CON,POR @ CON,RA,Reb+Ast,8.08,7.79,3.84,12.78,3.51,27.49,Medium,,UNKNOWN,10000,2
2026-07-14,emily engstler,Emily Engstler,POR,CON,POR @ CON,RA,Reb+Ast,7.97,7.53,3.77,12.73,3.56,24.95,Low,,UNKNOWN,10000,1
2026-07-14,sarah ashlee barker,Sarah Ashlee Barker,POR,CON,POR @ CON,RA,Reb+Ast,6.16,5.94,3.26,9.33,2.4,28.08,Medium,,UNKNOWN,10000,2
2026-07-14,bridget carleton,Bridget Carleton,POR,CON,POR @ CON,RA,Reb+Ast,6.11,5.81,3.04,9.59,2.61,30.22,Low,,UNKNOWN,10000,1
2026-07-14,megan gustafson,Megan Gustafson,POR,CON,POR @ CON,RA,Reb+Ast,5.3,4.74,2.05,9.31,2.95,26.58,Low,,UNKNOWN,10000,1
2026-07-14,nyadiew puoch,Nyadiew Puoch,POR,CON,POR @ CON,RA,Reb+Ast,4.32,4.08,2.01,6.85,1.94,14.42,Medium,,UNKNOWN,10000,2
2026-07-14,teja oblak,Teja Oblak,POR,CON,POR @ CON,RA,Reb+Ast,4.16,3.47,0.95,8.23,3.11,15.12,Medium,,UNKNOWN,10000,2
2026-07-14,frieda buhner,Frieda Buhner,POR,CON,POR @ CON,RA,Reb+Ast,3.45,3.01,1.07,6.29,2.23,16.72,Medium,,UNKNOWN,10000,2
2026-07-14,serah williams,Serah Williams,POR,CON,POR @ CON,RA,Reb+Ast,3.03,2.44,0.62,6.15,2.4,8.09,Medium,,UNKNOWN,10000,2
2026-07-14,luisa geiselsoder,Luisa Geiselsoder,POR,CON,POR @ CON,RA,Reb+Ast,2.87,2.35,0.59,5.76,2.23,11.73,Medium,,UNKNOWN,10000,2
2026-07-14,holly winterburn,Holly Winterburn,POR,CON,POR @ CON,RA,Reb+Ast,2.7,2.47,0.86,4.75,1.54,8.04,Medium,,UNKNOWN,10000,2
2026-07-14,karlie samuelson,Karlie Samuelson,POR,CON,POR @ CON,RA,Reb+Ast,1.22,0.69,0.11,2.86,1.72,10.34,Medium,,UNKNOWN,10000,2
2026-07-14,emily engstler,Emily Engstler,POR,CON,POR @ CON,REB,Rebounds,5.57,5.06,2.45,9.34,2.82,24.95,Low,,UNKNOWN,10000,1
2026-07-14,sarah ashlee barker,Sarah Ashlee Barker,POR,CON,POR @ CON,REB,Rebounds,4.28,4.05,2.33,6.55,1.69,28.08,Medium,,UNKNOWN,10000,2
2026-07-14,bridget carleton,Bridget Carleton,POR,CON,POR @ CON,REB,Rebounds,4.14,3.82,1.89,6.78,2.0,30.22,Low,,UNKNOWN,10000,1
2026-07-14,megan gustafson,Megan Gustafson,POR,CON,POR @ CON,REB,Rebounds,3.99,3.51,1.51,7.12,2.32,26.58,Low,,UNKNOWN,10000,1
2026-07-14,carla leite,Carla Leite,POR,CON,POR @ CON,REB,Rebounds,2.85,2.51,1.06,5.06,1.67,27.49,Medium,,UNKNOWN,10000,2
2026-07-14,nyadiew puoch,Nyadiew Puoch,POR,CON,POR @ CON,REB,Rebounds,2.68,2.52,1.4,4.13,1.11,14.42,Medium,,UNKNOWN,10000,2
2026-07-14,frieda buhner,Frieda Buhner,POR,CON,POR @ CON,REB,Rebounds,2.5,2.03,0.61,5.01,1.93,16.72,Medium,,UNKNOWN,10000,2
2026-07-14,serah williams,Serah Williams,POR,CON,POR @ CON,REB,Rebounds,2.49,1.88,0.47,5.31,2.17,8.09,Medium,,UNKNOWN,10000,2
2026-07-14,teja oblak,Teja Oblak,POR,CON,POR @ CON,REB,Rebounds,2.26,1.54,0.26,5.22,2.29,15.12,Medium,,UNKNOWN,10000,2
2026-07-14,luisa geiselsoder,Luisa Geiselsoder,POR,CON,POR @ CON,REB,Rebounds,2.24,1.84,0.51,4.45,1.74,11.73,Medium,,UNKNOWN,10000,2
2026-07-14,holly winterburn,Holly Winterburn,POR,CON,POR @ CON,REB,Rebounds,1.29,1.27,0.67,1.92,0.49,8.04,Medium,,UNKNOWN,10000,2
2026-07-14,karlie samuelson,Karlie Samuelson,POR,CON,POR @ CON,REB,Rebounds,0.91,0.59,0.1,2.09,0.99,10.34,Medium,,UNKNOWN,10000,2
2026-07-14,emily engstler,Emily Engstler,POR,CON,POR @ CON,SB,Stl+Blk,2.65,2.0,1.0,5.0,1.78,24.95,Low,,UNKNOWN,10000,1
2026-07-14,bridget carleton,Bridget Carleton,POR,CON,POR @ CON,SB,Stl+Blk,1.84,1.0,0.0,4.0,1.67,30.22,Low,,UNKNOWN,10000,1
2026-07-14,megan gustafson,Megan Gustafson,POR,CON,POR @ CON,SB,Stl+Blk,1.65,1.0,0.0,4.0,1.38,26.58,Low,,UNKNOWN,10000,1
2026-07-14,sarah ashlee barker,Sarah Ashlee Barker,POR,CON,POR @ CON,SB,Stl+Blk,1.55,1.0,0.0,3.0,1.38,28.08,Medium,,UNKNOWN,10000,2
2026-07-14,nyadiew puoch,Nyadiew Puoch,POR,CON,POR @ CON,SB,Stl+Blk,1.23,1.0,0.0,3.0,1.29,14.42,Medium,,UNKNOWN,10000,2
2026-07-14,carla leite,Carla Leite,POR,CON,POR @ CON,SB,Stl+Blk,1.08,1.0,0.0,3.0,1.09,27.49,Medium,,UNKNOWN,10000,2
2026-07-14,luisa geiselsoder,Luisa Geiselsoder,POR,CON,POR @ CON,SB,Stl+Blk,0.78,0.0,0.0,2.0,1.3,11.73,Medium,,UNKNOWN,10000,2
2026-07-14,teja oblak,Teja Oblak,POR,CON,POR @ CON,SB,Stl+Blk,0.73,0.0,0.0,2.0,0.96,15.12,Medium,,UNKNOWN,10000,2
2026-07-14,frieda buhner,Frieda Buhner,POR,CON,POR @ CON,SB,Stl+Blk,0.69,0.0,0.0,2.0,0.85,16.72,Medium,,UNKNOWN,10000,2
2026-07-14,holly winterburn,Holly Winterburn,POR,CON,POR @ CON,SB,Stl+Blk,0.52,0.0,0.0,2.0,0.74,8.04,Medium,,UNKNOWN,10000,2
2026-07-14,serah williams,Serah Williams,POR,CON,POR @ CON,SB,Stl+Blk,0.51,0.0,0.0,1.0,0.74,8.09,Medium,,UNKNOWN,10000,2
2026-07-14,karlie samuelson,Karlie Samuelson,POR,CON,POR @ CON,SB,Stl+Blk,0.34,0.0,0.0,1.0,0.61,10.34,Medium,,UNKNOWN,10000,2
2026-07-14,emily engstler,Emily Engstler,POR,CON,POR @ CON,STL,Steals,1.35,1.0,0.0,3.0,1.23,24.95,Low,,UNKNOWN,10000,1
2026-07-14,bridget carleton,Bridget Carleton,POR,CON,POR @ CON,STL,Steals,1.21,1.0,0.0,3.0,1.35,30.22,Low,,UNKNOWN,10000,1
2026-07-14,megan gustafson,Megan Gustafson,POR,CON,POR @ CON,STL,Steals,0.98,1.0,0.0,2.0,1.03,26.58,Low,,UNKNOWN,10000,1
2026-07-14,sarah ashlee barker,Sarah Ashlee Barker,POR,CON,POR @ CON,STL,Steals,0.87,1.0,0.0,2.0,1.06,28.08,Medium,,UNKNOWN,10000,2
2026-07-14,carla leite,Carla Leite,POR,CON,POR @ CON,STL,Steals,0.8,1.0,0.0,2.0,0.93,27.49,Medium,,UNKNOWN,10000,2
2026-07-14,nyadiew puoch,Nyadiew Puoch,POR,CON,POR @ CON,STL,Steals,0.75,1.0,0.0,2.0,0.9,14.42,Medium,,UNKNOWN,10000,2
2026-07-14,teja oblak,Teja Oblak,POR,CON,POR @ CON,STL,Steals,0.58,0.0,0.0,2.0,0.87,15.12,Medium,,UNKNOWN,10000,2
2026-07-14,frieda buhner,Frieda Buhner,POR,CON,POR @ CON,STL,Steals,0.49,0.0,0.0,1.0,0.72,16.72,Medium,,UNKNOWN,10000,2
2026-07-14,holly winterburn,Holly Winterburn,POR,CON,POR @ CON,STL,Steals,0.36,0.0,0.0,1.0,0.62,8.04,Medium,,UNKNOWN,10000,2
2026-07-14,serah williams,Serah Williams,POR,CON,POR @ CON,STL,Steals,0.31,0.0,0.0,1.0,0.57,8.09,Medium,,UNKNOWN,10000,2
2026-07-14,luisa geiselsoder,Luisa Geiselsoder,POR,CON,POR @ CON,STL,Steals,0.29,0.0,0.0,1.0,0.56,11.73,Medium,,UNKNOWN,10000,2
2026-07-14,karlie samuelson,Karlie Samuelson,POR,CON,POR @ CON,STL,Steals,0.22,0.0,0.0,1.0,0.49,10.34,Medium,,UNKNOWN,10000,2
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,AST,Assists,6.66,6.0,2.0,12.0,4.21,28.1,Low,,UNKNOWN,10000,1
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,AST,Assists,3.72,4.0,1.0,6.0,1.98,33.05,Low,,UNKNOWN,10000,1
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,AST,Assists,3.51,3.0,1.0,7.0,2.56,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,AST,Assists,2.42,2.0,0.0,5.0,1.7,26.56,Medium,,UNKNOWN,10000,2
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,AST,Assists,2.32,2.0,0.0,5.0,1.95,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,AST,Assists,1.85,2.0,0.0,4.0,1.45,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,AST,Assists,1.34,1.0,0.0,3.0,1.38,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,AST,Assists,0.46,0.0,0.0,2.0,0.91,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,AST,Assists,0.44,0.0,0.0,1.0,1.4,13.82,Low,,UNKNOWN,10000,1
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,AST,Assists,0.23,0.0,0.0,1.0,0.49,8.02,High,,UNKNOWN,10000,3
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,AST,Assists,0.08,0.0,0.0,0.0,0.28,8.14,High,,UNKNOWN,10000,3
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,BLK,Blocks,1.03,0.0,0.0,3.0,1.78,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,BLK,Blocks,0.91,1.0,0.0,2.0,0.97,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,BLK,Blocks,0.57,0.0,0.0,2.0,0.78,28.1,Low,,UNKNOWN,10000,1
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,BLK,Blocks,0.43,0.0,0.0,1.0,0.66,26.56,Medium,,UNKNOWN,10000,2
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,BLK,Blocks,0.35,0.0,0.0,1.0,0.6,33.05,Low,,UNKNOWN,10000,1
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,BLK,Blocks,0.28,0.0,0.0,1.0,0.54,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,BLK,Blocks,0.28,0.0,0.0,1.0,0.76,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,BLK,Blocks,0.14,0.0,0.0,1.0,0.37,13.82,Low,,UNKNOWN,10000,1
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,BLK,Blocks,0.13,0.0,0.0,1.0,0.36,8.02,High,,UNKNOWN,10000,3
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,BLK,Blocks,0.13,0.0,0.0,1.0,0.37,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,BLK,Blocks,0.08,0.0,0.0,0.0,0.28,8.14,High,,UNKNOWN,10000,3
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,FG3M,3PM,3.38,3.0,0.0,8.0,3.14,33.05,Low,,UNKNOWN,10000,1
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,FG3M,3PM,1.89,2.0,0.0,4.0,1.45,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,FG3M,3PM,1.54,1.0,0.0,3.0,1.32,28.1,Low,,UNKNOWN,10000,1
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,FG3M,3PM,1.29,1.0,0.0,3.0,1.18,26.56,Medium,,UNKNOWN,10000,2
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,FG3M,3PM,1.06,1.0,0.0,2.0,1.05,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,FG3M,3PM,0.85,1.0,0.0,2.0,0.98,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,FG3M,3PM,0.67,0.0,0.0,2.0,1.3,13.82,Low,,UNKNOWN,10000,1
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,FG3M,3PM,0.55,0.0,0.0,2.0,0.99,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,FG3M,3PM,0.19,0.0,0.0,1.0,0.44,8.02,High,,UNKNOWN,10000,3
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,FG3M,3PM,0.09,0.0,0.0,0.0,0.31,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,FG3M,3PM,0.08,0.0,0.0,0.0,0.29,8.14,High,,UNKNOWN,10000,3
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,PA,Pts+Ast,25.71,23.19,11.01,43.56,13.35,33.05,Low,,UNKNOWN,10000,1
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,PA,Pts+Ast,19.6,18.77,11.6,28.65,6.78,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,PA,Pts+Ast,14.12,13.37,6.83,22.45,6.21,28.1,Low,,UNKNOWN,10000,1
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,PA,Pts+Ast,12.83,12.26,7.32,18.96,4.63,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,PA,Pts+Ast,11.67,11.19,5.32,18.66,5.24,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,PA,Pts+Ast,11.52,10.13,4.64,20.15,6.53,26.56,Medium,,UNKNOWN,10000,2
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,PA,Pts+Ast,10.51,3.66,0.04,28.65,18.15,13.82,Low,,UNKNOWN,10000,1
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,PA,Pts+Ast,6.73,5.08,1.2,14.31,6.12,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,PA,Pts+Ast,2.89,2.68,1.59,4.4,1.28,8.14,High,,UNKNOWN,10000,3
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,PA,Pts+Ast,2.51,1.65,0.17,5.91,2.76,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,PA,Pts+Ast,1.58,1.52,0.87,2.37,0.61,8.02,High,,UNKNOWN,10000,3
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,PR,Pts+Reb,23.24,21.03,10.08,39.49,12.0,33.05,Low,,UNKNOWN,10000,1
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,PR,Pts+Reb,21.77,21.03,14.25,30.11,6.34,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,PR,Pts+Reb,14.04,13.63,6.83,21.67,5.85,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,PR,Pts+Reb,13.22,12.7,8.28,18.87,4.22,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,PR,Pts+Reb,12.99,11.64,5.42,22.34,7.05,26.56,Medium,,UNKNOWN,10000,2
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,PR,Pts+Reb,10.92,10.22,5.38,17.32,4.85,28.1,Low,,UNKNOWN,10000,1
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,PR,Pts+Reb,10.89,4.46,0.42,28.54,17.85,13.82,Low,,UNKNOWN,10000,1
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,PR,Pts+Reb,6.35,4.61,1.44,13.49,5.74,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,PR,Pts+Reb,5.96,5.93,3.56,8.44,1.91,8.14,High,,UNKNOWN,10000,3
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,PR,Pts+Reb,4.1,3.03,0.82,8.68,3.73,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,PR,Pts+Reb,3.32,3.3,1.96,4.72,1.09,8.02,High,,UNKNOWN,10000,3
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,28.02,25.66,13.81,45.43,12.87,33.05,Low,,UNKNOWN,10000,1
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,25.88,25.11,17.23,35.47,7.21,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,17.16,16.41,9.02,26.32,6.88,28.1,Low,,UNKNOWN,10000,1
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,16.96,16.46,10.81,23.82,5.16,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,16.02,15.63,7.82,24.82,6.66,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,15.55,14.16,7.19,25.78,7.69,26.56,Medium,,UNKNOWN,10000,2
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,12.2,5.69,0.52,31.22,18.51,13.82,Low,,UNKNOWN,10000,1
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,8.29,6.71,2.14,16.3,6.46,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,6.21,6.05,3.59,9.02,2.17,8.14,High,,UNKNOWN,10000,3
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,4.01,3.11,0.78,8.34,3.38,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,PRA,Pts+Reb+Ast,3.32,3.27,1.9,4.8,1.14,8.02,High,,UNKNOWN,10000,3
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,PTS,Points,23.26,20.55,8.33,41.64,13.73,33.05,Low,,UNKNOWN,10000,1
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,PTS,Points,14.36,13.64,8.15,21.56,5.33,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,PTS,Points,11.95,11.4,5.45,19.15,5.46,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,PTS,Points,11.67,9.92,3.8,21.68,7.61,26.56,Medium,,UNKNOWN,10000,2
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,PTS,Points,10.91,10.32,5.92,16.6,4.34,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,PTS,Points,9.33,8.47,3.95,15.86,4.87,28.1,Low,,UNKNOWN,10000,1
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,PTS,Points,3.53,2.2,0.32,8.38,4.0,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,PTS,Points,3.07,0.8,0.01,8.62,5.83,13.82,Low,,UNKNOWN,10000,1
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,PTS,Points,2.1,2.07,1.22,2.99,0.7,8.02,High,,UNKNOWN,10000,3
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,PTS,Points,1.5,0.86,0.1,3.74,1.88,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,PTS,Points,0.88,0.87,0.52,1.26,0.29,8.14,High,,UNKNOWN,10000,3
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,RA,Reb+Ast,10.57,9.85,4.55,17.5,5.23,28.1,Low,,UNKNOWN,10000,1
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,RA,Reb+Ast,8.7,8.24,4.55,13.43,3.54,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,RA,Reb+Ast,8.38,8.14,5.27,11.78,2.56,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,RA,Reb+Ast,7.6,7.31,4.09,11.45,2.91,33.05,Low,,UNKNOWN,10000,1
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,RA,Reb+Ast,7.55,7.28,3.35,12.05,3.41,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,RA,Reb+Ast,7.16,6.27,2.63,12.8,4.35,26.56,Medium,,UNKNOWN,10000,2
